ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rec,rec_yds,rec_yds_per_rec,rec_td,all_td,scoring
1,1980,1980-09-07,1,23.189,RAM,,DET,L 20-41,1,19,19.00,0,0,0
2,1980,1980-09-11,2,23.193,RAM,@,TAM,L 9-10,,,,,,
3,1980,1980-09-21,3,23.203,RAM,,GNB,W 51-21,2,41,20.50,0,0,0
4,1980,1980-09-28,4,23.210,RAM,@,NYG,W 28-7,1,7,7.00,0,0,0
5,1980,1980-10-05,5,23.217,RAM,,SFO,W 48-26,2,54,27.00,0,0,0
6,1980,1980-10-12,6,23.224,RAM,@,STL,W 21-13,1,8,8.00,0,0,0
7,1980,1980-10-19,7,23.231,RAM,@,SFO,W 31-17,1,7,7.00,0,0,0
8,1980,1980-11-02,9,23.245,RAM,,NOR,W 45-31,2,32,16.00,1,1,6
9,1980,1980-11-09,10,23.252,RAM,,MIA,L 14-35,,,,,,
10,1980,1980-11-16,11,23.259,RAM,@,NWE,W 17-14,,,,,,
11,1980,1980-11-24,12,23.267,RAM,@,NOR,W 27-7,,,,,,
12,1980,1980-11-30,13,23.273,RAM,,NYJ,W 38-13,,,,,,
13,1980,1980-12-15,15,23.288,RAM,,DAL,W 38-14,,,,,,
14,1980,1980-12-21,16,23.294,RAM,,ATL,W 20-17,,,,,,
15,1981,1981-09-13,2,24.195,RAM,@,NOR,L 17-23,2,27,13.50,0,0,0
16,1981,1981-09-20,3,24.202,RAM,,GNB,W 35-23,0,0,,0,,
17,1981,1981-09-28,4,24.210,RAM,@,CHI,W 24-7,0,0,,0,,
18,1981,1981-10-04,5,24.216,RAM,,CLE,W 27-16,0,0,,0,,
19,1981,1981-10-11,6,24.223,RAM,@,ATL,W 37-35,0,0,,0,,
20,1981,1981-10-18,7,24.230,RAM,@,DAL,L 17-29,3,53,17.67,0,0,0
21,1981,1981-11-01,9,24.244,RAM,,DET,W 20-13,0,0,,0,,
22,1981,1981-11-15,11,24.258,RAM,@,CIN,L 10-24,0,0,,0,,
23,1981,1981-11-29,13,24.272,RAM,@,PIT,L 0-24,0,0,,0,,
24,1981,1981-12-20,16,24.293,RAM,,WAS,L 7-30,2,25,12.50,0,0,0
