ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,all_td,scoring,def_int,def_int_yds,def_int_td
1,1967,1967-12-03,12,22.097,KAN,,BUF,W 23-13,0,0,1,26,0
2,1968,1968-09-28,4,23.031,KAN,@,MIA,W 48-3,1,6,1,22,1
3,1968,1968-10-27,8,23.060,KAN,,SDG,W 27-20,0,0,1,49,0
4,1968,1968-11-28,12,23.092,KAN,,HOU,W 24-10,0,0,1,2,0
5,1969,1969-09-28,3,24.031,KAN,@,CIN,L 19-24,0,0,1,14,0
6,1969,1969-10-12,5,24.045,KAN,,HOU,W 24-0,0,0,1,3,0
7,1969,1969-11-27,12,24.091,KAN,,DEN,W 31-17,0,0,1,1,0
8,1970,1970-09-20,1,25.023,KAN,@,MIN,L 10-27,,,,,
9,1970,1970-09-28,2,25.031,KAN,@,BAL,W 44-24,,,,,
10,1970,1970-10-04,3,25.037,KAN,@,DEN,L 13-26,,,,,
11,1970,1970-10-11,4,25.044,KAN,,BOS,W 23-10,,,,,
12,1970,1970-10-18,5,25.051,KAN,@,CIN,W 27-19,,,,,
13,1970,1970-10-25,6,25.058,KAN,,DAL,L 16-27,,,,,
14,1970,1970-11-01,7,25.065,KAN,,OAK,T 17-17,,,,,
15,1970,1970-11-08,8,25.072,KAN,,HOU,W 24-9,,,,,
16,1970,1970-11-15,9,25.079,KAN,@,PIT,W 31-14,,,,,
17,1970,1970-11-22,10,25.086,KAN,,STL,T 6-6,0,0,1,27,0
18,1970,1970-11-29,11,25.093,KAN,,SDG,W 26-14,0,0,1,10,0
19,1970,1970-12-06,12,25.100,KAN,,DEN,W 16-0,,,,,
20,1970,1970-12-12,13,25.106,KAN,@,OAK,L 6-20,0,0,1,3,0
21,1970,1970-12-20,14,25.114,KAN,@,SDG,L 13-31,,,,,
22,1971,1971-09-19,1,26.022,KAN,@,SDG,L 14-21,,,,,
23,1971,1971-09-26,2,26.029,KAN,@,HOU,W 20-16,,,,,
24,1971,1971-10-03,3,26.036,KAN,@,DEN,W 16-3,,,,,
25,1971,1971-10-10,4,26.043,KAN,,SDG,W 31-10,,,,,
26,1971,1971-10-18,5,26.051,KAN,,PIT,W 38-16,,,,,
27,1971,1971-10-24,6,26.057,KAN,,WAS,W 27-20,,,,,
28,1971,1971-10-31,7,26.064,KAN,@,OAK,T 20-20,0,0,1,10,0
29,1971,1971-11-07,8,26.071,KAN,@,NYJ,L 10-13,,,,,
30,1971,1971-11-14,9,26.078,KAN,,CLE,W 13-7,,,,,
31,1971,1971-11-21,10,26.085,KAN,,DEN,W 28-10,,,,,
32,1971,1971-11-25,11,26.089,KAN,@,DET,L 21-32,,,,,
33,1971,1971-12-06,12,26.100,KAN,@,SFO,W 26-17,,,,,
34,1971,1971-12-12,13,26.106,KAN,,OAK,W 16-14,,,,,
35,1971,1971-12-19,14,26.113,KAN,,BUF,W 22-9,,,,,
36,1972,1972-09-17,1,27.020,KAN,,MIA,L 10-20,,,,,
