ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,sacks,tackles_solo,tackles_assists
1,2014,2014-09-07,1,27.041,TAM,,CAR,L 14-20,,0.0,0,1
2,2014,2014-09-14,2,27.048,TAM,,STL,L 17-19,,,,
3,2014,2014-09-18,3,27.052,TAM,@,ATL,L 14-56,,,,
4,2014,2014-09-28,4,27.062,TAM,@,PIT,W 27-24,,,,
5,2014,2014-10-05,5,27.069,TAM,@,NOR,L 31-37,,0.0,1,0
6,2014,2014-10-12,6,27.076,TAM,,BAL,L 17-48,,,,
7,2014,2014-10-26,7,27.090,TAM,,MIN,L 13-19,,0.0,1,0
8,2014,2014-11-02,8,27.097,TAM,@,CLE,L 17-22,,,,
9,2014,2014-11-09,9,27.104,TAM,,ATL,L 17-27,,,,
10,2014,2014-11-16,10,27.111,TAM,@,WAS,W 27-7,,,,
11,2014,2014-11-23,11,27.118,TAM,@,CHI,L 13-21,,,,
12,2014,2014-11-30,12,27.125,TAM,,CIN,L 13-14,,,,
13,2014,2014-12-07,13,27.132,TAM,@,DET,L 17-34,,,,
14,2014,2014-12-14,14,27.139,TAM,@,CAR,L 17-19,,0.0,1,0
15,2014,2014-12-21,15,27.146,TAM,,GNB,L 3-20,,,,
16,2014,2014-12-28,16,27.153,TAM,,NOR,L 20-23,,,,
17,2015,2015-09-13,1,28.047,TAM,,TEN,L 14-42,,0.0,0,0
18,2015,2015-09-20,2,28.054,TAM,@,NOR,W 26-19,,0.0,0,0
19,2015,2015-09-27,3,28.061,TAM,@,HOU,L 9-19,,0.0,0,0
20,2015,2015-10-04,4,28.068,TAM,,CAR,L 23-37,,0.0,0,0
21,2015,2015-10-11,5,28.075,TAM,,JAX,W 38-31,,0.0,0,0
22,2015,2015-10-25,6,28.089,TAM,@,WAS,L 30-31,,0.0,0,0
23,2015,2015-11-01,7,28.096,TAM,@,ATL,W 23-20,,0.0,0,0
24,2015,2015-11-08,8,28.103,TAM,,NYG,L 18-32,,0.0,0,0
25,2015,2015-11-15,9,28.110,TAM,,DAL,W 10-6,,0.0,0,0
26,2015,2015-11-22,10,28.117,TAM,@,PHI,W 45-17,,0.0,0,0
27,2015,2015-11-29,11,28.124,TAM,@,IND,L 12-25,,0.0,0,0
28,2015,2015-12-06,12,28.131,TAM,,ATL,W 23-19,,0.0,0,0
29,2015,2015-12-13,13,28.138,TAM,,NOR,L 17-24,,0.0,0,0
30,2015,2015-12-17,14,28.142,TAM,@,STL,L 23-31,,0.0,0,0
31,2015,2015-12-27,15,28.152,TAM,,CHI,L 21-26,,0.0,0,0
32,2015,2016-01-03,16,28.159,TAM,@,CAR,L 10-38,,0.0,0,0
33,2016,2016-09-11,1,29.045,TAM,@,ATL,W 31-24,,0.0,0,0
34,2016,2016-09-18,2,29.052,TAM,@,ARI,L 7-40,,0.0,0,0
35,2016,2016-09-25,3,29.059,TAM,,LAR,L 32-37,,0.0,0,0
36,2016,2016-10-02,4,29.066,TAM,,DEN,L 7-27,,0.0,0,0
37,2016,2016-10-10,5,29.074,TAM,@,CAR,W 17-14,,0.0,0,0
38,2016,2016-10-23,6,29.087,TAM,@,SFO,W 34-17,,0.0,0,0
39,2016,2016-10-30,7,29.094,TAM,,OAK,L 24-30,,0.0,0,0
40,2016,2016-11-03,8,29.098,TAM,,ATL,L 28-43,,0.0,0,0
41,2016,2016-11-13,9,29.108,TAM,,CHI,W 36-10,,0.0,0,0
42,2016,2016-11-20,10,29.115,TAM,@,KAN,W 19-17,,0.0,0,0
43,2016,2016-11-27,11,29.122,TAM,,SEA,W 14-5,,0.0,0,0
44,2016,2016-12-04,12,29.129,TAM,@,SDG,W 28-21,,0.0,0,0
45,2016,2016-12-11,13,29.136,TAM,,NOR,W 16-11,,0.0,0,0
46,2016,2016-12-18,14,29.143,TAM,@,DAL,L 20-26,,0.0,0,0
47,2016,2016-12-24,15,29.149,TAM,@,NOR,L 24-31,,0.0,0,0
48,2016,2017-01-01,16,29.157,TAM,,CAR,W 17-16,,0.0,0,0
49,2017,2017-09-10,1,30.044,CHI,,ATL,L 17-23,,0.0,0,0
50,2017,2017-09-17,2,30.051,CHI,@,TAM,L 7-29,,0.0,0,0
51,2017,2017-09-24,3,30.058,CHI,,PIT,W 23-17,,0.0,0,0
52,2017,2017-09-28,4,30.062,CHI,@,GNB,L 14-35,,0.0,0,0
53,2017,2017-10-09,5,30.073,CHI,,MIN,L 17-20,,0.0,0,0
54,2017,2017-10-15,6,30.079,CHI,@,BAL,W 27-24,,0.0,0,0
55,2017,2017-10-22,7,30.086,CHI,,CAR,W 17-3,,0.0,0,0
56,2017,2017-10-29,8,30.093,CHI,@,NOR,L 12-20,,0.0,0,0
57,2017,2017-11-12,9,30.107,CHI,,GNB,L 16-23,,0.0,0,0
58,2017,2017-11-19,10,30.114,CHI,,DET,L 24-27,,0.0,0,0
59,2017,2017-11-26,11,30.121,CHI,@,PHI,L 3-31,,0.0,0,0
60,2017,2017-12-03,12,30.128,CHI,,SFO,L 14-15,,0.0,0,0
61,2017,2017-12-10,13,30.135,CHI,@,CIN,W 33-7,,0.0,0,0
62,2017,2017-12-16,14,30.141,CHI,@,DET,L 10-20,,0.0,0,0
63,2017,2017-12-24,15,30.149,CHI,,CLE,W 20-3,,0.0,0,0
64,2017,2017-12-31,16,30.156,CHI,@,MIN,L 10-23,,0.0,0,0
65,2018,2018-09-10,1,31.044,OAK,,LAR,L 13-33,,0.0,0,0
