ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring,sacks,tackles_solo,tackles_assists,def_int,def_int_yds,def_int_td
45,2013,2013-09-15,2,25.267,MIN,@,CHI,L 30-31,,0,0,,0,0,0,0.0,0,1,0,0,0
46,2013,2013-09-22,3,25.274,MIN,,CLE,L 27-31,,0,0,,0,0,0,0.0,1,1,0,0,0
47,2013,2013-09-29,4,25.281,MIN,,PIT,W 34-27,,0,0,,0,0,0,1.0,2,0,0,0,0
48,2013,2013-10-13,5,25.295,MIN,,CAR,L 10-35,,0,0,,0,0,0,0.0,2,0,0,0,0
49,2013,2013-10-21,6,25.303,MIN,@,NYG,L 7-23,,0,0,,0,0,0,0.0,1,1,0,0,0
50,2013,2013-10-27,7,25.309,MIN,,GNB,L 31-44,,0,0,,0,0,0,0.0,0,1,0,0,0
51,2013,2013-11-03,8,25.316,MIN,@,DAL,L 23-27,,0,0,,0,0,0,1.0,2,0,0,0,0
52,2013,2013-11-07,9,25.320,MIN,,WAS,W 34-27,,0,0,,0,0,0,1.0,1,1,0,0,0
53,2013,2013-11-17,10,25.330,MIN,@,SEA,L 20-41,,0,0,,0,0,0,0.0,0,1,0,0,0
54,2013,2013-11-24,11,25.337,MIN,@,GNB,T 26-26,,0,0,,0,0,0,0.0,1,1,0,0,0
55,2013,2013-12-01,12,25.344,MIN,,CHI,W 23-20,,0,0,,0,0,0,0.0,1,0,0,0,0
56,2013,2013-12-08,13,25.351,MIN,@,BAL,L 26-29,,0,0,,0,0,0,0.0,1,1,0,0,0
57,2013,2013-12-15,14,25.358,MIN,,PHI,W 48-30,,,,,,,,,,,,,
58,2013,2013-12-22,15,26.000,MIN,@,CIN,L 14-42,,0,0,,0,0,0,1.5,4,1,0,0,0
59,2013,2013-12-29,16,26.007,MIN,,DET,W 14-13,,0,0,,0,0,0,1.0,1,0,0,0,0
60,2014,2014-09-07,1,26.259,MIN,@,STL,W 34-6,*,0,0,,0,0,0,2.0,3,0,0,0,0
61,2014,2014-09-14,2,26.266,MIN,,NWE,L 7-30,*,0,0,,0,0,0,0.0,1,0,0,0,0
62,2014,2014-09-21,3,26.273,MIN,@,NOR,L 9-20,*,0,0,,0,0,0,0.0,2,0,0,0,0
63,2014,2014-09-28,4,26.280,MIN,,ATL,W 41-28,*,0,0,,0,0,0,0.0,2,1,0,0,0
64,2014,2014-10-02,5,26.284,MIN,@,GNB,L 10-42,*,0,0,,0,0,0,1.0,1,1,0,0,0
65,2014,2014-10-12,6,26.294,MIN,,DET,L 3-17,*,0,0,,0,0,0,1.0,4,2,0,0,0
66,2014,2014-10-19,7,26.301,MIN,@,BUF,L 16-17,*,0,0,,0,0,0,3.0,7,1,0,0,0
67,2014,2014-10-26,8,26.308,MIN,@,TAM,W 19-13,*,0,0,,0,0,0,1.0,4,0,0,0,0
68,2014,2014-11-02,9,26.315,MIN,,WAS,W 29-26,*,0,0,,0,0,0,1.0,5,2,0,0,0
69,2014,2014-11-16,10,26.329,MIN,@,CHI,L 13-21,*,0,0,,0,0,0,0.0,2,0,0,0,0
70,2014,2014-11-23,11,26.336,MIN,,GNB,L 21-24,*,0,0,,0,0,0,0.0,1,3,0,0,0
71,2014,2014-11-30,12,26.343,MIN,,CAR,W 31-13,*,0,0,,0,0,0,2.0,3,2,0,0,0
72,2014,2014-12-07,13,26.350,MIN,,NYJ,W 30-24,*,0,0,,0,0,0,1.0,2,1,0,0,0
73,2014,2014-12-14,14,26.357,MIN,@,DET,L 14-16,*,0,0,,0,0,0,0.0,0,1,0,0,0
74,2014,2014-12-21,15,26.364,MIN,@,MIA,L 35-37,*,0,0,,0,0,0,0.0,1,0,0,0,0
75,2014,2014-12-28,16,27.006,MIN,,CHI,W 13-9,*,0,0,,0,0,0,0.0,1,3,0,0,0
76,2015,2015-09-14,1,27.266,MIN,@,SFO,L 3-20,*,0,0,,0,0,0,0.5,3,1,0,0,0
77,2015,2015-09-20,2,27.272,MIN,,DET,W 26-16,*,0,0,,0,0,0,1.0,1,0,0,0,0
78,2015,2015-09-27,3,27.279,MIN,,SDG,W 31-14,*,0,0,,0,0,0,1.5,4,2,0,0,0
79,2015,2015-10-04,4,27.286,MIN,@,DEN,L 20-23,*,0,0,,0,0,0,0.0,1,0,0,0,0
80,2015,2015-10-25,6,27.307,MIN,@,DET,W 28-19,*,0,0,,0,0,0,1.5,1,1,0,0,0
81,2015,2015-11-01,7,27.314,MIN,@,CHI,W 23-20,*,0,0,,0,0,0,0.0,4,1,0,0,0
82,2015,2015-11-08,8,27.321,MIN,,STL,W 21-18,*,0,0,,0,0,0,0.0,3,0,0,0,0
83,2015,2015-11-15,9,27.328,MIN,@,OAK,W 30-14,*,0,0,,0,0,0,1.0,2,1,0,0,0
84,2015,2015-11-22,10,27.335,MIN,,GNB,L 13-30,*,0,0,,0,0,0,1.0,3,1,0,0,0
85,2015,2015-11-29,11,27.342,MIN,@,ATL,W 20-10,*,0,0,,0,0,0,1.0,1,0,0,0,0
86,2015,2015-12-06,12,27.349,MIN,,SEA,L 7-38,*,0,0,,0,0,0,0.0,2,0,0,0,0
87,2015,2015-12-10,13,27.353,MIN,@,ARI,L 20-23,*,0,0,,0,0,0,1.0,1,0,0,0,0
88,2015,2015-12-20,14,27.363,MIN,,CHI,W 38-17,*,0,0,,0,0,0,0.0,1,0,0,0,0
89,2015,2015-12-27,15,28.005,MIN,,NYG,W 49-17,*,0,0,,0,0,0,0.0,2,2,0,0,0
90,2015,2016-01-03,16,28.012,MIN,@,GNB,W 20-13,*,0,0,,0,0,0,2.0,5,1,0,0,0
91,2016,2016-09-11,1,28.264,MIN,@,TEN,W 25-16,*,0,0,,0,0,0,0.0,3,0,0,0,0
92,2016,2016-09-18,2,28.271,MIN,,GNB,W 17-14,*,0,0,,0,0,0,1.0,2,0,0,0,0
93,2016,2016-09-25,3,28.278,MIN,@,CAR,W 22-10,*,0,0,,0,0,0,3.0,3,1,0,0,0
94,2016,2016-10-03,4,28.286,MIN,,NYG,W 24-10,*,0,0,,0,0,0,0.0,1,0,0,0,0
95,2016,2016-10-09,5,28.292,MIN,,HOU,W 31-13,*,0,0,,0,0,0,0.0,0,2,0,0,0
96,2016,2016-10-23,6,28.306,MIN,@,PHI,L 10-21,*,0,0,,0,0,0,0.0,1,0,0,0,0
97,2016,2016-10-31,7,28.314,MIN,@,CHI,L 10-20,*,0,0,,0,0,0,1.0,5,0,0,0,0
98,2016,2016-11-06,8,28.320,MIN,,DET,L 16-22,*,0,0,,0,0,0,1.0,5,2,0,0,0
99,2016,2016-11-13,9,28.327,MIN,@,WAS,L 20-26,*,0,0,,0,0,0,0.0,1,3,0,0,0
100,2016,2016-11-20,10,28.334,MIN,,ARI,W 30-24,*,0,0,,0,0,0,0.0,1,1,0,0,0
101,2016,2016-11-24,11,28.338,MIN,@,DET,L 13-16,*,0,0,,0,0,0,0.0,0,1,0,0,0
102,2016,2016-12-01,12,28.345,MIN,,DAL,L 15-17,*,0,0,,0,0,0,0.0,8,0,0,0,0
103,2016,2016-12-11,13,28.355,MIN,@,JAX,W 25-16,*,0,0,,0,0,0,2.0,3,0,0,0,0
104,2016,2016-12-18,14,28.362,MIN,,IND,L 6-34,*,0,0,,0,0,0,0.0,0,1,0,0,0
105,2016,2016-12-24,15,29.002,MIN,@,GNB,L 25-38,*,0,0,,0,0,0,0.0,1,0,0,0,0
106,2016,2017-01-01,16,29.010,MIN,,CHI,W 38-10,*,0,0,,0,1,6,0.0,2,1,0,0,0
107,2017,2017-09-11,1,29.263,MIN,,NOR,W 29-19,*,0,0,,0,0,0,1.0,3,3,0,0,0
108,2017,2017-09-17,2,29.269,MIN,@,PIT,L 9-26,*,0,0,,0,0,0,2.0,4,0,0,0,0
109,2017,2017-09-24,3,29.276,MIN,,TAM,W 34-17,*,0,0,,0,0,0,1.0,1,0,0,0,0
110,2017,2017-10-01,4,29.283,MIN,,DET,L 7-14,*,0,0,,0,0,0,1.0,3,2,0,0,0
111,2017,2017-10-09,5,29.291,MIN,@,CHI,W 20-17,*,0,0,,0,0,0,1.0,2,0,0,0,0
112,2017,2017-10-15,6,29.297,MIN,,GNB,W 23-10,*,0,0,,0,0,0,1.0,2,3,0,0,0
113,2017,2017-10-22,7,29.304,MIN,,BAL,W 24-16,*,0,0,,0,0,0,2.0,5,0,0,0,0
114,2017,2017-10-29,8,29.311,MIN,@,CLE,W 33-16,*,0,0,,0,0,0,1.0,1,0,0,0,0
115,2017,2017-11-19,10,29.332,MIN,,LAR,W 24-7,*,0,0,,0,0,0,0.0,1,1,0,0,0
116,2017,2017-11-23,11,29.336,MIN,@,DET,W 30-23,*,0,0,,0,0,0,2.0,4,0,0,0,0
117,2017,2017-12-03,12,29.346,MIN,@,ATL,W 14-9,*,0,0,,0,0,0,0.0,1,0,0,0,0
118,2017,2017-12-10,13,29.353,MIN,@,CAR,L 24-31,*,0,0,,0,0,0,1.0,2,3,0,0,0
119,2017,2017-12-17,14,29.360,MIN,,CIN,W 34-7,*,0,0,,0,0,0,0.0,1,1,0,0,0
120,2017,2017-12-23,15,30.001,MIN,@,GNB,W 16-0,*,0,0,,0,0,0,0.0,1,0,0,0,0
121,2017,2017-12-31,16,30.009,MIN,,CHI,W 23-10,*,0,0,,0,0,0,0.0,0,1,0,0,0
122,2018,2018-09-09,1,30.261,MIN,,SFO,W 24-16,*,0,0,,0,0,0,0.5,3,1,0,0,0
123,2018,2018-09-16,2,30.268,MIN,@,GNB,T 29-29,*,0,0,,0,0,0,0.5,1,1,0,0,0
