ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,all_td,scoring,sacks,tackles_solo,tackles_assists
1,2004,2004-12-12,13,23.095,SDG,,TAM,W 31-24,,,,,,,0.0%,,,,,,
2,2004,2004-12-19,14,23.102,SDG,@,CLE,W 21-0,*,1,,,,,0.0%,,,,,,
3,2004,2004-12-26,15,23.109,SDG,@,IND,L 31-34,,,,,,,0.0%,,,,,,
4,2004,2005-01-02,16,23.116,SDG,,KAN,W 24-17,*,8,3,49,16.33,1,37.5%,6.13,1,6,0.0,,
5,2006,2006-09-11,1,25.003,SDG,@,OAK,W 27-0,,,0,0,,0,0.0%,,0,0,0.0,,
6,2006,2006-09-17,2,25.009,SDG,,TEN,W 40-7,,2,1,9,9.00,0,50.0%,4.50,0,0,0.0,,
7,2006,2006-10-01,3,25.023,SDG,@,BAL,L 13-16,,2,1,31,31.00,1,50.0%,15.50,1,6,0.0,,
8,2006,2006-10-08,4,25.030,SDG,,PIT,W 23-13,,4,2,18,9.00,1,50.0%,4.50,1,6,0.0,,
9,2006,2006-10-15,5,25.037,SDG,@,SFO,W 48-19,,2,0,0,,0,0.0%,0.00,0,0,0.0,,
10,2006,2006-10-22,6,25.044,SDG,@,KAN,L 27-30,,1,1,19,19.00,0,100.0%,19.00,0,0,0.0,,
11,2006,2006-10-29,7,25.051,SDG,,STL,W 38-24,,2,1,5,5.00,0,50.0%,2.50,0,0,0.0,,
12,2006,2006-11-05,8,25.058,SDG,,CLE,W 32-25,,3,2,8,4.00,0,66.7%,2.67,0,0,0.0,,
13,2006,2006-11-12,9,25.065,SDG,@,CIN,W 49-41,,8,5,109,21.80,1,62.5%,13.63,1,6,0.0,,
14,2006,2006-11-19,10,25.072,SDG,@,DEN,W 35-27,,2,1,7,7.00,0,50.0%,3.50,0,0,0.0,,
15,2006,2006-11-26,11,25.079,SDG,,OAK,W 21-14,,4,0,0,,0,0.0%,0.00,0,0,0.0,,
16,2006,2006-12-03,12,25.086,SDG,@,BUF,W 24-21,,2,1,4,4.00,0,50.0%,2.00,0,0,0.0,,
17,2007,2007-09-09,1,26.001,SDG,,CHI,W 14-3,,,0,0,,0,0.0%,,0,0,0.0,,
18,2007,2007-09-16,2,26.008,SDG,@,NWE,L 14-38,,3,1,19,19.00,0,33.3%,6.33,0,0,0.0,,
19,2007,2007-09-23,3,26.015,SDG,@,GNB,L 24-31,,3,1,25,25.00,0,33.3%,8.33,0,0,0.0,,
20,2007,2007-09-30,4,26.022,SDG,,KAN,L 16-30,,5,3,28,9.33,0,60.0%,5.60,0,0,0.0,,
21,2007,2007-10-07,5,26.029,SDG,@,DEN,W 41-3,*,,0,0,,0,0.0%,,0,0,0.0,,
22,2007,2007-10-14,6,26.036,SDG,,OAK,W 28-14,,2,2,25,12.50,0,100.0%,12.50,0,0,0.0,,
23,2008,2008-09-07,1,26.365,SDG,,CAR,L 24-26,,,0,0,,0,0.0%,,0,0,0.0,0,0
24,2008,2008-09-14,2,27.006,SDG,@,DEN,L 38-39,,,,,,,0.0%,,,,,,
25,2008,2008-09-22,3,27.014,SDG,,NYJ,W 48-29,,,,,,,0.0%,,,,,,
26,2008,2008-09-28,4,27.020,SDG,@,OAK,W 28-18,,,,,,,0.0%,,,,,,
27,2008,2008-10-12,6,27.034,SDG,,NWE,W 30-10,*,4,3,75,25.00,1,75.0%,18.75,1,6,0.0,0,0
28,2008,2008-10-19,7,27.041,SDG,@,BUF,L 14-23,,5,4,65,16.25,1,80.0%,13.00,1,6,0.0,0,0
29,2008,2008-10-26,8,27.048,SDG,@,NOR,L 32-37,,3,1,21,21.00,0,33.3%,7.00,0,0,0.0,0,0
30,2008,2008-11-09,9,27.062,SDG,,KAN,W 20-19,*,4,4,76,19.00,1,100.0%,19.00,1,6,0.0,0,0
31,2008,2008-11-16,10,27.069,SDG,@,PIT,L 10-11,,2,2,29,14.50,0,100.0%,14.50,0,0,0.0,0,0
32,2008,2008-11-23,11,27.076,SDG,,IND,L 20-23,,3,2,54,27.00,0,66.7%,18.00,0,0,0.0,0,0
33,2008,2008-11-30,12,27.083,SDG,,ATL,L 16-22,,8,5,59,11.80,0,62.5%,7.38,0,0,0.0,0,0
34,2008,2008-12-04,13,27.087,SDG,,OAK,W 34-7,,2,1,19,19.00,0,50.0%,9.50,0,0,0.0,0,0
35,2008,2008-12-14,14,27.097,SDG,@,KAN,W 22-21,,6,5,67,13.40,1,83.3%,11.17,1,6,0.0,0,0
36,2009,2009-09-14,1,28.006,SDG,@,OAK,W 24-20,,1,1,17,17.00,0,100.0%,17.00,0,0,0.0,0,0
37,2009,2009-09-20,2,28.012,SDG,,BAL,L 26-31,,2,1,45,45.00,0,50.0%,22.50,0,0,0.0,0,0
38,2009,2009-09-27,3,28.019,SDG,,MIA,W 23-13,,4,2,65,32.50,0,50.0%,16.25,0,0,0.0,0,0
39,2009,2009-10-04,4,28.026,SDG,@,PIT,L 28-38,,1,,,,,0.0%,,,,,,
40,2009,2009-10-19,5,28.041,SDG,,DEN,L 23-34,,5,3,51,17.00,0,60.0%,10.20,0,0,0.0,0,0
41,2009,2009-10-25,6,28.047,SDG,@,KAN,W 37-7,,3,2,9,4.50,1,66.7%,3.00,1,6,0.0,0,0
42,2009,2009-11-01,7,28.054,SDG,,OAK,W 24-16,*,4,2,64,32.00,0,50.0%,16.00,0,0,0.0,1,0
43,2009,2009-11-08,8,28.061,SDG,@,NYG,W 21-20,*,7,2,29,14.50,0,28.6%,4.14,0,0,0.0,1,0
44,2009,2009-11-15,9,28.068,SDG,,PHI,W 31-23,*,3,3,45,15.00,0,100.0%,15.00,0,0,0.0,0,0
45,2009,2009-11-22,10,28.075,SDG,@,DEN,W 32-3,*,5,4,38,9.50,0,80.0%,7.60,0,0,0.0,0,0
46,2009,2009-11-29,11,28.082,SDG,,KAN,W 43-14,,4,3,85,28.33,0,75.0%,21.25,0,0,0.0,0,0
47,2009,2009-12-06,12,28.089,SDG,@,CLE,W 30-23,*,4,3,30,10.00,0,75.0%,7.50,0,0,0.0,0,0
48,2009,2009-12-13,13,28.096,SDG,@,DAL,W 20-17,*,7,3,40,13.33,0,42.9%,5.71,0,0,0.0,0,0
49,2009,2009-12-20,14,28.103,SDG,,CIN,W 27-24,*,9,4,63,15.75,0,44.4%,7.00,0,0,0.0,0,0
50,2009,2009-12-25,15,28.108,SDG,@,TEN,W 42-17,*,3,3,55,18.33,0,100.0%,18.33,0,0,0.0,0,0
51,2009,2010-01-03,16,28.117,SDG,,WAS,W 23-20,*,14,9,140,15.56,0,64.3%,10.00,0,0,0.0,0,0
52,2010,2010-09-13,1,29.005,SDG,@,KAN,L 14-21,*,12,3,48,16.00,0,25.0%,4.00,0,0,0.0,0,0
53,2010,2010-09-19,2,29.011,SDG,,JAX,W 38-13,*,4,3,95,31.67,1,75.0%,23.75,1,6,0.0,0,0
54,2010,2010-09-26,3,29.018,SDG,@,SEA,L 20-27,*,10,6,97,16.17,1,60.0%,9.70,1,6,0.0,0,0
55,2010,2010-10-03,4,29.025,SDG,,ARI,W 41-10,*,3,2,45,22.50,0,66.7%,15.00,0,0,0.0,0,0
56,2010,2010-10-10,5,29.032,SDG,@,OAK,L 27-35,*,10,8,213,26.63,1,80.0%,21.30,1,6,0.0,0,0
57,2010,2010-10-17,6,29.039,SDG,@,STL,L 17-20,*,5,2,15,7.50,0,40.0%,3.00,0,0,0.0,0,0
58,2010,2010-11-22,10,29.075,SDG,,DEN,W 35-14,*,6,2,24,12.00,1,33.3%,4.00,1,6,0.0,1,0
59,2010,2010-11-28,11,29.081,SDG,@,IND,W 36-14,,1,,,,,0.0%,,,,,,
60,2010,2010-12-05,12,29.088,SDG,,OAK,L 13-28,*,11,5,72,14.40,0,45.5%,6.55,0,0,0.0,0,0
61,2010,2010-12-12,13,29.095,SDG,,KAN,W 31-0,*,6,4,51,12.75,2,66.7%,8.50,2,12,0.0,0,0
62,2010,2011-01-02,16,29.116,SDG,@,DEN,W 33-28,,9,2,57,28.50,0,22.2%,6.33,0,0,0.0,0,0
63,2011,2011-09-11,1,30.003,SDG,,MIN,W 24-17,*,8,3,45,15.00,0,37.5%,5.63,0,0,0.0,0,0
64,2011,2011-09-18,2,30.010,SDG,@,NWE,L 21-35,*,2,2,59,29.50,0,100.0%,29.50,0,0,0.0,0,0
65,2011,2011-09-25,3,30.017,SDG,,KAN,W 20-17,,5,2,28,14.00,0,40.0%,5.60,0,0,0.0,0,0
66,2011,2011-10-02,4,30.024,SDG,,MIA,W 26-16,*,3,2,26,13.00,0,66.7%,8.67,0,0,0.0,0,0
67,2011,2011-10-09,5,30.031,SDG,@,DEN,W 29-24,*,7,3,100,33.33,1,42.9%,14.29,1,6,0.0,0,0
68,2011,2011-10-23,6,30.045,SDG,@,NYJ,L 21-27,*,4,2,36,18.00,0,50.0%,9.00,0,0,0.0,0,0
69,2011,2011-10-31,7,30.053,SDG,@,KAN,L 20-23,,7,5,107,21.40,0,71.4%,15.29,0,0,0.0,0,0
70,2011,2011-12-05,12,30.088,SDG,@,JAX,W 38-14,*,4,4,108,27.00,1,100.0%,27.00,1,6,0.0,0,0
71,2011,2011-12-11,13,30.094,SDG,,BUF,W 37-10,*,2,2,29,14.50,0,100.0%,14.50,0,0,0.0,0,0
72,2011,2011-12-18,14,30.101,SDG,,BAL,W 34-14,,6,5,96,19.20,1,83.3%,16.00,1,6,0.0,0,0
73,2011,2011-12-24,15,30.107,SDG,@,DET,L 10-38,*,13,6,95,15.83,1,46.2%,7.31,1,6,0.0,0,0
74,2011,2012-01-01,16,30.115,SDG,@,OAK,W 38-26,*,9,7,127,18.14,1,77.8%,14.11,1,6,0.0,0,0
75,2012,2012-09-10,1,31.002,SDG,@,OAK,W 22-14,*,6,4,66,16.50,1,66.7%,11.00,1,6,0.0,0,0
76,2012,2012-09-16,2,31.008,SDG,,TEN,W 38-10,*,8,6,109,18.17,0,75.0%,13.63,0,0,0.0,0,0
77,2012,2012-09-23,3,31.015,SDG,,ATL,L 3-27,*,9,3,52,17.33,0,33.3%,5.78,0,0,0.0,0,0
