ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rec,rec_yds,rec_yds_per_rec,rec_td,rush_att,rush_yds,rush_yds_per_att,rush_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,all_td,scoring
1,1958,1958-09-28,1,23.002,CHI,@,GNB,W 34-20,0,0,,0,1,3,3.00,0,,,,,,,,,0,
2,1958,1958-10-04,2,23.008,CHI,@,BAL,L 38-51,3,53,17.67,0,5,6,1.20,1,,,,,,,,,1,
3,1958,1958-10-12,3,23.016,CHI,,SFO,W 28-6,0,0,,0,6,36,6.00,1,,,,,,,,,1,
4,1958,1958-10-19,4,23.023,CHI,,RAM,W 31-10,1,51,51.00,0,0,0,,0,,,,,,,,,0,
5,1958,1958-10-26,5,23.030,CHI,@,SFO,W 27-14,2,13,6.50,0,6,21,3.50,0,,,,,,,,,0,
6,1958,1958-11-02,6,23.037,CHI,@,RAM,L 35-41,2,27,13.50,0,6,23,3.83,0,,,,,,,,,0,
7,1958,1958-11-09,7,23.044,CHI,,GNB,W 24-10,1,8,8.00,0,11,79,7.18,0,,,,,,,,,0,
8,1958,1958-11-16,8,23.051,CHI,,BAL,L 0-17,1,9,9.00,0,4,5,1.25,0,,,,,,,,,0,
9,1958,1958-11-23,9,23.058,CHI,@,DET,W 20-7,1,9,9.00,0,8,49,6.13,0,,,,,,,,,0,
10,1958,1958-11-30,10,23.065,CHI,@,PIT,L 10-24,0,0,,0,3,11,3.67,0,,,,,,,,,0,
11,1958,1958-12-14,12,23.079,CHI,,DET,W 21-16,0,0,,0,2,6,3.00,0,,,,,,,,,0,
12,1959,1959-09-27,1,24.001,CHI,@,GNB,L 6-9,0,0,,0,5,23,4.60,0,,,,,,,,,0,
13,1959,1959-10-03,2,24.007,CHI,@,BAL,W 26-21,0,0,,0,6,32,5.33,0,,,,,,,,,0,
14,1959,1959-10-11,3,24.015,CHI,,RAM,L 21-28,1,40,40.00,0,4,6,1.50,0,,,,,,,,,0,
15,1959,1959-10-18,4,24.022,CHI,,BAL,L 7-21,0,0,,0,3,5,1.67,0,,,,,,,,,0,
16,1959,1959-10-25,5,24.029,CHI,@,SFO,L 17-20,1,21,21.00,0,2,14,7.00,0,,,,,,,,,0,
17,1959,1959-11-01,6,24.036,CHI,@,RAM,W 26-21,5,69,13.80,1,8,32,4.00,0,,,,,,,,,1,
18,1959,1959-11-08,7,24.043,CHI,,GNB,W 28-17,0,0,,0,17,52,3.06,0,,,,,,,,,0,
19,1959,1959-11-15,8,24.050,CHI,,SFO,W 14-3,3,69,23.00,1,3,14,4.67,0,,,,,,,,,1,
20,1959,1959-11-22,9,24.057,CHI,@,DET,W 24-14,0,0,,0,5,8,1.60,0,,,,,,,,,0,
21,1959,1959-11-29,10,24.064,CHI,@,CRD,W 31-7,1,0,0.00,0,12,23,1.92,0,,,,,,,,,0,
22,1959,1959-12-06,11,24.071,CHI,,PIT,W 27-21,1,-2,-2.00,0,15,73,4.87,0,,,,,,,,,0,
23,1959,1959-12-13,12,24.078,CHI,,DET,W 25-14,1,0,0.00,0,7,30,4.29,0,,,,,,,,,0,
24,1960,1960-09-25,1,24.365,CHI,@,GNB,W 17-14,1,-9,-9.00,0,2,4,2.00,0,3,42,14.00,0,2,6,3.00,0,0,0
25,1960,1960-10-02,2,25.006,CHI,@,BAL,L 7-42,0,0,,0,5,31,6.20,0,3,69,23.00,0,3,13,4.33,0,0,0
26,1960,1960-10-09,3,25.013,CHI,,RAM,W 34-27,3,124,41.33,2,9,32,3.56,0,2,39,19.50,0,0,0,,0,2,12
27,1960,1960-10-16,4,25.020,CHI,,SFO,W 27-10,1,8,8.00,0,7,114,16.29,2,0,0,,0,1,0,0.00,0,2,12
28,1960,1960-10-23,5,25.027,CHI,@,RAM,T 24-24,0,0,,0,7,34,4.86,0,0,0,,0,0,0,,0,0,0
29,1960,1960-10-30,6,25.034,CHI,@,SFO,L 7-25,1,13,13.00,0,8,29,3.63,0,0,0,,0,0,0,,0,0,0
30,1960,1960-11-13,7,25.048,CHI,,BAL,L 20-24,4,47,11.75,0,6,18,3.00,0,1,32,32.00,0,1,9,9.00,0,0,0
31,1960,1960-11-20,8,25.055,CHI,,DET,W 28-7,2,10,5.00,0,5,65,13.00,1,2,41,20.50,0,2,33,16.50,0,1,6
32,1960,1960-11-27,9,25.062,CHI,,DAL,W 17-7,2,26,13.00,1,10,37,3.70,0,2,43,21.50,0,1,1,1.00,0,1,6
33,1960,1960-12-04,10,25.069,CHI,,GNB,L 13-41,2,10,5.00,0,2,5,2.50,0,3,63,21.00,0,2,10,5.00,0,0,0
34,1960,1960-12-11,11,25.076,CHI,@,CLE,L 0-42,2,-6,-3.00,0,4,13,3.25,0,0,0,,0,1,3,3.00,0,0,0
35,1960,1960-12-18,12,25.083,CHI,@,DET,L 0-36,2,1,0.50,0,8,35,4.38,0,3,55,18.33,0,0,0,,0,0,0
36,1961,1961-09-17,1,25.356,CHI,@,MIN,L 13-37,4,92,23.00,0,0,0,,0,0,0,,0,1,5,5.00,0,0,0
37,1961,1961-09-23,2,25.362,CHI,@,RAM,W 21-17,0,0,,0,0,0,,0,0,0,,0,1,7,7.00,0,0,0
38,1961,1961-10-01,3,26.005,CHI,@,GNB,L 0-24,7,65,9.29,0,6,21,3.50,0,0,0,,0,2,14,7.00,0,0,0
39,1961,1961-10-08,4,26.012,CHI,@,DET,W 31-17,2,53,26.50,0,0,0,,0,0,0,,0,3,28,9.33,0,0,0
40,1961,1961-10-15,5,26.019,CHI,,BAL,W 24-10,4,41,10.25,1,0,0,,0,0,0,,0,1,0,0.00,0,1,6
41,1961,1961-10-22,6,26.026,CHI,,SFO,W 31-0,4,33,8.25,1,0,0,,0,0,0,,0,4,34,8.50,0,1,6
42,1961,1961-10-29,7,26.033,CHI,@,BAL,W 21-20,1,41,41.00,1,0,0,,0,0,0,,0,1,2,2.00,0,1,6
43,1961,1961-11-05,8,26.040,CHI,@,PHI,L 14-16,0,0,,0,0,0,,0,0,0,,0,1,2,2.00,0,0,0
44,1961,1961-11-12,9,26.047,CHI,,GNB,L 28-31,3,16,5.33,0,0,0,,0,0,0,,0,1,14,14.00,0,0,0
45,1961,1961-11-19,10,26.054,CHI,@,SFO,L 31-41,5,123,24.60,1,1,21,21.00,0,0,0,,0,2,14,7.00,0,1,6
46,1961,1961-11-26,11,26.061,CHI,,RAM,W 28-24,2,33,16.50,0,1,7,7.00,0,0,0,,0,2,21,10.50,0,0,0
47,1961,1961-12-03,12,26.068,CHI,,DET,L 15-16,1,-1,-1.00,0,0,0,,0,0,0,,0,0,0,,0,0,0
48,1961,1961-12-10,13,26.075,CHI,,CLE,W 17-14,0,0,,0,0,0,,0,0,0,,0,1,5,5.00,0,0,0
49,1961,1961-12-17,14,26.082,CHI,,MIN,W 52-35,4,52,13.00,0,0,0,,0,2,46,23.00,0,4,11,2.75,0,0,0
50,1962,1962-09-16,1,26.355,CHI,@,SFO,W 30-14,1,4,4.00,0,0,0,,0,0,0,,0,3,50,16.67,0,0,0
51,1962,1962-09-23,2,26.362,CHI,@,RAM,W 27-23,2,35,17.50,0,0,0,,0,0,0,,0,1,13,13.00,0,0,0
52,1962,1962-09-30,3,27.004,CHI,@,GNB,L 0-49,2,12,6.00,0,1,4,4.00,0,0,0,,0,0,0,,0,0,0
53,1962,1962-10-07,4,27.011,CHI,@,MIN,W 13-0,4,45,11.25,0,0,0,,0,0,0,,0,0,0,,0,0,0
54,1962,1962-10-14,5,27.018,CHI,,SFO,L 27-34,4,122,30.50,1,0,0,,0,0,0,,0,0,0,,0,1,6
55,1962,1962-10-21,6,27.025,CHI,,BAL,W 35-15,3,63,21.00,1,0,0,,0,0,0,,0,0,0,,0,1,6
56,1962,1962-10-28,7,27.032,CHI,@,DET,L 3-11,3,13,4.33,0,0,0,,0,0,,,0,1,19,19.00,0,0,0
57,1962,1962-11-04,8,27.039,CHI,,GNB,L 7-38,1,12,12.00,0,1,3,3.00,0,0,0,,0,1,11,11.00,0,0,0
58,1962,1962-11-11,9,27.046,CHI,,MIN,W 31-30,8,74,9.25,0,0,0,,0,0,0,,0,3,37,12.33,0,0,0
59,1962,1962-11-18,10,27.053,CHI,@,DAL,W 34-33,10,201,20.10,1,0,0,,0,0,0,,0,1,20,20.00,0,1,6
60,1962,1962-11-25,11,27.060,CHI,@,BAL,W 57-0,6,87,14.50,1,0,0,,0,0,0,,0,2,0,0.00,0,1,6
61,1962,1962-12-02,12,27.067,CHI,,NYG,L 24-26,6,112,18.67,1,0,0,,0,0,0,,0,0,0,,0,1,6
62,1962,1962-12-09,13,27.074,CHI,,RAM,W 30-14,4,34,8.50,0,0,0,,0,0,0,,0,5,35,7.00,0,0,0
63,1962,1962-12-16,14,27.081,CHI,,DET,W 3-0,4,75,18.75,0,0,0,,0,0,,,0,3,23,7.67,0,0,0
64,1963,1963-09-15,1,27.354,CHI,@,GNB,W 10-3,1,15,15.00,0,0,0,,0,0,0,,0,2,12,6.00,0,0,0
65,1963,1963-09-22,2,27.361,CHI,@,MIN,W 28-7,7,86,12.29,0,0,0,,0,0,0,,0,0,0,,0,0,0
66,1963,1963-09-29,3,28.003,CHI,@,DET,W 37-21,6,85,14.17,1,0,0,,0,0,0,,0,3,46,15.33,0,1,6
67,1963,1963-10-06,4,28.010,CHI,,BAL,W 10-3,1,12,12.00,0,1,10,10.00,0,0,0,,0,2,11,5.50,0,0,0
68,1963,1963-10-13,5,28.017,CHI,@,RAM,W 52-14,3,37,12.33,0,0,0,,0,0,0,,0,3,44,14.67,0,0,0
69,1963,1963-10-20,6,28.024,CHI,@,SFO,L 14-20,6,107,17.83,0,0,0,,0,0,0,,0,0,0,,0,0,0
70,1963,1963-10-27,7,28.031,CHI,,PHI,W 16-7,7,95,13.57,0,0,0,,0,0,0,,0,2,18,9.00,0,0,0
71,1963,1963-11-03,8,28.038,CHI,@,BAL,W 17-7,2,29,14.50,0,0,0,,0,0,0,,0,0,0,,0,0,0
72,1963,1963-11-10,9,28.045,CHI,,RAM,W 6-0,3,38,12.67,0,0,0,,0,0,0,,0,4,33,8.25,0,0,0
73,1963,1963-11-24,11,28.059,CHI,@,PIT,T 17-17,3,30,10.00,0,0,0,,0,0,0,,0,0,0,,0,0,0
74,1963,1963-12-15,14,28.080,CHI,,DET,W 24-14,8,171,21.38,1,0,0,,0,0,0,,0,0,0,,0,1,6
75,1964,1964-09-13,1,28.353,CHI,@,GNB,L 12-23,3,33,11.00,0,0,0,,0,0,0,,0,0,0,,0,0,0
76,1964,1964-09-20,2,28.360,CHI,@,MIN,W 34-28,10,135,13.50,2,0,0,,0,0,0,,0,0,0,,0,2,12
77,1964,1964-09-27,3,29.001,CHI,@,BAL,L 0-52,7,83,11.86,0,0,0,,0,0,0,,0,0,0,,0,0,0
78,1964,1964-10-04,4,29.008,CHI,@,SFO,L 21-31,7,109,15.57,2,0,0,,0,0,0,,0,0,0,,0,2,12
79,1964,1964-10-11,5,29.015,CHI,,RAM,W 38-17,11,147,13.36,2,0,0,,0,0,0,,0,0,0,,0,2,12
80,1964,1964-10-18,6,29.022,CHI,,DET,L 0-10,6,60,10.00,0,0,0,,0,0,0,,0,0,0,,0,0,0
81,1964,1964-10-25,7,29.029,CHI,@,WAS,L 20-27,7,65,9.29,1,0,0,,0,0,0,,0,0,0,,0,1,6
