ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,sacks,def_int,def_int_yds,def_int_td
1,1999,1999-09-12,1,26.143,OAK,@,GNB,L 24-28,*,0.0,1,14,0
2,1999,1999-09-19,2,26.150,OAK,@,MIN,W 22-17,*,1.0,0,0,0
3,1999,1999-09-26,3,26.157,OAK,,CHI,W 24-17,*,,,,
4,1999,1999-10-03,4,26.164,OAK,@,SEA,L 21-22,*,,,,
5,1999,1999-10-10,5,26.171,OAK,,DEN,L 13-16,*,,,,
6,1999,1999-10-17,6,26.178,OAK,@,BUF,W 20-14,*,,,,
7,1999,1999-10-24,7,26.185,OAK,,NYJ,W 24-23,*,,,,
8,1999,1999-10-31,8,26.192,OAK,,MIA,L 9-16,*,,,,
9,1999,1999-12-05,12,26.227,OAK,,SEA,W 30-21,,,,,
10,2000,2000-09-03,1,27.134,GNB,,NYJ,L 16-20,,,,,
11,2000,2000-09-10,2,27.141,GNB,@,BUF,L 18-27,,,,,
12,2000,2000-09-17,3,27.148,GNB,,PHI,W 6-3,,,,,
13,2000,2000-09-24,4,27.155,GNB,@,ARI,W 29-3,,,,,
14,2000,2000-10-01,5,27.162,GNB,,CHI,L 24-27,,0.5,0,0,0
15,2000,2000-10-08,6,27.169,GNB,@,DET,L 24-31,,,,,
16,2000,2000-10-15,7,27.176,GNB,,SFO,W 31-28,,,,,
17,2000,2000-10-29,8,27.190,GNB,@,MIA,L 20-28,,,,,
18,2000,2000-11-06,9,27.198,GNB,,MIN,W 26-20,,,,,
19,2000,2000-11-12,10,27.204,GNB,@,TAM,L 15-20,,,,,
20,2000,2000-11-19,11,27.211,GNB,,IND,W 26-24,,,,,
21,2000,2000-11-27,12,27.219,GNB,@,CAR,L 14-31,*,,,,
22,2000,2000-12-03,13,27.225,GNB,@,CHI,W 28-6,*,,,,
23,2000,2000-12-10,14,27.232,GNB,,DET,W 26-13,,,,,
24,2000,2000-12-17,15,27.239,GNB,@,MIN,W 33-28,,,,,
25,2000,2000-12-24,16,27.246,GNB,,TAM,W 17-14,,,,,
26,2001,2001-09-09,1,28.140,GNB,,DET,W 28-6,,,,,
27,2001,2001-09-24,2,28.155,GNB,,WAS,W 37-0,,,,,
28,2001,2001-09-30,3,28.161,GNB,@,CAR,W 28-7,,,,,
29,2001,2001-10-07,4,28.168,GNB,@,TAM,L 10-14,,,,,
30,2001,2001-11-04,7,28.196,GNB,,TAM,W 21-20,,,,,
31,2001,2001-11-11,8,28.203,GNB,@,CHI,W 20-12,,,,,
32,2001,2001-11-18,9,28.210,GNB,,ATL,L 20-23,,,,,
33,2001,2001-11-22,10,28.214,GNB,@,DET,W 29-27,,,,,
34,2001,2001-12-16,13,28.238,GNB,@,TEN,L 20-26,,,,,
35,2001,2001-12-23,14,28.245,GNB,,CLE,W 30-7,,,,,
36,2001,2001-12-30,15,28.252,GNB,,MIN,W 24-13,,,,,
37,2001,2002-01-06,16,28.259,GNB,@,NYG,W 34-25,,,,,
