ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rec,rec_yds,rec_yds_per_rec,rec_td
1,1973,1973-11-04,8,22.361,KAN,@,SDG,W 19-0,1,15,15.00,0
2,1973,1973-11-12,9,23.004,KAN,,CHI,W 19-7,1,20,20.00,0
3,1973,1973-11-18,10,23.010,KAN,,HOU,W 38-14,,,,
4,1973,1973-11-25,11,23.017,KAN,@,DEN,L 10-14,,,,
5,1973,1973-12-16,14,23.038,KAN,,SDG,W 33-6,,,,
6,1974,1974-09-22,2,23.318,KAN,@,OAK,L 7-27,,,,
7,1974,1974-09-29,3,23.325,KAN,@,HOU,W 17-7,,,,
8,1974,1974-10-06,4,23.332,KAN,,DEN,L 14-17,,,,
9,1974,1974-10-13,5,23.339,KAN,,PIT,L 24-34,1,19,19.00,0
10,1974,1974-10-20,6,23.346,KAN,@,MIA,L 3-9,,,,
11,1974,1974-11-03,8,23.360,KAN,,NYG,L 27-33,,,,
12,1974,1974-11-10,9,24.002,KAN,,SDG,L 7-14,1,6,6.00,0
13,1974,1974-11-18,10,24.010,KAN,@,DEN,W 42-34,,,,
14,1974,1974-11-24,11,24.016,KAN,@,CIN,L 6-33,,,,
15,1974,1974-12-14,14,24.036,KAN,,MIN,L 15-35,,,,
16,1975,1975-10-05,3,24.331,NOR,@,ATL,L 7-14,,,,
17,1975,1975-10-12,4,24.338,NOR,,GNB,W 20-19,4,75,18.75,0
18,1975,1975-10-19,5,24.345,NOR,@,SFO,L 21-35,1,7,7.00,0
19,1975,1975-10-26,6,24.352,NOR,@,RAM,L 14-38,1,9,9.00,0
20,1975,1975-11-02,7,24.359,NOR,,ATL,W 23-7,,,,
21,1975,1975-11-09,8,25.001,NOR,@,OAK,L 10-48,,,,
22,1975,1975-11-16,9,25.008,NOR,,MIN,L 7-20,,,,
23,1975,1975-11-23,10,25.015,NOR,,SFO,L 6-16,4,49,12.25,0
24,1975,1975-11-30,11,25.022,NOR,@,CLE,L 16-17,2,70,35.00,0
