ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td
1,1987,1987-10-04,3,26.139,NYJ,,DAL,L 24-38,1,0,0.00,0
2,1987,1987-10-11,4,26.146,NYJ,@,IND,L 0-6,0,0,,0
3,1987,1987-10-18,5,26.153,NYJ,,MIA,W 37-31,0,0,,0
