ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,rush_att,rush_yds,rush_yds_per_att,rush_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,all_td,scoring
1,1993,1993-09-06,1,22.224,DAL,@,WAS,L 16-35,,4,1,1,1.00,0,25.0%,0.25,0,0,,0,4,83,20.75,0,2,0,0.00,0,0,0
2,1993,1993-09-12,2,22.230,DAL,,BUF,L 10-13,,4,1,5,5.00,0,25.0%,1.25,1,5,5.00,1,0,0,,0,2,15,7.50,0,1,6
3,1993,1993-09-19,3,22.237,DAL,@,PHO,W 17-10,,,0,0,,0,0.0%,,1,9,9.00,0,1,14,14.00,0,1,3,3.00,0,0,0
4,1993,1993-10-03,4,22.251,DAL,,GNB,W 36-14,,1,1,4,4.00,0,100.0%,4.00,0,0,,0,1,37,37.00,0,3,32,10.67,0,0,0
5,1993,1993-10-10,5,22.258,DAL,@,IND,W 27-3,,,0,0,,0,0.0%,,0,0,,0,1,22,22.00,0,2,21,10.50,0,0,0
6,1993,1993-10-17,6,22.265,DAL,,SFO,W 26-17,,2,1,0,0.00,0,50.0%,0.00,0,0,,0,1,25,25.00,0,0,0,,0,0,0
7,1993,1993-10-31,7,22.279,DAL,@,PHI,W 23-10,,,0,0,,0,0.0%,,1,11,11.00,1,3,63,21.00,0,3,10,3.33,0,1,6
8,1993,1993-11-07,8,22.286,DAL,,NYG,W 31-9,,,0,0,,0,0.0%,,0,0,,0,3,113,37.67,0,4,45,11.25,0,0,0
9,1993,1993-11-14,9,22.293,DAL,,PHO,W 20-15,,2,1,9,9.00,0,50.0%,4.50,1,-2,-2.00,0,3,55,18.33,0,3,26,8.67,0,0,0
10,1993,1993-11-21,10,22.300,DAL,@,ATL,L 14-27,,3,2,30,15.00,1,66.7%,10.00,0,0,,0,4,63,15.75,0,1,5,5.00,0,1,6
11,1993,1993-11-25,11,22.304,DAL,,MIA,L 14-16,,2,2,8,4.00,1,100.0%,4.00,0,0,,0,4,86,21.50,0,2,80,40.00,1,2,12
12,1993,1993-12-06,12,22.315,DAL,,PHI,W 23-17,,2,2,9,4.50,0,100.0%,4.50,0,0,,0,2,43,21.50,0,3,12,4.00,0,0,0
13,1993,1993-12-12,13,22.321,DAL,@,MIN,W 37-20,,1,1,4,4.00,0,100.0%,4.00,2,11,5.50,0,2,51,25.50,0,1,7,7.00,0,0,0
14,1993,1993-12-18,14,22.327,DAL,@,NYJ,W 28-7,,6,6,70,11.67,0,100.0%,11.67,1,-8,-8.00,0,1,22,22.00,0,2,30,15.00,0,0,0
15,1993,1993-12-26,15,22.335,DAL,,WAS,W 38-3,,3,2,11,5.50,0,66.7%,3.67,0,0,,0,0,0,,0,4,90,22.50,1,1,6
16,1993,1994-01-02,16,22.342,DAL,@,NYG,W 16-13,,,0,0,,0,0.0%,,0,0,,0,1,12,12.00,0,3,5,1.67,0,0,0
17,1994,1994-09-04,1,23.222,DAL,@,PIT,W 26-9,,2,1,4,4.00,0,50.0%,2.00,0,0,,0,3,60,20.00,0,2,5,2.50,0,0,0
18,1994,1994-09-11,2,23.229,DAL,,HOU,W 20-17,,0,0,0,,0,0.0%,,0,0,,0,1,20,20.00,0,2,10,5.00,0,0,0
19,1994,1994-10-02,4,23.250,DAL,@,WAS,W 34-7,,4,3,23,7.67,0,75.0%,5.75,0,0,,0,2,48,24.00,0,5,57,11.40,0,0,0
20,1994,1994-10-09,5,23.257,DAL,,ARI,W 38-3,,1,0,0,,0,0.0%,0.00,1,2,2.00,0,2,111,55.50,1,2,11,5.50,0,1,6
21,1994,1994-10-16,6,23.264,DAL,,PHI,W 24-13,,3,1,11,11.00,0,33.3%,3.67,1,3,3.00,0,1,2,2.00,0,0,0,,0,0,0
22,1994,1994-10-23,7,23.271,DAL,@,ARI,W 28-21,,0,0,0,,0,0.0%,,0,0,,0,2,74,37.00,0,4,35,8.75,0,0,0
23,1994,1994-10-30,8,23.278,DAL,@,CIN,W 23-20,,3,2,36,18.00,0,66.7%,12.00,1,-7,-7.00,0,4,122,30.50,0,2,12,6.00,0,0,0
24,1994,1994-11-07,9,23.286,DAL,,NYG,W 38-10,,2,1,22,22.00,0,50.0%,11.00,0,0,,0,1,34,34.00,0,4,5,1.25,0,0,0
25,1994,1994-11-13,10,23.292,DAL,@,SFO,L 14-21,,1,1,26,26.00,0,100.0%,26.00,0,0,,0,4,79,19.75,0,3,2,0.67,0,0,0
26,1994,1994-11-20,11,23.299,DAL,,WAS,W 31-7,,0,0,0,,0,0.0%,,0,0,,0,2,61,30.50,0,3,96,32.00,1,1,6
27,1994,1994-11-24,12,23.303,DAL,,GNB,W 42-31,,0,0,0,,0,0.0%,,0,0,,0,5,169,33.80,0,4,25,6.25,0,0,0
28,1994,1994-12-04,13,23.313,DAL,@,PHI,W 31-19,,0,0,0,,0,0.0%,,1,7,7.00,0,5,121,24.20,0,3,14,4.67,0,0,0
29,1994,1994-12-10,14,23.319,DAL,,CLE,L 14-19,,2,2,26,13.00,0,100.0%,13.00,0,0,,0,5,117,23.40,0,1,13,13.00,0,0,0
30,1994,1994-12-19,15,23.328,DAL,@,NOR,W 24-16,,1,1,12,12.00,0,100.0%,12.00,1,7,7.00,0,5,101,20.20,0,0,0,,0,0,0
31,1994,1994-12-24,16,23.333,DAL,@,NYG,L 10-15,,1,1,21,21.00,0,100.0%,21.00,1,8,8.00,0,1,29,29.00,0,4,64,16.00,0,0,0
32,1995,1995-09-04,1,24.222,DAL,@,NYG,W 35-0,,1,1,21,21.00,0,100.0%,21.00,1,12,12.00,0,0,0,,0,1,6,6.00,0,0,0
33,1995,1995-09-10,2,24.228,DAL,,DEN,W 31-21,,2,1,1,1.00,0,50.0%,0.50,2,9,4.50,0,3,54,18.00,0,2,6,3.00,0,0,0
34,1995,1995-09-17,3,24.235,DAL,@,MIN,W 23-17,,2,0,0,,0,0.0%,0.00,0,0,,0,3,61,20.33,0,4,47,11.75,0,0,0
35,1995,1995-09-24,4,24.242,DAL,,ARI,W 34-20,,6,4,49,12.25,0,66.7%,8.17,1,-7,-7.00,0,4,88,22.00,0,2,15,7.50,0,0,0
36,1995,1995-10-01,5,24.249,DAL,@,WAS,L 23-27,,9,4,66,16.50,0,44.4%,7.33,1,12,12.00,0,5,98,19.60,0,0,0,,0,0,0
37,1995,1995-10-08,6,24.256,DAL,,GNB,W 34-24,,2,2,18,9.00,0,100.0%,9.00,0,0,,0,2,43,21.50,0,2,15,7.50,0,0,0
38,1995,1995-10-15,7,24.263,DAL,@,SDG,W 23-9,,4,2,39,19.50,0,50.0%,9.75,0,0,,0,0,0,,0,0,0,,0,0,0
39,1995,1995-10-29,8,24.277,DAL,@,ATL,W 28-13,,2,2,26,13.00,0,100.0%,13.00,0,0,,0,0,0,,0,0,0,,0,0,0
40,1995,1995-11-06,9,24.285,DAL,,PHI,W 34-12,,3,2,20,10.00,0,66.7%,6.67,1,-1,-1.00,0,3,75,25.00,0,3,45,15.00,0,0,0
41,1995,1995-11-12,10,24.291,DAL,,SFO,L 20-38,,3,1,12,12.00,0,33.3%,4.00,0,0,,0,6,161,26.83,0,1,24,24.00,0,0,0
42,1995,1995-11-19,11,24.298,DAL,@,OAK,W 34-21,,1,0,0,,0,0.0%,0.00,0,0,,0,3,68,22.67,0,1,5,5.00,0,0,0
43,1995,1995-11-23,12,24.302,DAL,,KAN,W 24-12,,0,0,0,,0,0.0%,,1,7,7.00,0,4,107,26.75,0,1,3,3.00,0,0,0
44,1995,1995-12-03,13,24.312,DAL,,WAS,L 17-24,,7,5,73,14.60,0,71.4%,10.43,0,0,,0,3,58,19.33,0,1,0,0.00,0,0,0
45,1995,1995-12-10,14,24.319,DAL,@,PHI,L 17-20,,3,0,0,,0,0.0%,0.00,0,0,,0,4,88,22.00,0,0,0,,0,0,0
46,1995,1995-12-17,15,24.326,DAL,,NYG,W 21-20,,11,5,85,17.00,0,45.5%,7.73,0,0,,0,5,124,24.80,0,0,0,,0,0,0
47,1995,1995-12-25,16,24.334,DAL,@,ARI,W 37-13,,11,9,203,22.56,2,81.8%,18.45,3,21,7.00,0,4,83,20.75,0,0,0,,0,2,12
48,1996,1996-09-02,1,25.221,DAL,@,CHI,L 6-22,,8,3,32,10.67,0,37.5%,4.00,2,-2,-1.00,0,5,131,26.20,0,2,17,8.50,0,0,0
49,1996,1996-09-08,2,25.227,DAL,,NYG,W 27-0,,8,6,86,14.33,1,75.0%,10.75,1,4,4.00,0,0,0,,0,0,0,,0,1,6
50,1996,1996-09-15,3,25.234,DAL,,IND,L 24-25,,4,2,36,18.00,0,50.0%,9.00,0,0,,0,3,71,23.67,0,0,0,,0,0,0
51,1996,1996-09-22,4,25.241,DAL,@,BUF,L 7-10,,3,0,0,,0,0.0%,0.00,0,0,,0,2,59,29.50,0,0,0,,0,0,0
52,1996,1996-11-18,11,25.298,DAL,,GNB,W 21-6,,6,3,47,15.67,0,50.0%,7.83,0,0,,0,0,0,,0,0,0,,0,0,0
53,1996,1996-11-24,12,25.304,DAL,@,NYG,L 6-20,,8,5,34,6.80,0,62.5%,4.25,0,0,,0,0,0,,0,0,0,,0,0,0
54,1996,1996-11-28,13,25.308,DAL,,WAS,W 21-10,,4,2,22,11.00,0,50.0%,5.50,0,0,,0,2,37,18.50,0,0,0,,0,0,0
55,1996,1996-12-08,14,25.318,DAL,@,ARI,W 10-6,,5,3,29,9.67,0,60.0%,5.80,0,0,,0,2,53,26.50,0,0,0,,0,0,0
56,1996,1996-12-15,15,25.325,DAL,,NWE,W 12-6,,2,1,19,19.00,0,50.0%,9.50,1,9,9.00,0,1,17,17.00,0,0,0,,0,0,0
57,1996,1996-12-22,16,25.332,DAL,@,WAS,L 10-37,,3,2,18,9.00,0,66.7%,6.00,0,0,,0,6,103,17.17,0,0,0,,0,0,0
58,1997,1997-08-31,1,26.218,ARI,@,CIN,L 21-24,,,,,,,0.0%,,,,,,,,,,,,,,,
59,1997,1997-09-07,2,26.225,ARI,,DAL,W 25-22,,6,1,10,10.00,0,16.7%,1.67,0,0,,0,2,30,15.00,0,6,51,8.50,0,0,0
60,1997,1997-09-14,3,26.232,ARI,@,WAS,L 13-19,,1,1,16,16.00,0,100.0%,16.00,1,-2,-2.00,0,3,82,27.33,0,3,20,6.67,0,0,0
61,1997,1997-09-28,4,26.246,ARI,@,TAM,L 18-19,,4,2,15,7.50,0,50.0%,3.75,0,0,,0,2,46,23.00,0,2,21,10.50,0,0,0
62,1997,1997-10-05,5,26.253,ARI,,MIN,L 19-20,,2,1,9,9.00,0,50.0%,4.50,0,0,,0,4,102,25.50,0,2,22,11.00,0,0,0
63,1997,1997-10-12,6,26.260,ARI,,NYG,L 13-27,,4,3,47,15.67,0,75.0%,11.75,0,0,,0,4,88,22.00,0,1,10,10.00,0,0,0
64,1997,1997-10-19,7,26.267,ARI,@,PHI,L 10-13,,2,2,40,20.00,1,100.0%,20.00,0,0,,0,4,92,23.00,0,3,39,13.00,0,1,6
65,1997,1997-10-26,8,26.274,ARI,,TEN,L 14-41,,3,1,12,12.00,0,33.3%,4.00,0,0,,0,6,167,27.83,0,2,16,8.00,0,0,0
66,1997,1997-11-02,9,26.281,ARI,,PHI,W 31-21,,1,0,0,,0,0.0%,0.00,0,0,,0,2,86,43.00,0,3,66,22.00,0,0,0
67,1997,1997-11-09,10,26.288,ARI,@,DAL,L 6-24,,0,0,0,,0,0.0%,,0,0,,0,5,93,18.60,0,3,7,2.33,0,0,0
68,1997,1997-11-16,11,26.295,ARI,@,NYG,L 10-19,,2,2,28,14.00,0,100.0%,14.00,0,0,,0,2,41,20.50,0,1,4,4.00,0,0,0
69,1997,1997-11-23,12,26.302,ARI,@,BAL,W 16-13,,0,0,0,,0,0.0%,,0,0,,0,2,60,30.00,0,6,110,18.33,0,0,0
