ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,all_td,scoring
41,2016,2016-11-20,10,25.008,JAX,@,DET,L 19-26,*,2,1,9,9.00,0,50.0%,4.50,0,0
42,2016,2016-11-27,11,25.015,JAX,@,BUF,L 21-28,*,7,1,12,12.00,1,14.3%,1.71,1,6
43,2017,2017-09-10,1,25.302,JAX,@,HOU,W 29-7,,4,3,42,14.00,0,75.0%,10.50,0,0
44,2017,2017-09-17,2,25.309,JAX,,TEN,L 16-37,*,7,6,82,13.67,1,85.7%,11.71,1,6
45,2017,2017-09-24,3,25.316,JAX,,BAL,W 44-7,*,3,3,20,6.67,1,100.0%,6.67,1,6
46,2017,2017-10-01,4,25.323,JAX,@,NYJ,L 20-23,*,10,4,42,10.50,0,40.0%,4.20,0,0
47,2017,2017-10-08,5,25.330,JAX,@,PIT,W 30-9,*,3,2,21,10.50,0,66.7%,7.00,0,0
48,2017,2017-10-15,6,25.337,JAX,,LAR,L 17-27,*,3,3,37,12.33,0,100.0%,12.33,0,0
49,2017,2017-10-22,7,25.344,JAX,@,IND,W 27-0,*,8,5,101,20.20,0,62.5%,12.63,0,0
50,2017,2017-11-05,8,25.358,JAX,,CIN,W 23-7,*,4,3,31,10.33,0,75.0%,7.75,0,0
51,2017,2017-11-12,9,26.000,JAX,,LAC,W 20-17,*,9,7,70,10.00,0,77.8%,7.78,0,0
52,2017,2017-12-31,16,26.049,JAX,@,TEN,L 10-15,,5,3,38,12.67,0,60.0%,7.60,0,0
53,2018,2018-09-09,1,26.301,DAL,@,CAR,L 8-16,,3,1,20,20.00,0,33.3%,6.67,0,0
54,2018,2018-09-16,2,26.308,DAL,,NYG,W 20-13,*,2,1,9,9.00,0,50.0%,4.50,0,0
55,2018,2018-09-23,3,26.315,DAL,@,SEA,L 13-24,,4,2,22,11.00,0,50.0%,5.50,0,0
