ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,xpm,xpa,xp_perc,fgm,fga,fg_perc,all_td,scoring
1,1985,1985-09-08,1,25.053,BUF,,SDG,L 9-14,,,,3,3,100.0,0,9
2,1985,1985-09-15,2,25.060,BUF,@,NYJ,L 3-42,,,,1,1,100.0,0,3
3,1985,1985-09-22,3,25.067,BUF,,NWE,L 14-17,2,2,100.0,,,,0,2
4,1985,1985-09-29,4,25.074,BUF,,MIN,L 20-27,2,2,100.0,2,2,100.0,0,8
5,1985,1985-10-06,5,25.081,BUF,@,IND,L 17-49,2,2,100.0,1,1,100.0,0,5
6,1985,1985-10-13,6,25.088,BUF,@,NWE,L 3-14,,,,1,1,100.0,0,3
7,1985,1985-10-20,7,25.095,BUF,,IND,W 21-9,3,3,100.0,,,,0,3
8,1985,1985-10-27,8,25.102,BUF,@,PHI,L 17-21,2,2,100.0,1,1,100.0,0,5
9,1985,1985-11-03,9,25.109,BUF,,CIN,L 17-23,2,2,100.0,1,2,50.0,0,5
10,1985,1985-11-10,10,25.116,BUF,,HOU,W 20-0,2,2,100.0,2,2,100.0,0,8
11,1985,1985-11-17,11,25.123,BUF,@,CLE,L 7-17,1,1,100.0,,,,0,1
12,1985,1985-11-24,12,25.130,BUF,,MIA,L 14-23,2,2,100.0,,1,0.0,0,2
13,1985,1985-12-01,13,25.137,BUF,@,SDG,L 7-40,1,1,100.0,,1,0.0,0,1
14,1985,1985-12-08,14,25.144,BUF,,NYJ,L 7-27,1,1,100.0,,1,0.0,0,1
15,1985,1985-12-15,15,25.151,BUF,@,PIT,L 24-30,3,3,100.0,1,1,100.0,0,6
16,1985,1985-12-22,16,25.158,BUF,@,MIA,L 0-28,,,,,,,,
17,1986,1986-09-07,1,26.052,BUF,,NYJ,L 24-28,3,3,100.0,1,1,100.0,0,6
18,1986,1986-09-14,2,26.059,BUF,@,CIN,L 33-36,3,4,75.0,2,2,100.0,0,9
19,1986,1986-09-21,3,26.066,BUF,,STL,W 17-10,2,2,100.0,1,1,100.0,0,5
20,1986,1986-09-28,4,26.073,BUF,,KAN,L 17-20,2,2,100.0,1,2,50.0,0,5
21,1986,1986-10-05,5,26.080,BUF,@,NYJ,L 13-14,1,1,100.0,2,2,100.0,0,7
22,1986,1986-10-12,6,26.087,BUF,@,MIA,L 14-27,2,2,100.0,,1,0.0,0,2
23,1986,1986-10-19,7,26.094,BUF,,IND,W 24-13,3,3,100.0,1,3,33.3,0,6
24,1986,1986-10-26,8,26.101,BUF,,NWE,L 3-23,,,,1,2,50.0,0,3
25,1986,1986-11-02,9,26.108,BUF,@,TAM,L 28-34,4,4,100.0,,,,0,4
26,1986,1986-11-09,10,26.115,BUF,,PIT,W 16-12,1,2,50.0,1,1,100.0,0,4
27,1986,1986-11-16,11,26.122,BUF,,MIA,L 24-34,3,3,100.0,1,1,100.0,0,6
28,1986,1986-11-23,12,26.129,BUF,@,NWE,L 19-22,1,1,100.0,4,4,100.0,0,13
29,1986,1986-11-30,13,26.136,BUF,@,KAN,W 17-14,2,2,100.0,1,2,50.0,0,5
30,1986,1986-12-07,14,26.143,BUF,,CLE,L 17-21,2,2,100.0,1,2,50.0,0,5
31,1986,1986-12-14,15,26.150,BUF,@,IND,L 14-24,2,2,100.0,,1,0.0,0,2
32,1986,1986-12-21,16,26.157,BUF,@,HOU,L 7-16,1,1,100.0,,2,0.0,0,1
33,1987,1987-09-13,1,27.058,BUF,,NYJ,L 28-31,4,4,100.0,,,,0,4
34,1987,1987-09-20,2,27.065,BUF,,HOU,W 34-30,4,4,100.0,2,2,100.0,0,10
35,1987,1987-10-25,6,27.100,BUF,@,MIA,W 34-31,4,4,100.0,2,4,50.0,0,10
36,1987,1987-11-01,7,27.107,BUF,,WAS,L 7-27,1,1,100.0,,,,0,1
37,1987,1987-11-08,8,27.114,BUF,,DEN,W 21-14,2,2,100.0,1,1,100.0,0,5
38,1987,1987-11-15,9,27.121,BUF,@,CLE,L 21-27,3,3,100.0,,2,0.0,0,3
39,1987,1987-11-22,10,27.128,BUF,@,NYJ,W 17-14,2,2,100.0,1,1,100.0,0,5
40,1987,1987-11-29,11,27.135,BUF,,MIA,W 27-0,3,3,100.0,2,3,66.7,0,9
41,1987,1987-12-06,12,27.142,BUF,@,RAI,L 21-34,3,3,100.0,,,,0,3
42,1987,1987-12-13,13,27.149,BUF,@,IND,W 27-3,3,3,100.0,2,2,100.0,0,9
43,1987,1987-12-20,14,27.156,BUF,,NWE,L 7-13,1,1,100.0,,,,0,1
44,1987,1987-12-27,15,27.163,BUF,@,PHI,L 7-17,1,1,100.0,,,,0,1
45,1988,1988-09-04,1,28.049,BUF,,MIN,W 13-10,1,1,100.0,2,3,66.7,0,7
46,1988,1988-09-11,2,28.056,BUF,,MIA,W 9-6,,,,3,3,100.0,0,9
47,1988,1988-09-18,3,28.063,BUF,@,NWE,W 16-14,1,1,100.0,3,3,100.0,0,10
48,1988,1988-09-25,4,28.070,BUF,,PIT,W 36-28,3,3,100.0,5,5,100.0,0,18
49,1988,1988-10-02,5,28.077,BUF,@,CHI,L 3-24,,,,1,2,50.0,0,3
50,1988,1988-10-09,6,28.084,BUF,,IND,W 34-23,4,4,100.0,2,3,66.7,0,10
51,1988,1988-10-17,7,28.092,BUF,@,NYJ,W 37-14,4,4,100.0,3,3,100.0,0,13
52,1988,1988-10-23,8,28.098,BUF,,NWE,W 23-20,2,2,100.0,3,3,100.0,0,11
53,1988,1988-10-30,9,28.105,BUF,,GNB,W 28-0,4,4,100.0,,,,0,4
