ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,rush_att,rush_yds,rush_yds_per_att,rush_td,all_td,scoring,punt,punt_yds,punt_yds_per_punt,punt_blocked
12,1989,1989-11-26,12,23.199,TAM,@,PHO,W 14-13,,0,0,,0,0,0,,,,,,0,0,,0,0,0,7,289,41.29,1
13,1989,1989-12-03,13,23.206,TAM,,GNB,L 16-17,,0,0,,0,0,0,,,,,,0,0,,0,0,0,6,259,43.17,0
14,1989,1989-12-10,14,23.213,TAM,@,HOU,L 17-20,,0,0,,0,0,0,,,,,,0,0,,0,0,0,3,83,27.67,1
15,1989,1989-12-17,15,23.220,TAM,@,DET,L 7-33,,0,0,,0,0,0,,,,,,0,0,,0,0,0,8,354,44.25,0
16,1989,1989-12-24,16,23.227,TAM,,PIT,L 22-31,,0,0,,0,0,0,,,,,,0,0,,0,0,0,6,184,30.67,0
17,1991,1991-09-01,1,25.113,BUF,,MIA,W 35-31,,0,0,,0,0,0,,0,,,,0,0,,0,0,0,1,17,17.00,0
18,1991,1991-09-08,2,25.120,BUF,,PIT,W 52-34,,0,0,,0,0,0,,0,,,,0,0,,0,0,0,2,64,32.00,0
19,1991,1991-09-15,3,25.127,BUF,@,NYJ,W 23-20,,0,0,,0,0,0,,0,,,,0,0,,0,0,0,2,91,45.50,0
20,1991,1991-09-22,4,25.134,BUF,@,TAM,W 17-10,,0,0,,0,0,0,,0,,,,0,0,,0,0,0,3,122,40.67,0
21,1991,1991-09-29,5,25.141,BUF,,CHI,W 35-20,,0,0,,0,0,0,,0,,,,0,0,,0,0,0,7,228,32.57,0
22,1991,1991-10-07,6,25.149,BUF,@,KAN,L 6-33,,0,0,,0,0,0,,0,,,,0,0,,0,0,0,3,137,45.67,0
23,1991,1991-10-13,7,25.155,BUF,,IND,W 42-6,,0,0,,0,0,0,,0,,,,0,0,,0,0,0,1,47,47.00,0
24,1991,1991-10-21,8,25.163,BUF,,CIN,W 35-16,,0,0,,0,0,0,,0,,,,0,0,,0,0,0,1,25,25.00,0
25,1991,1991-11-03,9,25.176,BUF,,NWE,W 22-17,,0,0,,0,0,0,,0,,,,0,0,,0,0,0,2,100,50.00,0
26,1991,1991-11-10,10,25.183,BUF,@,GNB,W 34-24,,0,0,,0,0,0,,0,,,,0,0,,0,0,0,4,170,42.50,0
27,1991,1991-11-18,11,25.191,BUF,@,MIA,W 41-27,,0,0,,0,0,0,,0,,,,0,0,,0,0,0,4,154,38.50,0
28,1991,1991-11-24,12,25.197,BUF,@,NWE,L 13-16,,0,0,,0,0,0,,0,,,,0,0,,0,0,0,5,173,34.60,0
29,1991,1991-12-01,13,25.204,BUF,,NYJ,W 24-13,,1,1,100.00,-9,0,0,79.2,0,0,-9.00,-9.00,0,0,,0,0,0,5,215,43.00,0
30,1991,1991-12-08,14,25.211,BUF,@,RAI,W 30-27,,0,0,,0,0,0,,0,,,,0,0,,0,0,0,4,161,40.25,0
31,1991,1991-12-15,15,25.218,BUF,@,IND,W 35-7,,0,0,,0,0,0,,0,,,,0,0,,0,0,0,4,187,46.75,0
32,1991,1991-12-22,16,25.225,BUF,,DET,L 14-17,,0,0,,0,0,0,,0,,,,0,0,,0,0,0,6,194,32.33,0
33,1992,1992-09-06,1,26.118,BUF,,RAM,W 40-7,,0,0,,0,0,0,,,,,,0,0,,0,0,0,4,169,42.25,0
34,1992,1992-09-20,3,26.132,BUF,,IND,W 38-0,,0,0,,0,0,0,,,,,,0,0,,0,0,0,3,104,34.67,0
35,1992,1992-09-27,4,26.139,BUF,@,NWE,W 41-7,,0,0,,0,0,0,,,,,,0,0,,0,0,0,1,39,39.00,0
36,1992,1992-10-04,5,26.146,BUF,,MIA,L 10-37,,0,0,,0,0,0,,,,,,0,0,,0,0,0,4,160,40.00,0
37,1992,1992-10-11,6,26.153,BUF,@,RAI,L 3-20,,0,0,,0,0,0,,,,,,1,11,11.00,0,0,0,5,248,49.60,0
38,1992,1992-10-26,7,26.168,BUF,@,NYJ,W 24-20,,0,0,,0,0,0,,,,,,0,0,,0,0,0,6,221,36.83,0
39,1992,1992-11-01,8,26.174,BUF,,NWE,W 16-7,,0,0,,0,0,0,,,,,,0,0,,0,0,0,5,186,37.20,0
40,1992,1992-11-08,9,26.181,BUF,,PIT,W 28-20,,0,0,,0,0,0,,,,,,0,0,,0,0,0,2,59,29.50,0
41,1992,1992-11-16,10,26.189,BUF,@,MIA,W 26-20,,0,0,,0,0,0,,,,,,0,0,,0,0,0,2,102,51.00,0
42,1992,1992-11-22,11,26.195,BUF,,ATL,W 41-14,,0,0,,0,0,0,,,,,,0,0,,0,0,0,3,124,41.33,0
43,1992,1992-11-29,12,26.202,BUF,@,IND,L 13-16,,0,0,,0,0,0,,,,,,0,0,,0,0,0,6,290,48.33,0
44,1992,1992-12-06,13,26.209,BUF,,NYJ,L 17-24,,0,0,,0,0,0,,,,,,0,0,,0,0,0,4,137,34.25,0
45,1992,1992-12-12,14,26.215,BUF,,DEN,W 27-17,,0,0,,0,0,0,,,,,,0,0,,0,0,0,4,177,44.25,0
46,1992,1992-12-20,15,26.223,BUF,@,NOR,W 20-16,,0,0,,0,0,0,,,,,,0,0,,0,0,0,7,323,46.14,0
47,1992,1992-12-27,16,26.230,BUF,@,HOU,L 3-27,,0,0,,0,0,0,,,,,,0,0,,0,0,0,4,192,48.00,0
48,1993,1993-09-05,1,27.117,BUF,,NWE,W 38-14,,0,0,,0,0,0,,,,,,0,0,,0,0,0,4,148,37.00,0
49,1993,1993-09-12,2,27.124,BUF,@,DAL,W 13-10,,0,0,,0,0,0,,,,,,0,0,,0,0,0,7,297,42.43,0
50,1993,1993-09-26,3,27.138,BUF,,MIA,L 13-22,,0,0,,0,0,0,,,,,,0,0,,0,0,0,5,166,33.20,0
51,1993,1993-10-03,4,27.145,BUF,,NYG,W 17-14,,0,0,,0,0,0,,,,,,0,0,,0,0,0,7,281,40.14,0
52,1993,1993-10-11,5,27.153,BUF,,HOU,W 35-7,,0,0,,0,0,0,,,,,,0,0,,0,0,0,6,213,35.50,0
53,1993,1993-10-24,6,27.166,BUF,@,NYJ,W 19-10,,0,0,,0,0,0,,,,,,0,0,,0,0,0,1,52,52.00,0
54,1993,1993-11-01,7,27.174,BUF,,WAS,W 24-10,,0,0,,0,0,0,,,,,,0,0,,0,0,0,3,126,42.00,0
55,1993,1993-11-07,8,27.180,BUF,@,NWE,W 13-10,,0,0,,0,0,0,,,,,,0,0,,0,0,0,5,201,40.20,0
56,1993,1993-11-15,9,27.188,BUF,@,PIT,L 0-23,,0,0,,0,0,0,,,,,,0,0,,0,0,0,8,366,45.75,0
57,1993,1993-11-21,10,27.194,BUF,,IND,W 23-9,,0,0,,0,0,0,,,,,,0,0,,0,0,0,4,151,37.75,0
58,1993,1993-11-28,11,27.201,BUF,@,KAN,L 7-23,,0,0,,0,0,0,,,,,,0,0,,0,0,0,7,300,42.86,0
59,1993,1993-12-05,12,27.208,BUF,,RAI,L 24-25,,0,0,,0,0,0,,,,,,0,0,,0,0,0,5,210,42.00,0
60,1993,1993-12-12,13,27.215,BUF,@,PHI,W 10-7,,0,0,,0,0,0,,,,,,0,0,,0,0,0,3,110,36.67,0
61,1993,1993-12-19,14,27.222,BUF,@,MIA,W 47-34,,0,0,,0,0,0,,,,,,0,0,,0,0,0,3,136,45.33,0
62,1993,1993-12-26,15,27.229,BUF,,NYJ,W 16-14,,0,0,,0,0,0,,,,,,0,0,,0,0,0,2,73,36.50,0
63,1993,1994-01-02,16,27.236,BUF,@,IND,W 30-10,,0,0,,0,0,0,,,,,,0,0,,0,0,0,4,161,40.25,0
64,1994,1994-09-04,1,28.116,BUF,,NYJ,L 3-23,,0,0,,0,0,0,,,,,,0,0,,0,0,0,4,159,39.75,0
65,1994,1994-09-11,2,28.123,BUF,@,NWE,W 38-35,,0,0,,0,0,0,,,,,,0,0,,0,0,0,6,274,45.67,0
66,1994,1994-09-18,3,28.130,BUF,@,HOU,W 15-7,,0,0,,0,0,0,,,,,,0,0,,0,0,0,4,157,39.25,0
67,1994,1994-09-26,4,28.138,BUF,,DEN,W 27-20,,0,0,,0,0,0,,,,,,0,0,,0,0,0,4,133,33.25,0
68,1994,1994-10-02,5,28.144,BUF,@,CHI,L 13-20,,0,0,,0,0,0,,,,,,0,0,,0,0,0,6,270,45.00,0
69,1994,1994-10-09,6,28.151,BUF,,MIA,W 21-11,,0,0,,0,0,0,,,,,,0,0,,0,0,0,5,187,37.40,0
70,1994,1994-10-16,7,28.158,BUF,,IND,L 17-27,,0,0,,0,0,0,,,,,,0,0,,0,0,0,3,123,41.00,0
71,1994,1994-10-30,8,28.172,BUF,,KAN,W 44-10,,0,0,,0,0,0,,,,,,0,0,,0,0,0,4,193,48.25,0
72,1994,1994-11-06,9,28.179,BUF,@,NYJ,L 17-22,,0,0,,0,0,0,,,,,,0,0,,0,0,0,4,173,43.25,0
73,1994,1994-11-14,10,28.187,BUF,@,PIT,L 10-23,,0,0,,0,0,0,,,,,,0,0,,0,0,0,7,301,43.00,0
74,1994,1994-11-20,11,28.193,BUF,,GNB,W 29-20,,0,0,,0,0,0,,,,,,0,0,,0,0,0,3,121,40.33,0
75,1994,1994-11-24,12,28.197,BUF,@,DET,L 21-35,,0,0,,0,0,0,,,,,,0,0,,0,0,0,3,115,38.33,0
76,1994,1994-12-04,13,28.207,BUF,@,MIA,W 42-31,,0,0,,0,0,0,,,,,,1,-9,-9.00,0,0,0,4,196,49.00,0
77,1994,1994-12-11,14,28.214,BUF,,MIN,L 17-21,,0,0,,0,0,0,,,,,,0,0,,0,0,0,2,83,41.50,0
78,1994,1994-12-18,15,28.221,BUF,,NWE,L 17-41,,0,0,,0,0,0,,,,,,0,0,,0,0,0,3,108,36.00,0
79,1994,1994-12-24,16,28.227,BUF,@,IND,L 9-10,,0,0,,0,0,0,,,,,,0,0,,0,0,0,5,206,41.20,0
80,1995,1995-09-03,1,29.115,BUF,@,DEN,L 7-22,,0,0,,0,0,0,,,,,,0,0,,0,0,0,8,332,41.50,0
81,1995,1995-09-10,2,29.122,BUF,,CAR,W 31-9,,0,0,,0,0,0,,,,,,0,0,,0,0,0,6,246,41.00,0
82,1995,1995-09-17,3,29.129,BUF,,IND,W 20-14,,0,0,,0,0,0,,,,,,0,0,,0,0,0,6,224,37.33,0
83,1995,1995-10-02,4,29.144,BUF,@,CLE,W 22-19,,0,0,,0,0,0,,,,,,0,0,,0,0,0,2,95,47.50,0
84,1995,1995-10-08,5,29.150,BUF,,NYJ,W 29-10,,0,0,,0,0,0,,,,,,0,0,,0,0,0,2,72,36.00,0
85,1995,1995-10-15,6,29.157,BUF,,SEA,W 27-21,,0,0,,0,0,0,,,,,,0,0,,0,0,0,7,277,39.57,0
86,1995,1995-10-23,7,29.165,BUF,@,NWE,L 14-27,,0,0,,0,0,0,,,,,,0,0,,0,0,0,6,213,35.50,0
87,1995,1995-10-29,8,29.171,BUF,@,MIA,L 6-23,,0,0,,0,0,0,,,,,,0,0,,0,0,0,6,274,45.67,0
88,1995,1995-11-05,9,29.178,BUF,@,IND,W 16-10,,0,0,,0,0,0,,,,,,0,0,,0,0,0,5,217,43.40,0
89,1995,1995-11-12,10,29.185,BUF,,ATL,W 23-17,,0,0,,0,0,0,,,,,,0,0,,0,0,0,4,161,40.25,0
90,1995,1995-11-19,11,29.192,BUF,@,NYJ,W 28-26,,0,0,,0,0,0,,,,,,0,0,,0,0,0,7,254,36.29,0
91,1995,1995-11-26,12,29.199,BUF,,NWE,L 25-35,,0,0,,0,0,0,,,,,,0,0,,0,0,0,5,192,38.40,0
92,1995,1995-12-03,13,29.206,BUF,@,SFO,L 17-27,,0,0,,0,0,0,,,,,,0,0,,0,0,0,6,224,37.33,0
93,1995,1995-12-10,14,29.213,BUF,@,STL,W 45-27,,0,0,,0,0,0,,,,,,0,0,,0,0,0,3,149,49.67,0
94,1995,1995-12-17,15,29.220,BUF,,MIA,W 23-20,,0,0,,0,0,0,,,,,,0,0,,0,0,0,4,142,35.50,0
95,1995,1995-12-24,16,29.227,BUF,,HOU,L 17-28,,0,0,,0,0,0,,,,,,0,0,,0,0,0,9,401,44.56,0
96,1996,1996-09-01,1,30.113,BUF,@,NYG,W 23-20,,0,0,,0,0,0,,,,,,0,0,,0,0,0,9,385,42.78,0
97,1996,1996-09-08,2,30.120,BUF,,NWE,W 17-10,,0,0,,0,0,0,,,,,,0,0,,0,0,0,7,296,42.29,0
98,1996,1996-09-16,3,30.128,BUF,@,PIT,L 6-24,,0,0,,0,0,0,,,,,,0,0,,0,0,0,4,166,41.50,0
99,1996,1996-09-22,4,30.134,BUF,,DAL,W 10-7,,0,0,,0,0,0,,,,,,0,0,,0,0,0,6,261,43.50,0
100,1996,1996-10-06,5,30.148,BUF,,IND,W 16-13,,0,0,,0,0,0,,,,,,0,0,,0,0,0,11,444,40.36,0
101,1996,1996-10-13,6,30.155,BUF,,MIA,L 7-21,,0,0,,0,0,0,,,,,,0,0,,0,0,0,7,330,47.14,0
102,1996,1996-10-20,7,30.162,BUF,@,NYJ,W 25-22,,0,0,,0,0,0,,,,,,0,0,,0,0,0,3,103,34.33,0
103,1996,1996-10-27,8,30.169,BUF,@,NWE,L 25-28,,0,0,,0,0,0,,,,,,0,0,,0,0,0,7,306,43.71,0
104,1996,1996-11-03,9,30.176,BUF,,WAS,W 38-13,,0,0,,0,0,0,,,,,,0,0,,0,0,0,4,151,37.75,0
105,1996,1996-11-10,10,30.183,BUF,@,PHI,W 24-17,,0,0,,0,0,0,,,,,,0,0,,0,0,0,3,139,46.33,0
106,1996,1996-11-17,11,30.190,BUF,,CIN,W 31-17,,0,0,,0,0,0,,,,,,0,0,,0,0,0,8,360,45.00,0
107,1996,1996-11-24,12,30.197,BUF,,NYJ,W 35-10,,0,0,,0,0,0,,,,,,0,0,,0,0,0,7,284,40.57,0
108,1996,1996-12-01,13,30.204,BUF,@,IND,L 10-13,,0,0,,0,0,0,,,,,,0,0,,0,0,0,9,339,37.67,0
109,1996,1996-12-08,14,30.211,BUF,@,SEA,L 18-26,,0,0,,0,0,0,,,,,,0,0,,0,0,0,7,274,39.14,0
110,1996,1996-12-16,15,30.219,BUF,@,MIA,L 14-16,,0,0,,0,0,0,,,,,,0,0,,0,0,0,4,159,39.75,0
111,1996,1996-12-22,16,30.225,BUF,,KAN,W 20-9,,0,0,,0,0,0,,,,,,0,0,,0,0,0,5,197,39.40,0
112,1997,1997-08-31,1,31.112,BUF,,MIN,L 13-34,,0,0,,0,0,0,,0,,,,0,0,,0,0,0,4,140,35.00,0
113,1997,1997-09-07,2,31.119,BUF,@,NYJ,W 28-22,,0,0,,0,0,0,,0,,,,1,0,0.00,0,0,0,5,251,50.20,0
114,1997,1997-09-14,3,31.126,BUF,@,KAN,L 16-22,,0,0,,0,0,0,,0,,,,0,0,,0,0,0,7,304,43.43,0
115,1997,1997-09-21,4,31.133,BUF,,IND,W 37-35,,0,0,,0,0,0,,0,,,,0,0,,0,0,0,4,160,40.00,0
116,1997,1997-10-05,5,31.147,BUF,,DET,W 22-13,,0,0,,0,0,0,,0,,,,0,0,,0,0,0,8,360,45.00,0
117,1997,1997-10-12,6,31.154,BUF,@,NWE,L 6-33,,0,0,,0,0,0,,0,,,,0,0,,0,0,0,6,250,41.67,0
118,1997,1997-10-20,7,31.162,BUF,@,IND,W 9-6,,0,0,,0,0,0,,0,,,,0,0,,0,0,0,3,152,50.67,0
119,1997,1997-10-26,8,31.168,BUF,,DEN,L 20-23,,0,0,,0,0,0,,0,,,,0,0,,0,0,0,8,329,41.13,0
120,1997,1997-11-02,9,31.175,BUF,,MIA,W 9-6,,0,0,,0,0,0,,0,,,,0,0,,0,0,0,6,242,40.33,0
121,1997,1997-11-09,10,31.182,BUF,,NWE,L 10-31,,0,0,,0,0,0,,0,,,,0,0,,0,0,0,5,226,45.20,0
122,1997,1997-11-17,11,31.190,BUF,@,MIA,L 13-30,,0,0,,0,0,0,,0,,,,0,0,,0,0,0,4,144,36.00,0
123,1997,1997-11-23,12,31.196,BUF,@,TEN,L 14-31,,0,0,,0,0,0,,0,,,,0,0,,0,0,0,5,208,41.60,0
124,1997,1997-11-30,13,31.203,BUF,,NYJ,W 20-10,,0,0,,0,0,0,,0,,,,0,0,,0,0,0,8,339,42.38,0
125,1997,1997-12-07,14,31.210,BUF,@,CHI,L 3-20,,0,0,,0,0,0,,0,,,,0,0,,0,0,0,7,301,43.00,0
126,1997,1997-12-14,15,31.217,BUF,,JAX,L 14-20,,0,0,,0,0,0,,0,,,,0,0,,0,0,0,4,151,37.75,0
127,1997,1997-12-20,16,31.223,BUF,@,GNB,L 21-31,,1,1,100.00,29,0,0,118.7,0,0,29.00,29.00,0,0,,0,0,0,6,207,34.50,1
128,1998,1998-09-06,1,32.118,BUF,@,SDG,L 14-16,,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,6,251,41.83,0
129,1998,1998-09-13,2,32.125,BUF,@,MIA,L 7-13,,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,8,367,45.88,0
130,1998,1998-09-20,3,32.132,BUF,,STL,L 33-34,,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,7,319,45.57,0
131,1998,1998-10-04,4,32.146,BUF,,SFO,W 26-21,,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,5,197,39.40,0
132,1998,1998-10-11,5,32.153,BUF,@,IND,W 31-24,,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,4,133,33.25,0
133,1998,1998-10-18,6,32.160,BUF,,JAX,W 17-16,,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,5,196,39.20,0
134,1998,1998-10-25,7,32.167,BUF,@,CAR,W 30-14,,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,2,92,46.00,0
135,1998,1998-11-01,8,32.174,BUF,,MIA,W 30-24,,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,3,137,45.67,0
136,1998,1998-11-08,9,32.181,BUF,@,NYJ,L 12-34,,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,5,185,37.00,0
137,1998,1998-11-15,10,32.188,BUF,,NWE,W 13-10,,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,2,95,47.50,0
138,1998,1998-11-22,11,32.195,BUF,,IND,W 34-11,,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,4,170,42.50,0
139,1998,1998-11-29,12,32.202,BUF,@,NWE,L 21-25,,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,4,128,32.00,0
140,1998,1998-12-06,13,32.209,BUF,@,CIN,W 33-20,,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,2,87,43.50,0
141,1998,1998-12-13,14,32.216,BUF,,OAK,W 44-21,,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,5,233,46.60,0
142,1998,1998-12-19,15,32.222,BUF,,NYJ,L 10-17,,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,4,174,43.50,0
143,1998,1998-12-27,16,32.230,BUF,@,NOR,W 45-33,,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,3,118,39.33,0
144,1999,1999-09-12,1,33.124,BUF,@,IND,L 14-31,,0,0,,0,0,0,,,,,,0,0,,0,0,0,6,206,34.33,0
145,1999,1999-09-19,2,33.131,BUF,,NYJ,W 17-3,,0,0,,0,0,0,,,,,,0,0,,0,0,0,3,129,43.00,0
146,1999,1999-09-26,3,33.138,BUF,,PHI,W 26-0,,0,0,,0,0,0,,,,,,0,0,,0,0,0,4,137,34.25,0
147,1999,1999-10-04,4,33.146,BUF,@,MIA,W 23-18,,0,0,,0,0,0,,,,,,0,0,,0,0,0,7,265,37.86,0
148,1999,1999-10-10,5,33.152,BUF,,PIT,W 24-21,,0,0,,0,0,0,,,,,,0,0,,0,0,0,4,165,41.25,0
149,1999,1999-10-17,6,33.159,BUF,,OAK,L 14-20,,0,0,,0,0,0,,,,,,0,0,,0,0,0,5,229,45.80,0
150,1999,1999-10-24,7,33.166,BUF,@,SEA,L 16-26,,0,0,,0,0,0,,,,,,0,0,,0,0,0,6,219,36.50,0
151,1999,1999-10-31,8,33.173,BUF,@,BAL,W 13-10,,0,0,,0,0,0,,,,,,1,0,0.00,0,0,0,6,234,39.00,0
152,1999,1999-11-07,9,33.180,BUF,@,WAS,W 34-17,,0,0,,0,0,0,,,,,,0,0,,0,0,0,2,57,28.50,0
153,1999,1999-11-14,10,33.187,BUF,,MIA,W 23-3,,0,0,,0,0,0,,,,,,0,0,,0,0,0,4,150,37.50,0
154,1999,1999-11-21,11,33.194,BUF,@,NYJ,L 7-17,,0,0,,0,0,0,,,,,,0,0,,0,0,0,6,263,43.83,0
155,1999,1999-11-28,12,33.201,BUF,,NWE,W 17-7,,0,0,,0,0,0,,,,,,0,0,,0,0,0,5,207,41.40,0
156,1999,1999-12-12,13,33.215,BUF,,NYG,L 17-19,,0,0,,0,0,0,,,,,,0,0,,0,0,0,4,178,44.50,0
157,1999,1999-12-19,14,33.222,BUF,@,ARI,W 31-21,,0,0,,0,0,0,,,,,,0,0,,0,0,0,3,112,37.33,0
158,1999,1999-12-26,15,33.229,BUF,@,NWE,W 13-10,,0,0,,0,0,0,,,,,,0,0,,0,0,0,5,172,34.40,0
159,1999,2000-01-02,16,33.236,BUF,,IND,W 31-6,,0,0,,0,0,0,,,,,,0,0,,0,0,0,3,117,39.00,0
160,2000,2000-09-03,1,34.115,BUF,,TEN,W 16-13,,0,0,,0,0,0,,0,,,,0,0,,0,0,0,9,375,41.67,0
161,2000,2000-09-10,2,34.122,BUF,,GNB,W 27-18,,0,0,,0,0,0,,0,,,,0,0,,0,0,0,7,260,37.14,0
162,2000,2000-09-17,3,34.129,BUF,@,NYJ,L 14-27,,0,0,,0,0,0,,0,,,,0,0,,0,0,0,6,239,39.83,0
163,2000,2000-10-01,4,34.143,BUF,,IND,L 16-18,,0,0,,0,0,0,,0,,,,0,0,,0,0,0,5,193,38.60,0
164,2000,2000-10-08,5,34.150,BUF,@,MIA,L 13-22,,0,0,,0,0,0,,0,,,,0,0,,0,0,0,6,256,42.67,0
165,2000,2000-10-15,6,34.157,BUF,,SDG,W 27-24,,0,0,,0,0,0,,0,,,,0,0,,0,0,0,10,432,43.20,0
166,2000,2000-10-22,7,34.164,BUF,@,MIN,L 27-31,,0,0,,0,0,0,,0,,,,0,0,,0,0,0,4,161,40.25,0
167,2000,2000-10-29,8,34.171,BUF,,NYJ,W 23-20,,0,0,,0,0,0,,0,,,,0,0,,0,0,0,3,148,49.33,0
168,2000,2000-11-05,9,34.178,BUF,@,NWE,W 16-13,,0,0,,0,0,0,,0,,,,0,0,,0,0,0,8,284,35.50,0
169,2000,2000-11-12,10,34.185,BUF,,CHI,W 20-3,,0,0,,0,0,0,,0,,,,0,0,,0,0,0,5,197,39.40,0
170,2000,2000-11-19,11,34.192,BUF,@,KAN,W 21-17,,1,1,100.00,44,0,0,118.7,0,0,44.00,44.00,0,0,,0,0,0,7,283,40.43,0
171,2000,2000-11-26,12,34.199,BUF,@,TAM,L 17-31,,0,0,,0,0,0,,0,,,,0,0,,0,0,0,7,251,35.86,0
172,2000,2000-12-03,13,34.206,BUF,,MIA,L 6-33,,0,0,,0,0,0,,0,,,,0,0,,0,0,0,5,143,28.60,0
173,2000,2000-12-11,14,34.214,BUF,@,IND,L 20-44,,0,0,,0,0,0,,0,,,,0,0,,0,0,0,5,201,40.20,1
174,2000,2000-12-17,15,34.220,BUF,,NWE,L 10-13,,0,0,,0,0,0,,0,,,,0,0,,0,0,0,7,204,29.14,0
175,2000,2000-12-23,16,34.226,BUF,@,SEA,W 42-23,,0,0,,0,0,0,,0,,,,0,0,,0,0,0,1,34,34.00,0
176,2001,2001-09-09,1,35.121,ATL,@,SFO,L 13-16,,0,0,,0,0,0,,0,,,,0,0,,0,0,0,6,224,37.33,0
177,2001,2001-09-23,2,35.135,ATL,,CAR,W 24-16,,0,0,,0,0,0,,0,,,,0,0,,0,0,0,2,67,33.50,0
178,2001,2001-09-30,3,35.142,ATL,@,ARI,W 34-14,,0,0,,0,0,0,,0,,,,0,0,,0,0,0,4,150,37.50,0
179,2001,2001-10-07,4,35.149,ATL,,CHI,L 3-31,,0,0,,0,0,0,,0,,,,0,0,,0,0,0,3,103,34.33,0
180,2001,2001-10-14,5,35.156,ATL,,SFO,L 31-37,,0,0,,0,0,0,,0,,,,0,0,,0,0,0,5,216,43.20,0
181,2001,2001-10-21,6,35.163,ATL,@,NOR,W 20-13,,1,1,100.00,-2,0,0,79.2,0,0,-2.00,-2.00,0,0,,0,0,0,4,142,35.50,0
182,2001,2001-11-04,7,35.177,ATL,,NWE,L 10-24,,0,0,,0,0,0,,0,,,,0,0,,0,0,0,6,227,37.83,0
183,2001,2001-11-11,8,35.184,ATL,,DAL,W 20-13,,0,0,,0,0,0,,0,,,,0,0,,0,0,0,4,131,32.75,0
184,2001,2001-11-18,9,35.191,ATL,@,GNB,W 23-20,,0,0,,0,0,0,,0,,,,0,0,,0,0,0,4,171,42.75,0
185,2001,2001-11-25,10,35.198,ATL,@,CAR,W 10-7,,0,0,,0,0,0,,0,,,,0,0,,0,0,0,9,321,35.67,0
186,2001,2001-12-02,11,35.205,ATL,,STL,L 6-35,,0,0,,0,0,0,,0,,,,0,0,,0,0,0,2,70,35.00,0
187,2001,2001-12-09,12,35.212,ATL,,NOR,L 10-28,,0,0,,0,0,0,,0,,,,0,0,,0,0,0,5,257,51.40,0
188,2001,2001-12-16,13,35.219,ATL,@,IND,L 27-41,,1,1,100.00,42,0,0,118.7,0,0,42.00,42.00,0,0,,0,0,0,4,169,42.25,0
