ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring,sacks,tackles_solo,tackles_assists
1,2013,2013-09-08,1,23.236,SEA,@,CAR,W 12-7,*,0,,,,,0.0%,,,,,,,,,,
2,2013,2013-09-15,2,23.243,SEA,,SFO,W 29-3,,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,0.0,0,0
3,2013,2013-09-22,3,23.250,SEA,,JAX,W 45-17,,5,5,76,15.20,0,100.0%,15.20,0,0,,0,0,0,0.0,0,0
4,2013,2013-09-29,4,23.257,SEA,@,HOU,W 23-20,,,,,,,0.0%,,,,,,,,,,
5,2013,2013-10-06,5,23.264,SEA,@,IND,L 28-34,*,4,2,28,14.00,0,50.0%,7.00,0,0,,0,0,0,0.0,0,0
6,2013,2013-10-13,6,23.271,SEA,,TEN,W 20-13,*,3,2,17,8.50,0,66.7%,5.67,0,0,,0,0,0,0.0,0,0
7,2013,2013-10-17,7,23.275,SEA,@,ARI,W 34-22,,2,1,23,23.00,0,50.0%,11.50,0,0,,0,0,0,0.0,0,0
8,2013,2013-10-28,8,23.286,SEA,@,STL,W 14-9,*,,,,,,0.0%,,,,,,,,,,
9,2013,2013-11-03,9,23.292,SEA,,TAM,W 27-24,*,,,,,,0.0%,,,,,,,,,,
10,2013,2013-11-10,10,23.299,SEA,@,ATL,W 33-10,*,2,1,19,19.00,0,50.0%,9.50,0,0,,0,0,0,0.0,0,0
11,2013,2013-11-17,11,23.306,SEA,,MIN,W 41-20,,1,1,7,7.00,0,100.0%,7.00,0,0,,0,0,0,0.0,0,0
12,2013,2013-12-02,12,23.321,SEA,,NOR,W 34-7,,1,1,2,2.00,0,100.0%,2.00,0,0,,0,0,0,0.0,0,0
13,2013,2013-12-08,13,23.327,SEA,@,SFO,L 17-19,,4,3,70,23.33,1,75.0%,17.50,1,15,15.00,0,1,6,0.0,0,0
14,2013,2013-12-15,14,23.334,SEA,@,NYG,W 23-0,,2,2,23,11.50,0,100.0%,11.50,0,0,,0,0,0,0.0,0,0
15,2013,2013-12-22,15,23.341,SEA,,ARI,L 10-17,,1,1,3,3.00,0,100.0%,3.00,0,0,,0,0,0,0.0,0,0
16,2013,2013-12-29,16,23.348,SEA,,STL,W 27-9,*,2,1,4,4.00,0,50.0%,2.00,0,0,,0,0,0,0.0,0,0
17,2014,2014-09-04,1,24.232,SEA,,GNB,W 36-16,*,1,1,1,1.00,0,100.0%,1.00,0,0,,0,0,0,0.0,0,0
18,2014,2014-09-14,2,24.242,SEA,@,SDG,L 21-30,,0,0,0,,0,0.0%,,2,17,8.50,0,0,0,0.0,0,0
19,2014,2014-09-21,3,24.249,SEA,,DEN,W 26-20,,,,,,,0.0%,,,,,,,,,,
20,2014,2014-10-06,4,24.264,SEA,@,WAS,W 27-17,*,4,3,28,9.33,0,75.0%,7.00,1,20,20.00,0,0,0,0.0,0,0
21,2014,2014-10-12,5,24.270,SEA,,DAL,L 23-30,*,6,2,11,5.50,0,33.3%,1.83,0,0,,0,0,0,0.0,1,0
