ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,rush_att,rush_yds,rush_yds_per_att,rush_td,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,all_td,scoring
26,1992,1992-11-22,11,24.174,PHO,,DAL,L 10-16,,5,5,28,5.60,1,100.0%,5.60,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,1,6
27,1992,1992-11-29,12,24.181,PHO,@,WAS,L 3-41,,8,7,63,9.00,0,87.5%,7.88,3,3,1.00,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
28,1992,1992-12-06,13,24.188,PHO,,SDG,L 21-27,,4,4,58,14.50,0,100.0%,14.50,6,30,5.00,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
29,1992,1992-12-12,14,24.194,PHO,,NYG,W 19-0,,1,0,0,,0,0.0%,0.00,2,3,1.50,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
30,1992,1992-12-20,15,24.202,PHO,@,IND,L 13-16,,1,1,10,10.00,0,100.0%,10.00,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
31,1992,1992-12-27,16,24.209,PHO,,TAM,L 3-7,,8,7,87,12.43,0,87.5%,10.88,2,18,9.00,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
32,1993,1993-09-05,1,25.096,PHO,@,PHI,L 17-23,,5,3,49,16.33,1,60.0%,9.80,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,1,6
33,1993,1993-09-12,2,25.103,PHO,@,WAS,W 17-10,,3,3,1,0.33,0,100.0%,0.33,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
34,1993,1993-09-19,3,25.110,PHO,,DAL,L 10-17,,2,2,14,7.00,0,100.0%,7.00,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
35,1993,1993-09-26,4,25.117,PHO,@,DET,L 20-26,,3,3,38,12.67,0,100.0%,12.67,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
36,1993,1993-10-10,5,25.131,PHO,,NWE,L 21-23,,2,2,13,6.50,0,100.0%,6.50,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
37,1993,1993-10-17,6,25.138,PHO,,WAS,W 36-6,,1,0,0,,0,0.0%,0.00,0,0,,0,,,,,,,,,,,,,,,,,,,,0,
38,1993,1993-10-24,7,25.145,PHO,@,SFO,L 14-28,,10,6,43,7.17,0,60.0%,4.30,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
39,1993,1993-10-31,8,25.152,PHO,,NOR,L 17-20,,2,2,21,10.50,0,100.0%,10.50,1,1,1.00,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
40,1993,1993-11-07,9,25.159,PHO,,PHI,W 16-3,,9,4,46,11.50,0,44.4%,5.11,6,59,9.83,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
41,1993,1993-11-14,10,25.166,PHO,@,DAL,L 15-20,,8,7,59,8.43,1,87.5%,7.38,2,3,1.50,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,1,6
42,1993,1993-11-28,11,25.180,PHO,@,NYG,L 17-19,,6,4,25,6.25,0,66.7%,4.17,11,52,4.73,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
43,1993,1993-12-05,12,25.187,PHO,,RAM,W 38-10,,4,2,11,5.50,0,50.0%,2.75,2,12,6.00,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
44,1993,1993-12-12,13,25.194,PHO,,DET,L 14-21,,9,9,77,8.56,0,100.0%,8.56,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
45,1993,1993-12-19,14,25.201,PHO,@,SEA,W 30-27,,7,6,61,10.17,1,85.7%,8.71,1,6,6.00,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,1,6
46,1993,1993-12-26,15,25.208,PHO,,NYG,W 17-6,,6,5,84,16.80,0,83.3%,14.00,1,6,6.00,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
47,1993,1994-01-02,16,25.215,PHO,@,ATL,W 27-10,,9,8,61,7.63,0,88.9%,6.78,1,13,13.00,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
48,1994,1994-09-04,1,26.095,ARI,@,RAM,L 12-14,,4,2,17,8.50,1,50.0%,4.25,15,33,2.20,0,0,0,,0,0,0,,,0,,,0,0,,0,0,0,,0,1,6
49,1994,1994-09-11,2,26.102,ARI,,NYG,L 17-20,,4,2,23,11.50,0,50.0%,5.75,2,18,9.00,0,0,0,,0,0,0,,,0,,,0,0,,0,0,0,,0,0,0
50,1994,1994-09-18,3,26.109,ARI,@,CLE,L 0-32,,12,8,62,7.75,0,66.7%,5.17,6,11,1.83,0,0,0,,0,0,0,,,0,,,0,0,,0,0,0,,0,0,0
51,1994,1994-10-02,4,26.123,ARI,,MIN,W 17-7,,11,9,66,7.33,0,81.8%,6.00,5,16,3.20,1,0,0,,0,0,0,,,0,,,0,0,,0,0,0,,0,1,6
52,1994,1994-10-09,5,26.130,ARI,@,DAL,L 3-38,,2,2,13,6.50,0,100.0%,6.50,8,20,2.50,0,0,0,,0,0,0,,,0,,,0,0,,0,0,0,,0,0,0
53,1994,1994-10-16,6,26.137,ARI,@,WAS,W 19-16,,8,6,66,11.00,0,75.0%,8.25,8,26,3.25,0,0,0,,0,0,0,,,0,,,0,0,,0,0,0,,0,0,0
54,1994,1994-10-23,7,26.144,ARI,,DAL,L 21-28,,7,7,52,7.43,0,100.0%,7.43,9,23,2.56,0,0,0,,0,0,0,,,0,,,0,0,,0,0,0,,0,0,0
55,1994,1994-10-30,8,26.151,ARI,,PIT,W 20-17,,4,2,6,3.00,0,50.0%,1.50,6,13,2.17,1,0,0,,0,0,0,,,0,,,0,0,,0,0,0,,0,1,6
56,1994,1994-11-06,9,26.158,ARI,@,PHI,L 7-17,,3,3,33,11.00,0,100.0%,11.00,10,33,3.30,0,0,0,,0,0,0,,,0,,,0,0,,0,0,0,,0,0,0
57,1994,1994-11-13,10,26.165,ARI,@,NYG,W 10-9,,5,4,38,9.50,0,80.0%,7.60,6,16,2.67,0,0,0,,0,0,0,,,0,,,0,0,,0,0,0,,0,0,0
58,1994,1994-11-20,11,26.172,ARI,,PHI,W 12-6,,6,6,48,8.00,0,100.0%,8.00,10,40,4.00,0,0,0,,0,0,0,,,0,,,0,0,,0,0,0,,0,0,0
59,1994,1994-11-27,12,26.179,ARI,,CHI,L 16-19,,11,10,59,5.90,0,90.9%,5.36,6,25,4.17,0,0,0,,0,0,0,,,0,,,0,0,,0,0,0,,0,0,0
60,1994,1994-12-04,13,26.186,ARI,@,HOU,W 30-12,,2,2,14,7.00,0,100.0%,7.00,14,30,2.14,2,0,0,,0,0,0,,,0,,,0,0,,0,0,0,,0,2,12
61,1994,1994-12-11,14,26.193,ARI,,WAS,W 17-15,,6,5,56,11.20,0,83.3%,9.33,5,10,2.00,0,0,0,,0,0,0,,,0,,,0,0,,0,0,0,,0,0,0
62,1994,1994-12-18,15,26.200,ARI,,CIN,W 28-7,,5,4,28,7.00,1,80.0%,5.60,4,13,3.25,1,0,0,,0,0,0,,,0,,,0,0,,0,0,0,,0,2,12
63,1994,1994-12-24,16,26.206,ARI,@,ATL,L 6-10,,6,5,66,13.20,0,83.3%,11.00,1,9,9.00,0,0,0,,0,0,0,,,0,,,0,0,,0,0,0,,0,0,0
64,1995,1995-09-03,1,27.094,ARI,@,WAS,L 7-27,,6,5,23,4.60,0,83.3%,3.83,7,13,1.86,0,0,1,0.00,0,0,1,0.0,0,0,0.00,-45.00,0,0,,0,0,0,,0,0,0
65,1995,1995-09-10,2,27.101,ARI,,PHI,L 19-31,,6,5,61,12.20,0,83.3%,10.17,4,8,2.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
66,1995,1995-09-17,3,27.108,ARI,@,DET,W 20-17,,9,6,37,6.17,0,66.7%,4.11,1,2,2.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
67,1995,1995-09-24,4,27.115,ARI,@,DAL,L 20-34,,7,7,83,11.86,1,100.0%,11.86,4,29,7.25,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,1,6
68,1995,1995-10-01,5,27.122,ARI,,KAN,L 3-24,,10,9,77,8.56,0,90.0%,7.70,5,2,0.40,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
69,1995,1995-10-08,6,27.129,ARI,@,NYG,L 21-27,,7,5,40,8.00,0,71.4%,5.71,7,18,2.57,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
70,1995,1995-10-15,7,27.136,ARI,,WAS,W 24-20,,8,7,52,7.43,0,87.5%,6.50,4,33,8.25,1,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,1,6
71,1995,1995-10-29,8,27.150,ARI,,SEA,W 20-14,,10,9,73,8.11,0,90.0%,7.30,8,28,3.50,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
72,1995,1995-11-05,9,27.157,ARI,@,DEN,L 6-38,,3,2,19,9.50,0,66.7%,6.33,9,24,2.67,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
73,1995,1995-11-12,10,27.164,ARI,,MIN,L 24-30,,7,6,49,8.17,0,85.7%,7.00,4,15,3.75,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
74,1995,1995-11-19,11,27.171,ARI,@,CAR,L 7-27,,3,3,11,3.67,0,100.0%,3.67,2,2,1.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
75,1995,1995-11-26,12,27.178,ARI,,ATL,W 40-37,,8,7,101,14.43,0,87.5%,12.63,13,62,4.77,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
76,1995,1995-11-30,13,27.182,ARI,,NYG,L 6-10,,9,6,51,8.50,0,66.7%,5.67,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
77,1995,1995-12-09,14,27.191,ARI,@,SDG,L 25-28,,9,9,79,8.78,1,100.0%,8.78,3,15,5.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,1,6
78,1995,1995-12-17,15,27.199,ARI,@,PHI,L 20-21,,4,3,34,11.33,0,75.0%,8.50,5,3,0.60,1,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,1,6
79,1995,1995-12-25,16,27.207,ARI,,DAL,L 13-37,,13,12,172,14.33,0,92.3%,13.23,2,0,0.00,0,0,0,,0,0,0,,0,0,,,1,15,15.00,0,0,0,,0,0,0
80,1996,1996-09-01,1,28.092,ARI,@,IND,L 13-20,,12,11,108,9.82,0,91.7%,9.00,2,6,3.00,0,0,0,,0,0,0,,,0,,,0,0,,0,0,0,,0,0,0
81,1996,1996-09-08,2,28.099,ARI,,MIA,L 10-38,,5,4,25,6.25,0,80.0%,5.00,6,23,3.83,0,0,0,,0,0,0,,,0,,,0,0,,0,0,0,,0,0,0
82,1996,1996-09-15,3,28.106,ARI,@,NWE,L 0-31,,6,5,56,11.20,0,83.3%,9.33,6,31,5.17,0,0,0,,0,0,0,,,0,,,0,0,,0,0,0,,0,0,0
83,1996,1996-09-22,4,28.113,ARI,@,NOR,W 28-14,,4,2,3,1.50,0,50.0%,0.75,9,42,4.67,0,0,0,,0,0,0,,,0,,,0,0,,0,0,0,,0,0,0
84,1996,1996-09-29,5,28.120,ARI,,STL,W 31-28,,16,13,83,6.38,1,81.3%,5.19,13,33,2.54,0,0,0,,0,0,0,,,0,,,0,0,,0,0,0,,0,1,6
85,1996,1996-10-13,6,28.134,ARI,@,DAL,L 3-17,,8,8,40,5.00,0,100.0%,5.00,5,24,4.80,0,0,0,,0,0,0,,,0,,,0,0,,0,0,0,,0,0,0
86,1996,1996-10-20,7,28.141,ARI,,TAM,W 13-9,,7,4,16,4.00,1,57.1%,2.29,9,23,2.56,0,0,0,,0,0,0,,,0,,,0,0,,0,0,0,,0,1,6
87,1996,1996-10-27,8,28.148,ARI,,NYJ,L 21-31,,8,6,58,9.67,2,75.0%,7.25,6,8,1.33,0,0,0,,0,0,0,,,0,,,0,0,,0,0,0,,0,2,12
88,1996,1996-11-03,9,28.155,ARI,@,NYG,L 8-16,,10,8,56,7.00,0,80.0%,5.60,5,8,1.60,0,0,0,,0,0,0,,,0,,,0,0,,0,0,0,,0,0,0
89,1996,1996-11-10,10,28.162,ARI,@,WAS,W 37-34,,7,6,55,9.17,0,85.7%,7.86,9,39,4.33,1,0,0,,0,0,0,,,0,,,0,0,,0,0,0,,0,1,6
90,1996,1996-11-17,11,28.169,ARI,,NYG,W 31-23,,2,2,42,21.00,0,100.0%,21.00,10,43,4.30,0,0,0,,0,0,0,,,0,,,0,0,,0,0,0,,0,0,0
91,1996,1996-11-24,12,28.176,ARI,,PHI,W 36-30,,5,3,29,9.67,1,60.0%,5.80,13,45,3.46,0,0,0,,0,0,0,,,0,,,0,0,,0,0,0,,0,1,6
92,1996,1996-12-01,13,28.183,ARI,@,MIN,L 17-41,,16,10,85,8.50,1,62.5%,5.31,4,21,5.25,1,0,0,,0,0,0,,,0,,,0,0,,0,0,0,,0,2,12
93,1996,1996-12-08,14,28.190,ARI,,DAL,L 6-10,,3,3,8,2.67,0,100.0%,2.67,8,34,4.25,0,0,0,,0,0,0,,,0,,,0,0,,0,0,0,,0,0,0
94,1996,1996-12-15,15,28.197,ARI,,WAS,W 27-26,,14,8,59,7.38,1,57.1%,4.21,6,17,2.83,0,0,0,,0,0,0,,,0,,,0,0,,0,0,0,,0,1,6
95,1996,1996-12-22,16,28.204,ARI,@,PHI,L 19-29,,7,6,43,7.17,0,85.7%,6.14,5,28,5.60,0,0,0,,0,0,0,,,0,,,0,0,,0,0,0,,0,0,0
96,1997,1997-08-31,1,29.091,ARI,@,CIN,L 21-24,,5,5,32,6.40,0,100.0%,6.40,11,20,1.82,1,0,0,,0,0,0,,,0,,,0,0,,0,0,0,,0,1,6
97,1997,1997-09-07,2,29.098,ARI,,DAL,W 25-22,,6,3,28,9.33,0,50.0%,4.67,3,5,1.67,0,0,0,,0,0,0,,,0,,,0,0,,0,0,0,,0,0,0
98,1997,1997-09-14,3,29.105,ARI,@,WAS,L 13-19,,8,6,42,7.00,0,75.0%,5.25,6,20,3.33,0,0,0,,0,0,0,,,0,,,0,0,,0,0,0,,0,0,0
99,1997,1997-09-28,4,29.119,ARI,@,TAM,L 18-19,,10,8,58,7.25,0,80.0%,5.80,4,4,1.00,0,0,0,,0,0,0,,,0,,,0,0,,0,0,0,,0,0,0
100,1997,1997-10-12,6,29.133,ARI,,NYG,L 13-27,,4,4,37,9.25,0,100.0%,9.25,4,12,3.00,0,0,0,,0,0,0,,,0,,,0,0,,0,0,0,,0,0,0
101,1997,1997-10-19,7,29.140,ARI,@,PHI,L 10-13,,2,1,16,16.00,0,50.0%,8.00,11,37,3.36,0,0,0,,0,0,0,,,0,,,0,0,,0,0,0,,0,0,0
102,1997,1997-10-26,8,29.147,ARI,,TEN,L 14-41,,3,3,22,7.33,0,100.0%,7.33,14,57,4.07,0,0,0,,0,0,0,,,0,,,0,0,,0,0,0,,0,0,0
103,1997,1997-11-02,9,29.154,ARI,,PHI,W 31-21,,3,2,4,2.00,0,66.7%,1.33,9,1,0.11,0,0,0,,0,0,0,,,0,,,0,0,,0,0,0,,0,0,0
104,1997,1997-11-09,10,29.161,ARI,@,DAL,L 6-24,,5,3,20,6.67,0,60.0%,4.00,7,18,2.57,0,0,0,,0,0,0,,,0,,,0,0,,0,0,0,,0,0,0
105,1997,1997-11-16,11,29.168,ARI,@,NYG,L 10-19,,2,1,4,4.00,0,50.0%,2.00,10,34,3.40,0,0,0,,0,0,0,,,0,,,0,0,,0,0,0,,0,0,0
106,1997,1997-11-23,12,29.175,ARI,@,BAL,W 16-13,,8,6,49,8.17,0,75.0%,6.13,8,36,4.50,0,0,0,,0,0,0,,,0,,,0,0,,0,0,0,,0,0,0
107,1997,1997-11-30,13,29.182,ARI,,PIT,L 20-26,,4,2,15,7.50,0,50.0%,3.75,5,-4,-0.80,0,0,0,,0,0,0,,,0,,,0,0,,0,0,0,,0,0,0
108,1997,1997-12-07,14,29.189,ARI,,WAS,L 28-38,,8,5,41,8.20,0,62.5%,5.13,3,5,1.67,0,0,0,,0,0,0,,,0,,,0,0,,0,0,0,,0,0,0
109,1997,1997-12-14,15,29.196,ARI,@,NOR,L 10-27,,2,1,9,9.00,0,50.0%,4.50,3,11,3.67,0,0,0,,0,0,0,,,0,,,0,0,,0,0,0,,0,0,0
110,1997,1997-12-21,16,29.203,ARI,,ATL,W 29-26,,5,4,32,8.00,1,80.0%,6.40,3,20,6.67,0,0,0,,0,0,0,,,0,,,0,0,,0,0,0,,0,1,6
111,1998,1998-09-06,1,30.097,ARI,@,DAL,L 10-38,,4,3,21,7.00,0,75.0%,5.25,1,2,2.00,0,0,0,,0,0,0,,,0,,,0,0,,0,0,0,,0,0,0
112,1998,1998-09-13,2,30.104,ARI,@,SEA,L 14-33,,9,7,54,7.71,0,77.8%,6.00,1,2,2.00,0,0,0,,0,0,0,,,0,,,0,0,,0,0,0,,0,0,0
113,1998,1998-09-20,3,30.111,ARI,,PHI,W 17-3,,7,7,32,4.57,0,100.0%,4.57,0,0,,0,0,0,,0,0,0,,,0,,,0,0,,0,0,0,,0,0,0
114,1998,1998-09-27,4,30.118,ARI,@,STL,W 20-17,,4,3,17,5.67,0,75.0%,4.25,0,0,,0,0,0,,0,0,0,,,0,,,0,0,,0,0,0,,0,0,0
115,1998,1998-10-04,5,30.125,ARI,,OAK,L 20-23,,8,4,23,5.75,0,50.0%,2.88,5,7,1.40,0,0,0,,0,0,0,,,0,,,0,0,,0,0,0,,0,0,0
116,1998,1998-10-11,6,30.132,ARI,,CHI,W 20-7,,8,7,52,7.43,0,87.5%,6.50,0,0,,0,0,0,,0,0,0,,,0,,,0,0,,0,0,0,,0,0,0
117,1998,1998-10-18,7,30.139,ARI,@,NYG,L 7-34,,4,2,20,10.00,0,50.0%,5.00,3,7,2.33,0,0,0,,0,0,0,,,0,,,0,0,,0,0,0,,0,0,0
118,1998,1998-11-01,8,30.153,ARI,@,DET,W 17-15,,4,3,26,8.67,0,75.0%,6.50,2,3,1.50,0,0,0,,0,0,0,,,0,,,0,0,,0,0,0,,0,0,0
119,1998,1998-11-08,9,30.160,ARI,,WAS,W 29-27,,4,4,35,8.75,1,100.0%,8.75,0,0,,0,0,0,,0,0,0,,,0,,,0,0,,0,0,0,,0,1,6
120,1998,1998-11-15,10,30.167,ARI,,DAL,L 28-35,,3,3,7,2.33,0,100.0%,2.33,1,4,4.00,0,0,0,,0,0,0,,,0,,,0,0,,0,0,0,,0,0,0
121,1998,1998-11-22,11,30.174,ARI,@,WAS,W 45-42,,3,3,10,3.33,1,100.0%,3.33,4,30,7.50,0,0,0,,0,0,0,,,0,,,0,0,,0,0,0,,0,1,6
122,1998,1998-11-29,12,30.181,ARI,@,KAN,L 24-34,,4,4,46,11.50,0,100.0%,11.50,3,21,7.00,0,0,0,,0,0,0,,,0,,,0,0,,0,0,0,,0,0,0
123,1998,1998-12-06,13,30.188,ARI,,NYG,L 19-23,,8,5,68,13.60,0,62.5%,8.50,2,0,0.00,0,0,0,,0,0,0,,,0,,,0,0,,0,0,0,,0,0,0
124,1998,1998-12-13,14,30.195,ARI,@,PHI,W 20-17,,6,3,34,11.33,0,50.0%,5.67,7,19,2.71,0,0,0,,0,0,0,,,0,,,0,0,,0,0,0,,0,0,0
125,1998,1998-12-20,15,30.202,ARI,,NOR,W 19-17,,7,5,55,11.00,0,71.4%,7.86,2,15,7.50,0,0,0,,0,0,0,,,0,,,0,0,,0,0,0,,0,0,0
126,1998,1998-12-27,16,30.209,ARI,,SDG,W 16-13,,11,6,59,9.83,0,54.5%,5.36,0,0,,0,0,0,,0,0,0,,,0,,,0,0,,0,0,0,,0,0,0
127,1999,1999-09-12,1,31.103,WAS,,DAL,L 35-41,,12,6,42,7.00,0,50.0%,3.50,1,2,2.00,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
128,1999,1999-09-19,2,31.110,WAS,@,NYG,W 50-21,*,4,4,39,9.75,0,100.0%,9.75,1,-2,-2.00,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
129,1999,1999-09-26,3,31.117,WAS,@,NYJ,W 27-20,*,2,1,-3,-3.00,0,50.0%,-1.50,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
130,1999,1999-10-03,4,31.124,WAS,,CAR,W 38-36,*,5,4,35,8.75,0,80.0%,7.00,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
131,1999,1999-10-17,5,31.138,WAS,@,ARI,W 24-10,*,5,5,34,6.80,0,100.0%,6.80,3,18,6.00,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
132,1999,1999-10-24,6,31.145,WAS,@,DAL,L 20-38,*,4,3,20,6.67,0,75.0%,5.00,1,0,0.00,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
133,1999,1999-10-31,7,31.152,WAS,,CHI,W 48-22,*,6,3,32,10.67,1,50.0%,5.33,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,1,6
134,1999,1999-11-07,8,31.159,WAS,,BUF,L 17-34,,5,3,1,0.33,0,60.0%,0.20,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
135,1999,1999-11-14,9,31.166,WAS,@,PHI,L 28-35,*,1,1,1,1.00,0,100.0%,1.00,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
136,1999,1999-11-21,10,31.173,WAS,,NYG,W 23-13,,7,6,69,11.50,0,85.7%,9.86,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
