ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,punt,punt_yds,punt_yds_per_punt,punt_blocked
1,1982,1982-12-19,7,22.252,KAN,@,DEN,W 37-16,5,174,34.80,0
