ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,sacks
50,1992,1992-10-25,7,27.303,CIN,@,HOU,L 10-26,,,,,,
51,1992,1992-11-01,8,27.310,CIN,,CLE,W 30-10,,,,,,
52,1992,1992-11-08,9,27.317,CIN,@,CHI,W 31-28,,,,,,
53,1992,1992-11-15,10,27.324,CIN,@,NYJ,L 14-17,,,,,,
54,1992,1992-11-22,11,27.331,CIN,,DET,L 13-19,,,,,,
55,1992,1992-11-29,12,27.338,CIN,,PIT,L 9-21,,,,,,
56,1992,1992-12-06,13,27.345,CIN,@,CLE,L 21-37,,,,,,
57,1992,1992-12-20,15,27.359,CIN,,NWE,W 20-10,,,,,,
58,1992,1992-12-27,16,28.000,CIN,,IND,L 17-21,,,,,,
59,1993,1993-09-05,1,28.252,CIN,@,CLE,L 14-27,,,,,,
60,1993,1993-09-12,2,28.259,CIN,,IND,L 6-9,,,,,,
61,1993,1993-09-19,3,28.266,CIN,@,PIT,L 7-34,,,,,,
62,1993,1993-09-26,4,28.273,CIN,,SEA,L 10-19,,,,,,
63,1993,1993-10-10,5,28.287,CIN,@,KAN,L 15-17,,,,,,
64,1993,1993-10-17,6,28.294,CIN,,CLE,L 17-28,,,,,,
65,1993,1993-10-24,7,28.301,CIN,@,HOU,L 12-28,,,,,,
66,1993,1993-11-07,8,28.315,CIN,,PIT,L 16-24,,,,,,
67,1993,1993-11-14,9,28.322,CIN,,HOU,L 3-38,,,,,,
68,1993,1993-11-21,10,28.329,CIN,@,NYJ,L 12-17,,,,,,
69,1993,1993-11-28,11,28.336,CIN,,RAI,W 16-10,,,,,,
70,1993,1993-12-05,12,28.343,CIN,@,SFO,L 8-21,,,,,,
71,1993,1993-12-12,13,28.350,CIN,@,NWE,L 2-7,,,,,,
72,1993,1993-12-19,14,28.357,CIN,,RAM,W 15-3,,,,,,
73,1993,1993-12-26,15,28.364,CIN,,ATL,W 21-17,,,,,,
74,1993,1994-01-02,16,29.006,CIN,@,NOR,L 13-20,,,,,,
75,1994,1994-09-04,1,29.251,ARI,@,RAM,L 12-14,,,,,,
76,1994,1994-09-11,2,29.258,ARI,,NYG,L 17-20,,,,,,
77,1994,1994-09-18,3,29.265,ARI,@,CLE,L 0-32,,,,,,
78,1994,1994-10-02,4,29.279,ARI,,MIN,W 17-7,,,,,,
79,1994,1994-10-09,5,29.286,ARI,@,DAL,L 3-38,,,,,,
80,1994,1994-10-16,6,29.293,ARI,@,WAS,W 19-16,,,,,,
81,1994,1994-10-23,7,29.300,ARI,,DAL,L 21-28,,,,,,
82,1994,1994-10-30,8,29.307,ARI,,PIT,W 20-17,,,,,,
83,1994,1994-11-06,9,29.314,ARI,@,PHI,L 7-17,,,,,,
84,1994,1994-11-13,10,29.321,ARI,@,NYG,W 10-9,,,,,,
85,1994,1994-11-20,11,29.328,ARI,,PHI,W 12-6,,,,,,
86,1994,1994-11-27,12,29.335,ARI,,CHI,L 16-19,,,,,,
87,1994,1994-12-04,13,29.342,ARI,@,HOU,W 30-12,,,,,,
88,1994,1994-12-11,14,29.349,ARI,,WAS,W 17-15,,,,,,
89,1994,1994-12-18,15,29.356,ARI,,CIN,W 28-7,,,,,,
90,1994,1994-12-24,16,29.362,ARI,@,ATL,L 6-10,,,,,,
91,1995,1995-09-03,1,30.250,ARI,@,WAS,L 7-27,,,,,,
92,1995,1995-09-10,2,30.257,ARI,,PHI,L 19-31,,,,,,
93,1995,1995-09-17,3,30.264,ARI,@,DET,W 20-17,,,,,,
94,1995,1995-09-24,4,30.271,ARI,@,DAL,L 20-34,,,,,,
95,1995,1995-10-01,5,30.278,ARI,,KAN,L 3-24,,,,,,
96,1995,1995-10-08,6,30.285,ARI,@,NYG,L 21-27,,,,,,
97,1995,1995-10-15,7,30.292,ARI,,WAS,W 24-20,,,,,,
98,1995,1995-10-29,8,30.306,ARI,,SEA,W 20-14,,,,,,
99,1995,1995-11-05,9,30.313,ARI,@,DEN,L 6-38,,,,,,
100,1995,1995-11-12,10,30.320,ARI,,MIN,L 24-30,,,,,,
101,1995,1995-11-19,11,30.327,ARI,@,CAR,L 7-27,,,,,,
102,1995,1995-11-26,12,30.334,ARI,,ATL,W 40-37,,,,,,
103,1995,1995-11-30,13,30.338,ARI,,NYG,L 6-10,,,,,,
104,1995,1995-12-09,14,30.347,ARI,@,SDG,L 25-28,,,,,,
105,1995,1995-12-17,15,30.355,ARI,@,PHI,L 20-21,,,,,,
106,1995,1995-12-25,16,30.363,ARI,,DAL,L 13-37,,,,,,
107,1996,1996-09-01,1,31.249,SFO,,NOR,W 27-11,,,,,,
108,1996,1996-09-08,2,31.256,SFO,,STL,W 34-0,,,,,,
109,1996,1996-09-22,3,31.270,SFO,@,CAR,L 7-23,,,,,,
110,1996,1996-09-29,4,31.277,SFO,,ATL,W 39-17,,,,,,
111,1996,1996-10-06,5,31.284,SFO,@,STL,W 28-11,,,,,,
112,1996,1996-10-14,6,31.292,SFO,@,GNB,L 20-23,,,,,,
113,1996,1996-10-20,7,31.298,SFO,,CIN,W 28-21,,,,,,
114,1996,1996-10-27,8,31.305,SFO,@,HOU,W 10-9,,,,,,
115,1996,1996-11-03,9,31.312,SFO,@,NOR,W 24-17,,,,,,
116,1996,1996-11-10,10,31.319,SFO,,DAL,L 17-20,,,,,,
117,1996,1996-11-17,11,31.326,NYJ,@,IND,L 29-34,,,,,,
118,1996,1996-11-24,12,31.333,SFO,@,WAS,W 19-16,,,,,,
119,1996,1996-12-02,13,31.341,SFO,@,ATL,W 34-10,,,,,,
120,1996,1996-12-08,14,31.347,SFO,,CAR,L 24-30,,,,,,
121,1996,1996-12-15,15,31.354,SFO,@,PIT,W 25-15,,,,,,
122,1996,1996-12-23,16,31.362,SFO,,DET,W 24-14,,,,,,
123,1997,1997-08-31,1,32.247,SFO,@,TAM,L 6-13,,,,,,
124,1997,1997-09-07,2,32.254,SFO,@,STL,W 15-12,,,,,,
125,1997,1997-09-14,3,32.261,SFO,,NOR,W 33-7,,,,,,
126,1997,1997-09-21,4,32.268,SFO,,ATL,W 34-7,,,,,,
127,1997,1997-09-29,5,32.276,SFO,@,CAR,W 34-21,,,,,,
128,1997,1997-10-12,6,32.289,SFO,,STL,W 30-10,,,,,,
129,1997,1997-10-19,7,32.296,SFO,@,ATL,W 35-28,,,,,,
130,1997,1997-10-26,8,32.303,SFO,@,NOR,W 23-0,,,,,,
131,1997,1997-11-02,9,32.310,SFO,,DAL,W 17-10,,,,,,
132,1997,1997-11-10,10,32.318,SFO,@,PHI,W 24-12,,,,,,
133,1997,1997-11-16,11,32.324,SFO,,CAR,W 27-19,,,,,,
134,1997,1997-11-23,12,32.331,SFO,,SDG,W 17-10,,,,,,
135,1997,1997-11-30,13,32.338,SFO,@,KAN,L 9-44,,,,,,
136,1997,1997-12-07,14,32.345,SFO,,MIN,W 28-17,,,,,,
137,1997,1997-12-15,15,32.353,SFO,,DEN,W 34-17,,,,,,
138,1997,1997-12-21,16,32.359,SFO,@,SEA,L 9-38,,,,,,
139,1998,1998-09-06,1,33.253,SFO,,NYJ,W 36-30,,,,,,
140,1998,1998-09-14,2,33.261,SFO,@,WAS,W 45-10,,,,,,
141,1998,1998-09-27,3,33.274,SFO,,ATL,W 31-20,,,,,,
142,1998,1998-10-04,4,33.281,SFO,@,BUF,L 21-26,,,,,,
143,1998,1998-10-11,5,33.288,SFO,@,NOR,W 31-0,,,,,,
144,1998,1998-10-18,6,33.295,SFO,,IND,W 34-31,,,,,,
145,1998,1998-10-25,7,33.302,SFO,@,STL,W 28-10,,,,,,
146,1998,1998-11-01,8,33.309,SFO,@,GNB,L 22-36,,,,,,
147,1998,1998-11-08,9,33.316,SFO,,CAR,W 25-23,,,,,,
148,1998,1998-11-15,10,33.323,SFO,@,ATL,L 19-31,,,,,,
149,1998,1998-11-22,11,33.330,SFO,,NOR,W 31-20,,,,,,
150,1998,1998-11-30,12,33.338,SFO,,NYG,W 31-7,,,,,,
151,1998,1998-12-06,13,33.344,SFO,@,CAR,W 31-28,,,,,,
152,1998,1998-12-14,14,33.352,SFO,,DET,W 35-13,,,,,,
153,1998,1998-12-20,15,33.358,SFO,@,NWE,L 21-24,,,,,,
154,1998,1998-12-27,16,34.000,SFO,,STL,W 38-19,,,,,,
155,1999,1999-12-18,14,34.356,SFO,@,CAR,L 24-41,,,,,,
156,1999,1999-12-26,15,34.364,SFO,,WAS,L 20-26,,,,,,
157,1999,2000-01-03,16,35.007,SFO,@,ATL,L 29-34,,,,,,
