ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,sacks,tackles_solo,tackles_assists,def_int,def_int_yds,def_int_td
1,2003,2003-10-05,4,21.331,CHI,,OAK,W 24-21,,,,,,,
2,2003,2003-10-12,5,21.338,CHI,@,NOR,L 13-20,,,,,,,
3,2003,2003-10-19,6,21.345,CHI,@,SEA,L 17-24,,,,,,,
4,2003,2003-10-26,7,21.352,CHI,,DET,W 24-16,,,,,,,
5,2003,2003-11-02,8,21.359,CHI,,SDG,W 20-7,,,,,,,
6,2003,2003-12-21,15,22.043,CHI,,WAS,W 27-24,,,,,,,
7,2004,2004-09-26,3,22.323,CHI,@,MIN,L 22-27,,1.0,,,0,0,0
8,2004,2004-10-03,4,22.330,CHI,,PHI,L 9-19,*,,,,,,
9,2004,2004-10-17,5,22.344,CHI,,WAS,L 10-13,*,,,,,,
10,2004,2004-10-24,6,22.351,CHI,@,TAM,L 7-19,*,,,,,,
11,2004,2004-10-31,7,22.358,CHI,,SFO,W 23-13,*,,,,,,
12,2004,2004-11-07,8,22.365,CHI,@,NYG,W 28-21,*,,,,,,
13,2004,2004-11-14,9,23.006,CHI,@,TEN,W 19-17,*,,,,,,
14,2004,2004-11-21,10,23.013,CHI,,IND,L 10-41,*,,,,,,
15,2004,2004-11-25,11,23.017,CHI,@,DAL,L 7-21,*,,,,,,
16,2004,2004-12-05,12,23.027,CHI,,MIN,W 24-14,*,,,,,,
17,2004,2004-12-12,13,23.034,CHI,@,JAX,L 3-22,*,,,,,,
18,2004,2004-12-19,14,23.041,CHI,,HOU,L 5-24,*,,,,,,
19,2004,2004-12-26,15,23.048,CHI,@,DET,L 13-19,*,1.0,,,0,0,0
20,2004,2005-01-02,16,23.055,CHI,,GNB,L 14-31,*,,,,,,
21,2005,2005-09-11,1,23.307,CHI,@,WAS,L 7-9,*,,,,,,
22,2005,2005-09-18,2,23.314,CHI,,DET,W 38-6,*,0.0,,,1,3,0
23,2005,2005-09-25,3,23.321,CHI,,CIN,L 7-24,,,,,,,
24,2005,2005-10-09,4,23.335,CHI,@,CLE,L 10-20,*,,,,,,
25,2005,2005-10-16,5,23.342,CHI,,MIN,W 28-3,*,,,,,,
26,2005,2005-10-23,6,23.349,CHI,,BAL,W 10-6,*,,,,,,
27,2005,2005-10-30,7,23.356,CHI,@,DET,W 19-13,*,,,,,,
28,2005,2005-11-06,8,23.363,CHI,@,NOR,W 20-17,*,,,,,,
29,2005,2005-11-13,9,24.005,CHI,,SFO,W 17-9,*,,,,,,
30,2005,2005-11-20,10,24.012,CHI,,CAR,W 13-3,*,,,,,,
31,2005,2005-11-27,11,24.019,CHI,@,TAM,W 13-10,*,,,,,,
