ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,rush_att,rush_yds,rush_yds_per_att,rush_td
1,1968,1968-09-06,1,23.122,CIN,@,SDG,L 13-29,*,14,26,53.85,125,0,1,51.0,0,0,4.81,3.08,1,12,12.00,0
2,1968,1968-09-29,4,23.145,CIN,,SDG,L 10-31,,5,8,62.50,53,0,1,42.2,0,0,6.63,1.00,1,6,6.00,0
3,1968,1968-10-20,7,23.166,CIN,,MIA,L 22-24,,10,11,90.91,150,1,0,149.1,0,0,13.64,15.45,0,0,,0
4,1968,1968-10-27,8,23.173,CIN,@,OAK,L 10-31,*,9,16,56.25,75,0,1,42.4,0,0,4.69,1.88,0,0,,0
5,1968,1968-11-24,12,23.201,CIN,,OAK,L 0-34,*,3,6,50.00,22,0,1,19.4,0,0,3.67,-3.83,1,-1,-1.00,0
6,1968,1968-12-01,13,23.208,CIN,@,BOS,L 14-33,,3,6,50.00,23,0,0,59.7,0,0,3.83,3.83,0,0,,0
7,1968,1968-12-08,14,23.215,CIN,@,NYJ,L 14-27,*,3,7,42.86,58,0,0,72.3,0,0,8.29,8.29,1,0,0.00,0
