ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result
1,1986,1986-09-07,1,25.249,KAN,,CIN,W 24-14
2,1986,1986-09-14,2,25.256,KAN,@,SEA,L 17-23
3,1986,1986-09-21,3,25.263,KAN,,HOU,W 27-13
4,1986,1986-09-28,4,25.270,KAN,@,BUF,W 20-17
5,1986,1986-10-05,5,25.277,KAN,,RAI,L 17-24
6,1986,1986-10-12,6,25.284,KAN,@,CLE,L 7-20
7,1986,1986-10-19,7,25.291,KAN,,SDG,W 42-41
8,1986,1986-10-26,8,25.298,KAN,,TAM,W 27-20
9,1986,1986-11-02,9,25.305,KAN,@,SDG,W 24-23
10,1986,1986-11-09,10,25.312,KAN,,SEA,W 27-7
11,1986,1986-11-16,11,25.319,KAN,@,DEN,L 17-38
12,1986,1986-11-23,12,25.326,KAN,@,STL,L 14-23
13,1986,1986-11-30,13,25.333,KAN,,BUF,L 14-17
14,1986,1986-12-07,14,25.340,KAN,,DEN,W 37-10
15,1986,1986-12-14,15,25.347,KAN,@,RAI,W 20-17
16,1986,1986-12-21,16,25.354,KAN,@,PIT,W 24-19
17,1987,1987-09-13,1,26.255,KAN,,SDG,W 20-13
18,1987,1987-09-20,2,26.262,KAN,@,SEA,L 14-43
19,1987,1987-10-25,6,26.297,KAN,@,SDG,L 21-42
20,1987,1987-11-01,7,26.304,KAN,@,CHI,L 28-31
21,1987,1987-11-08,8,26.311,KAN,,PIT,L 16-17
22,1987,1987-11-15,9,26.318,KAN,,NYJ,L 9-16
23,1987,1987-11-22,10,26.325,KAN,,GNB,L 3-23
24,1987,1987-11-26,11,26.329,KAN,@,DET,W 27-20
25,1987,1987-12-06,12,26.339,KAN,@,CIN,L 27-30
26,1987,1987-12-13,13,26.346,KAN,,RAI,W 16-10
27,1987,1987-12-19,14,26.352,KAN,@,DEN,L 17-20
28,1987,1987-12-27,15,26.360,KAN,,SEA,W 41-20
29,1988,1988-09-04,1,27.247,KAN,,CLE,L 3-6
30,1988,1988-09-11,2,27.254,KAN,@,SEA,L 10-31
31,1988,1988-09-18,3,27.261,KAN,,DEN,W 20-13
32,1988,1988-09-25,4,27.268,KAN,,SDG,L 23-24
33,1988,1988-10-02,5,27.275,KAN,@,NYJ,T 17-17
34,1988,1988-10-09,6,27.282,KAN,@,HOU,L 6-7
35,1988,1988-10-16,7,27.289,KAN,,RAI,L 17-27
36,1988,1988-10-23,8,27.296,KAN,,DET,L 6-7
37,1988,1988-10-30,9,27.303,KAN,@,RAI,L 10-17
