ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td
1,1992,1992-09-20,3,22.345,NYJ,,SFO,L 14-31,0,0,,0
2,1992,1992-09-27,4,22.352,NYJ,@,RAM,L 10-18,0,0,,0
3,1992,1992-10-04,5,22.359,NYJ,,NWE,W 30-21,0,0,,0
4,1992,1992-11-01,8,23.021,NYJ,,MIA,W 26-14,0,0,,0
5,1992,1992-11-15,10,23.035,NYJ,,CIN,W 17-14,0,0,,0
6,1992,1992-11-22,11,23.042,NYJ,@,NWE,L 3-24,0,0,,0
7,1992,1992-11-29,12,23.049,NYJ,,KAN,L 7-23,0,0,,0
8,1992,1992-12-06,13,23.056,NYJ,@,BUF,W 24-17,0,0,,0
9,1992,1992-12-13,14,23.063,NYJ,,IND,L 6-10,0,0,,0
10,1992,1992-12-20,15,23.070,NYJ,@,MIA,L 17-19,0,0,,0
11,1992,1992-12-26,16,23.076,NYJ,,NOR,L 0-20,1,6,6.00,0
12,1993,1993-09-05,1,23.329,NYJ,,DEN,L 20-26,,,,
13,1993,1993-09-12,2,23.336,NYJ,@,MIA,W 24-14,,,,
14,1993,1993-09-26,3,23.350,NYJ,,NWE,W 45-7,,,,
15,1993,1993-10-03,4,23.357,NYJ,,PHI,L 30-35,,,,
16,1993,1993-10-10,5,23.364,NYJ,@,RAI,L 20-24,,,,
17,1993,1993-10-24,6,24.013,NYJ,,BUF,L 10-19,,,,
18,1993,1993-10-31,7,24.020,NYJ,@,NYG,W 10-6,,,,
19,1993,1993-11-07,8,24.027,NYJ,,MIA,W 27-10,,,,
20,1993,1993-11-14,9,24.034,NYJ,@,IND,W 31-17,,,,
21,1993,1993-11-21,10,24.041,NYJ,,CIN,W 17-12,,,,
22,1993,1993-11-28,11,24.048,NYJ,@,NWE,W 6-0,,,,
23,1993,1993-12-05,12,24.055,NYJ,,IND,L 6-9,,,,
24,1993,1993-12-11,13,24.061,NYJ,@,WAS,W 3-0,,,,
25,1993,1993-12-18,14,24.068,NYJ,,DAL,L 7-28,,,,
26,1993,1993-12-26,15,24.076,NYJ,@,BUF,L 14-16,,,,
27,1993,1994-01-02,16,24.083,NYJ,@,HOU,L 0-24,,,,
28,1994,1994-09-04,1,24.328,NYJ,@,BUF,W 23-3,,,,
29,1994,1994-09-11,2,24.335,NYJ,,DEN,W 25-22,,,,
30,1994,1994-09-18,3,24.342,NYJ,@,MIA,L 14-28,,,,
31,1994,1994-10-02,5,24.356,NYJ,@,CLE,L 7-27,,,,
32,1994,1994-10-09,6,24.363,NYJ,,IND,W 16-6,,,,
33,1994,1994-10-16,7,25.005,NYJ,,NWE,W 24-17,,,,
34,1994,1994-10-30,8,25.019,NYJ,@,IND,L 25-28,,,,
35,1994,1994-11-06,9,25.026,NYJ,,BUF,W 22-17,,,,
36,1994,1994-11-13,10,25.033,NYJ,@,GNB,L 10-17,,,,
37,1994,1994-11-20,11,25.040,NYJ,@,MIN,W 31-21,,,,
38,1994,1994-11-27,12,25.047,NYJ,,MIA,L 24-28,,,,
39,1994,1994-12-04,13,25.054,NYJ,@,NWE,L 13-24,,,,
40,1994,1994-12-10,14,25.060,NYJ,,DET,L 7-18,,,,
41,1994,1994-12-18,15,25.068,NYJ,,SDG,L 6-21,,,,
42,1994,1994-12-24,16,25.074,NYJ,@,HOU,L 10-24,,,,
43,1995,1995-09-03,1,25.327,NYJ,@,MIA,L 14-52,,,,
44,1995,1995-09-10,2,25.334,NYJ,,IND,L 24-27,,,,
45,1995,1995-09-17,3,25.341,NYJ,,JAX,W 27-10,,,,
46,1995,1995-09-24,4,25.348,NYJ,@,ATL,L 3-13,,,,
47,1995,1995-10-01,5,25.355,NYJ,,OAK,L 10-47,,,,
48,1995,1995-10-08,6,25.362,NYJ,@,BUF,L 10-29,,,,
49,1995,1995-10-15,7,26.004,NYJ,@,CAR,L 15-26,,,,
50,1995,1995-10-22,8,26.011,NYJ,,MIA,W 17-16,,,,
51,1995,1995-11-05,10,26.025,NYJ,,NWE,L 7-20,,,,
52,1995,1995-11-26,12,26.046,NYJ,@,SEA,W 16-10,,,,
53,1995,1995-12-10,14,26.060,NYJ,@,NWE,L 28-31,,,,
54,1995,1995-12-17,15,26.067,NYJ,@,HOU,L 6-23,,,,
55,1995,1995-12-24,16,26.074,NYJ,,NOR,L 0-12,,,,
56,1996,1996-09-01,1,26.326,MIA,,NWE,W 24-10,,,,
57,1996,1996-09-08,2,26.333,MIA,@,ARI,W 38-10,,,,
58,1996,1996-09-15,3,26.340,MIA,,NYJ,W 36-27,,,,
59,1996,1996-09-23,4,26.348,MIA,@,IND,L 6-10,,,,
60,1996,1996-10-06,5,26.361,MIA,,SEA,L 15-22,,,,
61,1996,1996-10-13,6,27.002,MIA,@,BUF,W 21-7,,,,
62,1996,1996-10-20,7,27.009,MIA,@,PHI,L 28-35,,,,
63,1996,1996-10-27,8,27.016,MIA,,DAL,L 10-29,,,,
64,1996,1996-11-25,12,27.045,MIA,,PIT,L 17-24,,,,
65,1996,1996-12-01,13,27.051,MIA,@,OAK,L 7-17,,,,
66,1996,1996-12-22,16,27.072,MIA,@,NYJ,W 31-28,,,,
