ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,all_td,scoring,sacks,tackles_solo,tackles_assists
1,2007,2007-09-09,1,24.035,GNB,,PHI,W 16-13,*,,0,0,,0,0.0%,,0,0,0.0,,
2,2007,2007-09-16,2,24.042,GNB,@,NYG,W 35-13,*,2,2,20,10.00,0,100.0%,10.00,0,0,0.0,,
3,2007,2007-09-23,3,24.049,GNB,,SDG,W 31-24,*,0,0,0,,0,0.0%,,0,0,0.0,,
4,2007,2007-09-30,4,24.056,GNB,@,MIN,W 23-16,,2,1,2,2.00,0,50.0%,1.00,0,0,0.0,,
5,2007,2007-10-07,5,24.063,GNB,,CHI,L 20-27,*,,0,0,,0,0.0%,,0,0,0.0,,
6,2007,2007-10-14,6,24.070,GNB,,WAS,W 17-14,*,2,2,14,7.00,0,100.0%,7.00,0,0,0.0,,
7,2007,2007-10-29,7,24.085,GNB,@,DEN,W 19-13,*,1,1,2,2.00,0,100.0%,2.00,0,0,0.0,,
8,2007,2007-11-04,8,24.091,GNB,@,KAN,W 33-22,*,,0,0,,0,0.0%,,0,0,0.0,,
9,2007,2007-11-11,9,24.098,GNB,,MIN,W 34-0,,1,1,6,6.00,0,100.0%,6.00,0,0,0.0,,
10,2007,2007-11-18,10,24.105,GNB,,CAR,W 31-17,*,,0,0,,0,0.0%,,0,0,0.0,,
11,2007,2007-11-22,11,24.109,GNB,@,DET,W 37-26,*,2,1,5,5.00,0,50.0%,2.50,0,0,0.0,,
12,2007,2007-11-29,12,24.116,GNB,@,DAL,L 27-37,,1,0,0,,0,0.0%,0.00,0,0,0.0,,
13,2007,2007-12-09,13,24.126,GNB,,OAK,W 38-7,*,0,0,0,,0,0.0%,,0,0,0.0,,
14,2007,2007-12-16,14,24.133,GNB,@,STL,W 33-14,,,0,0,,0,0.0%,,0,0,0.0,,
15,2008,2008-09-08,1,25.034,GNB,,MIN,W 24-19,,1,1,1,1.00,1,100.0%,1.00,1,6,0.0,0,0
16,2008,2008-09-14,2,25.040,GNB,@,DET,W 48-25,*,,,,,,0.0%,,,,,,
17,2008,2008-10-12,6,25.068,GNB,@,SEA,W 27-17,*,2,2,12,6.00,0,100.0%,6.00,0,0,0.0,0,0
18,2008,2008-10-19,7,25.075,GNB,,IND,W 34-14,*,1,1,11,11.00,0,100.0%,11.00,0,0,0.0,0,0
19,2008,2008-11-02,8,25.089,GNB,@,TEN,L 16-19,,1,1,5,5.00,0,100.0%,5.00,0,0,0.0,0,0
20,2008,2008-11-09,9,25.096,GNB,@,MIN,L 27-28,,0,,,,,0.0%,,,,,,
21,2008,2008-11-16,10,25.103,GNB,,CHI,W 37-3,,0,0,0,,0,0.0%,,0,0,0.0,0,0
22,2008,2008-11-24,11,25.111,GNB,@,NOR,L 29-51,,,,,,,0.0%,,,,,,
23,2008,2008-11-30,12,25.117,GNB,,CAR,L 31-35,*,2,2,9,4.50,0,100.0%,4.50,0,0,0.0,0,0
24,2008,2008-12-07,13,25.124,GNB,,HOU,L 21-24,*,0,0,0,,0,0.0%,,0,0,0.0,0,1
25,2008,2008-12-28,16,25.145,GNB,,DET,W 31-21,,,,,,,0.0%,,,,,,
26,2009,2009-09-13,1,26.039,GNB,,CHI,W 21-15,*,1,1,11,11.00,0,100.0%,11.00,0,0,0.0,0,0
27,2009,2009-09-20,2,26.046,GNB,,CIN,L 24-31,,0,0,0,,0,0.0%,,0,0,0.0,0,0
28,2009,2009-09-27,3,26.053,GNB,@,STL,W 36-17,,,,,,,0.0%,,,,,,
29,2009,2009-10-05,4,26.061,GNB,@,MIN,L 23-30,,0,0,0,,0,0.0%,,0,0,0.0,0,1
30,2009,2009-11-15,9,26.102,GNB,,DAL,W 17-7,,0,0,0,,0,0.0%,,0,0,0.0,0,1
31,2009,2009-11-22,10,26.109,GNB,,SFO,W 30-24,,,,,,,0.0%,,,,,,
32,2009,2009-11-26,11,26.113,GNB,@,DET,W 34-12,*,2,2,10,5.00,0,100.0%,5.00,0,0,0.0,0,0
33,2009,2009-12-07,12,26.124,GNB,,BAL,W 27-14,*,1,1,13,13.00,0,100.0%,13.00,0,0,0.0,1,0
34,2009,2009-12-13,13,26.130,GNB,@,CHI,W 21-14,,,,,,,0.0%,,,,,,
35,2009,2009-12-20,14,26.137,GNB,@,PIT,L 36-37,*,,,,,,0.0%,,,,,,
36,2009,2009-12-27,15,26.144,GNB,,SEA,W 48-10,*,3,1,7,7.00,0,33.3%,2.33,0,0,0.0,0,0
37,2010,2010-09-12,1,27.038,GNB,@,PHI,W 27-20,*,0,0,0,,0,0.0%,,0,0,0.0,0,0
38,2010,2010-09-27,3,27.053,GNB,@,CHI,L 17-20,,,,,,,0.0%,,,,,,
39,2010,2010-10-03,4,27.059,GNB,,DET,W 28-26,,,0,0,,0,0.0%,,0,0,0.0,0,2
40,2010,2010-10-10,5,27.066,GNB,@,WAS,L 13-16,,0,0,0,,0,0.0%,,0,0,0.0,0,0
41,2010,2010-10-17,6,27.073,GNB,,MIA,L 20-23,*,0,0,0,,0,0.0%,,0,0,0.0,0,0
42,2010,2010-10-24,7,27.080,GNB,,MIN,W 28-24,*,,0,0,,0,0.0%,,0,0,0.0,0,0
43,2010,2010-10-31,8,27.087,GNB,@,NYJ,W 9-0,*,,,,,,0.0%,,,,,,
44,2010,2010-11-07,9,27.094,GNB,,DAL,W 45-7,,0,0,0,,0,0.0%,,0,0,0.0,0,0
45,2010,2010-11-28,11,27.115,GNB,@,ATL,L 17-20,*,,0,0,,0,0.0%,,0,0,0.0,0,0
46,2010,2010-12-05,12,27.122,GNB,,SFO,W 34-16,*,1,1,9,9.00,0,100.0%,9.00,0,0,0.0,0,0
47,2010,2010-12-19,14,27.136,GNB,@,NWE,L 27-31,,0,0,0,,0,0.0%,,0,0,0.0,0,0
48,2010,2010-12-26,15,27.143,GNB,,NYG,W 45-17,,0,0,0,,0,0.0%,,0,0,0.0,0,0
49,2011,2011-09-08,1,28.034,NOR,@,GNB,L 34-42,,,,,,,0.0%,,,,,,
50,2011,2011-09-25,3,28.051,NOR,,HOU,W 40-33,,,,,,,0.0%,,,,,,
51,2011,2011-10-02,4,28.058,NOR,@,JAX,W 23-10,,0,0,0,,0,0.0%,,0,0,0.0,0,0
52,2011,2011-10-09,5,28.065,NOR,@,CAR,W 30-27,,0,0,0,,0,0.0%,,0,0,0.0,0,0
53,2011,2011-10-16,6,28.072,NOR,@,TAM,L 20-26,,,,,,,0.0%,,,,,,
54,2011,2011-10-23,7,28.079,NOR,,IND,W 62-7,,,,,,,0.0%,,,,,,
55,2011,2011-10-30,8,28.086,NOR,@,STL,L 21-31,,,,,,,0.0%,,,,,,
56,2011,2011-11-28,11,28.115,NOR,,NYG,W 49-24,,,,,,,0.0%,,,,,,
57,2011,2011-12-04,12,28.121,NOR,,DET,W 31-17,,0,0,0,,0,0.0%,,0,0,0.0,0,0
58,2011,2011-12-11,13,28.128,NOR,@,TEN,W 22-17,,0,0,0,,0,0.0%,,0,0,0.0,0,1
59,2011,2011-12-18,14,28.135,NOR,@,MIN,W 42-20,,,,,,,0.0%,,,,,,
60,2011,2011-12-26,15,28.143,NOR,,ATL,W 45-16,,,,,,,0.0%,,,,,,
61,2011,2012-01-01,16,28.149,NOR,,CAR,W 45-17,,,,,,,0.0%,,,,,,
