ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result
1,1971,1971-09-19,1,22.057,ATL,,SFO,W 20-17
2,1971,1971-09-26,2,22.064,ATL,@,RAM,T 20-20
3,1971,1971-10-03,3,22.071,ATL,@,DET,L 38-41
4,1971,1971-10-10,4,22.078,ATL,,STL,L 9-26
5,1971,1971-10-17,5,22.085,ATL,,RAM,L 16-24
6,1971,1971-10-24,6,22.092,ATL,,NOR,W 28-6
7,1971,1971-10-31,7,22.099,ATL,@,CLE,W 31-14
8,1971,1971-11-07,8,22.106,ATL,@,CIN,W 9-6
9,1971,1971-11-14,9,22.113,ATL,,NYG,L 17-21
10,1971,1971-11-22,10,22.121,ATL,,GNB,W 28-21
11,1971,1971-11-28,11,22.127,ATL,@,MIN,L 7-24
12,1971,1971-12-05,12,22.134,ATL,,OAK,W 24-13
13,1971,1971-12-12,13,22.141,ATL,@,SFO,L 3-24
14,1971,1971-12-19,14,22.148,ATL,@,NOR,W 24-20
15,1972,1972-10-22,6,23.090,ATL,@,GNB,W 10-9
16,1972,1972-10-29,7,23.097,ATL,,SFO,L 14-49
17,1974,1974-09-15,1,25.053,ATL,,DAL,L 0-24
18,1974,1974-09-22,2,25.060,ATL,,SFO,L 10-16
19,1974,1974-09-29,3,25.067,ATL,@,NOR,L 13-14
20,1974,1974-10-06,4,25.074,ATL,@,NYG,W 14-7
21,1974,1974-10-13,5,25.081,ATL,,CHI,W 13-10
22,1974,1974-10-20,6,25.088,ATL,,NOR,L 3-13
23,1974,1974-10-28,7,25.096,ATL,@,PIT,L 17-24
24,1974,1974-11-03,8,25.102,ATL,@,MIA,L 7-42
25,1974,1974-11-10,9,25.109,ATL,@,RAM,L 0-21
26,1974,1974-11-17,10,25.116,ATL,,BAL,L 7-17
27,1974,1974-11-24,11,25.123,ATL,@,SFO,L 0-27
28,1974,1974-12-01,12,25.130,ATL,,RAM,L 7-30
29,1974,1974-12-07,13,25.136,ATL,@,MIN,L 10-23
30,1974,1974-12-15,14,25.144,ATL,,GNB,W 10-3
