ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rush_att,rush_yds,rush_yds_per_att,rush_td,rec,rec_yds,rec_yds_per_rec,rec_td,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,all_td,scoring
1,1982,1982-09-12,1,23.105,DEN,,SDG,L 3-23,7,22,3.14,0,4,23,5.75,0,0,0,,0,0,0,,0,,,,3,69,23.00,0,0,0,,0,0,0
2,1982,1982-09-19,2,23.112,DEN,,SFO,W 24-21,4,21,5.25,0,1,27,27.00,0,0,0,,0,0,0,,0,,,,1,21,21.00,0,2,34,17.00,0,0,0
3,1982,1982-11-21,3,23.175,DEN,,SEA,L 10-17,9,70,7.78,1,3,34,11.33,0,0,0,,0,0,0,,0,,,,1,22,22.00,0,0,0,,0,1,6
4,1982,1982-11-28,4,23.182,DEN,@,SDG,L 20-30,10,30,3.00,0,1,10,10.00,0,0,0,,0,0,0,,0,,,,3,61,20.33,0,0,0,,0,0,0
5,1982,1982-12-05,5,23.189,DEN,,ATL,L 27-34,8,41,5.13,0,6,33,5.50,0,0,1,0.00,0,0,0,39.6,0,0,0.00,0.00,0,0,,0,0,0,,0,0,0
6,1982,1982-12-12,6,23.196,DEN,@,RAM,W 27-24,10,43,4.30,0,2,11,5.50,0,0,0,,0,0,0,,0,,,,2,45,22.50,0,0,0,,0,0,0
7,1982,1982-12-19,7,23.203,DEN,,KAN,L 16-37,12,46,3.83,1,3,13,4.33,0,0,0,,0,0,0,,0,,,,2,33,16.50,0,0,0,,0,1,6
8,1982,1982-12-26,8,23.210,DEN,@,RAI,L 10-27,6,22,3.67,0,4,46,11.50,0,0,0,,0,0,0,,0,,,,2,42,21.00,0,3,19,6.33,0,0,0
9,1982,1983-01-02,9,23.217,DEN,@,SEA,L 11-13,4,52,13.00,0,2,30,15.00,0,0,1,0.00,0,0,1,0.0,0,0,0.00,-45.00,3,44,14.67,0,1,10,10.00,0,0,0
10,1983,1983-10-30,9,24.153,DEN,,KAN,W 27-24,6,21,3.50,0,0,0,,0,0,1,0.00,0,0,0,39.6,0,0,0.00,0.00,0,0,,0,0,0,,0,0,0
11,1983,1983-11-06,10,24.160,DEN,@,SEA,L 19-27,5,37,7.40,0,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0,,0,0,0
12,1983,1983-11-13,11,24.167,DEN,@,RAI,L 20-22,1,3,3.00,0,1,21,21.00,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0,,0,0,0
13,1983,1983-11-20,12,24.174,DEN,,SEA,W 38-27,8,42,5.25,1,2,12,6.00,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0,,0,1,6
14,1983,1983-11-27,13,24.181,DEN,@,SDG,L 7-31,5,33,6.60,0,5,31,6.20,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0,,0,0,0
15,1983,1983-12-04,14,24.188,DEN,,CLE,W 27-6,8,15,1.88,0,1,15,15.00,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0,,0,0,0
16,1983,1983-12-11,15,24.195,DEN,,BAL,W 21-19,3,12,4.00,0,4,55,13.75,1,0,0,,0,0,0,,0,,,,0,0,,0,0,0,,0,1,6
