ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,sacks
1,1980,1980-09-07,1,21.253,HOU,@,PIT,L 17-31,
2,1980,1980-09-15,2,21.261,HOU,@,CLE,W 16-7,
3,1980,1980-09-21,3,21.267,HOU,,BAL,W 21-16,
4,1980,1980-09-28,4,21.274,HOU,@,CIN,W 13-10,
5,1980,1980-10-05,5,21.281,HOU,,SEA,L 7-26,
6,1980,1980-10-12,6,21.288,HOU,@,KAN,L 20-21,
7,1980,1980-10-19,7,21.295,HOU,,TAM,W 20-14,
8,1980,1980-10-26,8,21.302,HOU,,CIN,W 23-3,
9,1980,1980-11-02,9,21.309,HOU,@,DEN,W 20-16,
10,1980,1980-11-10,10,21.317,HOU,,NWE,W 38-34,
11,1980,1980-11-16,11,21.323,HOU,@,CHI,W 10-6,
12,1980,1980-11-23,12,21.330,HOU,@,NYJ,L 28-31,
13,1980,1980-11-30,13,21.337,HOU,,CLE,L 14-17,
14,1980,1980-12-04,14,21.341,HOU,,PIT,W 6-0,
15,1980,1980-12-14,15,21.351,HOU,@,GNB,W 22-3,
16,1980,1980-12-21,16,21.358,HOU,,MIN,W 20-16,
17,1981,1981-09-06,1,22.251,HOU,@,RAM,W 27-20,
18,1981,1981-09-13,2,22.258,HOU,@,CLE,W 9-3,
19,1981,1981-09-20,3,22.265,HOU,,MIA,L 10-16,
20,1981,1981-09-27,4,22.272,HOU,@,NYJ,L 17-33,
21,1981,1981-10-04,5,22.279,HOU,,CIN,W 17-10,
22,1981,1981-10-11,6,22.286,HOU,,SEA,W 35-17,
23,1981,1981-10-18,7,22.293,HOU,@,NWE,L 10-38,
24,1981,1981-10-26,8,22.301,HOU,@,PIT,L 13-26,
25,1981,1981-11-01,9,22.307,HOU,@,CIN,L 21-34,
26,1981,1981-11-08,10,22.314,HOU,,OAK,W 17-16,
27,1981,1981-11-15,11,22.321,HOU,@,KAN,L 10-23,
28,1982,1982-09-12,1,23.257,HOU,@,CIN,L 6-27,
29,1982,1982-09-19,2,23.264,HOU,,SEA,W 23-21,
30,1982,1982-11-21,3,23.327,HOU,,PIT,L 10-24,1.0
31,1988,1988-09-04,1,29.250,GNB,,RAM,L 7-34,
32,1988,1988-09-11,2,29.257,GNB,,TAM,L 10-13,
