ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt
1,2017,2017-11-19,10,24.077,DEN,,CIN,L 17-20,*,5,4,36,9.00,0,80.0%,7.20
2,2017,2017-11-26,11,24.084,DEN,@,OAK,L 14-21,,4,1,34,34.00,0,25.0%,8.50
3,2017,2017-12-03,12,24.091,DEN,@,MIA,L 9-35,,2,2,16,8.00,0,100.0%,8.00
4,2017,2017-12-10,13,24.098,DEN,,NYJ,W 23-0,*,0,0,0,,0,0.0%,
5,2017,2017-12-14,14,24.102,DEN,@,IND,W 25-13,*,0,0,0,,0,0.0%,
6,2017,2017-12-24,15,24.112,DEN,@,WAS,L 11-27,,2,1,14,14.00,0,50.0%,7.00
7,2017,2017-12-31,16,24.119,DEN,,KAN,L 24-27,,0,0,0,,0,0.0%,
