ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,all_td,scoring,sacks,tackles_solo,tackles_assists,def_int,def_int_yds,def_int_td
1,2001,2001-09-09,1,24.176,JAX,,PIT,W 21-3,*,,,,,,,,
2,2001,2001-09-23,2,24.190,JAX,,TEN,W 13-6,*,,,,,,,,
3,2001,2001-09-30,3,24.197,JAX,,CLE,L 14-23,*,,,,,,,,
4,2001,2001-10-07,4,24.204,JAX,@,SEA,L 15-24,*,,,,,,,,
5,2001,2001-10-18,5,24.215,JAX,,BUF,L 10-13,*,,,,,,,,
6,2001,2001-10-28,6,24.225,JAX,@,BAL,L 17-18,*,,,,,,,,
7,2001,2001-11-04,7,24.232,JAX,@,TEN,L 24-28,*,,,,,,,,
8,2001,2001-11-11,8,24.239,JAX,,CIN,W 30-13,*,,,,,,,,
9,2001,2001-11-18,9,24.246,JAX,@,PIT,L 7-20,*,,,,,,,,
10,2001,2001-11-25,10,24.253,JAX,,BAL,L 21-24,*,,,,,,,,
11,2001,2001-12-23,14,24.281,JAX,@,MIN,W 33-3,,0,0,0.0,,,1,10,0
12,2001,2001-12-30,15,24.288,JAX,,KAN,L 26-30,,,,,,,,,
13,2001,2002-01-06,16,24.295,JAX,@,CHI,L 13-33,*,0,0,1.0,,,0,0,0
14,2002,2002-09-08,1,25.175,JAX,,IND,L 25-28,*,,,,,,,,
15,2002,2002-09-15,2,25.182,JAX,@,KAN,W 23-16,*,0,0,0.0,,,2,30,0
16,2002,2002-09-29,3,25.196,JAX,,NYJ,W 28-3,*,,,,,,,,
17,2002,2002-10-06,4,25.203,JAX,,PHI,W 28-25,*,,,,,,,,
18,2002,2002-10-13,5,25.210,JAX,@,TEN,L 14-23,*,,,,,,,,
19,2002,2002-10-20,6,25.217,JAX,@,BAL,L 10-17,*,,,,,,,,
20,2002,2002-10-27,7,25.224,JAX,,HOU,L 19-21,*,0,0,1.0,,,0,0,0
21,2002,2002-11-03,8,25.231,JAX,@,NYG,L 17-24,*,,,,,,,,
22,2002,2002-11-10,9,25.238,JAX,,WAS,W 26-7,*,0,0,0.0,,,1,0,0
23,2002,2002-11-17,10,25.245,JAX,@,HOU,W 24-21,*,0,0,0.0,,,1,35,0
24,2002,2002-11-24,11,25.252,JAX,@,DAL,L 19-21,*,,,,,,,,
25,2002,2002-12-01,12,25.259,JAX,,PIT,L 23-25,*,0,0,0.0,,,1,53,0
26,2002,2002-12-08,13,25.266,JAX,,CLE,L 20-21,*,0,0,0.0,,,1,11,0
27,2002,2002-12-15,14,25.273,JAX,@,CIN,W 29-15,*,,,,,,,,
28,2002,2002-12-22,15,25.280,JAX,,TEN,L 10-28,*,,,,,,,,
29,2002,2002-12-29,16,25.287,JAX,@,IND,L 13-20,*,,,,,,,,
30,2003,2003-09-07,1,26.174,JAX,@,CAR,L 23-24,,,,,,,,,
31,2003,2003-09-14,2,26.181,JAX,,BUF,L 17-38,,,,,,,,,
32,2003,2003-09-28,4,26.195,HOU,,JAX,W 24-20,,,,,,,,,
33,2003,2003-10-12,5,26.209,HOU,@,TEN,L 17-38,,,,,,,,,
34,2003,2003-10-19,6,26.216,HOU,,NYJ,L 14-19,*,,,,,,,,
35,2003,2003-10-26,7,26.223,HOU,@,IND,L 21-30,*,,,,,,,,
36,2003,2003-11-02,8,26.230,HOU,,CAR,W 14-10,*,,,,,,,,
37,2003,2003-11-09,9,26.237,HOU,@,CIN,L 27-34,*,,,,,,,,
38,2003,2003-11-16,10,26.244,HOU,@,BUF,W 12-10,*,,,,,,,,
39,2003,2003-11-23,11,26.251,HOU,,NWE,L 20-23,*,,,,,,,,
40,2003,2003-11-30,12,26.258,HOU,,ATL,W 17-13,*,,,,,,,,
41,2003,2003-12-07,13,26.265,HOU,@,JAX,L 0-27,*,,,,,,,,
42,2003,2003-12-14,14,26.272,HOU,@,TAM,L 3-16,*,,,,,,,,
43,2003,2003-12-21,15,26.279,HOU,,TEN,L 24-27,*,1,6,0.0,,,1,95,1
44,2003,2003-12-28,16,26.286,HOU,,IND,L 17-20,*,,,,,,,,
