ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
1,2016,2016-09-11,1,24.357,NWE,@,ARI,W 23-21,,0,0,0,,0,0.0%,,0,0,,0,0,0
2,2016,2016-10-02,4,25.012,NWE,,BUF,L 0-16,,0,0,0,,0,0.0%,,0,0,,0,0,0
3,2016,2016-10-09,5,25.019,NWE,@,CLE,W 33-13,,0,0,0,,0,0.0%,,0,0,,0,0,0
4,2016,2016-10-16,6,25.026,NWE,,CIN,W 35-17,,0,0,0,,0,0.0%,,0,0,,0,0,0
5,2016,2016-11-06,9,25.047,DEN,@,OAK,L 20-30,*,1,0,0,,0,0.0%,0.00,0,0,,0,0,0
6,2016,2016-11-13,10,25.054,DEN,@,NOR,W 25-23,,3,2,22,11.00,0,66.7%,7.33,0,0,,0,0,0
7,2016,2016-11-27,11,25.068,DEN,,KAN,L 27-30,,4,4,43,10.75,0,100.0%,10.75,0,0,,0,0,0
8,2016,2016-12-04,12,25.075,DEN,@,JAX,W 20-10,*,1,1,3,3.00,0,100.0%,3.00,0,0,,0,0,0
9,2016,2016-12-11,13,25.082,DEN,@,TEN,L 10-13,*,5,5,57,11.40,0,100.0%,11.40,0,0,,0,0,0
10,2016,2016-12-18,14,25.089,DEN,,NWE,L 3-16,,6,4,35,8.75,0,66.7%,5.83,0,0,,0,0,0
11,2017,2017-09-11,1,25.356,DEN,,LAC,W 24-21,,3,3,34,11.33,0,100.0%,11.33,0,0,,0,0,0
12,2017,2017-09-17,2,25.362,DEN,,DAL,W 42-17,,1,0,0,,0,0.0%,0.00,0,0,,0,0,0
13,2017,2017-09-24,3,26.004,DEN,@,BUF,L 16-26,*,2,1,5,5.00,0,50.0%,2.50,0,0,,0,0,0
14,2017,2017-10-01,4,26.011,DEN,,OAK,W 16-10,,6,4,75,18.75,1,66.7%,12.50,0,0,,0,1,6
15,2017,2017-10-15,5,26.025,DEN,,NYG,L 10-23,,4,1,10,10.00,0,25.0%,2.50,0,0,,0,0,0
16,2017,2017-10-22,6,26.032,DEN,@,LAC,L 0-21,,7,6,66,11.00,0,85.7%,9.43,0,0,,0,0,0
17,2017,2017-10-30,7,26.040,DEN,@,KAN,L 19-29,,4,2,21,10.50,1,50.0%,5.25,0,0,,0,1,6
18,2017,2017-11-05,8,26.046,DEN,@,PHI,L 23-51,,3,1,11,11.00,0,33.3%,3.67,0,0,,0,0,0
19,2017,2017-11-12,9,26.053,DEN,,NWE,L 16-41,,1,1,2,2.00,0,100.0%,2.00,0,0,,0,0,0
20,2017,2017-12-24,15,26.095,MIA,@,KAN,L 13-29,,5,1,11,11.00,0,20.0%,2.20,1,11,11.00,0,0,0
21,2017,2017-12-31,16,26.102,MIA,,BUF,L 16-22,,4,1,9,9.00,0,25.0%,2.25,0,0,,0,0,0
22,2018,2018-09-09,1,26.354,MIA,,TEN,W 27-20,,0,0,0,,0,0.0%,,0,0,,0,0,0
23,2018,2018-09-16,2,26.361,MIA,@,NYJ,W 20-12,,2,1,19,19.00,1,50.0%,9.50,0,0,,0,1,6
24,2018,2018-09-23,3,27.003,MIA,,OAK,W 28-20,,1,1,16,16.00,0,100.0%,16.00,0,0,,0,0,0
