ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
1,1997,1997-09-01,1,22.357,CHI,@,GNB,L 24-38,,,0,0,,0,0.0%,,0,0,,0,,
2,1997,1997-09-07,2,22.363,CHI,,MIN,L 24-27,,,0,0,,0,0.0%,,0,0,,0,,
3,1997,1997-09-14,3,23.005,CHI,,DET,L 7-32,,2,2,26,13.00,0,100.0%,13.00,0,0,,0,0,0
4,1997,1997-09-21,4,23.012,CHI,@,NWE,L 3-31,,,0,0,,0,0.0%,,0,0,,0,,
5,1997,1997-09-28,5,23.019,CHI,@,DAL,L 3-27,,3,1,8,8.00,0,33.3%,2.67,0,0,,0,0,0
6,1997,1997-10-05,6,23.026,CHI,,NOR,L 17-20,,0,0,0,,0,0.0%,,0,0,,0,,
7,1997,1997-10-27,8,23.048,CHI,@,MIA,W 36-33,,1,1,12,12.00,0,100.0%,12.00,0,0,,0,0,0
8,1997,1997-11-02,9,23.054,CHI,,WAS,L 8-31,,0,0,0,,0,0.0%,,1,11,11.00,0,0,0
9,1997,1997-11-09,10,23.061,CHI,@,MIN,L 22-29,,,0,0,,0,0.0%,,0,0,,0,,
10,1997,1997-11-16,11,23.068,CHI,,NYJ,L 15-23,,1,0,0,,0,0.0%,0.00,1,10,10.00,0,0,0
11,1997,1997-11-23,12,23.075,CHI,,TAM,W 13-7,,2,1,9,9.00,0,50.0%,4.50,0,0,,0,0,0
12,1997,1997-11-27,13,23.079,CHI,@,DET,L 20-55,,1,1,4,4.00,0,100.0%,4.00,0,0,,0,0,0
13,1997,1997-12-07,14,23.089,CHI,,BUF,W 20-3,,2,1,6,6.00,0,50.0%,3.00,0,0,,0,0,0
14,1997,1997-12-14,15,23.096,CHI,@,STL,W 13-10,,,0,0,,0,0.0%,,0,0,,0,,
15,1997,1997-12-21,16,23.103,CHI,@,TAM,L 15-31,,1,1,5,5.00,0,100.0%,5.00,0,0,,0,0,0
16,1998,1998-09-06,1,23.362,CHI,,JAX,L 23-24,,,,,,,0.0%,,,,,,,
17,1998,1998-10-04,5,24.025,CHI,,DET,W 31-27,,,,,,,0.0%,,,,,,,
18,1998,1998-11-15,10,24.067,CHI,@,DET,L 3-26,,,,,,,0.0%,,,,,,,
19,1999,1999-09-12,1,25.003,CHI,,KAN,W 20-17,,1,1,1,1.00,1,100.0%,1.00,0,0,,0,1,6
20,1999,1999-09-19,2,25.010,CHI,,SEA,L 13-14,,2,2,17,8.50,0,100.0%,8.50,0,0,,0,0,0
21,1999,1999-09-26,3,25.017,CHI,@,OAK,L 17-24,,1,1,3,3.00,0,100.0%,3.00,0,0,,0,0,0
22,1999,1999-10-03,4,25.024,CHI,,NOR,W 14-10,*,,,,,,0.0%,,,,,,,
23,1999,1999-10-10,5,25.031,CHI,@,MIN,W 24-22,,2,2,16,8.00,0,100.0%,8.00,0,0,,0,0,0
24,1999,1999-10-17,6,25.038,CHI,,PHI,L 16-20,*,1,1,3,3.00,0,100.0%,3.00,0,0,,0,0,0
25,1999,1999-10-24,7,25.045,CHI,@,TAM,L 3-6,*,2,1,2,2.00,0,50.0%,1.00,0,0,,0,0,0
26,1999,1999-10-31,8,25.052,CHI,@,WAS,L 22-48,,2,1,8,8.00,0,50.0%,4.00,0,0,,0,0,0
27,1999,1999-11-07,9,25.059,CHI,@,GNB,W 14-13,,2,1,6,6.00,0,50.0%,3.00,0,0,,0,0,0
28,1999,1999-11-14,10,25.066,CHI,,MIN,L 24-27,,1,,,,,0.0%,,,,,,,
29,1999,1999-11-21,11,25.073,CHI,@,SDG,W 23-20,*,,,,,,0.0%,,,,,,,
30,1999,1999-11-25,12,25.077,CHI,@,DET,L 17-21,,,,,,,0.0%,,,,,,,
31,1999,1999-12-05,13,25.087,CHI,,GNB,L 19-35,,,,,,,0.0%,,,,,,,
32,1999,1999-12-19,14,25.101,CHI,,DET,W 28-10,,1,1,12,12.00,0,100.0%,12.00,0,0,,0,0,0
33,1999,1999-12-26,15,25.108,CHI,@,STL,L 12-34,,2,2,34,17.00,0,100.0%,17.00,0,0,,0,0,0
34,1999,2000-01-02,16,25.115,CHI,,TAM,L 6-20,*,,,,,,0.0%,,,,,,,
35,2000,2000-09-03,1,25.360,CHI,@,MIN,L 27-30,,3,2,36,18.00,1,66.7%,12.00,0,0,,0,1,6
36,2000,2000-09-17,3,26.008,CHI,,NYG,L 7-14,,1,1,18,18.00,0,100.0%,18.00,0,0,,0,0,0
37,2000,2000-09-24,4,26.015,CHI,,DET,L 14-21,,3,1,25,25.00,0,33.3%,8.33,0,0,,0,0,0
38,2000,2000-10-01,5,26.022,CHI,@,GNB,W 27-24,*,6,4,28,7.00,0,66.7%,4.67,0,0,,0,0,0
39,2000,2000-10-08,6,26.029,CHI,,NOR,L 10-31,*,2,1,2,2.00,0,50.0%,1.00,0,0,,0,0,0
40,2002,2002-09-09,1,28.000,PIT,@,NWE,L 14-30,,,,,,,0.0%,,,,,,,
41,2002,2002-09-15,2,28.006,PIT,,OAK,L 17-30,,0,,,,,0.0%,,,,,,,
42,2002,2002-09-29,3,28.020,PIT,,CLE,W 16-13,,,,,,,0.0%,,,,,,,
43,2002,2002-10-06,4,28.027,PIT,@,NOR,L 29-32,,0,,,,,0.0%,,,,,,,
44,2002,2002-10-13,5,28.034,PIT,@,CIN,W 34-7,,,,,,,0.0%,,,,,,,
