ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,rush_att,rush_yds,rush_yds_per_att,rush_td
1,1965,1965-10-31,7,24.074,GNB,@,CHI,L 10-31,,1,1,100.00,13,0,0,118.7,0,0,13.00,13.00,2,-3,-1.50,0
2,1966,1966-09-25,3,25.038,ATL,@,DET,L 10-28,,4,10,40.00,69,0,0,64.2,0,0,6.90,6.90,1,-4,-4.00,0
3,1966,1966-10-02,4,25.045,ATL,,DAL,L 14-47,,5,7,71.43,30,0,0,79.5,0,0,4.29,4.29,0,0,,0
4,1966,1966-10-09,5,25.052,ATL,@,WAS,L 20-33,*,11,19,57.89,147,0,0,82.6,0,0,7.74,7.74,1,-3,-3.00,0
5,1966,1966-10-16,6,25.059,ATL,,SFO,L 7-44,*,10,15,66.67,88,0,1,54.3,0,0,5.87,2.87,0,0,,0
6,1966,1966-10-23,7,25.066,ATL,@,GNB,L 3-56,*,6,11,54.55,51,0,1,29.0,0,0,4.64,0.55,3,22,7.33,0
7,1966,1966-11-20,10,25.094,ATL,@,NYG,W 27-16,,0,1,0.00,0,0,0,39.6,0,0,0.00,0.00,0,0,,0
8,1966,1966-12-18,14,25.122,ATL,,PIT,L 33-57,,4,7,57.14,86,2,0,140.5,0,0,12.29,18.00,0,0,,0
