ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,rush_att,rush_yds,rush_yds_per_att,rush_td,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,all_td,scoring,sacks,tackles_solo,tackles_assists
125,2009,2009-12-21,14,30.126,WAS,,NYG,L 12-45,,6,3,25,8.33,0,50.0%,4.17,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0,,0,0,0,0.0,0,0
126,2009,2009-12-27,15,30.132,WAS,,DAL,L 0-17,,5,3,21,7.00,0,60.0%,4.20,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0,,0,0,0,0.0,0,0
127,2009,2010-01-03,16,30.139,WAS,@,SDG,L 20-23,,5,3,20,6.67,0,60.0%,4.00,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,2,44,22.00,0,0,0,0.0,0,0
128,2010,2010-09-12,1,31.026,PIT,,ATL,W 15-9,,5,2,8,4.00,0,40.0%,1.60,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,2,7,3.50,0,0,0,0.0,0,0
129,2010,2010-09-19,2,31.033,PIT,@,TEN,W 19-11,,2,1,0,0.00,0,50.0%,0.00,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,3,12,4.00,0,0,0,0.0,0,0
130,2010,2010-09-26,3,31.040,PIT,@,TAM,W 38-13,,1,1,14,14.00,0,100.0%,14.00,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,1,8,8.00,0,0,0,0.0,0,0
131,2010,2010-10-03,4,31.047,PIT,,BAL,L 14-17,,2,2,50,25.00,0,100.0%,25.00,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,2,4,2.00,0,0,0,0.0,0,0
132,2010,2010-10-17,5,31.061,PIT,,CLE,W 28-10,,2,1,11,11.00,0,50.0%,5.50,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,1,0,0.00,0,0,0,0.0,0,0
133,2010,2010-10-24,6,31.068,PIT,@,MIA,W 23-22,,3,1,13,13.00,0,33.3%,4.33,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,2,2,1.00,0,0,0,0.0,0,0
134,2010,2010-10-31,7,31.075,PIT,@,NOR,L 10-20,,6,3,33,11.00,0,50.0%,5.50,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0,,0,0,0,0.0,0,0
135,2010,2010-11-08,8,31.083,PIT,@,CIN,W 27-21,,3,1,10,10.00,0,33.3%,3.33,1,2,2.00,0,1,1,100.00,39,1,0,158.3,0,0,39.00,59.00,0,0,,0,0,0,,0,0,0,0.0,0,0
136,2010,2010-11-14,9,31.089,PIT,,NWE,L 26-39,,9,5,66,13.20,0,55.6%,7.33,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0,,0,0,0,0.0,0,0
137,2010,2010-11-21,10,31.096,PIT,,OAK,W 35-3,,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0,,0,0,0,0.0,0,0
138,2010,2010-11-28,11,31.103,PIT,@,BUF,W 19-16,,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,1,15,15.00,0,0,0,0.0,0,0
139,2010,2010-12-05,12,31.110,PIT,@,BAL,W 13-10,,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0,,0,0,0,0.0,0,0
140,2010,2010-12-12,13,31.117,PIT,,CIN,W 23-7,,2,2,19,9.50,0,100.0%,9.50,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0,,0,0,0,0.0,0,0
141,2010,2010-12-19,14,31.124,PIT,,NYJ,L 17-22,,1,1,8,8.00,0,100.0%,8.00,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0,,0,0,0,0.0,0,0
142,2010,2010-12-23,15,31.128,PIT,,CAR,W 27-3,,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,1,7,7.00,0,0,0,0.0,0,0
143,2010,2011-01-02,16,31.138,PIT,@,CLE,W 41-9,,3,2,21,10.50,0,66.7%,7.00,0,0,,0,1,1,100.00,3,1,0,118.7,0,0,3.00,23.00,0,0,,0,1,1,1.00,0,0,0,0.0,0,0
