ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,all_td,scoring,sacks,def_int,def_int_yds,def_int_td
1,1977,1977-09-18,1,22.197,MIN,,DAL,L 10-16,,,,,,
2,1977,1977-09-24,2,22.203,MIN,@,TAM,W 9-3,,,,,,
3,1977,1977-10-02,3,22.211,MIN,,GNB,W 19-7,,,,,,
4,1977,1977-10-24,6,22.233,MIN,@,RAM,L 3-35,,,,,,
5,1977,1977-10-30,7,22.239,MIN,@,ATL,W 14-7,,,,,,
6,1977,1977-11-06,8,22.246,MIN,,STL,L 7-27,,,,,,
7,1977,1977-11-13,9,22.253,MIN,,CIN,W 42-10,,,,,,
8,1977,1977-11-20,10,22.260,MIN,@,CHI,L 7-10,,,,,,
9,1977,1977-11-27,11,22.267,MIN,@,GNB,W 13-6,,,,,,
10,1977,1977-12-04,12,22.274,MIN,,SFO,W 28-27,,,,,,
11,1977,1977-12-11,13,22.281,MIN,@,OAK,L 13-35,,,,,,
12,1977,1977-12-17,14,22.287,MIN,@,DET,W 30-21,,,,,,
13,1978,1978-09-03,1,23.182,MIN,@,NOR,L 24-31,,,,,,
14,1978,1978-09-11,2,23.190,MIN,,DEN,W 12-9,0,0,0.0,1,0,0
15,1978,1978-09-17,3,23.196,MIN,,TAM,L 10-16,,,,,,
16,1978,1978-09-25,4,23.204,MIN,@,CHI,W 24-20,0,0,0.0,1,0,0
17,1978,1978-10-01,5,23.210,MIN,@,TAM,W 24-7,,,,,,
18,1978,1978-10-08,6,23.217,MIN,@,SEA,L 28-29,,,,,,
19,1978,1978-10-15,7,23.224,MIN,,RAM,L 17-34,,,,,,
20,1978,1978-10-22,8,23.231,MIN,,GNB,W 21-7,,,,,,
21,1978,1978-10-26,9,23.235,MIN,@,DAL,W 21-10,,,,,,
22,1978,1978-11-05,10,23.245,MIN,,DET,W 17-7,,,,,,
23,1978,1978-11-12,11,23.252,MIN,,CHI,W 17-14,,,,,,
24,1978,1978-11-19,12,23.259,MIN,,SDG,L 7-13,,,,,,
25,1978,1978-11-26,13,23.266,MIN,@,GNB,T 10-10,,,,,,
26,1978,1978-12-03,14,23.273,MIN,,PHI,W 28-27,,,,,,
27,1978,1978-12-09,15,23.279,MIN,@,DET,L 14-45,,,,,,
28,1978,1978-12-17,16,23.287,MIN,@,OAK,L 20-27,,,,,,
29,1979,1979-09-02,1,24.181,MIN,,SFO,W 28-22,,,,,,
30,1979,1979-09-09,2,24.188,MIN,@,CHI,L 7-26,,,,,,
31,1979,1979-09-16,3,24.195,MIN,,MIA,L 12-27,,,,,,
32,1979,1979-09-23,4,24.202,MIN,,GNB,W 27-21,,,,,,
33,1979,1979-09-30,5,24.209,MIN,@,DET,W 13-10,0,0,0.0,1,0,0
34,1979,1979-10-07,6,24.216,MIN,,DAL,L 20-36,,,,,,
35,1979,1979-10-15,7,24.224,MIN,@,NYJ,L 7-14,,,,,,
36,1979,1979-10-21,8,24.230,MIN,,CHI,W 30-27,0,0,0.0,1,31,0
37,1979,1979-10-28,9,24.237,MIN,,TAM,L 10-12,,,,,,
