ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,all_td,scoring,sacks,tackles_solo,tackles_assists,def_int,def_int_yds,def_int_td
1,1998,1998-09-06,1,22.079,MIA,@,IND,W 24-15,,,,,,,,,
2,1998,1998-09-13,2,22.086,MIA,,BUF,W 13-7,,0,0,0.0,,,1,0,0
3,1998,1998-09-20,3,22.093,MIA,,PIT,W 21-0,,,,,,,,,
4,1998,1998-10-04,4,22.107,MIA,@,NYJ,L 9-20,,,,,,,,,
5,1998,1998-10-12,5,22.115,MIA,@,JAX,L 21-28,,,,,,,,,
6,1998,1998-10-18,6,22.121,MIA,,STL,W 14-0,,0,0,0.0,,,1,1,0
7,1998,1998-10-25,7,22.128,MIA,,NWE,W 12-9,,,,,,,,,
8,1998,1998-11-01,8,22.135,MIA,@,BUF,L 24-30,,,,,,,,,
9,1998,1998-11-08,9,22.142,MIA,,IND,W 27-14,,,,,,,,,
10,1998,1998-11-15,10,22.149,MIA,@,CAR,W 13-9,,,,,,,,,
11,1998,1998-11-23,11,22.157,MIA,@,NWE,L 23-26,,,,,,,,,
12,1998,1998-11-29,12,22.163,MIA,,NOR,W 30-10,,,,,,,,,
13,1998,1998-12-06,13,22.170,MIA,@,OAK,W 27-17,,,,,,,,,
14,1998,1998-12-13,14,22.177,MIA,,NYJ,L 16-21,,,,,,,,,
15,1998,1998-12-21,15,22.185,MIA,,DEN,W 31-21,,,,,,,,,
16,1998,1998-12-27,16,22.191,MIA,@,ATL,L 16-38,,,,,,,,,
17,1999,1999-09-13,1,23.086,MIA,@,DEN,W 38-21,,,,,,,,,
18,1999,1999-09-19,2,23.092,MIA,,ARI,W 19-16,,,,,,,,,
19,1999,1999-10-04,3,23.107,MIA,,BUF,L 18-23,,,,,,,,,
20,1999,1999-10-10,4,23.113,MIA,@,IND,W 34-31,,,,,,,,,
21,1999,1999-10-17,5,23.120,MIA,@,NWE,W 31-30,*,0,0,0.0,,,1,0,0
22,1999,1999-10-24,6,23.127,MIA,,PHI,W 16-13,,,,,,,,,
23,1999,1999-10-31,7,23.134,MIA,@,OAK,W 16-9,,,,,,,,,
24,1999,1999-11-07,8,23.141,MIA,,TEN,W 17-0,,,,,,,,,
25,1999,1999-11-14,9,23.148,MIA,@,BUF,L 3-23,,,,,,,,,
26,1999,1999-11-21,10,23.155,MIA,,NWE,W 27-17,,,,,,,,,
27,1999,1999-11-25,11,23.159,MIA,@,DAL,L 0-20,,,,,,,,,
28,1999,1999-12-05,12,23.169,MIA,,IND,L 34-37,*,0,0,0.0,,,1,28,0
29,1999,1999-12-12,13,23.176,MIA,@,NYJ,L 20-28,*,,,,,,,,
30,1999,1999-12-19,14,23.183,MIA,,SDG,W 12-9,*,,,,,,,,
31,1999,1999-12-27,15,23.191,MIA,,NYJ,L 31-38,*,,,,,,,,
32,1999,2000-01-02,16,23.197,MIA,@,WAS,L 10-21,*,0,0,2.0,,,0,0,0
33,2000,2000-09-03,1,24.076,MIA,,SEA,W 23-0,,0,0,0.0,,,1,12,0
34,2000,2000-09-10,2,24.083,MIA,@,MIN,L 7-13,,,,,,,,,
35,2000,2000-09-17,3,24.090,MIA,,BAL,W 19-6,*,0,0,0.0,,,1,43,0
36,2000,2000-09-24,4,24.097,MIA,,NWE,W 10-3,,,,,,,,,
37,2000,2000-10-01,5,24.104,MIA,@,CIN,W 31-16,*,,,,,,,,
38,2000,2000-10-08,6,24.111,MIA,,BUF,W 22-13,,,,,,,,,
39,2000,2000-10-23,7,24.126,MIA,@,NYJ,L 37-40,*,0,0,0.0,,,1,0,0
40,2000,2000-10-29,8,24.132,MIA,,GNB,W 28-20,*,,,,,,,,
41,2000,2000-11-05,9,24.139,MIA,@,DET,W 23-8,*,,,,,,,,
42,2000,2000-11-12,10,24.146,MIA,@,SDG,W 17-7,*,0,0,0.0,,,1,0,0
43,2000,2000-11-19,11,24.153,MIA,,NYJ,L 3-20,*,,,,,,,,
44,2000,2000-11-26,12,24.160,MIA,@,IND,W 17-14,,,,,,,,,
45,2000,2000-12-03,13,24.167,MIA,@,BUF,W 33-6,,0,0,0.0,,,1,0,0
46,2000,2000-12-10,14,24.174,MIA,,TAM,L 13-16,,0,0,1.0,,,0,0,0
47,2000,2000-12-17,15,24.181,MIA,,IND,L 13-20,*,,,,,,,,
48,2000,2000-12-24,16,24.188,MIA,@,NWE,W 27-24,,,,,,,,,
49,2001,2001-09-09,1,25.082,MIA,@,TEN,W 31-23,*,,,,,,,,
50,2001,2001-09-23,2,25.096,MIA,,OAK,W 18-15,*,,,,,,,,
51,2001,2001-09-30,3,25.103,MIA,@,STL,L 10-42,*,0,0,1.0,,,0,0,0
52,2001,2001-10-07,4,25.110,MIA,,NWE,W 30-10,*,,,,,,,,
53,2001,2001-10-14,5,25.117,MIA,@,NYJ,L 17-21,*,,,,,,,,
54,2001,2001-10-28,6,25.131,MIA,@,SEA,W 24-20,*,,,,,,,,
55,2001,2001-11-04,7,25.138,MIA,,CAR,W 23-6,*,1,6,0.0,,,1,29,1
56,2001,2001-11-11,8,25.145,MIA,@,IND,W 27-24,*,,,,,,,,
57,2001,2001-11-18,9,25.152,MIA,,NYJ,L 0-24,*,,,,,,,,
58,2001,2001-11-25,10,25.159,MIA,@,BUF,W 34-27,*,,,,,,,,
59,2001,2001-12-02,11,25.166,MIA,,DEN,W 21-10,*,,,,,,,,
60,2001,2001-12-10,12,25.174,MIA,,IND,W 41-6,*,,,,,,,,
61,2001,2001-12-16,13,25.180,MIA,@,SFO,L 0-21,*,,,,,,,,
62,2001,2001-12-22,14,25.186,MIA,@,NWE,L 13-20,*,,,,,,,,
63,2001,2001-12-30,15,25.194,MIA,,ATL,W 21-14,*,0,0,0.0,,,2,45,0
64,2001,2002-01-06,16,25.201,MIA,,BUF,W 34-7,*,,,,,,,,
65,2002,2002-09-08,1,26.081,MIA,,DET,W 49-21,*,,,,,,,,
66,2002,2002-09-15,2,26.088,MIA,@,IND,W 21-13,*,0,0,0.0,,,1,0,0
67,2002,2002-10-06,5,26.109,MIA,,NWE,W 26-13,*,0,0,0.0,,,1,1,0
68,2002,2002-10-13,6,26.116,MIA,@,DEN,W 24-22,*,1,6,0.0,,,1,40,1
69,2002,2002-10-20,7,26.123,MIA,,BUF,L 10-23,*,,,,,,,,
70,2002,2002-11-04,8,26.138,MIA,@,GNB,L 10-24,*,0,0,0.0,,,1,0,0
71,2002,2002-11-10,9,26.144,MIA,@,NYJ,L 10-13,*,,,,,,,,
72,2002,2002-11-17,10,26.151,MIA,,BAL,W 26-7,*,0,0,0.5,,,1,16,0
73,2002,2002-11-24,11,26.158,MIA,,SDG,W 30-3,*,0,0,1.0,,,0,0,0
74,2002,2002-12-01,12,26.165,MIA,@,BUF,L 21-38,*,,,,,,,,
75,2002,2002-12-09,13,26.173,MIA,,CHI,W 27-9,*,,,,,,,,
76,2002,2002-12-15,14,26.179,MIA,,OAK,W 23-17,*,0,0,0.0,,,1,22,0
77,2002,2002-12-21,15,26.185,MIA,@,MIN,L 17-20,*,,,,,,,,
78,2002,2002-12-29,16,26.193,MIA,@,NWE,L 24-27,*,,,,,,,,
79,2003,2003-09-07,1,27.080,MIA,,HOU,L 20-21,*,,,,,,,,
80,2003,2003-09-14,2,27.087,MIA,@,NYJ,W 21-10,*,0,0,0.0,,,1,14,0
81,2003,2003-09-21,3,27.094,MIA,,BUF,W 17-7,*,0,0,0.0,,,1,0,0
82,2003,2003-10-05,4,27.108,MIA,@,NYG,W 23-10,*,0,0,0.0,,,2,2,0
83,2003,2003-10-12,5,27.115,MIA,@,JAX,W 24-10,*,,,,,,,,
84,2003,2003-10-19,6,27.122,MIA,,NWE,L 13-19,*,,,,,,,,
85,2003,2003-10-27,7,27.130,MIA,@,SDG,W 26-10,*,0,0,0.0,,,2,32,0
86,2003,2003-11-02,8,27.136,MIA,,IND,L 17-23,*,,,,,,,,
87,2003,2003-11-16,10,27.150,MIA,,BAL,W 9-6,*,,,,,,,,
88,2003,2003-11-23,11,27.157,MIA,,WAS,W 24-23,*,,,,,,,,
89,2003,2003-11-27,12,27.161,MIA,@,DAL,W 40-21,*,0,0,0.0,,,1,11,0
90,2003,2003-12-07,13,27.171,MIA,@,NWE,L 0-12,*,,,,,,,,
91,2003,2003-12-15,14,27.179,MIA,,PHI,L 27-34,*,,,,,,,,
92,2003,2003-12-21,15,27.185,MIA,@,BUF,W 20-3,*,,,,,,,,
93,2003,2003-12-28,16,27.192,MIA,,NYJ,W 23-21,*,,,,,,,,
94,2004,2004-09-11,1,28.084,MIA,,TEN,L 7-17,*,,,,,,,,
95,2004,2004-09-26,3,28.099,MIA,,PIT,L 3-13,*,0,0,0.0,,,1,0,0
96,2004,2004-10-03,4,28.106,MIA,,NYJ,L 9-17,*,,,,,,,,
97,2004,2004-10-10,5,28.113,MIA,@,NWE,L 10-24,*,0,0,0.0,,,1,0,0
98,2004,2004-10-17,6,28.120,MIA,@,BUF,L 13-20,*,,,,,,,,
99,2004,2004-10-24,7,28.127,MIA,,STL,W 31-14,*,,,,,,,,
100,2004,2004-11-01,8,28.135,MIA,@,NYJ,L 14-41,*,,,,,,,,
101,2004,2004-11-07,9,28.141,MIA,,ARI,L 23-24,*,,,,,,,,
102,2004,2004-11-21,10,28.155,MIA,@,SEA,L 17-24,*,0,0,1.0,,,1,0,0
103,2004,2004-11-28,11,28.162,MIA,@,SFO,W 24-17,*,,,,,,,,
104,2004,2004-12-05,12,28.169,MIA,,BUF,L 32-42,*,,,,,,,,
105,2004,2004-12-12,13,28.176,MIA,@,DEN,L 17-20,*,,,,,,,,
106,2004,2004-12-20,14,28.184,MIA,,NWE,W 29-28,*,,,,,,,,
107,2004,2004-12-26,15,28.190,MIA,,CLE,W 10-7,*,0,0,0.0,,,1,2,0
108,2004,2005-01-02,16,28.197,MIA,@,BAL,L 23-30,*,,,,,,,,
109,2005,2005-09-11,1,29.084,KAN,,NYJ,W 27-7,*,0,0,0.0,,,1,53,0
110,2005,2005-09-18,2,29.091,KAN,@,OAK,W 23-17,*,,,,,,,,
111,2005,2005-09-26,3,29.099,KAN,@,DEN,L 10-30,*,,,,,,,,
112,2005,2005-10-02,4,29.105,KAN,,PHI,L 31-37,*,,,,,,,,
113,2005,2005-10-16,5,29.119,KAN,,WAS,W 28-21,*,,,,,,,,
114,2005,2005-10-21,6,29.124,KAN,@,MIA,W 30-20,*,,,,,,,,
115,2005,2005-10-30,7,29.133,KAN,@,SDG,L 20-28,*,,,,,,,,
116,2005,2005-11-13,9,29.147,KAN,@,BUF,L 3-14,*,,,,,,,,
117,2005,2005-11-20,10,29.154,KAN,@,HOU,W 45-17,*,,,,,,,,
118,2005,2005-11-27,11,29.161,KAN,,NWE,W 26-16,*,,,,,,,,
119,2005,2005-12-04,12,29.168,KAN,,DEN,W 31-27,*,0,0,0.0,,,1,0,0
120,2005,2005-12-11,13,29.175,KAN,@,DAL,L 28-31,*,,,,,,,,
121,2005,2005-12-17,14,29.181,KAN,@,NYG,L 17-27,*,,,,,,,,
122,2005,2005-12-24,15,29.188,KAN,,SDG,W 20-7,*,0,0,0.0,,,1,0,0
123,2005,2006-01-01,16,29.196,KAN,,CIN,W 37-3,*,0,0,0.0,,,1,4,0
124,2006,2006-09-10,1,30.083,KAN,,CIN,L 10-23,*,,,,,,,,
125,2006,2006-09-17,2,30.090,KAN,@,DEN,L 6-9,*,,,,,,,,
126,2006,2006-10-01,3,30.104,KAN,,SFO,W 41-0,*,,,,,,,,
127,2006,2006-10-08,4,30.111,KAN,@,ARI,W 23-20,*,,,,,,,,
128,2006,2006-10-15,5,30.118,KAN,@,PIT,L 7-45,*,,,,,,,,
129,2006,2006-10-22,6,30.125,KAN,,SDG,W 30-27,*,,,,,,,,
130,2006,2006-10-29,7,30.132,KAN,,SEA,W 35-28,*,0,0,0.0,,,1,0,0
131,2006,2006-11-05,8,30.139,KAN,@,STL,W 31-17,*,,,,,,,,
132,2006,2006-11-12,9,30.146,KAN,@,MIA,L 10-13,*,,,,,,,,
133,2006,2006-11-19,10,30.153,KAN,,OAK,W 17-13,*,,,,,,,,
134,2006,2006-11-23,11,30.157,KAN,,DEN,W 19-10,*,,,,,,,,
135,2006,2006-12-03,12,30.167,KAN,@,CLE,L 28-31,*,,,,,,,,
136,2006,2006-12-10,13,30.174,KAN,,BAL,L 10-20,*,,,,,,,,
137,2006,2006-12-17,14,30.181,KAN,@,SDG,L 9-20,*,,,,,,,,
138,2006,2006-12-23,15,30.187,KAN,@,OAK,W 20-9,*,,,,,,,,
139,2006,2006-12-31,16,30.195,KAN,,JAX,W 35-30,*,0,0,1.0,,,0,0,0
140,2007,2007-09-09,1,31.082,KAN,@,HOU,L 3-20,*,,,,,,,,
141,2007,2007-09-16,2,31.089,KAN,@,CHI,L 10-20,*,,,,,,,,
142,2007,2007-09-23,3,31.096,KAN,,MIN,W 13-10,*,,,,,,,,
143,2007,2007-09-30,4,31.103,KAN,@,SDG,W 30-16,*,,,,,,,,
144,2007,2007-10-07,5,31.110,KAN,,JAX,L 7-17,*,,,,,,,,
145,2007,2007-10-14,6,31.117,KAN,,CIN,W 27-20,*,0,0,0.0,,,1,2,0
146,2007,2007-10-21,7,31.124,KAN,@,OAK,W 12-10,*,,,,,,,,
147,2007,2007-11-04,8,31.138,KAN,,GNB,L 22-33,*,0,0,0.0,,,1,23,0
148,2007,2007-11-11,9,31.145,KAN,,DEN,L 11-27,*,,,,,,,,
149,2007,2007-11-18,10,31.152,KAN,@,IND,L 10-13,*,,,,,,,,
150,2007,2007-11-25,11,31.159,KAN,,OAK,L 17-20,*,,,,,,,,
