ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td
1,1987,1987-10-04,3,23.259,DAL,@,NYJ,W 38-24,,,,
2,1987,1987-10-11,4,23.266,DAL,,PHI,W 41-22,,,,
3,1987,1987-10-19,5,23.274,DAL,,WAS,L 7-13,,,,
4,1987,1987-11-15,9,23.301,DAL,@,NWE,W 23-17,,,,
5,1987,1987-11-26,11,23.312,DAL,,MIN,L 38-44,,,,
6,1987,1987-12-06,12,23.322,DAL,,ATL,L 10-21,,,,
7,1987,1987-12-13,13,23.329,DAL,@,WAS,L 20-24,,,,
8,1987,1987-12-21,14,23.337,DAL,@,RAM,W 29-21,,,,
9,1987,1987-12-27,15,23.343,DAL,,STL,W 21-16,,,,
10,1988,1988-09-04,1,24.230,DAL,@,PIT,L 21-24,0,0,,0
11,1988,1988-09-18,3,24.244,DAL,,NYG,L 10-12,0,0,,0
12,1988,1988-09-25,4,24.251,DAL,,ATL,W 26-20,0,0,,0
13,1988,1988-10-03,5,24.259,DAL,@,NOR,L 17-20,0,0,,0
14,1988,1988-10-09,6,24.265,DAL,,WAS,L 17-35,0,0,,0
15,1988,1988-10-23,8,24.279,DAL,@,PHI,L 23-24,0,0,,0
16,1988,1988-10-30,9,24.286,DAL,,PHO,L 10-16,0,0,,0
17,1988,1988-11-06,10,24.293,DAL,@,NYG,L 21-29,0,0,,0
18,1988,1988-11-13,11,24.300,DAL,,MIN,L 3-43,0,0,,0
19,1988,1988-11-20,12,24.307,DAL,,CIN,L 24-38,0,0,,0
20,1988,1988-11-24,13,24.311,DAL,,HOU,L 17-25,0,0,,0
21,1988,1988-12-04,14,24.321,DAL,@,CLE,L 21-24,1,11,11.00,0
22,1988,1988-12-11,15,24.328,DAL,@,WAS,W 24-17,0,0,,0
23,1988,1988-12-18,16,24.335,DAL,,PHI,L 7-23,1,13,13.00,0
24,1989,1989-09-25,3,25.250,CLE,@,CIN,L 14-21,,,,
25,1989,1989-10-01,4,25.256,CLE,,DEN,W 16-13,,,,
26,1989,1989-10-08,5,25.263,CLE,@,MIA,L 10-13,,,,
27,1989,1989-10-15,6,25.270,CLE,,PIT,L 7-17,,,,
28,1990,1990-11-04,8,26.290,PHI,,NWE,W 48-20,,,,
29,1990,1990-12-02,12,26.318,PHI,@,BUF,L 23-30,,,,
30,1990,1990-12-29,16,26.345,PHI,@,PHO,W 23-21,,,,
31,1991,1991-09-15,3,27.240,PHI,@,DAL,W 24-0,,,,
32,1991,1991-09-22,4,27.247,PHI,,PIT,W 23-14,,,,
33,1991,1991-09-30,5,27.255,PHI,@,WAS,L 0-23,,,,
34,1991,1991-10-06,6,27.261,PHI,@,TAM,L 13-14,,,,
35,1991,1991-10-13,7,27.268,PHI,,NOR,L 6-13,,,,
36,1991,1991-10-27,8,27.282,PHI,,SFO,L 7-23,,,,
37,1991,1991-11-04,9,27.290,PHI,,NYG,W 30-7,,,,
38,1991,1991-11-10,10,27.296,PHI,@,CLE,W 32-30,,,,
39,1991,1991-11-17,11,27.303,PHI,,CIN,W 17-10,,,,
40,1991,1991-11-24,12,27.310,PHI,@,PHO,W 34-14,,,,
41,1991,1991-12-02,13,27.318,PHI,@,HOU,W 13-6,,,,
42,1991,1991-12-08,14,27.324,PHI,@,NYG,W 19-14,,,,
43,1991,1991-12-15,15,27.331,PHI,,DAL,L 13-25,,,,
44,1991,1991-12-22,16,27.338,PHI,,WAS,W 24-22,,,,
45,1992,1992-09-06,1,28.232,PHI,,NOR,W 15-13,,,,
46,1992,1992-09-13,2,28.239,PHI,@,PHO,W 31-14,,,,
47,1992,1992-09-20,3,28.246,PHI,,DEN,W 30-0,,,,
48,1992,1992-10-05,4,28.261,PHI,,DAL,W 31-7,,,,
49,1992,1992-10-11,5,28.267,PHI,@,KAN,L 17-24,,,,
50,1992,1992-10-18,6,28.274,PHI,@,WAS,L 12-16,,,,
51,1992,1992-10-25,7,28.281,PHI,,PHO,W 7-3,,,,
52,1992,1992-11-01,8,28.288,PHI,@,DAL,L 10-20,,,,
53,1992,1992-11-08,9,28.295,PHI,,RAI,W 31-10,,,,
54,1992,1992-11-15,10,28.302,PHI,@,GNB,L 24-27,,,,
55,1992,1992-11-22,11,28.309,PHI,@,NYG,W 47-34,,,,
56,1992,1992-11-29,12,28.316,PHI,@,SFO,L 14-20,,,,
57,1992,1992-12-06,13,28.323,PHI,,MIN,W 28-17,,,,
58,1992,1992-12-13,14,28.330,PHI,@,SEA,W 20-17,,,,
59,1992,1992-12-20,15,28.337,PHI,,WAS,W 17-13,,,,
60,1992,1992-12-27,16,28.344,PHI,,NYG,W 20-10,,,,
