ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,all_td,scoring,sacks,tackles_solo,tackles_assists
25,2011,2011-11-20,10,25.013,BUF,@,MIA,L 8-35,*,4,1,0,0.00,0,25.0%,0.00,0,0,0.0,1,0
26,2011,2011-11-27,11,25.020,BUF,@,NYJ,L 24-28,,8,5,47,9.40,1,62.5%,5.88,1,6,0.0,0,0
27,2011,2011-12-04,12,25.027,BUF,,TEN,L 17-23,*,8,3,34,11.33,0,37.5%,4.25,0,0,0.0,1,0
28,2011,2011-12-11,13,25.034,BUF,@,SDG,L 10-37,,6,2,20,10.00,0,33.3%,3.33,0,0,0.0,0,0
29,2011,2011-12-18,14,25.041,BUF,,MIA,L 23-30,*,7,6,60,10.00,0,85.7%,8.57,0,0,0.0,0,0
30,2011,2011-12-24,15,25.047,BUF,,DEN,W 40-14,*,5,3,41,13.67,0,60.0%,8.20,0,0,0.0,0,0
31,2011,2012-01-01,16,25.055,BUF,@,NWE,L 21-49,,4,2,23,11.50,0,50.0%,5.75,0,0,0.0,1,0
32,2012,2012-09-09,1,25.307,BUF,@,NYJ,L 28-48,*,5,2,31,15.50,0,40.0%,6.20,0,0,0.0,0,0
33,2013,2013-10-07,5,26.334,NYJ,@,ATL,W 30-28,*,2,2,9,4.50,0,100.0%,4.50,0,0,0.0,0,0
34,2013,2013-10-13,6,26.340,NYJ,,PIT,L 6-19,,1,1,11,11.00,0,100.0%,11.00,0,0,0.0,0,0
35,2013,2013-10-20,7,26.347,NYJ,,NWE,W 30-27,*,7,4,80,20.00,0,57.1%,11.43,0,0,0.0,0,0
36,2013,2013-10-27,8,26.354,NYJ,@,CIN,L 9-49,,12,8,80,10.00,0,66.7%,6.67,0,0,0.0,0,0
37,2013,2013-11-03,9,26.361,NYJ,,NOR,W 26-20,,3,1,19,19.00,0,33.3%,6.33,0,0,0.0,0,0
38,2013,2013-11-17,10,27.010,NYJ,@,BUF,L 14-37,,3,1,12,12.00,0,33.3%,4.00,0,0,0.0,0,0
39,2013,2013-11-24,11,27.017,NYJ,@,BAL,L 3-19,,5,0,0,,0,0.0%,0.00,0,0,0.0,1,0
40,2013,2013-12-01,12,27.024,NYJ,,MIA,L 3-23,,8,3,37,12.33,0,37.5%,4.63,0,0,0.0,1,0
41,2013,2013-12-08,13,27.031,NYJ,,OAK,W 37-27,*,4,4,32,8.00,0,100.0%,8.00,0,0,0.0,0,0
42,2013,2013-12-15,14,27.038,NYJ,@,CAR,L 20-30,*,4,3,44,14.67,0,75.0%,11.00,0,0,0.0,0,0
43,2013,2013-12-22,15,27.045,NYJ,,CLE,W 24-13,*,5,4,33,8.25,2,80.0%,6.60,2,12,0.0,0,0
44,2013,2013-12-29,16,27.052,NYJ,@,MIA,W 20-7,*,6,5,66,13.20,0,83.3%,11.00,0,0,0.0,0,0
45,2014,2014-09-07,1,27.304,NYJ,,OAK,W 19-14,*,1,1,17,17.00,0,100.0%,17.00,0,0,0.0,0,0
46,2014,2014-09-14,2,27.311,NYJ,@,GNB,L 24-31,*,1,1,6,6.00,0,100.0%,6.00,0,0,0.0,0,0
47,2014,2014-09-22,3,27.319,NYJ,,CHI,L 19-27,*,7,3,15,5.00,0,42.9%,2.14,0,0,0.0,0,0
48,2014,2014-09-28,4,27.325,NYJ,,DET,L 17-24,*,1,1,7,7.00,0,100.0%,7.00,0,0,0.0,0,0
49,2014,2014-10-05,5,27.332,NYJ,@,SDG,L 0-31,,4,1,9,9.00,0,25.0%,2.25,0,0,0.0,1,0
50,2014,2014-10-16,7,27.343,NYJ,@,NWE,L 25-27,*,2,1,11,11.00,0,50.0%,5.50,0,0,0.0,0,0
