ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt
47,1995,1995-12-17,15,24.093,KAN,,DEN,W 20-17,,,,,,,0.0%,
48,1995,1995-12-24,16,24.100,KAN,,SEA,W 26-3,,,,,,,0.0%,
49,1996,1996-09-01,1,24.352,KAN,@,HOU,W 20-19,,,,,,,0.0%,
50,1996,1996-09-08,2,24.359,KAN,,OAK,W 19-3,,,,,,,0.0%,
51,1996,1996-09-15,3,25.000,KAN,@,SEA,W 35-17,,,,,,,0.0%,
52,1996,1996-09-22,4,25.007,KAN,,DEN,W 17-14,,,,,,,0.0%,
53,1996,1996-09-29,5,25.014,KAN,@,SDG,L 19-22,,,,,,,0.0%,
54,1996,1996-10-07,6,25.022,KAN,,PIT,L 7-17,,,,,,,0.0%,
55,1996,1996-10-17,7,25.032,KAN,,SEA,W 34-16,,,,,,,0.0%,
56,1996,1996-10-27,8,25.042,KAN,@,DEN,L 7-34,,,,,,,0.0%,
57,1996,1996-11-03,9,25.049,KAN,@,MIN,W 21-6,,,,,,,0.0%,
58,1996,1996-11-10,10,25.056,KAN,,GNB,W 27-20,,,,,,,0.0%,
59,1996,1996-11-17,11,25.063,KAN,,CHI,W 14-10,,,,,,,0.0%,
60,1996,1996-11-24,12,25.070,KAN,,SDG,L 14-28,,,,,,,0.0%,
61,1996,1996-11-28,13,25.074,KAN,@,DET,W 28-24,,,,,,,0.0%,
62,1996,1996-12-09,14,25.085,KAN,@,OAK,L 7-26,,,,,,,0.0%,
63,1996,1996-12-15,15,25.091,KAN,,IND,L 19-24,,,,,,,0.0%,
64,1996,1996-12-22,16,25.098,KAN,@,BUF,L 9-20,,,,,,,0.0%,
65,1997,1997-08-31,1,25.350,KAN,@,DEN,L 3-19,,,,,,,0.0%,
66,1997,1997-09-08,2,25.358,KAN,@,OAK,W 28-27,,,,,,,0.0%,
67,1997,1997-09-14,3,25.364,KAN,,BUF,W 22-16,,,,,,,0.0%,
68,1997,1997-09-21,4,26.006,KAN,@,CAR,W 35-14,,,,,,,0.0%,
69,1997,1997-09-28,5,26.013,KAN,,SEA,W 20-17,,,,,,,0.0%,
70,1997,1997-10-05,6,26.020,KAN,@,MIA,L 14-17,,,,,,,0.0%,
71,1997,1997-10-16,7,26.031,KAN,,SDG,W 31-3,,,,,,,0.0%,
72,1997,1997-10-26,8,26.041,KAN,@,STL,W 28-20,,,,,,,0.0%,
73,1997,1997-11-03,9,26.049,KAN,,PIT,W 13-10,,,,,,,0.0%,
74,1997,1997-11-09,10,26.055,KAN,@,JAX,L 10-24,,,,,,,0.0%,
75,1997,1997-11-16,11,26.062,KAN,,DEN,W 24-22,,,,,,,0.0%,
76,1997,1997-11-23,12,26.069,KAN,@,SEA,W 19-14,,,,,,,0.0%,
77,1997,1997-11-30,13,26.076,KAN,,SFO,W 44-9,,,,,,,0.0%,
78,1997,1997-12-07,14,26.083,KAN,,OAK,W 30-0,,,,,,,0.0%,
79,1997,1997-12-14,15,26.090,KAN,@,SDG,W 29-7,,,,,,,0.0%,
80,1997,1997-12-21,16,26.097,KAN,,NOR,W 25-13,,,,,,,0.0%,
81,1998,1998-09-06,1,26.356,KAN,,OAK,W 28-8,,,,,,,0.0%,
82,1998,1998-09-13,2,26.363,KAN,@,JAX,L 16-21,,,,,,,0.0%,
83,1998,1998-09-20,3,27.005,KAN,,SDG,W 23-7,,,,,,,0.0%,
84,1998,1998-09-27,4,27.012,KAN,@,PHI,W 24-21,,,,,,,0.0%,
85,1998,1998-10-04,5,27.019,KAN,,SEA,W 17-6,,1,1,4,4.00,0,100.0%,4.00
86,1998,1998-10-11,6,27.026,KAN,@,NWE,L 10-40,,,,,,,0.0%,
87,1998,1998-10-26,7,27.041,KAN,,PIT,L 13-20,,,,,,,0.0%,
88,1998,1998-11-01,8,27.047,KAN,,NYJ,L 17-20,,,,,,,0.0%,
89,1998,1998-11-08,9,27.054,KAN,@,SEA,L 12-24,,,,,,,0.0%,
90,1998,1998-11-16,10,27.062,KAN,,DEN,L 7-30,,,,,,,0.0%,
91,1998,1998-11-22,11,27.068,KAN,@,SDG,L 37-38,,,,,,,0.0%,
92,1998,1998-11-29,12,27.075,KAN,,ARI,W 34-24,,,,,,,0.0%,
93,1998,1998-12-06,13,27.082,KAN,@,DEN,L 31-35,,,,,,,0.0%,
94,1998,1998-12-13,14,27.089,KAN,,DAL,W 20-17,,,,,,,0.0%,
95,1998,1998-12-20,15,27.096,KAN,@,NYG,L 7-28,,,,,,,0.0%,
96,1998,1998-12-26,16,27.102,KAN,@,OAK,W 31-24,,,,,,,0.0%,
97,1999,1999-09-12,1,27.362,KAN,@,CHI,L 17-20,*,,,,,,0.0%,
98,1999,1999-09-19,2,28.004,KAN,,DEN,W 26-10,*,,,,,,0.0%,
99,1999,1999-09-26,3,28.011,KAN,,DET,W 31-21,*,,,,,,0.0%,
100,1999,1999-10-03,4,28.018,KAN,@,SDG,L 14-21,*,,,,,,0.0%,
101,1999,1999-10-10,5,28.025,KAN,,NWE,W 16-14,*,,,,,,0.0%,
102,1999,1999-10-21,6,28.036,KAN,@,BAL,W 35-8,*,,,,,,0.0%,
103,1999,1999-10-31,7,28.046,KAN,,SDG,W 34-0,*,,,,,,0.0%,
104,1999,1999-11-07,8,28.053,KAN,@,IND,L 17-25,*,,,,,,0.0%,
105,1999,1999-11-14,9,28.060,KAN,@,TAM,L 10-17,*,,,,,,0.0%,
106,1999,1999-11-21,10,28.067,KAN,,SEA,L 19-31,*,,,,,,0.0%,
107,1999,1999-11-28,11,28.074,KAN,@,OAK,W 37-34,*,,,,,,0.0%,
108,1999,1999-12-05,12,28.081,KAN,@,DEN,W 16-10,*,,,,,,0.0%,
109,1999,1999-12-12,13,28.088,KAN,,MIN,W 31-28,*,,,,,,0.0%,
110,1999,1999-12-18,14,28.094,KAN,,PIT,W 35-19,*,,,,,,0.0%,
111,1999,1999-12-26,15,28.102,KAN,@,SEA,L 14-23,*,,,,,,0.0%,
112,1999,2000-01-02,16,28.109,KAN,,OAK,L 38-41,*,,,,,,0.0%,
113,2000,2000-09-03,1,28.354,KAN,,IND,L 14-27,,,,,,,0.0%,
114,2000,2000-09-10,2,28.361,KAN,@,TEN,L 14-17,*,,,,,,0.0%,
115,2000,2000-09-17,3,29.002,KAN,,SDG,W 42-10,,,,,,,0.0%,
116,2000,2000-09-24,4,29.009,KAN,@,DEN,W 23-22,,0,,,,,0.0%,
117,2000,2000-10-02,5,29.017,KAN,,SEA,W 24-17,*,0,,,,,0.0%,
118,2000,2000-10-15,6,29.030,KAN,,OAK,L 17-20,*,0,,,,,0.0%,
119,2000,2000-10-22,7,29.037,KAN,,STL,W 54-34,*,,,,,,0.0%,
120,2000,2000-10-29,8,29.044,KAN,@,SEA,W 24-19,,,,,,,0.0%,
121,2000,2000-11-05,9,29.051,KAN,@,OAK,L 31-49,,,,,,,0.0%,
122,2000,2000-11-12,10,29.058,KAN,@,SFO,L 7-21,*,,,,,,0.0%,
123,2000,2000-11-19,11,29.065,KAN,,BUF,L 17-21,*,,,,,,0.0%,
124,2000,2000-11-26,12,29.072,KAN,@,SDG,L 16-17,,,,,,,0.0%,
125,2000,2000-12-04,13,29.080,KAN,@,NWE,L 24-30,,0,,,,,0.0%,
126,2000,2000-12-10,14,29.086,KAN,,CAR,W 15-14,*,,,,,,0.0%,
127,2000,2000-12-17,15,29.093,KAN,,DEN,W 20-7,,,,,,,0.0%,
128,2000,2000-12-24,16,29.100,KAN,@,ATL,L 13-29,*,,,,,,0.0%,
129,2001,2001-09-09,1,29.359,KAN,,OAK,L 24-27,*,,,,,,0.0%,
130,2001,2001-09-23,2,30.008,KAN,,NYG,L 3-13,*,,,,,,0.0%,
131,2001,2001-09-30,3,30.015,KAN,@,WAS,W 45-13,*,,,,,,0.0%,
132,2001,2001-10-07,4,30.022,KAN,@,DEN,L 6-20,*,0,,,,,0.0%,
133,2001,2001-10-14,5,30.029,KAN,,PIT,L 17-20,*,,,,,,0.0%,
134,2001,2001-10-21,6,30.036,KAN,@,ARI,L 16-24,*,0,,,,,0.0%,
135,2001,2001-10-25,7,30.040,KAN,,IND,L 28-35,*,,,,,,0.0%,
136,2001,2001-11-04,8,30.050,KAN,@,SDG,W 25-20,*,,,,,,0.0%,
137,2001,2001-11-11,9,30.057,KAN,@,NYJ,L 7-27,*,,,,,,0.0%,
138,2001,2001-11-25,10,30.071,KAN,,SEA,W 19-7,*,,,,,,0.0%,
139,2001,2001-11-29,11,30.075,KAN,,PHI,L 10-23,*,,,,,,0.0%,
140,2001,2001-12-09,12,30.085,KAN,@,OAK,L 26-28,*,,,,,,0.0%,
141,2001,2001-12-16,13,30.092,KAN,,DEN,W 26-23,*,0,,,,,0.0%,
142,2001,2001-12-23,14,30.099,KAN,,SDG,W 20-17,*,,,,,,0.0%,
143,2001,2001-12-30,15,30.106,KAN,@,JAX,W 30-26,*,,,,,,0.0%,
144,2001,2002-01-06,16,30.113,KAN,@,SEA,L 18-21,*,,,,,,0.0%,
145,2002,2002-09-08,1,30.358,KAN,@,CLE,W 40-39,*,,,,,,0.0%,
146,2002,2002-09-15,2,31.000,KAN,,JAX,L 16-23,*,,,,,,0.0%,
147,2002,2002-09-22,3,31.007,KAN,@,NWE,L 38-41,*,,,,,,0.0%,
148,2002,2002-09-29,4,31.014,KAN,,MIA,W 48-30,*,,,,,,0.0%,
149,2002,2002-10-06,5,31.021,KAN,@,NYJ,W 29-25,*,,,,,,0.0%,
150,2002,2002-10-13,6,31.028,KAN,@,SDG,L 34-35,*,,,,,,0.0%,
151,2002,2002-10-20,7,31.035,KAN,,DEN,L 34-37,*,,,,,,0.0%,
152,2002,2002-10-27,8,31.042,KAN,,OAK,W 20-10,*,,,,,,0.0%,
153,2002,2002-11-10,9,31.056,KAN,@,SFO,L 13-17,*,,,,,,0.0%,
154,2002,2002-11-17,10,31.063,KAN,,BUF,W 17-16,*,0,,,,,0.0%,
155,2002,2002-11-24,11,31.070,KAN,@,SEA,L 32-39,*,,,,,,0.0%,
156,2002,2002-12-01,12,31.077,KAN,,ARI,W 49-0,*,,,,,,0.0%,
157,2002,2002-12-08,13,31.084,KAN,,STL,W 49-10,*,,,,,,0.0%,
158,2002,2002-12-15,14,31.091,KAN,@,DEN,L 24-31,*,,,,,,0.0%,
159,2002,2002-12-22,15,31.098,KAN,,SDG,W 24-22,*,,,,,,0.0%,
160,2002,2002-12-28,16,31.104,KAN,@,OAK,L 0-24,*,,,,,,0.0%,
161,2003,2003-09-07,1,31.357,KAN,,SDG,W 27-14,*,,,,,,0.0%,
162,2003,2003-09-14,2,31.364,KAN,,PIT,W 41-20,*,,,,,,0.0%,
163,2003,2003-09-21,3,32.006,KAN,@,HOU,W 42-14,*,,,,,,0.0%,
164,2003,2003-09-28,4,32.013,KAN,@,BAL,W 17-10,*,,,,,,0.0%,
165,2003,2003-10-05,5,32.020,KAN,,DEN,W 24-23,*,,,,,,0.0%,
166,2003,2003-10-12,6,32.027,KAN,@,GNB,W 40-34,*,,,,,,0.0%,
167,2003,2003-10-20,7,32.035,KAN,@,OAK,W 17-10,*,0,,,,,0.0%,
168,2003,2003-10-26,8,32.041,KAN,,BUF,W 38-5,*,,,,,,0.0%,
169,2003,2003-11-09,9,32.055,KAN,,CLE,W 41-20,*,,,,,,0.0%,
170,2003,2003-11-16,10,32.062,KAN,@,CIN,L 19-24,*,,,,,,0.0%,
171,2003,2003-11-23,11,32.069,KAN,,OAK,W 27-24,*,,,,,,0.0%,
172,2003,2003-11-30,12,32.076,KAN,@,SDG,W 28-24,*,,,,,,0.0%,
173,2003,2003-12-07,13,32.083,KAN,@,DEN,L 27-45,*,,,,,,0.0%,
174,2003,2003-12-14,14,32.090,KAN,,DET,W 45-17,*,,,,,,0.0%,
175,2003,2003-12-20,15,32.096,KAN,@,MIN,L 20-45,*,,,,,,0.0%,
176,2003,2003-12-28,16,32.104,KAN,,CHI,W 31-3,*,,,,,,0.0%,
177,2004,2004-09-12,1,32.363,KAN,@,DEN,L 24-34,*,,,,,,0.0%,
178,2004,2004-09-19,2,33.004,KAN,,CAR,L 17-28,*,,,,,,0.0%,
179,2004,2004-09-26,3,33.011,KAN,,HOU,L 21-24,*,,,,,,0.0%,
180,2004,2004-10-04,4,33.019,KAN,@,BAL,W 27-24,*,,,,,,0.0%,
181,2004,2004-10-17,5,33.032,KAN,@,JAX,L 16-22,*,,,,,,0.0%,
182,2004,2004-10-24,6,33.039,KAN,,ATL,W 56-10,*,,,,,,0.0%,
183,2004,2004-10-31,7,33.046,KAN,,IND,W 45-35,*,,,,,,0.0%,
184,2004,2004-11-07,8,33.053,KAN,@,TAM,L 31-34,*,0,,,,,0.0%,
185,2004,2004-11-14,9,33.060,KAN,@,NOR,L 20-27,*,,,,,,0.0%,
186,2004,2004-11-22,10,33.068,KAN,,NWE,L 19-27,*,,,,,,0.0%,
187,2004,2004-11-28,11,33.074,KAN,,SDG,L 31-34,*,,,,,,0.0%,
188,2004,2004-12-05,12,33.081,KAN,@,OAK,W 34-27,*,,,,,,0.0%,
189,2004,2004-12-13,13,33.089,KAN,@,TEN,W 49-38,*,,,,,,0.0%,
190,2004,2004-12-19,14,33.095,KAN,,DEN,W 45-17,*,,,,,,0.0%,
191,2004,2004-12-25,15,33.101,KAN,,OAK,W 31-30,*,,,,,,0.0%,
192,2004,2005-01-02,16,33.109,KAN,@,SDG,L 17-24,*,,,,,,0.0%,
193,2005,2005-09-11,1,33.361,KAN,,NYJ,W 27-7,*,,,,,,0.0%,
194,2005,2005-09-18,2,34.003,KAN,@,OAK,W 23-17,*,,,,,,0.0%,
195,2005,2005-09-26,3,34.011,KAN,@,DEN,L 10-30,*,,,,,,0.0%,
196,2005,2005-10-02,4,34.017,KAN,,PHI,L 31-37,*,,,,,,0.0%,
197,2005,2005-10-16,5,34.031,KAN,,WAS,W 28-21,*,,,,,,0.0%,
198,2005,2005-10-21,6,34.036,KAN,@,MIA,W 30-20,*,,,,,,0.0%,
199,2005,2005-10-30,7,34.045,KAN,@,SDG,L 20-28,*,,,,,,0.0%,
200,2005,2005-11-06,8,34.052,KAN,,OAK,W 27-23,*,,,,,,0.0%,
201,2005,2005-11-13,9,34.059,KAN,@,BUF,L 3-14,*,0,,,,,0.0%,
202,2005,2005-11-20,10,34.066,KAN,@,HOU,W 45-17,*,,,,,,0.0%,
203,2005,2005-11-27,11,34.073,KAN,,NWE,W 26-16,*,,,,,,0.0%,
204,2005,2005-12-04,12,34.080,KAN,,DEN,W 31-27,*,,,,,,0.0%,
205,2005,2005-12-11,13,34.087,KAN,@,DAL,L 28-31,*,,,,,,0.0%,
206,2005,2005-12-17,14,34.093,KAN,@,NYG,L 17-27,*,,,,,,0.0%,
207,2005,2005-12-24,15,34.100,KAN,,SDG,W 20-7,*,,,,,,0.0%,
208,2005,2006-01-01,16,34.108,KAN,,CIN,W 37-3,*,,,,,,0.0%,
209,2006,2006-09-10,1,34.360,KAN,,CIN,L 10-23,*,,,,,,0.0%,
210,2006,2006-09-17,2,35.002,KAN,@,DEN,L 6-9,*,,,,,,0.0%,
211,2006,2006-10-01,3,35.016,KAN,,SFO,W 41-0,*,,,,,,0.0%,
212,2006,2006-10-08,4,35.023,KAN,@,ARI,W 23-20,*,,,,,,0.0%,
213,2006,2006-10-15,5,35.030,KAN,@,PIT,L 7-45,*,,,,,,0.0%,
214,2006,2006-10-22,6,35.037,KAN,,SDG,W 30-27,*,,,,,,0.0%,
215,2006,2006-10-29,7,35.044,KAN,,SEA,W 35-28,*,,,,,,0.0%,
216,2006,2006-11-05,8,35.051,KAN,@,STL,W 31-17,*,,,,,,0.0%,
217,2006,2006-11-12,9,35.058,KAN,@,MIA,L 10-13,*,,,,,,0.0%,
218,2006,2006-11-19,10,35.065,KAN,,OAK,W 17-13,*,,,,,,0.0%,
219,2006,2006-11-23,11,35.069,KAN,,DEN,W 19-10,*,,,,,,0.0%,
220,2006,2006-12-03,12,35.079,KAN,@,CLE,L 28-31,*,,,,,,0.0%,
221,2006,2006-12-10,13,35.086,KAN,,BAL,L 10-20,*,,,,,,0.0%,
222,2006,2006-12-17,14,35.093,KAN,@,SDG,L 9-20,*,,,,,,0.0%,
223,2006,2006-12-23,15,35.099,KAN,@,OAK,W 20-9,*,,,,,,0.0%,
224,2006,2006-12-31,16,35.107,KAN,,JAX,W 35-30,*,,,,,,0.0%,
