ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rush_att,rush_yds,rush_yds_per_att,rush_td,rec,rec_yds,rec_yds_per_rec,rec_td,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att
1,1950,1950-09-17,1,28.064,GNB,,DET,L 7-45,4,2,0.50,0,0,0,,0,0,0,,0,0,,,,,,
2,1950,1950-09-24,2,28.071,GNB,,WAS,W 35-21,2,11,5.50,0,0,0,,0,0,0,,0,0,,,,,,
3,1950,1950-10-01,3,28.078,GNB,,CHI,W 31-21,2,1,0.50,0,0,0,,0,0,0,,0,0,,,,,,
4,1950,1950-10-15,5,28.092,GNB,@,CHI,L 14-28,1,-1,-1.00,0,1,-1,-1.00,0,0,0,,0,0,,,,,,
5,1950,1950-10-19,6,28.096,GNB,@,NYY,L 17-35,0,0,,0,1,10,10.00,0,0,0,,0,0,,,,,,
6,1950,1950-12-03,11,28.141,GNB,@,RAM,L 14-51,0,0,,0,0,0,,0,1,1,100.00,10,0,0,108.3,0,0,10.00,10.00
7,1950,1950-12-10,12,28.148,GNB,@,SFO,L 14-30,0,0,,0,0,0,,0,1,1,100.00,14,0,0,118.7,0,0,14.00,14.00
8,1952,1952-10-05,2,30.082,GNB,,WAS,W 35-20,0,0,,0,0,0,,0,1,1,100.00,5,0,0,87.5,0,0,5.00,5.00
9,1952,1952-12-14,12,30.152,GNB,@,SFO,L 14-24,0,0,,0,0,0,,0,1,1,100.00,-1,0,0,79.2,0,0,-1.00,-1.00
