ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,def_int,def_int_yds,def_int_td
1,1973,1973-09-16,1,22.147,PIT,,DET,W 24-10,,,
2,1973,1973-09-23,2,22.154,PIT,,CLE,W 33-6,,,
3,1973,1973-09-30,3,22.161,PIT,@,HOU,W 36-7,,,
4,1973,1973-10-07,4,22.168,PIT,,SDG,W 38-21,,,
5,1973,1973-10-14,5,22.175,PIT,@,CIN,L 7-19,,,
6,1973,1973-10-21,6,22.182,PIT,,NYJ,W 26-14,,,
7,1973,1973-10-28,7,22.189,PIT,,CIN,W 20-13,,,
8,1973,1973-11-05,8,22.197,PIT,,WAS,W 21-16,,,
9,1973,1973-11-11,9,22.203,PIT,@,OAK,W 17-9,,,
10,1973,1973-11-18,10,22.210,PIT,,DEN,L 13-23,,,
11,1973,1973-11-25,11,22.217,PIT,@,CLE,L 16-21,1,10,0
12,1973,1973-12-03,12,22.225,PIT,@,MIA,L 26-30,,,
13,1973,1973-12-09,13,22.231,PIT,,HOU,W 33-7,,,
14,1973,1973-12-15,14,22.237,PIT,@,SFO,W 37-14,,,
15,1974,1974-09-15,1,23.146,PIT,,BAL,W 30-0,,,
16,1974,1974-09-22,2,23.153,PIT,@,DEN,T 35-35,,,
17,1974,1974-09-29,3,23.160,PIT,,OAK,L 0-17,,,
18,1974,1974-10-06,4,23.167,PIT,@,HOU,W 13-7,,,
19,1974,1974-10-13,5,23.174,PIT,@,KAN,W 34-24,1,14,0
20,1974,1974-10-20,6,23.181,PIT,,CLE,W 20-16,,,
21,1974,1974-10-28,7,23.189,PIT,,ATL,W 24-17,1,0,0
22,1974,1974-11-03,8,23.195,PIT,,PHI,W 27-0,,,
23,1974,1974-11-10,9,23.202,PIT,@,CIN,L 10-17,,,
24,1974,1974-11-17,10,23.209,PIT,@,CLE,W 26-16,2,0,0
25,1974,1974-11-25,11,23.217,PIT,@,NOR,W 28-7,1,8,0
26,1974,1974-12-01,12,23.223,PIT,,HOU,L 10-13,,,
27,1974,1974-12-08,13,23.230,PIT,@,NWE,W 21-17,,,
28,1974,1974-12-14,14,23.236,PIT,,CIN,W 27-3,,,
29,1975,1975-09-21,1,24.152,PIT,@,SDG,W 37-0,1,33,0
30,1975,1975-09-28,2,24.159,PIT,,BUF,L 21-30,,,
31,1975,1975-10-05,3,24.166,PIT,@,CLE,W 42-6,,,
32,1975,1975-10-12,4,24.173,PIT,,DEN,W 20-9,1,0,0
33,1975,1975-10-19,5,24.180,PIT,,CHI,W 34-3,,,
34,1975,1975-10-26,6,24.187,PIT,@,GNB,W 16-13,,,
35,1975,1975-11-02,7,24.194,PIT,@,CIN,W 30-24,,,
36,1975,1975-11-09,8,24.201,PIT,,HOU,W 24-17,,,
37,1975,1975-11-16,9,24.208,PIT,,KAN,W 28-3,,,
38,1975,1975-11-24,10,24.216,PIT,@,HOU,W 32-9,1,11,0
39,1975,1975-11-30,11,24.222,PIT,@,NYJ,W 20-7,,,
40,1975,1975-12-07,12,24.229,PIT,,CLE,W 31-17,,,
