ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,sacks
1,1999,1999-09-12,1,25.155,DAL,@,WAS,W 41-35,,,,,,
2,1999,1999-09-20,2,25.163,DAL,,ATL,W 24-7,,,,,,
3,1999,1999-10-03,3,25.176,DAL,,ARI,W 35-7,,,,,,
4,1999,1999-10-10,4,25.183,DAL,@,PHI,L 10-13,,,,,,
5,1999,1999-10-18,5,25.191,DAL,@,NYG,L 10-13,,,,,,
6,1999,1999-10-24,6,25.197,DAL,,WAS,W 38-20,,0,0,,0,1.0
7,1999,1999-10-31,7,25.204,DAL,@,IND,L 24-34,,,,,,
8,1999,1999-11-08,8,25.212,DAL,@,MIN,L 17-27,,0,0,,0,1.0
9,1999,1999-11-14,9,25.218,DAL,,GNB,W 27-13,,,,,,
10,1999,1999-11-21,10,25.225,DAL,@,ARI,L 9-13,,1,9,9.00,0,0.0
11,1999,1999-11-25,11,25.229,DAL,,MIA,W 20-0,,0,0,,0,1.0
12,1999,1999-12-05,12,25.239,DAL,@,NWE,L 6-13,,,,,,
13,1999,1999-12-12,13,25.246,DAL,,PHI,W 20-10,,,,,,
14,1999,1999-12-19,14,25.253,DAL,,NYJ,L 21-22,,,,,,
15,1999,1999-12-24,15,25.258,DAL,@,NOR,L 24-31,,,,,,
16,1999,2000-01-02,16,25.267,DAL,,NYG,W 26-18,,,,,,
17,2000,2000-09-03,1,26.146,DAL,,PHI,L 14-41,,,,,,
18,2000,2000-09-10,2,26.153,DAL,@,ARI,L 31-32,,,,,,
19,2000,2000-09-18,3,26.161,DAL,@,WAS,W 27-21,,,,,,
20,2000,2000-09-24,4,26.167,DAL,,SFO,L 24-41,,1,8,8.00,0,0.0
21,2000,2000-10-01,5,26.174,DAL,@,CAR,W 16-13,,,,,,
22,2000,2000-10-15,6,26.188,DAL,@,NYG,L 14-19,,,,,,
23,2000,2000-10-22,7,26.195,DAL,,ARI,W 48-7,,,,,,
24,2000,2000-10-29,8,26.202,DAL,,JAX,L 17-23,,,,,,
25,2000,2000-11-05,9,26.209,DAL,@,PHI,L 13-16,*,,,,,
26,2000,2000-11-12,10,26.216,DAL,,CIN,W 23-6,,0,0,,0,1.0
27,2000,2000-11-19,11,26.223,DAL,@,BAL,L 0-27,,,,,,
28,2000,2000-11-23,12,26.227,DAL,,MIN,L 15-27,,,,,,
29,2000,2000-12-03,13,26.237,DAL,@,TAM,L 7-27,*,,,,,
30,2000,2000-12-10,14,26.244,DAL,,WAS,W 32-13,,,,,,
31,2000,2000-12-17,15,26.251,DAL,,NYG,L 13-17,*,,,,,
32,2000,2000-12-25,16,26.259,DAL,@,TEN,L 0-31,*,,,,,
33,2001,2001-09-09,1,27.152,DAL,,TAM,L 6-10,*,,,,,
34,2001,2001-09-23,2,27.166,DAL,,SDG,L 21-32,*,,,,,
35,2001,2001-09-30,3,27.173,DAL,@,PHI,L 18-40,*,,,,,
36,2001,2001-10-07,4,27.180,DAL,@,OAK,L 21-28,*,,,,,
37,2001,2001-10-15,5,27.188,DAL,,WAS,W 9-7,*,,,,,
38,2001,2001-10-28,6,27.201,DAL,,ARI,W 17-3,*,0,0,,0,1.0
39,2001,2001-11-04,7,27.208,DAL,@,NYG,L 24-27,*,0,0,,0,1.0
40,2001,2001-11-11,8,27.215,DAL,@,ATL,L 13-20,*,,,,,
41,2001,2001-11-18,9,27.222,DAL,,PHI,L 3-36,*,,,,,
42,2001,2001-11-22,10,27.226,DAL,,DEN,L 24-26,*,,,,,
43,2001,2001-12-02,11,27.236,DAL,@,WAS,W 20-14,*,0,0,,0,1.5
44,2001,2001-12-09,12,27.243,DAL,,NYG,W 20-13,*,,,,,
45,2001,2001-12-16,13,27.250,DAL,@,SEA,L 3-29,*,,,,,
46,2001,2001-12-23,14,27.257,DAL,@,ARI,L 10-17,*,,,,,
47,2001,2001-12-30,15,27.264,DAL,,SFO,W 27-21,*,,,,,
48,2001,2002-01-06,16,27.271,DAL,@,DET,L 10-15,*,,,,,
49,2002,2002-09-08,1,28.151,DAL,@,HOU,L 10-19,*,,,,,
50,2002,2002-09-15,2,28.158,DAL,,TEN,W 21-13,*,,,,,
51,2002,2002-09-22,3,28.165,DAL,@,PHI,L 13-44,*,,,,,
52,2002,2002-09-29,4,28.172,DAL,@,STL,W 13-10,*,,,,,
53,2002,2002-10-06,5,28.179,DAL,,NYG,L 17-21,*,,,,,
54,2002,2002-10-13,6,28.186,DAL,,CAR,W 14-13,*,,,,,
55,2002,2002-10-20,7,28.193,DAL,@,ARI,L 6-9,*,,,,,
56,2002,2002-10-27,8,28.200,DAL,,SEA,L 14-17,*,1,16,16.00,0,0.0
57,2002,2002-11-03,9,28.207,DAL,@,DET,L 7-9,*,,,,,
58,2002,2002-11-17,10,28.221,DAL,@,IND,L 3-20,*,,,,,
59,2002,2002-11-24,11,28.228,DAL,,JAX,W 21-19,*,,,,,
60,2002,2002-11-28,12,28.232,DAL,,WAS,W 27-20,*,1,17,17.00,0,0.0
61,2002,2002-12-08,13,28.242,DAL,,SFO,L 27-31,*,,,,,
62,2002,2002-12-15,14,28.249,DAL,@,NYG,L 7-37,*,,,,,
63,2002,2002-12-21,15,28.255,DAL,,PHI,L 3-27,*,,,,,
64,2002,2002-12-29,16,28.263,DAL,@,WAS,L 14-20,*,,,,,
65,2004,2004-09-12,1,30.155,WAS,,TAM,W 16-10,,,,,,
66,2004,2004-09-19,2,30.162,WAS,@,NYG,L 14-20,,,,,,
67,2004,2004-09-27,3,30.170,WAS,,DAL,L 18-21,,,,,,
68,2004,2004-10-03,4,30.176,WAS,@,CLE,L 13-17,,,,,,
69,2004,2004-10-10,5,30.183,WAS,,BAL,L 10-17,,,,,,
70,2004,2004-10-17,6,30.190,WAS,@,CHI,W 13-10,*,,,,,
71,2004,2004-10-31,7,30.204,WAS,,GNB,L 14-28,,,,,,
72,2004,2004-11-07,8,30.211,WAS,@,DET,W 17-10,,,,,,
73,2004,2004-11-14,9,30.218,WAS,,CIN,L 10-17,,,,,,
74,2004,2004-11-21,10,30.225,WAS,@,PHI,L 6-28,,0,0,,0,1.0
75,2004,2004-11-28,11,30.232,WAS,@,PIT,L 7-16,*,,,,,
76,2004,2004-12-05,12,30.239,WAS,,NYG,W 31-7,*,,,,,
77,2004,2004-12-12,13,30.246,WAS,,PHI,L 14-17,*,,,,,
78,2004,2004-12-18,14,30.252,WAS,@,SFO,W 26-16,*,,,,,
79,2004,2004-12-26,15,30.260,WAS,@,DAL,L 10-13,*,,,,,
80,2004,2005-01-02,16,30.267,WAS,,MIN,W 21-18,*,,,,,
