ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,all_td,scoring,def_int,def_int_yds,def_int_td
1,1986,1986-10-19,7,24.005,BUF,,IND,W 24-13,0,0,,0,0,0,,0,,,,,
2,1986,1986-10-26,8,24.012,BUF,,NWE,L 3-23,1,7,7.00,0,1,14,14.00,0,0,0,0,0,0
3,1986,1986-11-02,9,24.019,BUF,@,TAM,L 28-34,0,0,,0,2,49,24.50,1,1,6,0,0,0
4,1986,1986-11-09,10,24.026,BUF,,PIT,W 16-12,0,0,,0,4,29,7.25,0,0,0,0,0,0
5,1986,1986-11-16,11,24.033,BUF,,MIA,L 24-34,0,0,,0,2,13,6.50,0,0,0,0,0,0
6,1986,1986-11-23,12,24.040,BUF,@,NWE,L 19-22,0,0,,0,6,71,11.83,0,0,0,0,0,0
7,1986,1986-11-30,13,24.047,BUF,@,KAN,W 17-14,0,0,,0,0,0,,0,,,,,
8,1986,1986-12-07,14,24.054,BUF,,CLE,L 17-21,0,0,,0,2,8,4.00,0,0,0,0,0,0
9,1986,1986-12-14,15,24.061,BUF,@,IND,L 14-24,0,0,,0,1,10,10.00,0,0,0,0,0,0
10,1986,1986-12-21,16,24.068,BUF,@,HOU,L 7-16,0,0,,0,0,0,,0,,,,,
11,1987,1987-09-13,1,24.334,BUF,,NYJ,L 28-31,,,,,0,0,,0,,,,,
12,1987,1987-09-20,2,24.341,BUF,,HOU,W 34-30,0,0,,0,3,21,7.00,0,0,0,1,12,0
13,1987,1987-10-25,6,25.011,BUF,@,MIA,W 34-31,0,0,,0,3,24,8.00,0,0,0,0,0,0
14,1987,1987-11-01,7,25.018,BUF,,WAS,L 7-27,0,0,,0,1,8,8.00,0,0,0,0,0,0
15,1987,1987-11-08,8,25.025,BUF,,DEN,W 21-14,0,0,,0,2,29,14.50,0,0,0,0,0,0
16,1987,1987-11-15,9,25.032,BUF,@,CLE,L 21-27,,,,,0,0,,0,,,,,
17,1987,1987-11-22,10,25.039,BUF,@,NYJ,W 17-14,0,0,,0,1,0,0.00,0,0,0,0,0,0
18,1987,1987-11-29,11,25.046,BUF,,MIA,W 27-0,0,0,,0,2,8,4.00,0,0,0,0,0,0
19,1987,1987-12-06,12,25.053,BUF,@,RAI,L 21-34,0,0,,0,1,2,2.00,0,0,0,0,0,0
20,1987,1987-12-13,13,25.060,BUF,@,IND,W 27-3,0,0,,0,5,44,8.80,0,0,0,1,0,0
21,1987,1987-12-20,14,25.067,BUF,,NWE,L 7-13,0,0,,0,1,2,2.00,0,0,0,1,7,0
22,1987,1987-12-27,15,25.074,BUF,@,PHI,L 7-17,0,0,,0,4,11,2.75,0,0,0,0,0,0
23,1988,1988-09-18,3,25.340,GNB,@,MIA,L 17-24,0,0,,0,0,0,,0,,,,,
24,1988,1988-09-25,4,25.347,GNB,,CHI,L 6-24,0,0,,0,0,0,,0,,,,,
25,1988,1988-10-02,5,25.354,GNB,@,TAM,L 24-27,0,0,,0,0,0,,0,,,,,
26,1988,1988-10-09,6,25.361,GNB,,NWE,W 45-3,0,0,,0,0,0,,0,0,0,2,56,0
27,1988,1988-10-16,7,26.002,GNB,@,MIN,W 34-14,1,17,17.00,0,0,0,,0,0,0,0,0,0
28,1988,1988-10-23,8,26.009,GNB,,WAS,L 17-20,0,0,,0,0,0,,0,,,,,
29,1988,1988-10-30,9,26.016,GNB,@,BUF,L 0-28,0,0,,0,0,0,,0,,,,,
30,1988,1988-11-06,10,26.023,GNB,@,ATL,L 0-20,0,0,,0,0,0,,0,,,,,
31,1988,1988-11-13,11,26.030,GNB,,IND,L 13-20,0,0,,0,0,0,,0,,,,,
32,1988,1988-11-20,12,26.037,GNB,,DET,L 9-19,0,0,,0,0,0,,0,,,,,
33,1988,1988-11-27,13,26.044,GNB,@,CHI,L 0-16,0,0,,0,2,16,8.00,0,0,0,0,0,0
34,1988,1988-12-04,14,26.051,GNB,@,DET,L 14-30,0,0,,0,2,0,0.00,0,0,0,0,0,0
35,1988,1988-12-11,15,26.058,GNB,,MIN,W 18-6,0,0,,0,2,15,7.50,0,0,0,0,0,0
36,1988,1988-12-18,16,26.065,GNB,@,PHO,W 26-17,0,0,,0,3,62,20.67,1,1,6,0,0,0
37,1989,1989-09-24,3,26.345,GNB,@,RAM,L 38-41,,,,,0,0,,0,,,,,
38,1989,1989-10-01,4,26.352,GNB,,ATL,W 23-21,,,,,0,0,,0,,,,,
39,1989,1989-10-08,5,26.359,GNB,,DAL,W 31-13,,,,,0,0,,0,,,,,
40,1989,1989-10-15,6,27.001,GNB,@,MIN,L 14-26,,,,,0,0,,0,,,,,
41,1989,1989-10-22,7,27.008,GNB,@,MIA,L 20-23,0,0,,0,0,0,,0,0,0,1,37,0
42,1989,1989-10-29,8,27.015,GNB,,DET,W 23-20,,,,,0,0,,0,,,,,
43,1989,1989-11-05,9,27.022,GNB,,CHI,W 14-13,,,,,0,0,,0,,,,,
44,1989,1989-11-12,10,27.029,GNB,@,DET,L 22-31,,,,,0,0,,0,,,,,
45,1989,1989-11-19,11,27.036,GNB,@,SFO,W 21-17,,,,,0,0,,0,,,,,
46,1989,1989-11-26,12,27.043,GNB,,MIN,W 20-19,,,,,0,0,,0,,,,,
47,1989,1989-12-03,13,27.050,GNB,@,TAM,W 17-16,,,,,0,0,,0,,,,,
48,1989,1989-12-10,14,27.057,GNB,,KAN,L 3-21,,,,,0,0,,0,,,,,
49,1989,1989-12-17,15,27.064,GNB,@,CHI,W 40-28,,,,,0,0,,0,,,,,
50,1989,1989-12-24,16,27.071,GNB,@,DAL,W 20-10,,,,,0,0,,0,,,,,
51,1990,1990-09-09,1,27.330,GNB,,RAM,W 36-24,,,,,0,0,,0,,,,,
52,1990,1990-09-16,2,27.337,GNB,,CHI,L 13-31,,,,,0,0,,0,,,,,
53,1990,1990-09-23,3,27.344,GNB,,KAN,L 3-17,,,,,0,0,,0,,,,,
54,1990,1990-09-30,4,27.351,GNB,@,DET,W 24-21,,,,,0,0,,0,,,,,
55,1990,1990-10-07,5,27.358,GNB,@,CHI,L 13-27,,,,,0,0,,0,,,,,
56,1990,1990-10-14,6,28.000,GNB,@,TAM,L 14-26,,,,,0,0,,0,,,,,
57,1990,1990-10-28,7,28.014,GNB,,MIN,W 24-10,,,,,0,0,,0,,,,,
58,1990,1990-11-04,8,28.021,GNB,,SFO,L 20-24,,,,,0,0,,0,,,,,
59,1990,1990-11-11,9,28.028,GNB,@,RAI,W 29-16,,,,,0,0,,0,,,,,
60,1990,1990-11-18,10,28.035,GNB,@,PHO,W 24-21,,,,,0,0,,0,,,,,
61,1990,1990-11-25,11,28.042,GNB,,TAM,W 20-10,,,,,0,0,,0,,,,,
62,1990,1990-12-02,12,28.049,GNB,@,MIN,L 7-23,,,,,0,0,,0,,,,,
63,1990,1990-12-09,13,28.056,GNB,,SEA,L 14-20,,,,,0,0,,0,,,,,
64,1990,1990-12-16,14,28.063,GNB,@,PHI,L 0-31,,,,,0,0,,0,,,,,
65,1990,1990-12-22,15,28.069,GNB,,DET,L 17-24,,,,,0,0,,0,,,,,
66,1990,1990-12-30,16,28.077,GNB,@,DEN,L 13-22,0,0,,0,0,0,,0,0,0,1,0,0
