ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,all_td,scoring,sacks,def_int,def_int_yds,def_int_td
1,1989,1989-09-10,1,22.202,TAM,@,GNB,W 23-21,,,,,,
2,1989,1989-09-17,2,22.209,TAM,,SFO,L 16-20,,,,,,
3,1989,1989-09-24,3,22.216,TAM,,NOR,W 20-10,,,,,,
4,1989,1989-10-01,4,22.223,TAM,@,MIN,L 3-17,,,,,,
5,1989,1989-10-08,5,22.230,TAM,,CHI,W 42-35,,,,,,
6,1989,1989-10-15,6,22.237,TAM,,DET,L 16-17,,,,,,
7,1989,1989-10-22,7,22.244,TAM,@,WAS,L 28-32,0,0,1.0,0,0,0
8,1989,1989-10-29,8,22.251,TAM,@,CIN,L 23-56,,,,,,
9,1989,1989-11-05,9,22.258,TAM,,CLE,L 31-42,,,,,,
10,1989,1989-11-12,10,22.265,TAM,,MIN,L 10-24,,,,,,
11,1989,1989-11-19,11,22.272,TAM,@,CHI,W 32-31,,,,,,
12,1989,1989-11-26,12,22.279,TAM,@,PHO,W 14-13,,,,,,
13,1989,1989-12-03,13,22.286,TAM,,GNB,L 16-17,,,,,,
14,1989,1989-12-10,14,22.293,TAM,@,HOU,L 17-20,,,,,,
15,1989,1989-12-17,15,22.300,TAM,@,DET,L 7-33,,,,,,
16,1989,1989-12-24,16,22.307,TAM,,PIT,L 22-31,0,0,1.0,0,0,0
17,1990,1990-09-09,1,23.201,TAM,@,DET,W 38-21,,,,,,
18,1990,1990-09-16,2,23.208,TAM,,RAM,L 14-35,0,0,1.0,0,0,0
19,1990,1990-09-23,3,23.215,TAM,,DET,W 23-20,,,,,,
20,1990,1990-09-30,4,23.222,TAM,@,MIN,W 23-20,,,,,,
21,1990,1990-10-07,5,23.229,TAM,@,DAL,L 10-14,0,0,3.0,0,0,0
22,1990,1990-10-14,6,23.236,TAM,,GNB,W 26-14,0,0,1.0,0,0,0
23,1990,1990-10-21,7,23.243,TAM,,DAL,L 13-17,,,,,,
24,1990,1990-10-28,8,23.250,TAM,@,SDG,L 10-41,,,,,,
25,1990,1990-11-04,9,23.257,TAM,,CHI,L 6-26,0,0,2.0,0,0,0
26,1990,1990-11-11,10,23.264,TAM,@,NOR,L 7-35,,,,,,
27,1990,1990-11-18,11,23.271,TAM,@,SFO,L 7-31,,,,,,
28,1990,1990-11-25,12,23.278,TAM,@,GNB,L 10-20,,,,,,
29,1990,1990-12-02,13,23.285,TAM,,ATL,W 23-17,,,,,,
30,1990,1990-12-16,14,23.299,TAM,,MIN,W 26-13,0,0,0.5,0,0,0
31,1990,1990-12-23,15,23.306,TAM,@,CHI,L 14-27,,,,,,
32,1990,1990-12-30,16,23.313,TAM,,NYJ,L 14-16,,,,,,
33,1991,1991-09-01,1,24.193,TAM,@,NYJ,L 13-16,,,,,,
34,1991,1991-09-08,2,24.200,TAM,,CHI,L 20-21,,,,,,
35,1991,1991-09-15,3,24.207,TAM,@,GNB,L 13-15,,,,,,
36,1991,1991-09-22,4,24.214,TAM,,BUF,L 10-17,,,,,,
37,1991,1991-09-29,5,24.221,TAM,@,DET,L 3-31,0,0,2.0,0,0,0
38,1991,1991-10-06,6,24.228,TAM,,PHI,W 14-13,0,0,1.0,0,0,0
39,1991,1991-10-20,7,24.242,TAM,@,NOR,L 7-23,,,,,,
40,1991,1991-10-27,8,24.249,TAM,,GNB,L 0-27,,,,,,
41,1991,1991-11-03,9,24.256,TAM,@,MIN,L 13-28,,,,,,
42,1991,1991-11-10,10,24.263,TAM,,DET,W 30-21,0,0,2.0,0,0,0
43,1991,1991-11-17,11,24.270,TAM,@,ATL,L 7-43,0,0,1.0,0,0,0
44,1991,1991-11-24,12,24.277,TAM,,NYG,L 14-21,0,0,2.0,0,0,0
45,1991,1991-12-01,13,24.284,TAM,@,MIA,L 14-33,,,,,,
46,1991,1991-12-08,14,24.291,TAM,,MIN,L 24-26,,,,,,
47,1991,1991-12-14,15,24.297,TAM,@,CHI,L 0-27,0,0,1.0,0,0,0
48,1991,1991-12-22,16,24.305,TAM,,IND,W 17-3,0,0,2.0,0,0,0
49,1992,1992-09-06,1,25.199,TAM,,PHO,W 23-7,,,,,,
50,1992,1992-09-13,2,25.206,TAM,,GNB,W 31-3,,,,,,
51,1992,1992-09-20,3,25.213,TAM,@,MIN,L 20-26,0,0,3.0,0,0,0
52,1992,1992-09-27,4,25.220,TAM,@,DET,W 27-23,,,,,,
53,1992,1992-10-04,5,25.227,TAM,,IND,L 14-24,,,,,,
54,1992,1992-10-18,6,25.241,TAM,@,CHI,L 14-31,,,,,,
55,1992,1992-10-25,7,25.248,TAM,,DET,L 7-38,,,,,,
56,1992,1992-11-01,8,25.255,TAM,@,NOR,L 21-23,1,6,0.0,2,81,1
57,1992,1992-11-08,9,25.262,TAM,,MIN,L 7-35,,,,,,
58,1992,1992-11-15,10,25.269,TAM,,CHI,W 20-17,0,0,1.0,0,0,0
59,1992,1992-11-22,11,25.276,TAM,@,SDG,L 14-29,,,,,,
60,1992,1992-11-29,12,25.283,TAM,@,GNB,L 14-19,0,0,1.0,0,0,0
61,1992,1992-12-06,13,25.290,TAM,,RAM,L 27-31,,,,,,
62,1992,1992-12-13,14,25.297,TAM,,ATL,L 7-35,,,,,,
63,1992,1992-12-19,15,25.303,TAM,@,SFO,L 14-21,,,,,,
64,1992,1992-12-27,16,25.311,TAM,@,PHO,W 7-3,,,,,,
65,1993,1993-09-05,1,26.197,TAM,,KAN,L 3-27,,,,,,
66,1993,1993-09-12,2,26.204,TAM,@,NYG,L 7-23,,,,,,
67,1993,1993-09-26,3,26.218,TAM,@,CHI,L 17-47,,,,,,
68,1993,1993-10-03,4,26.225,TAM,,DET,W 27-10,,,,,,
69,1993,1993-10-10,5,26.232,TAM,@,MIN,L 0-15,,,,,,
70,1993,1993-10-24,6,26.246,TAM,,GNB,L 14-37,,,,,,
71,1993,1993-10-31,7,26.253,TAM,@,ATL,W 31-24,,,,,,
72,1993,1993-11-07,8,26.260,TAM,@,DET,L 0-23,0,0,1.0,0,0,0
73,1993,1993-11-14,9,26.267,TAM,,SFO,L 21-45,,,,,,
74,1993,1993-11-21,10,26.274,TAM,,MIN,W 23-10,,,,,,
75,1993,1993-11-28,11,26.281,TAM,@,GNB,L 10-13,,,,,,
76,1993,1993-12-05,12,26.288,TAM,,WAS,L 17-23,,,,,,
77,1993,1993-12-12,13,26.295,TAM,,CHI,W 13-10,,,,,,
78,1993,1993-12-19,14,26.302,TAM,@,RAI,L 20-27,,,,,,
79,1993,1993-12-26,15,26.309,TAM,@,DEN,W 17-10,,,,,,
80,1993,1994-01-02,16,26.316,TAM,,SDG,L 17-32,,,,,,
81,1994,1994-09-04,1,27.196,DET,,ATL,W 31-28,,,,,,
82,1994,1994-09-11,2,27.203,DET,@,MIN,L 3-10,0,0,2.0,0,0,0
83,1994,1994-09-19,3,27.211,DET,@,DAL,W 20-17,0,0,1.0,0,0,0
84,1994,1994-09-25,4,27.217,DET,,NWE,L 17-23,,,,,,
85,1994,1994-10-02,5,27.224,DET,@,TAM,L 14-24,0,0,0.5,0,0,0
86,1994,1994-10-09,6,27.231,DET,,SFO,L 21-27,0,0,1.0,0,0,0
87,1994,1994-10-23,7,27.245,DET,,CHI,W 21-16,,,,,,
88,1994,1994-10-30,8,27.252,DET,@,NYG,W 28-25,0,0,1.0,0,0,0
89,1994,1994-11-06,9,27.259,DET,@,GNB,L 30-38,,,,,,
90,1994,1994-11-13,10,27.266,DET,,TAM,W 14-9,,,,,,
91,1994,1994-11-20,11,27.273,DET,@,CHI,L 10-20,0,0,1.0,0,0,0
92,1994,1994-11-24,12,27.277,DET,,BUF,W 35-21,,,,,,
93,1994,1994-12-04,13,27.287,DET,,GNB,W 34-31,,,,,,
94,1994,1994-12-10,14,27.293,DET,@,NYJ,W 18-7,,,,,,
95,1994,1994-12-17,15,27.300,DET,,MIN,W 41-19,0,0,0.5,0,0,0
96,1994,1994-12-25,16,27.308,DET,@,MIA,L 20-27,,,,,,
97,1995,1995-09-03,1,28.195,MIN,@,CHI,L 14-31,,,,,,
98,1995,1995-09-10,2,28.202,MIN,,DET,W 20-10,0,0,0.5,0,0,0
99,1995,1995-09-17,3,28.209,MIN,,DAL,L 17-23,,,,,,
100,1995,1995-09-24,4,28.216,MIN,@,PIT,W 44-24,,,,,,
101,1995,1995-10-08,5,28.230,MIN,,HOU,W 23-17,0,0,1.0,0,0,0
102,1995,1995-10-15,6,28.237,MIN,@,TAM,L 17-20,0,0,1.0,0,0,0
103,1995,1995-10-22,7,28.244,MIN,@,GNB,L 21-38,,,,,,
104,1995,1995-10-30,8,28.252,MIN,,CHI,L 6-14,,,,,,
105,1995,1995-11-05,9,28.258,MIN,,GNB,W 27-24,,,,,,
106,1995,1995-11-12,10,28.265,MIN,@,ARI,W 30-24,,,,,,
107,1995,1995-11-19,11,28.272,MIN,,NOR,W 43-24,,,,,,
108,1995,1995-11-23,12,28.276,MIN,@,DET,L 38-44,,,,,,
109,1995,1995-12-03,13,28.286,MIN,,TAM,W 31-17,0,0,2.5,0,0,0
110,1995,1995-12-09,14,28.292,MIN,,CLE,W 27-11,,,,,,
111,1995,1995-12-18,15,28.301,MIN,@,SFO,L 30-37,0,0,1.0,0,0,0
112,1995,1995-12-24,16,28.307,MIN,@,CIN,L 24-27,,,,,,
113,1996,1996-09-02,1,29.195,DAL,@,CHI,L 6-22,,,,,,
114,1996,1996-09-08,2,29.201,DAL,,NYG,W 27-0,,,,,,
115,1996,1996-09-15,3,29.208,DAL,,IND,L 24-25,,,,,,
116,1996,1996-09-22,4,29.215,DAL,@,BUF,L 7-10,,,,,,
117,1996,1996-09-30,5,29.223,DAL,@,PHI,W 23-19,,,,,,
118,1996,1996-10-13,6,29.236,DAL,,ARI,W 17-3,0,0,1.0,0,0,0
119,1996,1996-10-20,7,29.243,DAL,,ATL,W 32-28,0,0,2.0,0,0,0
120,1996,1996-10-27,8,29.250,DAL,@,MIA,W 29-10,,,,,,
121,1996,1996-11-03,9,29.257,DAL,,PHI,L 21-31,,,,,,
122,1996,1996-11-10,10,29.264,DAL,@,SFO,W 20-17,0,0,1.0,0,0,0
123,1996,1996-11-18,11,29.272,DAL,,GNB,W 21-6,0,0,0.5,0,0,0
124,1996,1996-11-24,12,29.278,DAL,@,NYG,L 6-20,,,,,,
125,1996,1996-11-28,13,29.282,DAL,,WAS,W 21-10,,,,,,
126,1996,1996-12-08,14,29.292,DAL,@,ARI,W 10-6,,,,,,
127,1996,1996-12-15,15,29.299,DAL,,NWE,W 12-6,,,,,,
128,1996,1996-12-22,16,29.306,DAL,@,WAS,L 10-37,,,,,,
129,1997,1997-08-31,1,30.192,DAL,@,PIT,W 37-7,,,,,,
130,1997,1997-09-07,2,30.199,DAL,@,ARI,L 22-25,,,,,,
131,1997,1997-09-15,3,30.207,DAL,,PHI,W 21-20,0,0,1.0,0,0,0
132,1997,1997-09-28,4,30.220,DAL,,CHI,W 27-3,,,,,,
133,1997,1997-10-05,5,30.227,DAL,@,NYG,L 17-20,,,,,,
134,1997,1997-10-13,6,30.235,DAL,@,WAS,L 16-21,,,,,,
135,1997,1997-10-19,7,30.241,DAL,,JAX,W 26-22,,,,,,
136,1997,1997-10-26,8,30.248,DAL,@,PHI,L 12-13,0,0,1.0,0,0,0
137,1997,1997-11-02,9,30.255,DAL,@,SFO,L 10-17,,,,,,
138,1997,1997-11-09,10,30.262,DAL,,ARI,W 24-6,0,0,1.0,0,0,0
139,1997,1997-11-16,11,30.269,DAL,,WAS,W 17-14,0,0,0.5,0,0,0
140,1997,1997-11-23,12,30.276,DAL,@,GNB,L 17-45,,,,,,
141,1997,1997-11-27,13,30.280,DAL,,TEN,L 14-27,,,,,,
142,1997,1997-12-08,14,30.291,DAL,,CAR,L 13-23,,,,,,
143,1997,1997-12-14,15,30.297,DAL,@,CIN,L 24-31,,,,,,
144,1997,1997-12-21,16,30.304,DAL,,NYG,L 7-20,,,,,,
