ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td
1,1978,1978-09-03,1,22.227,CHI,,STL,W 17-10,1,24,24.00,0
2,1978,1978-09-10,2,22.234,CHI,@,SFO,W 16-13,1,23,23.00,0
3,1978,1978-09-17,3,22.241,CHI,@,DET,W 19-0,,,,
4,1978,1978-09-25,4,22.249,CHI,,MIN,L 20-24,3,63,21.00,0
5,1978,1978-10-01,5,22.255,CHI,,OAK,L 19-25,,,,
