ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,all_td,scoring,sacks,tackles_solo,tackles_assists,def_int,def_int_yds,def_int_td
1,2006,2006-09-24,3,22.259,NYG,@,SEA,L 30-42,,,,,,,,,,,,,
2,2006,2006-10-08,4,22.273,NYG,,WAS,W 19-3,,,,,,,,,,,,,
3,2006,2006-10-15,5,22.280,NYG,@,ATL,W 27-14,,,,,,,,,,,,,
4,2006,2006-10-23,6,22.288,NYG,@,DAL,W 36-22,,0,0,,0,1,6,0.0,,,1,96,1
5,2006,2006-10-29,7,22.294,NYG,,TAM,W 17-3,,,,,,,,,,,,,
6,2006,2006-11-05,8,22.301,NYG,,HOU,W 14-10,,,,,,,,,,,,,
7,2006,2006-11-12,9,22.308,NYG,,CHI,L 20-38,,,,,,,,,,,,,
8,2006,2006-11-20,10,22.316,NYG,@,JAX,L 10-26,,,,,,,,,,,,,
9,2006,2006-11-26,11,22.322,NYG,@,TEN,L 21-24,,,,,,,,,,,,,
10,2006,2006-12-03,12,22.329,NYG,,DAL,L 20-23,,,,,,,,,,,,,
11,2006,2006-12-10,13,22.336,NYG,@,CAR,W 27-13,,0,0,,0,0,0,0.0,,,1,4,0
12,2006,2006-12-17,14,22.343,NYG,,PHI,L 22-36,,,,,,,,,,,,,
13,2006,2006-12-24,15,22.350,NYG,,NOR,L 7-30,,,,,,,,,,,,,
14,2006,2006-12-30,16,22.356,NYG,@,WAS,W 34-28,,,,,,,,,,,,,
15,2007,2007-09-09,1,23.244,NYG,@,DAL,L 35-45,,,,,,,,,,,,,
16,2007,2007-09-23,3,23.258,NYG,@,WAS,W 24-17,,,,,,,,,,,,,
17,2007,2007-09-30,4,23.265,NYG,,PHI,W 16-3,*,,,,,,,,,,,,
18,2007,2007-10-07,5,23.272,NYG,,NYJ,W 35-24,*,,,,,,,,,,,,
19,2007,2007-10-15,6,23.280,NYG,@,ATL,W 31-10,,,,,,,,,,,,,
20,2007,2007-10-21,7,23.286,NYG,,SFO,W 33-15,,,,,,,,,,,,,
21,2007,2007-10-28,8,23.293,NYG,@,MIA,W 13-10,,,,,,,,,,,,,
22,2007,2007-11-11,9,23.307,NYG,,DAL,L 20-31,,,,,,,,,,,,,
23,2007,2007-11-18,10,23.314,NYG,@,DET,W 16-10,,,,,,,,,,,,,
24,2007,2007-11-25,11,23.321,NYG,,MIN,L 17-41,*,,,,,,,,,,,,
25,2007,2007-12-02,12,23.328,NYG,@,CHI,W 21-16,*,,,,,,,,,,,,
26,2007,2007-12-09,13,23.335,NYG,@,PHI,W 16-13,*,,,,,,,,,,,,
27,2007,2007-12-16,14,23.342,NYG,,WAS,L 10-22,*,,,,,,,,,,,,
28,2008,2008-09-04,1,24.240,NYG,,WAS,W 16-7,,0,0,,0,0,0,0.0,2,1,0,0,0
29,2008,2008-09-14,2,24.250,NYG,@,STL,W 41-13,,0,0,,0,0,0,0.0,1,0,0,0,0
30,2008,2008-09-21,3,24.257,NYG,,CIN,W 26-23,,0,0,,0,0,0,0.0,8,1,0,0,0
31,2008,2008-10-05,4,24.271,NYG,,SEA,W 44-6,,0,0,,0,0,0,0.0,1,0,1,44,0
32,2008,2008-10-13,5,24.279,NYG,@,CLE,L 14-35,,0,0,,0,0,0,0.0,3,1,0,0,0
33,2008,2008-10-19,6,24.285,NYG,,SFO,W 29-17,,0,0,,0,0,0,0.0,5,0,0,0,0
34,2008,2008-10-26,7,24.292,NYG,@,PIT,W 21-14,,0,0,,0,0,0,0.0,0,0,0,0,0
35,2008,2008-11-23,11,24.320,NYG,@,ARI,W 37-29,,0,0,,0,0,0,0.0,1,0,0,0,0
36,2008,2008-11-30,12,24.327,NYG,@,WAS,W 23-7,,0,0,,0,0,0,0.0,2,0,0,0,0
37,2008,2008-12-07,13,24.334,NYG,,PHI,L 14-20,,0,0,,0,0,0,0.0,2,1,0,0,0
38,2008,2008-12-14,14,24.341,NYG,@,DAL,L 8-20,,,,,,,,,,,,,
39,2008,2008-12-21,15,24.348,NYG,,CAR,W 34-28,,0,0,,0,0,0,0.0,0,1,0,0,0
40,2008,2008-12-28,16,24.355,NYG,@,MIN,L 19-20,*,0,0,,0,0,0,0.0,6,1,0,0,0
41,2009,2009-10-04,4,25.269,NYG,@,KAN,W 27-16,,,,,,,,,,,,,
42,2009,2009-10-11,5,25.276,NYG,,OAK,W 44-7,,0,0,,0,0,0,0.0,0,1,0,0,0
43,2009,2009-10-18,6,25.283,NYG,@,NOR,L 27-48,,0,0,,0,0,0,0.0,1,1,0,0,0
44,2009,2009-10-25,7,25.290,NYG,,ARI,L 17-24,,1,0,0.00,0,0,0,0.0,0,0,0,0,0
45,2009,2009-11-01,8,25.297,NYG,@,PHI,L 17-40,,0,0,,0,0,0,0.0,0,0,0,0,0
46,2009,2009-11-08,9,25.304,NYG,,SDG,L 20-21,,,,,,,,,,,,,
47,2009,2009-12-06,12,25.332,NYG,,DAL,W 31-24,,,,,,,,,,,,,
48,2009,2009-12-13,13,25.339,NYG,,PHI,L 38-45,,0,0,,0,0,0,0.0,0,1,0,0,0
49,2009,2009-12-21,14,25.347,NYG,@,WAS,W 45-12,*,0,0,,0,0,0,0.0,5,0,0,0,0
50,2009,2009-12-27,15,25.353,NYG,,CAR,L 9-41,*,0,0,,0,0,0,0.0,7,0,0,0,0
51,2009,2010-01-03,16,25.360,NYG,@,MIN,L 7-44,*,0,0,,0,0,0,0.0,2,0,0,0,0
52,2010,2010-09-12,1,26.247,STL,,ARI,L 13-17,,0,0,,0,0,0,0.0,0,0,0,0,0
53,2010,2010-10-03,4,26.268,STL,,SEA,W 20-3,,0,0,,0,0,0,0.0,1,0,0,0,0
54,2010,2010-10-24,7,26.289,STL,@,TAM,L 17-18,*,0,0,,0,0,0,0.0,2,0,0,0,0
