ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,rush_att,rush_yds,rush_yds_per_att,rush_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,all_td,scoring
29,1991,1991-12-15,15,23.264,DET,@,GNB,W 21-17,,0,0,,0,,,,,,,0,0,,0,,,,,,
30,1991,1991-12-22,16,23.271,DET,@,BUF,W 17-14,,0,0,,0,,,,,,,0,0,,0,,,,,,
31,1992,1992-09-06,1,24.164,DET,@,CHI,L 24-27,,0,0,,0,0.0%,,0,0,,0,1,21,21.00,0,0,0,,0,0,0
32,1992,1992-09-13,2,24.171,DET,,MIN,W 31-17,2,1,29,29.00,0,50.0%,14.50,0,0,,0,0,0,,0,0,0,,0,0,0
33,1992,1992-09-27,4,24.185,DET,,TAM,L 23-27,1,1,78,78.00,1,100.0%,78.00,0,0,,0,0,0,,0,0,0,,0,1,6
34,1992,1992-10-04,5,24.192,DET,,NOR,L 7-13,,0,0,,0,0.0%,,,,,,0,0,,0,0,0,,0,,
35,1992,1992-10-15,6,24.203,DET,@,MIN,L 14-31,,0,0,,0,0.0%,,,,,,0,0,,0,0,0,,0,,
36,1992,1992-10-25,7,24.213,DET,@,TAM,W 38-7,2,1,6,6.00,0,50.0%,3.00,0,0,,0,0,0,,0,0,0,,0,0,0
37,1992,1992-11-01,8,24.220,DET,,GNB,L 13-27,4,3,29,9.67,0,75.0%,7.25,0,0,,0,2,22,11.00,0,0,0,,0,0,0
38,1992,1992-11-08,9,24.227,DET,,DAL,L 3-37,1,1,10,10.00,0,100.0%,10.00,0,0,,0,0,0,,0,0,0,,0,0,0
39,1992,1992-12-06,13,24.255,DET,@,GNB,L 10-38,,0,0,,0,0.0%,,,,,,0,0,,0,0,0,,0,,
40,1992,1992-12-13,14,24.262,DET,,CLE,W 24-14,,0,0,,0,0.0%,,,,,,0,0,,0,0,0,,0,,
41,1992,1992-12-20,15,24.269,DET,,CHI,W 16-3,,0,0,,0,0.0%,,0,0,,0,1,18,18.00,0,2,6,3.00,0,0,0
42,1992,1992-12-28,16,24.277,DET,@,SFO,L 6-24,2,1,3,3.00,0,50.0%,1.50,0,0,,0,0,0,,0,1,9,9.00,0,0,0
43,1993,1993-09-05,1,25.163,DET,,ATL,W 30-13,1,1,4,4.00,0,100.0%,4.00,0,0,,0,0,0,,0,0,0,,0,0,0
44,1993,1993-09-12,2,25.170,DET,@,NWE,W 19-16,2,2,11,5.50,0,100.0%,5.50,0,0,,0,0,0,,0,0,0,,0,0,0
45,1993,1993-09-19,3,25.177,DET,@,NOR,L 3-14,,0,0,,0,0.0%,,,,,,,,,,,,,,,
46,1993,1993-09-26,4,25.184,DET,,PHO,W 26-20,,0,0,,0,0.0%,,,,,,,,,,,,,,,
47,1993,1993-10-03,5,25.191,DET,@,TAM,L 10-27,4,2,17,8.50,0,50.0%,4.25,0,0,,0,0,0,,0,0,0,,0,0,0
48,1993,1993-10-24,7,25.212,DET,@,RAM,W 16-13,1,0,0,,0,0.0%,0.00,,,,,,,,,,,,,,
49,1993,1993-11-07,9,25.226,DET,,TAM,W 23-0,,0,0,,0,0.0%,,,,,,,,,,,,,,,
50,1993,1993-11-21,10,25.240,DET,@,GNB,L 17-26,1,1,12,12.00,0,100.0%,12.00,0,0,,0,0,0,,0,0,0,,0,0,0
51,1993,1993-11-25,11,25.244,DET,,CHI,L 6-10,1,1,11,11.00,0,100.0%,11.00,0,0,,0,0,0,,0,0,0,,0,0,0
52,1993,1993-12-05,12,25.254,DET,,MIN,L 0-13,,0,0,,0,0.0%,,,,,,,,,,,,,,,
53,1994,1994-09-04,1,26.162,DEN,,SDG,L 34-37,,0,0,,0,0.0%,,0,0,,0,0,0,,0,,,,,0,
54,1994,1994-09-11,2,26.169,DEN,@,NYJ,L 22-25,,0,0,,0,0.0%,,0,0,,0,0,0,,0,,,,,0,
55,1994,1994-09-18,3,26.176,DEN,,RAI,L 16-48,2,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,,,,,0,
56,1994,1994-09-26,4,26.184,DEN,@,BUF,L 20-27,2,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,,,,,0,
57,1994,1994-10-09,5,26.197,DEN,@,SEA,W 16-9,0,0,0,,0,0.0%,,1,6,6.00,0,0,0,,0,0,0,,0,0,0
58,1994,1994-10-17,6,26.205,DEN,,KAN,L 28-31,,0,0,,0,0.0%,,0,0,,0,0,0,,0,,,,,0,
59,1994,1994-10-23,7,26.211,DEN,@,SDG,W 20-15,,0,0,,0,0.0%,,0,0,,0,0,0,,0,,,,,0,
60,1994,1994-10-30,8,26.218,DEN,,CLE,W 26-14,0,0,0,,0,0.0%,,0,0,,0,1,8,8.00,0,0,0,,0,0,0
61,1994,1994-11-06,9,26.225,DEN,@,RAM,L 21-27,0,0,0,,0,0.0%,,0,0,,0,1,5,5.00,0,0,0,,0,0,0
62,1994,1994-11-13,10,26.232,DEN,,SEA,W 17-10,0,0,0,,0,0.0%,,1,0,0.00,0,0,0,,0,0,0,,0,0,0
63,1994,1994-11-20,11,26.239,DEN,,ATL,W 32-28,2,1,22,22.00,1,50.0%,11.00,0,0,,0,0,0,,0,0,0,,0,1,6
64,1994,1994-11-27,12,26.246,DEN,,CIN,W 15-13,,0,0,,0,0.0%,,0,0,,0,0,0,,0,,,,,0,
65,1994,1994-12-04,13,26.253,DEN,@,KAN,W 20-17,,0,0,,0,0.0%,,0,0,,0,0,0,,0,,,,,0,
66,1994,1994-12-11,14,26.260,DEN,@,RAI,L 13-23,,0,0,,0,0.0%,,0,0,,0,0,0,,0,,,,,0,
67,1994,1994-12-17,15,26.266,DEN,@,SFO,L 19-42,0,0,0,,0,0.0%,,0,0,,0,1,11,11.00,0,0,0,,0,0,0
68,1994,1994-12-24,16,26.273,DEN,,NOR,L 28-30,,0,0,,0,0.0%,,0,0,,0,0,0,,0,,,,,0,
