ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result
1,1989,1989-09-10,1,24.207,RAI,,SDG,W 40-14
2,1989,1989-09-17,2,24.214,RAI,@,KAN,L 19-24
3,1989,1989-09-24,3,24.221,RAI,@,DEN,L 21-31
4,1989,1989-10-15,6,24.242,RAI,,KAN,W 20-14
5,1991,1991-09-01,1,26.198,RAI,@,HOU,L 17-47
6,1991,1991-09-08,2,26.205,RAI,,DEN,W 16-13
7,1991,1991-09-15,3,26.212,RAI,,IND,W 16-0
8,1991,1991-09-22,4,26.219,RAI,@,ATL,L 17-21
9,1991,1991-09-29,5,26.226,RAI,,SFO,W 12-6
10,1991,1991-10-06,6,26.233,RAI,,SDG,L 13-21
11,1991,1991-10-13,7,26.240,RAI,@,SEA,W 23-20
12,1991,1991-10-20,8,26.247,RAI,,RAM,W 20-17
13,1991,1991-10-28,9,26.255,RAI,@,KAN,L 21-24
14,1991,1991-11-10,10,26.268,RAI,@,DEN,W 17-16
15,1991,1991-11-17,11,26.275,RAI,,SEA,W 31-7
16,1991,1991-11-24,12,26.282,RAI,@,CIN,W 38-14
17,1991,1991-12-01,13,26.289,RAI,@,SDG,W 9-7
18,1991,1991-12-08,14,26.296,RAI,,BUF,L 27-30
19,1991,1991-12-16,15,26.304,RAI,@,NOR,L 0-27
20,1991,1991-12-22,16,26.310,RAI,,KAN,L 21-27
