ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,all_td,scoring
1,2015,2015-10-04,4,23.334,NYG,@,BUF,W 24-10,,1,0,0,,0,0.0%,0.00,0,0
2,2015,2015-10-11,5,23.341,NYG,,SFO,W 30-27,,4,4,48,12.00,0,100.0%,12.00,0,0
3,2015,2015-10-19,6,23.349,NYG,@,PHI,L 7-27,*,3,2,22,11.00,0,66.7%,7.33,0,0
4,2015,2015-10-25,7,23.355,NYG,,DAL,W 27-20,,2,0,0,,0,0.0%,0.00,0,0
5,2015,2015-11-01,8,23.362,NYG,@,NOR,L 49-52,,2,2,7,3.50,0,100.0%,3.50,0,0
6,2015,2015-11-08,9,24.004,NYG,@,TAM,W 32-18,,6,2,19,9.50,0,33.3%,3.17,0,0
7,2015,2015-11-15,10,24.011,NYG,,NWE,L 26-27,*,7,5,56,11.20,0,71.4%,8.00,0,0
8,2015,2015-11-29,11,24.025,NYG,@,WAS,L 14-20,*,8,6,74,12.33,0,75.0%,9.25,0,0
9,2015,2015-12-06,12,24.032,NYG,,NYJ,L 20-23,*,4,3,70,23.33,0,75.0%,17.50,0,0
10,2015,2015-12-14,13,24.040,NYG,@,MIA,W 31-24,*,5,5,30,6.00,1,100.0%,6.00,1,6
11,2015,2015-12-20,14,24.046,NYG,,CAR,L 35-38,*,8,5,43,8.60,1,62.5%,5.38,1,6
12,2015,2015-12-27,15,24.053,NYG,@,MIN,L 17-49,*,4,3,28,9.33,0,75.0%,7.00,0,0
13,2015,2016-01-03,16,24.060,NYG,,PHI,L 30-35,,8,5,67,13.40,1,62.5%,8.38,1,6
14,2016,2016-09-11,1,24.312,NYG,@,DAL,W 20-19,,3,3,16,5.33,0,100.0%,5.33,0,0
15,2016,2016-09-18,2,24.319,NYG,,NOR,W 16-13,,3,2,10,5.00,0,66.7%,3.33,0,0
16,2016,2016-09-25,3,24.326,NYG,,WAS,L 27-29,,5,3,14,4.67,0,60.0%,2.80,0,0
17,2016,2016-10-03,4,24.334,NYG,@,MIN,L 10-24,,6,4,43,10.75,0,66.7%,7.17,0,0
18,2016,2016-10-09,5,24.340,NYG,@,GNB,L 16-23,*,3,2,37,18.50,0,66.7%,12.33,0,0
19,2016,2016-10-16,6,24.347,NYG,,BAL,W 27-23,,2,2,15,7.50,0,100.0%,7.50,0,0
20,2016,2016-10-23,7,24.354,NYG,@,LAR,W 17-10,,3,2,14,7.00,0,66.7%,4.67,0,0
21,2016,2016-11-06,8,25.002,NYG,,PHI,W 28-23,*,7,4,33,8.25,0,57.1%,4.71,0,0
22,2016,2016-11-14,9,25.010,NYG,,CIN,W 21-20,*,8,5,53,10.60,0,62.5%,6.63,0,0
23,2016,2016-11-20,10,25.016,NYG,,CHI,W 22-16,*,5,2,12,6.00,1,40.0%,2.40,1,6
24,2016,2016-11-27,11,25.023,NYG,@,CLE,W 27-13,*,2,2,12,6.00,0,100.0%,6.00,0,0
25,2016,2016-12-04,12,25.030,NYG,@,PIT,L 14-24,*,4,2,22,11.00,0,50.0%,5.50,0,0
26,2016,2016-12-11,13,25.037,NYG,,DAL,W 10-7,*,2,2,19,9.50,0,100.0%,9.50,0,0
27,2016,2016-12-18,14,25.044,NYG,,DET,W 17-6,*,4,4,25,6.25,0,100.0%,6.25,0,0
28,2016,2016-12-22,15,25.048,NYG,@,PHI,L 19-24,*,8,5,23,4.60,0,62.5%,2.88,0,0
29,2016,2017-01-01,16,25.058,NYG,@,WAS,W 19-10,*,5,4,47,11.75,0,80.0%,9.40,0,0
30,2017,2017-09-10,1,25.310,NYJ,@,BUF,L 12-21,,3,3,34,11.33,0,100.0%,11.33,0,0
31,2017,2017-09-17,2,25.317,NYJ,@,OAK,L 20-45,*,3,1,4,4.00,0,33.3%,1.33,0,0
32,2017,2017-09-24,3,25.324,NYJ,,MIA,W 20-6,,0,0,0,,0,0.0%,,0,0
