ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,rush_att,rush_yds,rush_yds_per_att,rush_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
1,1993,1993-09-12,2,25.299,RAM,,PIT,W 27-0,,,,,,,0.0%,,,,,,0,0,,0,,
2,1993,1993-09-19,3,25.306,RAM,@,NYG,L 10-20,,,,,,,0.0%,,,,,,0,0,,0,,
3,1993,1993-09-26,4,25.313,RAM,@,HOU,W 28-13,,,,,,,0.0%,,,,,,0,0,,0,,
4,1993,1993-10-03,5,25.320,RAM,,NOR,L 6-37,,,,,,,0.0%,,,,,,0,0,,0,,
5,1993,1993-10-14,6,25.331,RAM,@,ATL,L 24-30,,,,,,,0.0%,,,,,,0,0,,0,,
6,1993,1993-10-24,7,25.341,RAM,,DET,L 13-16,,,0,0,,0,0.0%,,0,0,,0,1,22,22.00,0,0,0
7,1993,1993-10-31,8,25.348,RAM,@,SFO,L 17-40,,,0,0,,0,0.0%,,0,0,,0,1,14,14.00,0,0,0
8,1993,1993-11-14,9,25.362,RAM,,ATL,L 0-13,,,0,0,,0,0.0%,,0,0,,0,2,43,21.50,0,0,0
9,1993,1993-11-21,10,26.004,RAM,,WAS,W 10-6,,,0,0,,0,0.0%,,0,0,,0,1,23,23.00,0,0,0
10,1993,1993-11-28,11,26.011,RAM,,SFO,L 10-35,,,0,0,,0,0.0%,,0,0,,0,3,67,22.33,0,0,0
11,1993,1993-12-05,12,26.018,RAM,@,PHO,L 10-38,,,,,,,0.0%,,,,,,0,0,,0,,
12,1993,1993-12-12,13,26.025,RAM,@,NOR,W 23-20,,,,,,,0.0%,,,,,,0,0,,0,,
13,1993,1993-12-19,14,26.032,RAM,@,CIN,L 3-15,,,,,,,0.0%,,,,,,0,0,,0,,
14,1993,1993-12-26,15,26.039,RAM,,CLE,L 14-42,,,,,,,0.0%,,,,,,0,0,,0,,
15,1993,1994-01-02,16,26.046,RAM,,CHI,W 20-6,,,,,,,0.0%,,,,,,0,0,,0,,
16,1994,1994-09-04,1,26.291,RAM,,ARI,W 14-12,,,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,
17,1994,1994-09-11,2,26.298,RAM,@,ATL,L 13-31,,,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,
18,1994,1994-09-18,3,26.305,RAM,,SFO,L 19-34,,4,2,22,11.00,0,50.0%,5.50,0,0,,0,0,0,,0,0,0
19,1994,1994-09-25,4,26.312,RAM,@,KAN,W 16-0,,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,0,
20,1994,1994-10-02,5,26.319,RAM,,ATL,L 5-8,,,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,
21,1994,1994-10-09,6,26.326,RAM,@,GNB,L 17-24,,,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,
22,1994,1994-10-16,7,26.333,RAM,,NYG,W 17-10,,5,2,20,10.00,0,40.0%,4.00,0,0,,0,0,0,,0,0,0
23,1994,1994-10-23,8,26.340,RAM,@,NOR,L 34-37,,2,1,7,7.00,0,50.0%,3.50,1,5,5.00,0,1,14,14.00,0,0,0
24,1994,1994-11-06,9,26.354,RAM,,DEN,W 27-21,,1,1,3,3.00,1,100.0%,3.00,0,0,,0,0,0,,0,1,6
25,1994,1994-11-13,10,26.361,RAM,,RAI,L 17-20,,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,0,
26,1994,1994-11-20,11,27.003,RAM,@,SFO,L 27-31,,1,1,2,2.00,0,100.0%,2.00,0,0,,0,1,21,21.00,0,0,0
27,1994,1994-11-27,12,27.010,RAM,@,SDG,L 17-31,,7,6,41,6.83,0,85.7%,5.86,1,6,6.00,0,0,0,,0,0,0
28,1994,1994-12-04,13,27.017,RAM,,NOR,L 15-31,,,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,
29,1994,1994-12-11,14,27.024,RAM,@,TAM,L 14-24,,1,0,0,,0,0.0%,0.00,2,9,4.50,0,0,0,,0,0,0
30,1994,1994-12-18,15,27.031,RAM,@,CHI,L 13-27,,2,1,6,6.00,0,50.0%,3.00,4,7,1.75,0,0,0,,0,0,0
31,1994,1994-12-24,16,27.037,RAM,,WAS,L 21-24,,2,2,12,6.00,0,100.0%,6.00,1,3,3.00,0,0,0,,0,0,0
32,1995,1995-09-03,1,27.290,CAR,@,ATL,L 20-23,,2,2,18,9.00,0,100.0%,9.00,2,7,3.50,0,0,0,,0,0,0
33,1995,1995-09-10,2,27.297,CAR,@,BUF,L 9-31,,1,1,0,0.00,0,100.0%,0.00,3,8,2.67,0,0,0,,0,0,0
34,1995,1995-09-17,3,27.304,CAR,,STL,L 10-31,,2,0,0,,0,0.0%,0.00,2,2,1.00,0,0,0,,0,0,0
35,1995,1995-10-01,4,27.318,CAR,,TAM,L 13-20,,0,0,0,,0,0.0%,,3,4,1.33,0,0,0,,0,0,0
36,1995,1995-10-08,5,27.325,CAR,@,CHI,L 27-31,,0,0,0,,0,0.0%,,4,13,3.25,0,0,0,,0,0,0
37,1995,1995-10-15,6,27.332,CAR,,NYJ,W 26-15,,2,2,14,7.00,0,100.0%,7.00,3,5,1.67,0,0,0,,0,0,0
38,1995,1995-10-22,7,27.339,CAR,,NOR,W 20-3,,2,1,1,1.00,1,50.0%,0.50,3,3,1.00,1,0,0,,0,2,12
39,1995,1995-10-29,8,27.346,CAR,@,NWE,W 20-17,,1,1,15,15.00,0,100.0%,15.00,3,11,3.67,0,0,0,,0,0,0
40,1995,1995-11-05,9,27.353,CAR,@,SFO,W 13-7,,1,1,-1,-1.00,0,100.0%,-1.00,2,7,3.50,0,0,0,,0,0,0
41,1995,1995-11-12,10,27.360,CAR,@,STL,L 17-28,,2,2,5,2.50,0,100.0%,2.50,13,46,3.54,0,0,0,,0,0,0
42,1995,1995-11-19,11,28.002,CAR,,ARI,W 27-7,,0,0,0,,0,0.0%,,25,88,3.52,0,0,0,,0,0,0
43,1995,1995-11-26,12,28.009,CAR,@,NOR,L 26-34,,,0,0,,0,0.0%,,0,0,,0,,,,,0,
44,1995,1995-12-10,14,28.023,CAR,,SFO,L 10-31,,,0,0,,0,0.0%,,0,0,,0,,,,,0,
45,1995,1995-12-17,15,28.030,CAR,,ATL,W 21-17,,1,1,11,11.00,0,100.0%,11.00,1,3,3.00,0,0,0,,0,0,0
46,1995,1995-12-24,16,28.037,CAR,@,WAS,L 17-20,,0,0,0,,0,0.0%,,1,0,0.00,0,0,0,,0,0,0
47,1996,1996-09-01,1,28.289,CAR,,ATL,W 29-6,,5,2,21,10.50,0,40.0%,4.20,3,3,1.00,0,0,0,,0,0,0
48,1996,1996-09-08,2,28.296,CAR,@,NOR,W 22-20,,,0,0,,0,0.0%,,0,0,,0,,,,,0,
