ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rush_att,rush_yds,rush_yds_per_att,rush_td,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
1,1989,1989-09-10,1,22.285,HOU,@,MIN,L 7-38,0,0,,0,,0,0,,0,,,0,0,,0,0,
2,1989,1989-09-17,2,22.292,HOU,@,SDG,W 34-27,0,0,,0,,0,0,,0,,,1,16,16.00,0,0,0
3,1989,1989-09-24,3,22.299,HOU,,BUF,L 41-47,0,0,,0,,0,0,,0,,,5,71,14.20,0,0,0
4,1989,1989-10-01,4,22.306,HOU,,MIA,W 39-7,1,-1,-1.00,0,,0,0,,0,,,0,0,,0,0,0
5,1989,1989-10-08,5,22.313,HOU,@,NWE,L 13-23,0,0,,0,,0,0,,0,,,0,0,,0,0,
6,1989,1989-10-15,6,22.320,HOU,@,CHI,W 33-28,0,0,,0,,0,0,,0,,,1,20,20.00,0,0,0
7,1989,1989-10-22,7,22.327,HOU,,PIT,W 27-0,0,0,,0,,0,0,,0,,,0,0,,0,0,
8,1989,1989-10-29,8,22.334,HOU,@,CLE,L 17-28,0,0,,0,,0,0,,0,,,1,25,25.00,0,0,0
9,1989,1989-11-05,9,22.341,HOU,,DET,W 35-31,0,0,,0,,0,0,,0,,,0,0,,0,0,
10,1989,1989-11-13,10,22.349,HOU,,CIN,W 26-24,0,0,,0,,0,0,,0,,,0,0,,0,0,
11,1989,1989-11-19,11,22.355,HOU,,RAI,W 23-7,0,0,,0,,1,8,8.00,0,,,1,10,10.00,0,0,0
12,1989,1989-11-26,12,22.362,HOU,@,KAN,L 0-34,0,0,,0,,0,0,,0,,,0,0,,0,0,
13,1989,1989-12-03,13,23.004,HOU,@,PIT,W 23-16,0,0,,0,,0,0,,0,,,1,27,27.00,0,0,0
14,1989,1989-12-10,14,23.011,HOU,,TAM,W 20-17,0,0,,0,,0,0,,0,,,0,0,,0,0,
15,1989,1989-12-17,15,23.018,HOU,@,CIN,L 7-61,3,17,5.67,0,,0,0,,0,,,2,44,22.00,0,0,0
16,1989,1989-12-23,16,23.024,HOU,,CLE,L 20-24,0,0,,0,,0,0,,0,,,1,11,11.00,0,0,0
17,1990,1990-09-09,1,23.284,ATL,,HOU,W 47-27,0,0,,0,,0,0,,0,,,0,0,,0,0,
18,1990,1990-09-16,2,23.291,ATL,@,DET,L 14-21,1,3,3.00,0,,1,12,12.00,0,,,1,0,0.00,0,0,0
19,1990,1990-09-23,3,23.298,ATL,@,SFO,L 13-19,0,0,,0,,0,0,,0,,,0,0,,0,0,
20,1990,1990-10-07,4,23.312,ATL,,NOR,W 28-27,0,0,,0,,0,0,,0,,,0,0,,0,0,
21,1990,1990-10-14,5,23.319,ATL,,SFO,L 35-45,0,0,,0,,3,29,9.67,0,,,0,0,,0,0,0
22,1990,1990-10-21,6,23.326,ATL,@,RAM,L 24-44,1,12,12.00,0,,0,0,,0,,,0,0,,0,0,0
23,1990,1990-10-28,7,23.333,ATL,,CIN,W 38-17,0,0,,0,,1,8,8.00,0,,,0,0,,0,0,0
24,1990,1990-11-04,8,23.340,ATL,@,PIT,L 9-21,0,0,,0,,0,0,,0,,,1,6,6.00,0,0,0
25,1990,1990-11-11,9,23.347,ATL,@,CHI,L 24-30,4,16,4.00,0,,4,24,6.00,1,,,0,-4,,0,1,6
26,1990,1990-11-18,10,23.354,ATL,,PHI,L 23-24,3,3,1.00,1,,0,0,,0,,,0,0,,0,1,6
27,1990,1990-11-25,11,23.361,ATL,@,NOR,L 7-10,1,5,5.00,0,,1,6,6.00,0,,,0,0,,0,0,0
28,1990,1990-12-02,12,24.003,ATL,@,TAM,L 17-23,9,33,3.67,1,,0,0,,0,,,0,0,,0,1,6
29,1990,1990-12-09,13,24.010,ATL,,PHO,L 13-24,0,0,,0,,0,0,,0,,,0,0,,0,0,
30,1990,1990-12-16,14,24.017,ATL,@,CLE,L 10-13,4,23,5.75,0,,0,0,,0,,,0,0,,0,0,0
31,1990,1990-12-23,15,24.024,ATL,,RAM,W 20-13,4,9,2.25,0,,0,0,,0,,,0,0,,0,0,0
32,1990,1990-12-30,16,24.031,ATL,,DAL,W 26-7,3,2,0.67,1,,0,0,,0,,,0,0,,0,1,6
33,1991,1991-09-01,1,24.276,ATL,@,KAN,L 3-14,0,0,,0,,0,0,,0,,,,,,,0,
34,1991,1991-09-08,2,24.283,ATL,,MIN,L 19-20,1,6,6.00,0,,0,0,,0,,,0,0,,0,0,0
35,1991,1991-09-15,3,24.290,ATL,@,SDG,W 13-10,1,5,5.00,0,,1,13,13.00,0,,,0,0,,0,0,0
36,1991,1991-09-22,4,24.297,ATL,,RAI,W 21-17,2,1,0.50,0,,0,0,,0,,,0,0,,0,0,0
37,1991,1991-09-29,5,24.304,ATL,,NOR,L 6-27,0,0,,0,,1,1,1.00,0,,,0,0,,0,0,0
38,1991,1991-10-13,6,24.318,ATL,@,SFO,W 39-34,0,0,,0,,0,0,,0,,,,,,,0,
39,1991,1991-10-20,7,24.325,ATL,@,PHO,L 10-16,0,0,,0,,0,0,,0,,,,,,,0,
40,1991,1991-10-27,8,24.332,ATL,,RAM,W 31-14,0,0,,0,,0,0,,0,,,,,,,0,
41,1991,1991-11-03,9,24.339,ATL,,SFO,W 17-14,0,0,,0,,0,0,,0,,,,,,,0,
42,1991,1991-11-10,10,24.346,ATL,@,WAS,L 17-56,0,0,,0,,0,0,,0,,,,,,,0,
43,1991,1991-11-17,11,24.353,ATL,,TAM,W 43-7,0,0,,0,,0,0,,0,,,,,,,0,
44,1991,1991-11-24,12,24.360,ATL,@,NOR,W 23-20,3,10,3.33,0,,1,13,13.00,0,,,0,0,,0,0,0
45,1991,1991-12-01,13,25.002,ATL,,GNB,W 35-31,0,0,,0,,0,0,,0,,,,,,,0,
46,1991,1991-12-08,14,25.009,ATL,@,RAM,W 31-14,0,0,,0,,0,0,,0,,,,,,,0,
47,1991,1991-12-15,15,25.016,ATL,,SEA,W 26-13,0,0,,0,,0,0,,0,,,,,,,0,
48,1991,1991-12-22,16,25.023,ATL,@,DAL,L 27-31,1,4,4.00,0,,0,0,,0,,,0,0,,0,0,0
49,1992,1992-09-06,1,25.282,SEA,,CIN,L 3-21,0,0,,0,,,,,,0.0%,,0,0,,0,,
50,1992,1992-09-13,2,25.289,SEA,@,KAN,L 7-26,0,0,,0,,,,,,0.0%,,0,0,,0,,
51,1992,1992-09-20,3,25.296,SEA,@,NWE,W 10-6,0,0,,0,,,,,,0.0%,,0,0,,0,,
52,1992,1992-09-27,4,25.303,SEA,,MIA,L 17-19,0,0,,0,,,,,,0.0%,,0,0,,0,,
53,1992,1992-10-04,5,25.310,SEA,@,SDG,L 6-17,0,0,,0,,0,0,,0,0.0%,,1,15,15.00,0,0,0
54,1992,1992-10-11,6,25.317,SEA,@,DAL,L 0-27,0,0,,0,1,,,,,0.0%,,0,0,,0,,
55,1992,1992-10-18,7,25.324,SEA,,RAI,L 0-19,0,0,,0,,,,,,0.0%,,0,0,,0,,
56,1992,1992-10-25,8,25.331,SEA,@,NYG,L 10-23,0,0,,0,,,,,,0.0%,,0,0,,0,,
57,1992,1992-11-08,9,25.345,SEA,,WAS,L 3-16,0,0,,0,,,,,,0.0%,,0,0,,0,,
58,1992,1992-11-15,10,25.352,SEA,@,RAI,L 3-20,0,0,,0,,,,,,0.0%,,0,0,,0,,
59,1992,1992-11-22,11,25.359,SEA,,KAN,L 14-24,0,0,,0,,,,,,0.0%,,0,0,,0,,
60,1992,1992-11-30,12,26.001,SEA,,DEN,W 16-13,0,0,,0,,,,,,0.0%,,0,0,,0,,
61,1992,1992-12-06,13,26.007,SEA,@,PIT,L 14-20,0,0,,0,,,,,,0.0%,,0,0,,0,,
62,1992,1992-12-13,14,26.014,SEA,,PHI,L 17-20,0,0,,0,,,,,,0.0%,,0,0,,0,,
63,1992,1992-12-20,15,26.021,SEA,@,DEN,L 6-10,0,0,,0,,,,,,0.0%,,0,0,,0,,
64,1992,1992-12-27,16,26.028,SEA,,SDG,L 14-31,3,26,8.67,0,,0,0,,0,0.0%,,0,0,,0,0,0
65,1993,1993-09-05,1,26.280,SEA,@,SDG,L 12-18,0,0,,0,,0,0,,0,0.0%,,,,,,0,
66,1993,1993-09-12,2,26.287,SEA,,RAI,L 13-17,1,5,5.00,0,,0,0,,0,0.0%,,0,0,,0,0,0
67,1993,1993-09-19,3,26.294,SEA,@,NWE,W 17-14,0,0,,0,,0,0,,0,0.0%,,,,,,0,
68,1993,1993-09-26,4,26.301,SEA,@,CIN,W 19-10,0,0,,0,,0,0,,0,0.0%,,,,,,0,
69,1993,1993-10-03,5,26.308,SEA,,SDG,W 31-14,0,0,,0,,0,0,,0,0.0%,,,,,,0,
70,1993,1993-10-17,6,26.322,SEA,@,DET,L 10-30,0,0,,0,,0,0,,0,0.0%,,,,,,0,
71,1993,1993-10-24,7,26.329,SEA,,NWE,W 10-9,0,0,,0,,0,0,,0,0.0%,,,,,,0,
72,1993,1993-10-31,8,26.336,SEA,@,DEN,L 17-28,1,3,3.00,0,,0,0,,0,0.0%,,0,0,,0,0,0
73,1993,1993-11-07,9,26.343,SEA,@,HOU,L 14-24,0,0,,0,,0,0,,0,0.0%,,,,,,0,
74,1993,1993-11-14,10,26.350,SEA,,CLE,W 22-5,0,0,,0,,0,0,,0,0.0%,,,,,,0,
