ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,rush_att,rush_yds,rush_yds_per_att,rush_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,all_td,scoring
22,1987,1987-11-15,9,25.219,BUF,@,CLE,L 21-27,,0,0,,0,,,0,0,,0,1,39,39.00,0,0,0,,0,0,0
23,1987,1987-11-22,10,25.226,BUF,@,NYJ,W 17-14,,,,,,,,,,,,0,0,,0,,,,,,
24,1987,1987-11-29,11,25.233,BUF,,MIA,W 27-0,,,,,,,,,,,,0,0,,0,,,,,,
25,1987,1987-12-06,12,25.240,BUF,@,RAI,L 21-34,,0,0,,0,,,0,0,,0,1,16,16.00,0,0,0,,0,0,0
26,1987,1987-12-13,13,25.247,BUF,@,IND,W 27-3,,0,0,,0,,,0,0,,0,2,38,19.00,0,0,0,,0,0,0
27,1987,1987-12-20,14,25.254,BUF,,NWE,L 7-13,,0,0,,0,,,0,0,,0,1,8,8.00,0,0,0,,0,0,0
28,1987,1987-12-27,15,25.261,BUF,@,PHI,L 7-17,,,,,,,,,,,,0,0,,0,,,,,,
29,1988,1988-09-04,1,26.147,BUF,,MIN,W 13-10,,,,,,,,,,,,,,,,,,,,,
30,1988,1988-09-11,2,26.154,BUF,,MIA,W 9-6,,,,,,,,,,,,,,,,,,,,,
31,1988,1988-09-18,3,26.161,BUF,@,NWE,W 16-14,,,,,,,,,,,,,,,,,,,,,
32,1988,1988-09-25,4,26.168,BUF,,PIT,W 36-28,,,,,,,,,,,,,,,,,,,,,
33,1988,1988-10-02,5,26.175,BUF,@,CHI,L 3-24,,,,,,,,,,,,,,,,,,,,,
34,1988,1988-10-09,6,26.182,BUF,,IND,W 34-23,,,,,,,,,,,,,,,,,,,,,
35,1988,1988-10-17,7,26.190,BUF,@,NYJ,W 37-14,,,,,,,,,,,,,,,,,,,,,
36,1988,1988-10-23,8,26.196,BUF,,NWE,W 23-20,,,,,,,,,,,,,,,,,,,,,
37,1988,1988-10-30,9,26.203,BUF,,GNB,W 28-0,,,,,,,,,,,,,,,,,,,,,
38,1988,1988-11-06,10,26.210,BUF,@,SEA,W 13-3,,,,,,,,,,,,,,,,,,,,,
39,1988,1988-11-14,11,26.218,BUF,@,MIA,W 31-6,,,,,,,,,,,,,,,,,,,,,
40,1988,1988-11-20,12,26.224,BUF,,NYJ,W 9-6,,,,,,,,,,,,,,,,,,,,,
41,1988,1988-12-11,15,26.245,BUF,,RAI,W 37-21,,,,,,,,,,,,,,,,,,,,,
42,1988,1988-12-18,16,26.252,BUF,@,IND,L 14-17,,,,,,,,,,,,,,,,,,,,,
43,1989,1989-09-10,1,27.153,BUF,@,MIA,W 27-24,,,,,,,,,,,,0,0,,0,,,,,,
44,1989,1989-09-18,2,27.161,BUF,,DEN,L 14-28,,,,,,,,,,,,0,0,,0,,,,,,
45,1989,1989-09-24,3,27.167,BUF,@,HOU,W 47-41,,,,,,,,,,,,0,0,,0,,,,,,
46,1989,1989-10-01,4,27.174,BUF,,NWE,W 31-10,,,,,,,,,,,,0,0,,0,,,,,,
47,1989,1989-10-08,5,27.181,BUF,@,IND,L 14-37,,0,0,,0,,,0,0,,0,1,19,19.00,0,0,0,,0,0,0
48,1989,1989-10-16,6,27.189,BUF,,RAM,W 23-20,,,,,,,,,,,,0,0,,0,,,,,,
49,1989,1989-10-22,7,27.195,BUF,,NYJ,W 34-3,,0,0,,0,,,0,0,,0,1,20,20.00,0,0,0,,0,0,0
50,1989,1989-10-29,8,27.202,BUF,,MIA,W 31-17,,,,,,,,,,,,0,0,,0,,,,,,
51,1989,1989-11-05,9,27.209,BUF,@,ATL,L 28-30,,,,,,,,,,,,0,0,,0,,,,,,
52,1989,1989-11-12,10,27.216,BUF,,IND,W 30-7,,,,,,,,,,,,0,0,,0,,,,,,
53,1989,1989-11-19,11,27.223,BUF,@,NWE,L 24-33,,,,,,,,,,,,0,0,,0,,,,,,
54,1989,1989-11-26,12,27.230,BUF,,CIN,W 24-7,,,,,,,,,,,,0,0,,0,,,,,,
55,1989,1989-12-04,13,27.238,BUF,@,SEA,L 16-17,,,,,,,,,,,,0,0,,0,,,,,,
56,1989,1989-12-10,14,27.244,BUF,,NOR,L 19-22,,,,,,,,,,,,0,0,,0,,,,,,
57,1989,1989-12-17,15,27.251,BUF,@,SFO,L 10-21,,,,,,,,,,,,0,0,,0,,,,,,
58,1989,1989-12-23,16,27.257,BUF,@,NYJ,W 37-0,,,,,,,,,,,,0,0,,0,,,,,,
59,1990,1990-09-09,1,28.152,BUF,,IND,W 26-10,,0,0,,0,,,,,,,,,,,,,,,,
60,1990,1990-09-16,2,28.159,BUF,@,MIA,L 7-30,,0,0,,0,,,,,,,,,,,,,,,,
61,1990,1990-09-24,3,28.167,BUF,@,NYJ,W 30-7,,0,0,,0,,,,,,,,,,,,,,,,
62,1990,1990-09-30,4,28.173,BUF,,DEN,W 29-28,,0,0,,0,,,,,,,,,,,,,,,,
63,1990,1990-10-07,5,28.180,BUF,,RAI,W 38-24,,0,0,,0,,,,,,,,,,,,,,,,
64,1990,1990-10-21,6,28.194,BUF,,NYJ,W 30-27,,0,0,,0,,,,,,,,,,,,,,,,
65,1990,1990-10-28,7,28.201,BUF,@,NWE,W 27-10,,0,0,,0,,,,,,,,,,,,,,,,
66,1990,1990-11-04,8,28.208,BUF,@,CLE,W 42-0,,0,0,,0,,,,,,,,,,,,,,,,
67,1990,1990-11-11,9,28.215,BUF,,PHO,W 45-14,,1,24,24.00,1,,,0,0,,0,0,0,,0,0,0,,0,1,6
68,1990,1990-11-18,10,28.222,BUF,,NWE,W 14-0,,0,0,,0,,,,,,,,,,,,,,,,
69,1990,1990-11-26,11,28.230,BUF,@,HOU,L 24-27,,0,0,,0,,,,,,,,,,,,,,,,
70,1990,1990-12-02,12,28.236,BUF,,PHI,W 30-23,,0,0,,0,,,,,,,,,,,,,,,,
71,1990,1990-12-09,13,28.243,BUF,@,IND,W 31-7,,0,0,,0,,,,,,,,,,,,,,,,
72,1990,1990-12-15,14,28.249,BUF,@,NYG,W 17-13,,0,0,,0,,,,,,,,,,,,,,,,
73,1990,1990-12-23,15,28.257,BUF,,MIA,W 24-14,,0,0,,0,,,,,,,,,,,,,,,,
74,1990,1990-12-30,16,28.264,BUF,@,WAS,L 14-29,,1,20,20.00,1,,,0,0,,0,0,0,,0,0,0,,0,1,6
75,1991,1991-09-01,1,29.144,BUF,,MIA,W 35-31,,0,0,,0,,,,,,,,,,,,,,,,
76,1991,1991-09-08,2,29.151,BUF,,PIT,W 52-34,,0,0,,0,,,,,,,,,,,,,,,,
77,1991,1991-09-15,3,29.158,BUF,@,NYJ,W 23-20,,0,0,,0,,,,,,,,,,,,,,,,
78,1991,1991-09-22,4,29.165,BUF,@,TAM,W 17-10,,1,19,19.00,0,,,0,0,,0,0,0,,0,0,0,,0,0,0
79,1991,1991-09-29,5,29.172,BUF,,CHI,W 35-20,,0,0,,0,,,,,,,,,,,,,,,,
80,1991,1991-10-07,6,29.180,BUF,@,KAN,L 6-33,,0,0,,0,,,,,,,,,,,,,,,,
81,1991,1991-10-13,7,29.186,BUF,,IND,W 42-6,,0,0,,0,,,,,,,,,,,,,,,,
82,1991,1991-10-21,8,29.194,BUF,,CIN,W 35-16,,0,0,,0,,,,,,,,,,,,,,,,
83,1991,1991-11-03,9,29.207,BUF,,NWE,W 22-17,,0,0,,0,,,,,,,,,,,,,,,,
84,1991,1991-11-10,10,29.214,BUF,@,GNB,W 34-24,,0,0,,0,,,,,,,,,,,,,,,,
85,1991,1991-11-18,11,29.222,BUF,@,MIA,W 41-27,,0,0,,0,,,,,,,,,,,,,,,,
86,1991,1991-11-24,12,29.228,BUF,@,NWE,L 13-16,,0,0,,0,,,,,,,,,,,,,,,,
87,1991,1991-12-01,13,29.235,BUF,,NYJ,W 24-13,,0,0,,0,,,,,,,,,,,,,,,,
88,1991,1991-12-08,14,29.242,BUF,@,RAI,W 30-27,,0,0,,0,,,,,,,,,,,,,,,,
89,1991,1991-12-15,15,29.249,BUF,@,IND,W 35-7,,0,0,,0,,,,,,,,,,,,,,,,
90,1991,1991-12-22,16,29.256,BUF,,DET,L 14-17,,1,20,20.00,1,,,0,0,,0,0,0,,0,0,0,,0,1,6
91,1992,1992-09-06,1,30.149,BUF,,RAM,W 40-7,,0,0,,0,0.0%,,0,0,,0,,,,,,,,,0,
92,1992,1992-09-13,2,30.156,BUF,@,SFO,W 34-31,,0,0,,0,0.0%,,0,0,,0,,,,,,,,,0,
93,1992,1992-09-20,3,30.163,BUF,,IND,W 38-0,1,0,0,,0,0.0%,0.00,0,0,,0,,,,,,,,,0,
94,1992,1992-09-27,4,30.170,BUF,@,NWE,W 41-7,1,0,0,,0,0.0%,0.00,0,0,,0,,,,,,,,,0,
95,1992,1992-10-04,5,30.177,BUF,,MIA,L 10-37,3,1,17,17.00,0,33.3%,5.67,1,9,9.00,0,0,0,,0,0,0,,0,0,0
96,1992,1992-10-11,6,30.184,BUF,@,RAI,L 3-20,,0,0,,0,0.0%,,0,0,,0,,,,,,,,,0,
97,1992,1992-10-26,7,30.199,BUF,@,NYJ,W 24-20,,0,0,,0,0.0%,,0,0,,0,,,,,,,,,0,
98,1992,1992-11-01,8,30.205,BUF,,NWE,W 16-7,,0,0,,0,0.0%,,0,0,,0,,,,,,,,,0,
99,1992,1992-11-08,9,30.212,BUF,,PIT,W 28-20,1,1,7,7.00,0,100.0%,7.00,0,0,,0,0,0,,0,0,0,,0,0,0
100,1992,1992-11-16,10,30.220,BUF,@,MIA,W 26-20,,0,0,,0,0.0%,,0,0,,0,,,,,,,,,0,
101,1992,1992-11-22,11,30.226,BUF,,ATL,W 41-14,,0,0,,0,0.0%,,0,0,,0,,,,,,,,,0,
102,1992,1992-11-29,12,30.233,BUF,@,IND,L 13-16,,0,0,,0,0.0%,,0,0,,0,,,,,,,,,0,
103,1992,1992-12-06,13,30.240,BUF,,NYJ,L 17-24,,0,0,,0,0.0%,,0,0,,0,,,,,,,,,0,
104,1992,1992-12-12,14,30.246,BUF,,DEN,W 27-17,,0,0,,0,0.0%,,0,0,,0,,,,,,,,,0,
105,1992,1992-12-20,15,30.254,BUF,@,NOR,W 20-16,,0,0,,0,0.0%,,0,0,,0,,,,,,,,,0,
106,1993,1993-09-05,1,31.148,BUF,,NWE,W 38-14,,0,0,,0,0.0%,,,,,,,,,,0,0,,0,,
107,1993,1993-09-12,2,31.155,BUF,@,DAL,W 13-10,,0,0,,0,0.0%,,,,,,,,,,0,0,,0,,
108,1993,1993-09-26,3,31.169,BUF,,MIA,L 13-22,2,2,26,13.00,0,100.0%,13.00,0,0,,0,0,0,,0,0,0,,0,0,0
109,1993,1993-10-03,4,31.176,BUF,,NYG,W 17-14,,0,0,,0,0.0%,,,,,,,,,,0,0,,0,,
110,1993,1993-10-11,5,31.184,BUF,,HOU,W 35-7,,0,0,,0,0.0%,,,,,,,,,,0,0,,0,,
111,1993,1993-11-01,7,31.205,BUF,,WAS,W 24-10,1,0,0,,0,0.0%,0.00,,,,,,,,,0,0,,0,,
112,1993,1993-11-07,8,31.211,BUF,@,NWE,W 13-10,,0,0,,0,0.0%,,,,,,,,,,0,0,,0,,
113,1993,1993-11-15,9,31.219,BUF,@,PIT,L 0-23,2,0,0,,0,0.0%,0.00,,,,,,,,,0,0,,0,,
114,1993,1993-11-21,10,31.225,BUF,,IND,W 23-9,,0,0,,0,0.0%,,,,,,,,,,0,0,,0,,
115,1993,1993-11-28,11,31.232,BUF,@,KAN,L 7-23,,0,0,,0,0.0%,,,,,,,,,,0,0,,0,,
116,1993,1993-12-05,12,31.239,BUF,,RAI,L 24-25,,0,0,,0,0.0%,,,,,,,,,,0,0,,0,,
117,1993,1993-12-12,13,31.246,BUF,@,PHI,W 10-7,,0,0,,0,0.0%,,,,,,,,,,0,0,,0,,
118,1993,1993-12-19,14,31.253,BUF,@,MIA,W 47-34,,0,0,,0,0.0%,,0,0,,0,0,0,,0,1,0,0.00,0,0,0
119,1993,1993-12-26,15,31.260,BUF,,NYJ,W 16-14,,0,0,,0,0.0%,,,,,,,,,,0,0,,0,,
120,1993,1994-01-02,16,31.267,BUF,@,IND,W 30-10,,0,0,,0,0.0%,,,,,,,,,,0,0,,0,,
121,1994,1994-09-04,1,32.147,BUF,,NYJ,L 3-23,0,0,0,,0,0.0%,,0,0,,0,1,2,2.00,0,0,0,,0,0,0
122,1994,1994-09-11,2,32.154,BUF,@,NWE,W 38-35,1,,,,,0.0%,,,,,,0,0,,0,,,,,,
123,1994,1994-09-18,3,32.161,BUF,@,HOU,W 15-7,,,,,,0.0%,,,,,,0,0,,0,,,,,,
124,1994,1994-09-26,4,32.169,BUF,,DEN,W 27-20,,,,,,0.0%,,,,,,0,0,,0,,,,,,
125,1994,1994-10-02,5,32.175,BUF,@,CHI,L 13-20,0,,,,,0.0%,,,,,,0,0,,0,,,,,,
126,1994,1994-10-16,7,32.189,BUF,,IND,L 17-27,,,,,,0.0%,,,,,,0,0,,0,,,,,,
127,1994,1994-10-30,8,32.203,BUF,,KAN,W 44-10,,,,,,0.0%,,,,,,0,0,,0,,,,,,
128,1994,1994-11-06,9,32.210,BUF,@,NYJ,L 17-22,,,,,,0.0%,,,,,,0,0,,0,,,,,,
129,1994,1994-11-14,10,32.218,BUF,@,PIT,L 10-23,1,,,,,0.0%,,,,,,0,0,,0,,,,,,
130,1994,1994-11-20,11,32.224,BUF,,GNB,W 29-20,0,,,,,0.0%,,,,,,0,0,,0,,,,,,
131,1994,1994-11-24,12,32.228,BUF,@,DET,L 21-35,0,,,,,0.0%,,,,,,0,0,,0,,,,,,
132,1994,1994-12-04,13,32.238,BUF,@,MIA,W 42-31,,,,,,0.0%,,,,,,0,0,,0,,,,,,
133,1994,1994-12-11,14,32.245,BUF,,MIN,L 17-21,,,,,,0.0%,,,,,,0,0,,0,,,,,,
134,1994,1994-12-18,15,32.252,BUF,,NWE,L 17-41,,,,,,0.0%,,,,,,0,0,,0,,,,,,
135,1995,1995-10-02,4,33.175,BUF,@,CLE,W 22-19,,0,0,,0,0.0%,,0,0,,0,,,,,0,0,,0,0,
136,1995,1995-10-08,5,33.181,BUF,,NYJ,W 29-10,,0,0,,0,0.0%,,0,0,,0,,,,,0,0,,0,0,
137,1995,1995-10-15,6,33.188,BUF,,SEA,W 27-21,,0,0,,0,0.0%,,0,0,,0,,,,,0,0,,0,0,
138,1995,1995-10-23,7,33.196,BUF,@,NWE,L 14-27,2,1,16,16.00,0,50.0%,8.00,1,17,17.00,0,0,0,,0,0,0,,0,0,0
139,1995,1995-10-29,8,33.202,BUF,@,MIA,L 6-23,7,2,16,8.00,0,28.6%,2.29,0,0,,0,0,0,,0,0,0,,0,0,0
140,1995,1995-11-05,9,33.209,BUF,@,IND,W 16-10,2,1,4,4.00,0,50.0%,2.00,0,0,,0,0,0,,0,0,0,,0,0,0
141,1995,1995-11-12,10,33.216,BUF,,ATL,W 23-17,1,1,8,8.00,0,100.0%,8.00,0,0,,0,0,0,,0,2,0,0.00,0,0,0
142,1995,1995-11-19,11,33.223,BUF,@,NYJ,W 28-26,7,4,91,22.75,0,57.1%,13.00,1,7,7.00,0,0,0,,0,3,39,13.00,0,0,0
143,1995,1995-11-26,12,33.230,BUF,,NWE,L 25-35,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,2,20,10.00,0,0,0
144,1995,1995-12-03,13,33.237,BUF,@,SFO,L 17-27,5,4,47,11.75,1,80.0%,9.40,0,0,,0,0,0,,0,4,70,17.50,0,1,6
145,1995,1995-12-10,14,33.244,BUF,@,STL,W 45-27,5,4,54,13.50,2,80.0%,10.80,0,0,,0,0,0,,0,3,50,16.67,0,2,12
146,1995,1995-12-17,15,33.251,BUF,,MIA,W 23-20,6,3,19,6.33,0,50.0%,3.17,6,50,8.33,0,0,0,,0,3,25,8.33,0,0,0
147,1995,1995-12-24,16,33.258,BUF,,HOU,L 17-28,,0,0,,0,0.0%,,0,0,,0,,,,,0,0,,0,0,
148,1996,1996-09-01,1,34.144,BUF,@,NYG,W 23-20,2,1,9,9.00,0,50.0%,4.50,2,1,0.50,0,0,0,,0,0,0,,0,0,0
149,1996,1996-10-27,8,34.200,BUF,@,NWE,L 25-28,3,0,0,,0,0.0%,0.00,1,0,0.00,0,0,0,,0,0,0,,0,0,0
150,1996,1996-11-03,9,34.207,BUF,,WAS,W 38-13,3,3,16,5.33,0,100.0%,5.33,1,11,11.00,0,0,0,,0,0,0,,0,0,0
151,1996,1996-11-10,10,34.214,BUF,@,PHI,W 24-17,4,4,46,11.50,0,100.0%,11.50,1,6,6.00,0,0,0,,0,0,0,,0,0,0
152,1996,1996-11-17,11,34.221,BUF,,CIN,W 31-17,2,2,42,21.00,1,100.0%,21.00,0,0,,0,0,0,,0,2,18,9.00,0,1,6
153,1996,1996-11-24,12,34.228,BUF,,NYJ,W 35-10,9,6,160,26.67,2,66.7%,17.78,1,8,8.00,0,0,0,,0,0,0,,0,2,12
154,1996,1996-12-16,15,34.250,BUF,@,MIA,L 14-16,5,1,12,12.00,0,20.0%,2.40,1,3,3.00,0,0,0,,0,0,0,,0,0,0
155,1996,1996-12-22,16,34.256,BUF,,KAN,W 20-9,5,4,87,21.75,0,80.0%,17.40,2,2,1.00,0,0,0,,0,0,0,,0,0,0
156,1997,1997-08-31,1,35.143,BUF,,MIN,L 13-34,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,2,15,7.50,0,0,0
157,1997,1997-09-07,2,35.150,BUF,@,NYJ,W 28-22,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,4,69,17.25,0,0,0
158,1997,1997-09-14,3,35.157,BUF,@,KAN,L 16-22,2,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,3,25,8.33,0,0,0
159,1997,1997-10-05,5,35.178,BUF,,DET,W 22-13,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,2,3,1.50,0,0,0
160,1997,1997-10-20,7,35.193,BUF,@,IND,W 9-6,,,,,,0.0%,,,,,,0,0,,0,0,0,,0,,
161,1997,1997-10-26,8,35.199,BUF,,DEN,L 20-23,,,,,,0.0%,,,,,,0,0,,0,0,0,,0,,
162,1997,1997-11-02,9,35.206,BUF,,MIA,W 9-6,,,,,,0.0%,,,,,,0,0,,0,0,0,,0,,
163,1997,1997-11-09,10,35.213,BUF,,NWE,L 10-31,0,,,,,0.0%,,,,,,0,0,,0,0,0,,0,,
164,1997,1997-11-17,11,35.221,BUF,@,MIA,L 13-30,,,,,,0.0%,,,,,,0,0,,0,0,0,,0,,
165,1997,1997-11-23,12,35.227,BUF,@,TEN,L 14-31,,,,,,0.0%,,,,,,0,0,,0,0,0,,0,,
166,1997,1997-11-30,13,35.234,BUF,,NYJ,W 20-10,0,,,,,0.0%,,,,,,0,0,,0,0,0,,0,,
167,1997,1997-12-07,14,35.241,BUF,@,CHI,L 3-20,0,0,0,,0,0.0%,,0,0,,0,1,12,12.00,0,0,0,,0,0,0
168,1997,1997-12-14,15,35.248,BUF,,JAX,L 14-20,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,1,1,1.00,0,0,0
169,1997,1997-12-20,16,35.254,BUF,@,GNB,L 21-31,,,,,,0.0%,,,,,,0,0,,0,0,0,,0,,
