ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,xpm,xpa,xp_perc,fgm,fga,fg_perc,all_td,scoring
1,1981,1981-09-20,3,28.306,CHI,,TAM,W 28-17,4,4,100.0,,1,0.0,0,4
2,1981,1981-09-28,4,28.314,CHI,,RAM,L 7-24,1,1,100.0,,,,0,1
3,1981,1981-10-04,5,28.320,CHI,@,MIN,L 21-24,3,3,100.0,,1,0.0,0,3
