ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result
1,1975,1975-09-21,1,29.042,BAL,@,CHI,W 35-7
2,1975,1975-09-28,2,29.049,BAL,,OAK,L 20-31
3,1975,1975-10-12,4,29.063,BAL,,BUF,L 31-38
4,1975,1975-10-19,5,29.070,BAL,@,NWE,L 10-21
5,1975,1975-10-26,6,29.077,BAL,@,NYJ,W 45-28
6,1975,1975-11-02,7,29.084,BAL,,CLE,W 21-7
7,1975,1975-11-09,8,29.091,BAL,@,BUF,W 42-35
8,1975,1975-11-16,9,29.098,BAL,,NYJ,W 52-19
9,1975,1975-11-23,10,29.105,BAL,@,MIA,W 33-17
10,1975,1975-11-30,11,29.112,BAL,,KAN,W 28-14
11,1975,1975-12-07,12,29.119,BAL,@,NYG,W 21-0
12,1975,1975-12-21,14,29.133,BAL,,NWE,W 34-21
13,1976,1976-09-12,1,30.033,PHI,@,DAL,L 7-27
14,1976,1976-09-19,2,30.040,PHI,,NYG,W 20-7
15,1976,1976-09-27,3,30.048,PHI,,WAS,L 17-20
16,1976,1976-10-03,4,30.054,PHI,@,ATL,W 14-13
17,1976,1976-10-10,5,30.061,PHI,@,STL,L 14-33
18,1976,1976-10-17,6,30.068,PHI,@,GNB,L 13-28
19,1976,1976-10-24,7,30.075,PHI,,MIN,L 12-31
20,1976,1976-10-31,8,30.082,PHI,@,NYG,W 10-0
21,1976,1976-11-07,9,30.089,PHI,,STL,L 14-17
22,1976,1976-11-14,10,30.096,PHI,@,CLE,L 3-24
23,1976,1976-11-21,11,30.103,PHI,,OAK,L 7-26
24,1976,1976-11-28,12,30.110,PHI,@,WAS,L 0-24
25,1976,1976-12-05,13,30.117,PHI,,DAL,L 7-26
26,1976,1976-12-12,14,30.124,PHI,,SEA,W 27-10
27,1977,1977-09-18,1,31.039,PHI,,TAM,W 13-3
28,1977,1977-09-25,2,31.046,PHI,@,RAM,L 0-20
29,1977,1977-10-02,3,31.053,PHI,@,DET,L 13-17
30,1977,1977-10-09,4,31.060,PHI,@,NYG,W 28-10
31,1977,1977-10-16,5,31.067,PHI,,STL,L 17-21
32,1977,1977-10-23,6,31.074,PHI,,DAL,L 10-16
33,1977,1977-10-30,7,31.081,PHI,@,WAS,L 17-23
34,1977,1977-11-06,8,31.088,PHI,,NOR,W 28-7
35,1977,1977-11-13,9,31.095,PHI,,WAS,L 14-17
36,1977,1977-11-20,10,31.102,PHI,@,STL,L 16-21
37,1977,1977-11-27,11,31.109,PHI,@,NWE,L 6-14
38,1977,1977-12-04,12,31.116,PHI,@,DAL,L 14-24
39,1977,1977-12-11,13,31.123,PHI,,NYG,W 17-14
40,1977,1977-12-18,14,31.130,PHI,,NYJ,W 27-0
41,1978,1978-09-03,1,32.024,PHI,,RAM,L 14-16
42,1978,1978-09-10,2,32.031,PHI,@,WAS,L 30-35
43,1978,1978-09-17,3,32.038,PHI,@,NOR,W 24-17
44,1978,1978-09-24,4,32.045,PHI,,MIA,W 17-3
45,1978,1978-10-01,5,32.052,PHI,@,BAL,W 17-14
46,1978,1978-10-08,6,32.059,PHI,@,NWE,L 14-24
47,1978,1978-10-15,7,32.066,PHI,,WAS,W 17-10
48,1978,1978-10-22,8,32.073,PHI,@,DAL,L 7-14
49,1978,1978-10-29,9,32.080,PHI,,STL,L 10-16
50,1978,1978-11-05,10,32.087,PHI,,GNB,W 10-3
51,1978,1978-11-12,11,32.094,PHI,,NYJ,W 17-9
52,1978,1978-11-19,12,32.101,PHI,@,NYG,W 19-17
53,1978,1978-11-26,13,32.108,PHI,@,STL,W 14-10
54,1978,1978-12-03,14,32.115,PHI,@,MIN,L 27-28
55,1978,1978-12-10,15,32.122,PHI,,DAL,L 13-31
56,1978,1978-12-17,16,32.129,PHI,,NYG,W 20-3
