ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rec,rec_yds,rec_yds_per_rec,rec_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td
43,1973,1973-09-16,1,27.062,MIN,,OAK,W 24-16,,,,,,,,
44,1973,1973-09-23,2,27.069,MIN,@,CHI,W 22-13,,,,,,,,
45,1973,1973-09-30,3,27.076,MIN,,GNB,W 11-3,,,,,,,,
46,1973,1973-10-07,4,27.083,MIN,@,DET,W 23-9,,,,,,,,
47,1973,1973-10-14,5,27.090,MIN,@,SFO,W 17-13,,,,,,,,
48,1973,1973-10-21,6,27.097,MIN,,PHI,W 28-21,,,,,,,,
49,1973,1973-10-28,7,27.104,MIN,,RAM,W 10-9,,,,,,,,
50,1973,1973-11-04,8,27.111,MIN,,CLE,W 26-3,,,,,,,,
51,1973,1973-11-11,9,27.118,MIN,,DET,W 28-7,,,,,,,,
52,1973,1973-11-19,10,27.126,MIN,@,ATL,L 14-20,,,,,,,,
53,1973,1973-11-25,11,27.132,MIN,,CHI,W 31-13,,,,,,,,
54,1973,1973-12-02,12,27.139,MIN,@,CIN,L 0-27,,,,,,,,
55,1973,1973-12-08,13,27.145,MIN,@,GNB,W 31-7,,,,,,,,
56,1973,1973-12-16,14,27.153,MIN,@,NYG,W 31-7,,,,,,,,
57,1974,1974-09-15,1,28.061,MIN,@,GNB,W 32-17,,,,,,,,
58,1974,1974-09-22,2,28.068,MIN,@,DET,W 7-6,,,,,,,,
59,1974,1974-09-29,3,28.075,MIN,,CHI,W 11-7,,,,,,,,
60,1974,1974-10-06,4,28.082,MIN,@,DAL,W 23-21,,,,,,,,
61,1974,1974-10-13,5,28.089,MIN,,HOU,W 51-10,,,,,,,,
62,1974,1974-10-20,6,28.096,MIN,,DET,L 16-20,,,,,,,,
63,1974,1974-10-27,7,28.103,MIN,,NWE,L 14-17,,,,,,,,
64,1974,1974-11-03,8,28.110,MIN,@,CHI,W 17-0,,,,,,,,
65,1974,1974-11-11,9,28.118,MIN,@,STL,W 28-24,,,,,,,,
66,1974,1974-11-17,10,28.124,MIN,,GNB,L 7-19,,,,,,,,
67,1974,1974-11-24,11,28.131,MIN,@,RAM,L 17-20,,,,,,,,
68,1974,1974-12-01,12,28.138,MIN,,NOR,W 29-9,,,,,,,,
69,1974,1974-12-07,13,28.144,MIN,,ATL,W 23-10,,,,,,,,
70,1974,1974-12-14,14,28.151,MIN,@,KAN,W 35-15,,,,,,,,
71,1975,1975-09-21,1,29.067,MIN,,SFO,W 27-17,,,,,,,,
72,1975,1975-09-28,2,29.074,MIN,@,CLE,W 42-10,,,,,,,,
73,1975,1975-10-05,3,29.081,MIN,,CHI,W 28-3,,,,,,,,
74,1975,1975-10-12,4,29.088,MIN,,NYJ,W 29-21,,,,,,,,
75,1975,1975-10-19,5,29.095,MIN,,DET,W 25-19,,,,,,,,
76,1975,1975-10-27,6,29.103,MIN,@,CHI,W 13-9,,,,,,,,
77,1975,1975-11-02,7,29.109,MIN,@,GNB,W 28-17,,,,,,,,
78,1975,1975-11-09,8,29.116,MIN,,ATL,W 38-0,,,,,,,,
79,1975,1975-11-16,9,29.123,MIN,@,NOR,W 20-7,,,,,,,,
80,1975,1975-11-23,10,29.130,MIN,,SDG,W 28-13,,,,,,,,
81,1975,1975-11-30,11,29.137,MIN,@,WAS,L 30-31,,,,,,,,
82,1975,1975-12-07,12,29.144,MIN,,GNB,W 24-3,,,,,,,,
83,1975,1975-12-14,13,29.151,MIN,@,DET,L 10-17,,,,,,,,
84,1975,1975-12-20,14,29.157,MIN,@,BUF,W 35-13,,,,,,,,
85,1976,1976-09-12,1,30.058,MIN,@,NOR,W 40-9,,,,,,,,
86,1976,1976-09-19,2,30.065,MIN,,RAM,T 10-10,,,,,,,,
87,1976,1976-09-26,3,30.072,MIN,@,DET,W 10-9,,,,,,,,
88,1976,1976-10-04,4,30.080,MIN,,PIT,W 17-6,,,,,,,,
89,1976,1976-10-10,5,30.086,MIN,,CHI,W 20-19,,,,,,,,
90,1976,1976-10-17,6,30.093,MIN,,NYG,W 24-7,,,,,,,,
91,1976,1976-10-24,7,30.100,MIN,@,PHI,W 31-12,,,,,,,,
92,1976,1976-10-31,8,30.107,MIN,@,CHI,L 13-14,,,,,,,,
93,1976,1976-11-07,9,30.114,MIN,,DET,W 31-23,,,,,,,,
94,1976,1976-11-14,10,30.121,MIN,,SEA,W 27-21,,,,,,,,
95,1976,1976-11-21,11,30.128,MIN,@,GNB,W 17-10,,,,,,,,
96,1976,1976-11-29,12,30.136,MIN,@,SFO,L 16-20,,,,,,,,
97,1976,1976-12-05,13,30.142,MIN,,GNB,W 20-9,,,,,,,,
98,1976,1976-12-11,14,30.148,MIN,@,MIA,W 29-7,,,,,,,,
99,1977,1977-09-18,1,31.064,MIN,,DAL,L 10-16,,,,,,,,
100,1977,1977-09-24,2,31.070,MIN,@,TAM,W 9-3,,,,,,,,
101,1977,1977-10-02,3,31.078,MIN,,GNB,W 19-7,,,,,,,,
102,1977,1977-10-09,4,31.085,MIN,,DET,W 14-7,,,,,,,,
103,1977,1977-10-16,5,31.092,MIN,,CHI,W 22-16,,,,,,,,
104,1977,1977-10-24,6,31.100,MIN,@,RAM,L 3-35,,,,,,,,
105,1977,1977-10-30,7,31.106,MIN,@,ATL,W 14-7,,,,,,,,
106,1977,1977-11-06,8,31.113,MIN,,STL,L 7-27,,,,,,,,
107,1977,1977-11-13,9,31.120,MIN,,CIN,W 42-10,,,,,,,,
108,1977,1977-11-20,10,31.127,MIN,@,CHI,L 7-10,,,,,,,,
109,1977,1977-11-27,11,31.134,MIN,@,GNB,W 13-6,,,,,,,,
110,1977,1977-12-04,12,31.141,MIN,,SFO,W 28-27,,,,,,,,
111,1977,1977-12-11,13,31.148,MIN,@,OAK,L 13-35,,,,,,,,
112,1977,1977-12-17,14,31.154,MIN,@,DET,W 30-21,,,,,,,,
113,1978,1978-09-03,1,32.049,MIN,@,NOR,L 24-31,,,,,,,,
114,1978,1978-09-11,2,32.057,MIN,,DEN,W 12-9,,,,,,,,
115,1978,1978-09-17,3,32.063,MIN,,TAM,L 10-16,,,,,,,,
116,1978,1978-09-25,4,32.071,MIN,@,CHI,W 24-20,,,,,,,,
117,1978,1978-10-01,5,32.077,MIN,@,TAM,W 24-7,,,,,,,,
118,1978,1978-10-08,6,32.084,MIN,@,SEA,L 28-29,,,,,,,,
119,1978,1978-10-15,7,32.091,MIN,,RAM,L 17-34,,,,,,,,
120,1978,1978-10-22,8,32.098,MIN,,GNB,W 21-7,,,,,,,,
121,1978,1978-10-26,9,32.102,MIN,@,DAL,W 21-10,,,,,,,,
122,1978,1978-11-05,10,32.112,MIN,,DET,W 17-7,,,,,,,,
123,1978,1978-11-12,11,32.119,MIN,,CHI,W 17-14,,,,,,,,
124,1978,1978-11-19,12,32.126,MIN,,SDG,L 7-13,,,,,,,,
125,1978,1978-11-26,13,32.133,MIN,@,GNB,T 10-10,,,,,,,,
126,1978,1978-12-03,14,32.140,MIN,,PHI,W 28-27,,,,,,,,
127,1978,1978-12-09,15,32.146,MIN,@,DET,L 14-45,,,,,,,,
128,1978,1978-12-17,16,32.154,MIN,@,OAK,L 20-27,,,,,,,,
129,1979,1979-09-02,1,33.048,MIN,,SFO,W 28-22,,,,,,,,
130,1979,1979-09-09,2,33.055,MIN,@,CHI,L 7-26,,,,,,,,
131,1979,1979-09-16,3,33.062,MIN,,MIA,L 12-27,,,,,,,,
132,1979,1979-09-23,4,33.069,MIN,,GNB,W 27-21,,,,,,,,
133,1979,1979-09-30,5,33.076,MIN,@,DET,W 13-10,,,,,,,,
134,1979,1979-10-07,6,33.083,MIN,,DAL,L 20-36,,,,,,,,
135,1979,1979-10-15,7,33.091,MIN,@,NYJ,L 7-14,,,,,,,,
136,1979,1979-10-21,8,33.097,MIN,,CHI,W 30-27,,,,,,,,
137,1979,1979-10-28,9,33.104,MIN,,TAM,L 10-12,,,,,,,,
138,1979,1979-11-04,10,33.111,MIN,@,STL,L 7-37,,,,,,,,
139,1979,1979-11-11,11,33.118,MIN,@,GNB,L 7-19,,,,,,,,
140,1979,1979-11-18,12,33.125,MIN,,DET,W 14-7,,,,,,,,
141,1979,1979-11-25,13,33.132,MIN,@,TAM,W 23-22,,,,,,,,
142,1979,1979-12-02,14,33.139,MIN,@,RAM,L 21-27,,,,,,,,
143,1979,1979-12-09,15,33.146,MIN,,BUF,W 10-3,,,,,,,,
144,1979,1979-12-16,16,33.153,MIN,@,NWE,L 23-27,,,,,,,,
145,1980,1980-09-21,3,34.067,MIN,@,CHI,W 34-14,,,,,,,,
146,1980,1980-09-28,4,34.074,MIN,@,DET,L 7-27,,,,,,,,
147,1980,1980-10-05,5,34.081,MIN,,PIT,L 17-23,,,,,,,,
148,1980,1980-10-12,6,34.088,MIN,,CHI,W 13-7,,,,,,,,
149,1980,1980-10-19,7,34.095,MIN,@,CIN,L 0-14,,,,,,,,
150,1980,1980-10-26,8,34.102,MIN,@,GNB,L 3-16,1,5,5.00,0,0,0,,0
151,1980,1980-11-02,9,34.109,MIN,@,WAS,W 39-14,,,,,,,,
152,1980,1980-11-09,10,34.116,MIN,,DET,W 34-0,,,,,,,,
153,1980,1980-11-16,11,34.123,MIN,,TAM,W 38-30,,,,,,,,
154,1980,1980-11-23,12,34.130,MIN,,GNB,L 13-25,0,0,,0,1,3,3.00,0
155,1980,1980-11-30,13,34.137,MIN,@,NOR,W 23-20,,,,,,,,
156,1980,1980-12-07,14,34.144,MIN,@,TAM,W 21-10,,,,,,,,
157,1980,1980-12-14,15,34.151,MIN,,CLE,W 28-23,,,,,,,,
158,1980,1980-12-21,16,34.158,MIN,@,HOU,L 16-20,,,,,,,,
159,1981,1981-09-05,1,35.051,MIN,@,TAM,L 13-21,,,,,,,,
160,1981,1981-09-14,2,35.060,MIN,,OAK,L 10-36,,,,,,,,
161,1981,1981-09-20,3,35.066,MIN,,DET,W 26-24,,,,,,,,
162,1981,1981-09-27,4,35.073,MIN,@,GNB,W 30-13,,,,,,,,
163,1981,1981-10-04,5,35.080,MIN,,CHI,W 24-21,,,,,,,,
164,1981,1981-10-11,6,35.087,MIN,@,SDG,W 33-31,,,,,,,,
165,1981,1981-10-18,7,35.094,MIN,,PHI,W 35-23,,,,,,,,
166,1981,1981-10-25,8,35.101,MIN,@,STL,L 17-30,,,,,,,,
167,1981,1981-11-02,9,35.109,MIN,@,DEN,L 17-19,,,,,,,,
168,1981,1981-11-08,10,35.115,MIN,,TAM,W 25-10,,,,,,,,
169,1981,1981-11-15,11,35.122,MIN,,NOR,W 20-10,,,,,,,,
170,1981,1981-11-23,12,35.130,MIN,@,ATL,L 30-31,,,,,,,,
171,1981,1981-11-29,13,35.136,MIN,,GNB,L 23-35,,,,,,,,
172,1981,1981-12-06,14,35.143,MIN,@,CHI,L 9-10,,,,,,,,
173,1981,1981-12-12,15,35.149,MIN,@,DET,L 7-45,,,,,,,,
174,1981,1981-12-20,16,35.157,MIN,,KAN,L 6-10,,,,,,,,
175,1982,1982-09-19,2,36.065,RAM,,DET,L 14-19,,,,,,,,
176,1982,1982-11-21,3,36.128,RAM,@,ATL,L 17-34,,,,,,,,
177,1982,1982-11-28,4,36.135,RAM,,KAN,W 20-14,,,,,,,,
178,1982,1982-12-02,5,36.139,RAM,,SFO,L 24-30,,,,,,,,
179,1982,1982-12-12,6,36.149,RAM,,DEN,L 24-27,,,,,,,,
180,1982,1982-12-18,7,36.155,RAM,@,RAI,L 31-37,,,,,,,,
181,1982,1982-12-26,8,36.163,RAM,,CHI,L 26-34,,,,,,,,
182,1982,1983-01-02,9,36.170,RAM,@,SFO,W 21-20,,,,,,,,
