ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,rush_att,rush_yds,rush_yds_per_att,rush_td,all_td,scoring
1,1998,1998-09-20,3,23.289,DET,@,MIN,L 6-29,*,20,40,50.00,160,0,2,39.6,5,21,4.00,1.75,8,63,7.88,0,0,0
2,1998,1998-09-28,4,23.297,DET,,TAM,W 27-6,*,14,23,60.87,115,0,0,73.6,1,7,5.00,5.00,8,39,4.88,1,1,6
3,1998,1998-10-04,5,23.303,DET,@,CHI,L 27-31,*,16,31,51.61,268,2,0,102.6,4,22,8.65,9.94,8,58,7.25,0,0,0
4,1998,1998-10-15,6,23.314,DET,,GNB,W 27-20,*,16,19,84.21,218,2,0,149.6,3,19,11.47,13.58,3,17,5.67,0,0,0
5,1998,1998-10-25,7,23.324,DET,,MIN,L 13-34,*,20,37,54.05,231,1,1,70.9,4,17,6.24,5.57,2,8,4.00,0,0,0
6,1998,1998-11-01,8,23.331,DET,,ARI,L 15-17,*,10,17,58.82,71,0,3,28.9,3,20,4.18,-3.76,1,5,5.00,0,0,0
7,1998,1998-11-08,9,23.338,DET,@,PHI,L 9-10,*,14,27,51.85,146,0,0,67.8,5,35,5.41,5.41,2,6,3.00,0,0,0
8,1998,1998-11-15,10,23.345,DET,,CHI,W 26-3,*,16,21,76.19,253,1,0,131.6,1,7,12.05,13.00,4,5,1.25,0,0,0
9,1998,1998-11-22,11,23.352,DET,@,TAM,W 28-25,*,14,23,60.87,195,2,0,117.1,1,7,8.48,10.22,2,8,4.00,0,0,0
10,1998,1998-11-26,12,23.356,DET,,PIT,W 19-16,*,16,23,69.57,236,1,0,117.3,4,32,10.26,11.13,1,3,3.00,0,0,0
11,1998,1998-12-06,13,24.001,DET,@,JAX,L 22-37,*,14,33,42.42,250,2,0,89.2,5,38,7.58,8.79,2,17,8.50,0,0,0
12,1998,1998-12-14,14,24.009,DET,@,SFO,L 13-35,*,3,9,33.33,35,0,0,46.1,1,5,3.89,3.89,0,0,,0,0,0
13,1999,1999-09-12,1,24.281,DET,@,SEA,W 28-20,*,16,26,61.54,216,3,1,110.4,5,14,8.31,8.88,3,-3,-1.00,0,0,0
14,1999,1999-09-19,2,24.288,DET,,GNB,W 23-15,*,9,16,56.25,219,2,2,101.0,4,23,13.69,10.56,3,9,3.00,1,1,6
15,1999,1999-09-26,3,24.295,DET,@,KAN,L 21-31,*,16,34,47.06,213,2,2,62.5,4,20,6.26,4.79,4,12,3.00,0,0,0
16,1999,1999-10-10,4,24.309,DET,,SDG,L 10-20,*,21,38,55.26,230,1,1,71.2,6,38,6.05,5.39,5,20,4.00,0,0,0
17,1999,1999-10-17,5,24.316,DET,,MIN,W 25-23,*,9,16,56.25,70,0,0,67.2,1,1,4.38,4.38,0,0,,0,0,0
18,1999,1999-10-24,6,24.323,DET,@,CAR,W 24-9,*,16,27,59.26,210,2,1,93.1,0,0,7.78,7.59,5,13,2.60,0,0,0
19,1999,1999-10-31,7,24.330,DET,,TAM,W 20-3,*,10,19,52.63,128,0,0,74.0,3,19,6.74,6.74,5,15,3.00,0,0,0
20,1999,1999-11-07,8,24.337,DET,,STL,W 31-27,*,10,20,50.00,148,1,0,91.2,3,12,7.40,8.40,0,0,,0,0,0
21,1999,1999-12-19,14,25.014,DET,@,CHI,L 10-28,,6,10,60.00,95,0,0,91.7,2,14,9.50,9.50,1,12,12.00,1,1,6
22,1999,1999-12-25,15,25.020,DET,,DEN,L 7-17,*,21,40,52.50,267,1,0,82.0,5,25,6.68,7.18,2,9,4.50,0,0,0
23,1999,2000-01-02,16,25.028,DET,@,MIN,L 17-24,*,17,24,70.83,161,1,0,103.0,3,20,6.71,7.54,0,0,,0,0,0
24,2000,2000-09-10,2,25.280,DET,,WAS,W 15-10,*,16,31,51.61,194,0,2,44.3,2,12,6.26,3.35,2,-3,-1.50,0,0,0
25,2000,2000-09-17,3,25.287,DET,,TAM,L 10-31,*,26,36,72.22,277,1,2,80.4,7,51,7.69,5.75,2,4,2.00,0,0,0
26,2000,2000-09-24,4,25.294,DET,@,CHI,W 21-14,*,20,37,54.05,207,2,1,77.2,3,13,5.59,5.46,4,2,0.50,0,0,0
27,2000,2000-10-01,5,25.301,DET,,MIN,L 24-31,*,25,44,56.82,239,1,1,70.2,2,13,5.43,4.86,1,5,5.00,1,1,6
28,2000,2000-10-08,6,25.308,DET,,GNB,W 31-24,*,13,26,50.00,199,3,1,98.1,3,20,7.65,8.23,2,6,3.00,0,0,0
29,2000,2000-10-19,7,25.319,DET,@,TAM,W 28-14,*,13,31,41.94,144,0,0,56.4,7,37,4.65,4.65,3,16,5.33,0,0,0
30,2000,2000-10-29,8,25.329,DET,@,IND,L 18-30,*,18,39,46.15,190,1,2,48.0,3,16,4.87,3.08,4,62,15.50,0,0,0
31,2000,2000-11-05,9,25.336,DET,,MIA,L 8-23,*,8,16,50.00,95,0,0,68.5,3,8,5.94,5.94,2,6,3.00,0,0,0
32,2000,2000-11-12,10,25.343,DET,,ATL,W 13-10,*,12,27,44.44,128,0,1,43.4,2,13,4.74,3.07,3,4,1.33,0,0,0
33,2000,2000-11-19,11,25.350,DET,@,NYG,W 31-21,*,20,32,62.50,225,3,1,101.7,1,6,7.03,7.50,4,30,7.50,0,0,0
34,2000,2000-11-23,12,25.354,DET,,NWE,W 34-9,*,16,24,66.67,194,1,0,105.2,2,15,8.08,8.92,4,17,4.25,1,1,6
35,2000,2000-11-30,13,25.361,DET,@,MIN,L 17-24,*,2,3,66.67,16,0,0,79.9,0,0,5.33,5.33,1,3,3.00,0,0,0
36,2000,2000-12-10,14,26.005,DET,@,GNB,L 13-26,*,17,33,51.52,190,0,3,31.1,0,0,5.76,1.67,8,35,4.38,0,0,0
37,2000,2000-12-17,15,26.012,DET,@,NYJ,W 10-7,*,8,18,44.44,110,0,1,41.4,5,32,6.11,3.61,4,12,3.00,0,0,0
38,2000,2000-12-24,16,26.019,DET,,CHI,L 20-23,*,7,15,46.67,81,1,0,85.7,1,6,5.40,6.73,0,0,,0,0,0
39,2001,2001-09-09,1,26.278,DET,@,GNB,L 6-28,*,20,39,51.28,276,0,2,52.9,7,44,7.08,4.77,2,9,4.50,0,0,0
40,2001,2001-10-08,3,26.307,DET,,STL,L 0-35,,11,16,68.75,113,0,1,62.8,3,16,7.06,4.25,1,7,7.00,0,0,0
41,2001,2001-10-14,4,26.313,DET,@,MIN,L 26-31,*,31,41,75.61,345,3,0,124.5,4,17,8.41,9.88,1,0,0.00,0,0,0
42,2001,2001-10-21,5,26.320,DET,,TEN,L 24-27,*,25,42,59.52,338,3,1,99.1,4,16,8.05,8.40,2,3,1.50,0,0,0
43,2001,2001-10-28,6,26.327,DET,,CIN,L 27-31,*,20,35,57.14,239,2,2,73.4,4,24,6.83,5.40,1,12,12.00,0,0,0
44,2001,2001-11-04,7,26.334,DET,@,SFO,L 13-21,*,8,20,40.00,74,0,0,50.8,2,8,3.70,3.70,1,-1,-1.00,0,0,0
45,2001,2001-11-11,8,26.341,DET,,TAM,L 17-20,*,21,39,53.85,239,1,2,59.7,5,21,6.13,4.33,1,3,3.00,0,0,0
46,2001,2001-11-18,9,26.348,DET,@,ARI,L 38-45,*,36,62,58.06,436,3,3,75.7,1,7,7.03,5.82,0,0,,0,0,0
47,2001,2001-11-22,10,26.352,DET,,GNB,L 27-29,*,8,19,42.11,118,0,1,41.1,1,7,6.21,3.84,0,0,,0,0,0
48,2001,2001-12-02,11,26.362,DET,@,CHI,L 10-13,*,18,28,64.29,214,0,0,87.5,2,16,7.64,7.64,3,12,4.00,0,0,0
49,2003,2003-09-07,1,28.276,PIT,,BAL,W 34-15,,,,,,,,,0,,,,,,,,,
50,2003,2003-10-05,5,28.304,PIT,,CLE,L 13-33,,3,6,50.00,25,0,0,61.1,0,0,4.17,4.17,1,11,11.00,0,0,0
51,2003,2003-11-30,12,28.360,PIT,,CIN,L 20-24,,1,2,50.00,22,0,0,89.6,1,2,11.00,11.00,0,0,,0,0,0
52,2003,2003-12-28,16,29.023,PIT,@,BAL,L 10-13,,,,,,,,,0,,,,,,,,,
53,2005,2005-10-10,4,30.309,PIT,@,SDG,W 24-22,,0,0,,0,0,0,,0,,,,0,0,,0,0,0
54,2005,2005-11-06,8,30.336,PIT,@,GNB,W 20-10,*,9,16,56.25,65,0,1,39.8,1,6,4.06,1.25,8,14,1.75,0,0,0
55,2005,2005-11-13,9,30.343,PIT,,CLE,W 34-21,*,13,19,68.42,150,0,0,92.0,0,0,7.89,7.89,3,16,5.33,1,1,6
