ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td
1,1987,1987-10-04,3,23.097,PHI,,CHI,L 3-35,1,13,13.00,0
2,1987,1987-10-11,4,23.104,PHI,@,DAL,L 22-41,1,0,0.00,0
