ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result
1,1978,1978-10-01,5,22.270,MIN,@,TAM,W 24-7
2,1978,1978-10-08,6,22.277,MIN,@,SEA,L 28-29
3,1978,1978-10-15,7,22.284,MIN,,RAM,L 17-34
4,1978,1978-10-22,8,22.291,MIN,,GNB,W 21-7
5,1978,1978-10-26,9,22.295,MIN,@,DAL,W 21-10
6,1978,1978-11-05,10,22.305,MIN,,DET,W 17-7
7,1978,1978-11-12,11,22.312,MIN,,CHI,W 17-14
8,1978,1978-11-19,12,22.319,MIN,,SDG,L 7-13
9,1978,1978-11-26,13,22.326,MIN,@,GNB,T 10-10
10,1978,1978-12-03,14,22.333,MIN,,PHI,W 28-27
11,1978,1978-12-09,15,22.339,MIN,@,DET,L 14-45
12,1978,1978-12-17,16,22.347,MIN,@,OAK,L 20-27
13,1979,1979-09-02,1,23.241,MIN,,SFO,W 28-22
14,1979,1979-09-09,2,23.248,MIN,@,CHI,L 7-26
15,1979,1979-09-30,5,23.269,MIN,@,DET,W 13-10
16,1979,1979-10-07,6,23.276,MIN,,DAL,L 20-36
17,1979,1979-10-15,7,23.284,MIN,@,NYJ,L 7-14
18,1979,1979-10-21,8,23.290,MIN,,CHI,W 30-27
19,1979,1979-10-28,9,23.297,MIN,,TAM,L 10-12
20,1979,1979-11-04,10,23.304,MIN,@,STL,L 7-37
21,1979,1979-11-11,11,23.311,MIN,@,GNB,L 7-19
22,1979,1979-11-18,12,23.318,MIN,,DET,W 14-7
23,1979,1979-11-25,13,23.325,MIN,@,TAM,W 23-22
24,1979,1979-12-02,14,23.332,MIN,@,RAM,L 21-27
25,1979,1979-12-09,15,23.339,MIN,,BUF,W 10-3
26,1979,1979-12-16,16,23.346,MIN,@,NWE,L 23-27
