ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs
1,2015,2015-09-10,1,23.062,NWE,,PIT,W 28-21,*
2,2015,2015-09-20,2,23.072,NWE,@,BUF,W 40-32,*
3,2015,2015-09-27,3,23.079,NWE,,JAX,W 51-17,*
4,2015,2015-10-11,4,23.093,NWE,@,DAL,W 30-6,*
5,2015,2015-10-18,5,23.100,NWE,@,IND,W 34-27,*
6,2015,2015-10-25,6,23.107,NWE,,NYJ,W 30-23,*
7,2015,2015-10-29,7,23.111,NWE,,MIA,W 36-7,*
8,2015,2015-11-08,8,23.121,NWE,,WAS,W 27-10,*
9,2015,2015-11-15,9,23.128,NWE,@,NYG,W 27-26,*
10,2015,2015-11-23,10,23.136,NWE,,BUF,W 20-13,*
11,2015,2015-12-13,13,23.156,NWE,@,HOU,W 27-6,
12,2015,2015-12-20,14,23.163,NWE,,TEN,W 33-16,*
13,2015,2015-12-27,15,23.170,NWE,@,NYJ,L 20-26,
14,2015,2016-01-03,16,23.177,NWE,@,MIA,L 10-20,
15,2016,2016-09-11,1,24.063,NWE,@,ARI,W 23-21,*
16,2016,2016-09-18,2,24.070,NWE,,MIA,W 31-24,*
17,2016,2016-09-22,3,24.074,NWE,,HOU,W 27-0,*
18,2016,2016-10-02,4,24.084,NWE,,BUF,L 0-16,*
19,2016,2016-10-09,5,24.091,NWE,@,CLE,W 33-13,*
20,2016,2016-10-16,6,24.098,NWE,,CIN,W 35-17,*
21,2016,2016-10-23,7,24.105,NWE,@,PIT,W 27-16,*
22,2016,2016-10-30,8,24.112,NWE,@,BUF,W 41-25,*
23,2016,2016-11-13,9,24.126,NWE,,SEA,L 24-31,*
24,2016,2016-11-20,10,24.133,NWE,@,SFO,W 30-17,*
25,2016,2016-11-27,11,24.140,NWE,@,NYJ,W 22-17,*
26,2016,2016-12-04,12,24.147,NWE,,LAR,W 26-10,*
27,2016,2016-12-12,13,24.155,NWE,,BAL,W 30-23,*
28,2016,2016-12-18,14,24.161,NWE,@,DEN,W 16-3,*
29,2016,2016-12-24,15,24.167,NWE,,NYJ,W 41-3,*
30,2016,2017-01-01,16,24.175,NWE,@,MIA,W 35-14,*
31,2017,2017-09-07,1,25.059,NWE,,KAN,L 27-42,*
32,2017,2017-09-17,2,25.069,NWE,@,NOR,W 36-20,*
33,2017,2017-09-24,3,25.076,NWE,,HOU,W 36-33,*
34,2017,2017-10-01,4,25.083,NWE,,CAR,L 30-33,*
35,2017,2017-10-05,5,25.087,NWE,@,TAM,W 19-14,*
36,2017,2017-10-15,6,25.097,NWE,@,NYJ,W 24-17,*
37,2017,2017-10-22,7,25.104,NWE,,ATL,W 23-7,*
38,2017,2017-10-29,8,25.111,NWE,,LAC,W 21-13,*
39,2017,2017-11-12,9,25.125,NWE,@,DEN,W 41-16,*
40,2017,2017-12-03,12,25.146,NWE,@,BUF,W 23-3,*
41,2017,2017-12-11,13,25.154,NWE,@,MIA,L 20-27,*
42,2017,2017-12-17,14,25.160,NWE,@,PIT,W 27-24,*
43,2017,2017-12-24,15,25.167,NWE,,BUF,W 37-16,*
44,2017,2017-12-31,16,25.174,NWE,,NYJ,W 26-6,*
45,2018,2018-09-09,1,26.061,NWE,,HOU,W 27-20,*
46,2018,2018-09-16,2,26.068,NWE,@,JAX,L 20-31,*
47,2018,2018-09-23,3,26.075,NWE,@,DET,L 10-26,*
