ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rush_att,rush_yds,rush_yds_per_att,rush_td,rec,rec_yds,rec_yds_per_rec,rec_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,all_td,scoring
1,1987,1987-09-13,1,22.164,STL,,DAL,W 24-13,0,0,,0,0,0,,0,0,0,,0,,,,,0,
2,1987,1987-09-20,2,22.171,STL,@,SDG,L 24-28,0,0,,0,0,0,,0,0,0,,0,,,,,0,
3,1987,1987-10-04,3,22.185,STL,@,WAS,L 21-28,0,0,,0,0,0,,0,2,35,17.50,0,0,0,,0,0,0
4,1987,1987-10-11,4,22.192,STL,,NOR,W 24-19,19,91,4.79,0,1,6,6.00,0,0,0,,0,0,0,,0,0,0
5,1987,1987-10-18,5,22.199,STL,@,SFO,L 28-34,23,111,4.83,3,0,0,,0,0,5,,0,0,,,0,3,18
6,1987,1987-10-25,6,22.206,STL,@,NYG,L 7-30,1,5,5.00,0,1,6,6.00,0,2,45,22.50,0,0,0,,0,0,0
7,1987,1987-11-01,7,22.213,STL,,PHI,L 23-28,0,0,,0,0,0,,0,3,45,15.00,0,0,0,,0,0,0
8,1987,1987-11-08,8,22.220,STL,,TAM,W 31-28,0,0,,0,0,0,,0,2,51,25.50,0,0,0,,0,0,0
9,1987,1987-11-15,9,22.227,STL,,RAM,L 24-27,1,2,2.00,0,0,0,,0,3,52,17.33,0,0,0,,0,0,0
10,1987,1987-11-22,10,22.234,STL,@,PHI,W 31-19,0,0,,0,0,0,,0,3,49,16.33,0,0,0,,0,0,0
11,1987,1987-11-29,11,22.241,STL,@,ATL,W 34-21,3,9,3.00,0,0,0,,0,2,51,25.50,0,0,0,,0,0,0
12,1987,1987-12-06,12,22.248,STL,,WAS,L 17-34,0,0,,0,0,0,,0,1,9,9.00,0,0,0,,0,0,0
13,1987,1987-12-13,13,22.255,STL,,NYG,W 27-24,0,0,,0,0,0,,0,3,63,21.00,0,0,0,,0,0,0
14,1987,1987-12-20,14,22.262,STL,@,TAM,W 31-14,3,1,0.33,0,0,0,,0,1,17,17.00,0,0,0,,0,0,0
15,1987,1987-12-27,15,22.269,STL,@,DAL,L 16-21,3,11,3.67,0,0,0,,0,1,22,22.00,0,0,0,,0,0,0
16,1988,1988-09-18,3,23.169,TAM,,PHO,L 24-30,0,0,,0,0,0,,0,3,77,25.67,0,0,0,,0,0,0
17,1988,1988-09-25,4,23.176,TAM,@,NOR,L 9-13,,,,,,,,,0,0,,0,,,,,,
18,1988,1988-10-02,5,23.183,TAM,,GNB,W 27-24,,,,,,,,,0,0,,0,,,,,,
19,1988,1988-10-09,6,23.190,TAM,@,MIN,L 13-14,0,0,,0,0,0,,0,1,31,31.00,0,0,0,,0,0,0
20,1988,1988-10-16,7,23.197,TAM,@,IND,L 31-35,,,,,,,,,0,0,,0,,,,,,
21,1988,1988-11-06,10,23.218,PHO,,SFO,W 24-23,0,0,,0,0,0,,0,3,69,23.00,0,0,0,,0,0,0
22,1988,1988-11-13,11,23.225,PHO,,NYG,W 24-17,0,0,,0,0,0,,0,2,39,19.50,0,1,0,0.00,0,0,0
23,1988,1988-11-20,12,23.232,PHO,@,HOU,L 20-38,0,0,,0,0,0,,0,2,56,28.00,0,0,0,,0,0,0
24,1988,1988-11-27,13,23.239,PHO,@,PHI,L 21-31,0,0,,0,0,0,,0,2,39,19.50,0,0,0,,0,0,0
