ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,sacks,def_int,def_int_yds,def_int_td
1,1996,1996-09-08,2,25.069,NYJ,,IND,L 7-21,,,,,,,,,
2,1996,1996-09-15,3,25.076,NYJ,@,MIA,L 27-36,,0,0,,0,0.5,0,0,0
3,1996,1996-09-22,4,25.083,NYJ,,NYG,L 6-13,,,,,,,,,
4,1996,1996-09-29,5,25.090,NYJ,@,WAS,L 16-31,,,,,,,,,
5,1996,1996-10-06,6,25.097,NYJ,,OAK,L 13-34,,,,,,,,,
6,1996,1996-10-13,7,25.104,NYJ,@,JAX,L 17-21,,0,0,,0,2.0,0,0,0
7,1996,1996-10-20,8,25.111,NYJ,,BUF,L 22-25,,,,,,,,,
8,1996,1996-10-27,9,25.118,NYJ,@,ARI,W 31-21,,,,,,,,,
9,1996,1996-11-10,10,25.132,NYJ,,NWE,L 27-31,,,,,,,,,
10,1996,1996-11-17,11,25.139,NYJ,@,IND,L 29-34,,,,,,,,,
11,1996,1996-11-24,12,25.146,NYJ,@,BUF,L 10-35,,,,,,,,,
12,1996,1996-12-01,13,25.153,NYJ,,HOU,L 10-35,,,,,,,,,
13,1996,1996-12-08,14,25.160,NYJ,@,NWE,L 10-34,,0,0,,0,1.0,0,0,0
14,1996,1996-12-14,15,25.166,NYJ,,PHI,L 20-21,,,,,,,,,
15,1996,1996-12-22,16,25.174,NYJ,,MIA,L 28-31,,0,0,,0,1.0,0,0,0
16,1997,1997-08-31,1,26.061,NYJ,@,SEA,W 41-3,,0,0,,0,,,,
17,1997,1997-09-07,2,26.068,NYJ,,BUF,L 22-28,,0,0,,0,,,,
18,1997,1997-09-14,3,26.075,NYJ,@,NWE,L 24-27,,0,0,,0,,,,
19,1997,1997-09-21,4,26.082,NYJ,,OAK,W 23-22,,0,0,,0,,,,
20,1997,1997-09-28,5,26.089,NYJ,@,CIN,W 31-14,,0,0,,0,,,,
21,1997,1997-10-05,6,26.096,NYJ,@,IND,W 16-12,,0,0,,0,1.0,0,0,0
22,1997,1997-10-12,7,26.103,NYJ,,MIA,L 20-31,,0,0,,0,,,,
23,1997,1997-10-19,8,26.110,NYJ,,NWE,W 24-19,,0,0,,0,,,,
24,1997,1997-11-02,9,26.124,NYJ,,BAL,W 19-16,,0,0,,0,,,,
25,1997,1997-11-09,10,26.131,NYJ,@,MIA,L 17-24,,1,0,0.00,0,0.0,0,0,0
26,1997,1997-11-16,11,26.138,NYJ,@,CHI,W 23-15,,0,0,,0,,,,
27,1997,1997-11-23,12,26.145,NYJ,,MIN,W 23-21,,0,0,,0,,,,
28,1997,1997-11-30,13,26.152,NYJ,@,BUF,L 10-20,,0,0,,0,,,,
29,1997,1997-12-07,14,26.159,NYJ,,IND,L 14-22,,0,0,,0,,,,
30,1997,1997-12-14,15,26.166,NYJ,,TAM,W 31-0,,0,0,,0,,,,
31,1997,1997-12-21,16,26.173,NYJ,@,DET,L 10-13,,0,0,,0,,,,
32,1998,1998-09-06,1,27.067,NYJ,@,SFO,L 30-36,,,,,,,,,
33,1998,1998-09-20,3,27.081,NYJ,,IND,W 44-6,,,,,,,,,
34,1998,1998-10-04,4,27.095,NYJ,,MIA,W 20-9,,,,,,,,,
35,1998,1998-10-11,5,27.102,NYJ,@,STL,L 10-30,,,,,,,,,
36,1998,1998-10-19,6,27.110,NYJ,@,NWE,W 24-14,,,,,,,,,
37,1998,1998-10-25,7,27.116,NYJ,,ATL,W 28-3,,,,,,,,,
38,1998,1998-11-01,8,27.123,NYJ,@,KAN,W 20-17,,,,,,,,,
39,1998,1998-11-08,9,27.130,NYJ,,BUF,W 34-12,,,,,,,,,
40,1998,1998-11-15,10,27.137,NYJ,@,IND,L 23-24,,,,,,,,,
41,1998,1998-11-22,11,27.144,NYJ,@,TEN,W 24-3,,,,,,,,,
42,1998,1998-11-29,12,27.151,NYJ,,CAR,W 48-21,,,,,,,,,
43,1998,1998-12-06,13,27.158,NYJ,,SEA,W 32-31,,,,,,,,,
44,1998,1998-12-13,14,27.165,NYJ,@,MIA,W 21-16,,,,,,,,,
45,1998,1998-12-19,15,27.171,NYJ,@,BUF,W 17-10,,,,,,,,,
46,1998,1998-12-27,16,27.179,NYJ,,NWE,W 31-10,,,,,,,,,
47,1999,1999-09-19,2,28.080,NYJ,@,BUF,L 3-17,,,,,,,,,
48,1999,1999-10-03,4,28.094,NYJ,@,DEN,W 21-13,,,,,,,,,
49,1999,1999-10-17,6,28.108,NYJ,,IND,L 13-16,,,,,,,,,
50,1999,1999-12-12,13,28.164,NYJ,,MIA,W 28-20,,,,,,,,,
51,1999,1999-12-19,14,28.171,NYJ,@,DAL,W 22-21,,,,,,,,,
52,1999,1999-12-27,15,28.179,NYJ,@,MIA,W 38-31,,,,,,,,,
53,1999,2000-01-02,16,28.185,NYJ,,SEA,W 19-9,,,,,,,,,
54,2000,2000-09-03,1,29.064,NWE,,TAM,L 16-21,*,,,,,,,,
55,2000,2000-09-11,2,29.072,NWE,@,NYJ,L 19-20,*,0,0,,0,0.5,0,0,0
56,2000,2000-09-17,3,29.078,NWE,,MIN,L 13-21,*,,,,,,,,
57,2000,2000-09-24,4,29.085,NWE,@,MIA,L 3-10,,,,,,,,,
58,2000,2000-10-01,5,29.092,NWE,@,DEN,W 28-19,,,,,,,,,
59,2000,2000-10-08,6,29.099,NWE,,IND,W 24-16,*,,,,,,,,
60,2000,2000-10-15,7,29.106,NWE,,NYJ,L 17-34,*,,,,,,,,
61,2000,2000-10-22,8,29.113,NWE,@,IND,L 23-30,,,,,,,,,
62,2000,2000-11-05,9,29.127,NWE,,BUF,L 13-16,*,,,,,,,,
63,2000,2000-11-12,10,29.134,NWE,@,CLE,L 11-19,*,,,,,,,,
64,2000,2000-11-19,11,29.141,NWE,,CIN,W 16-13,*,,,,,,,,
65,2000,2000-11-23,12,29.145,NWE,@,DET,L 9-34,*,,,,,,,,
66,2000,2000-12-04,13,29.156,NWE,,KAN,W 30-24,,,,,,,,,
67,2000,2000-12-10,14,29.162,NWE,@,CHI,L 17-24,*,1,0,0.00,0,1.0,0,0,0
68,2000,2000-12-17,15,29.169,NWE,@,BUF,W 13-10,*,,,,,,,,
69,2000,2000-12-24,16,29.176,NWE,,MIA,L 24-27,,,,,,,,,
70,2001,2001-09-09,1,30.070,NWE,@,CIN,L 17-23,*,,,,,,,,
71,2001,2001-09-23,2,30.084,NWE,,NYJ,L 3-10,*,0,0,,0,1.0,0,0,0
