ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring,sacks,def_int,def_int_yds,def_int_td
183,2003,2003-12-28,16,33.102,NOR,,DAL,W 13-7,*,,,,,,,,,,
184,2004,2004-09-12,1,33.361,NOR,,SEA,L 7-21,*,0,0,,0,0,0,0.0,1,0,0
185,2004,2004-09-19,2,34.002,NOR,,SFO,W 30-27,*,0,0,,0,0,0,0.0,1,19,0
186,2004,2004-09-26,3,34.009,NOR,@,STL,W 28-25,*,,,,,,,,,,
187,2004,2004-10-03,4,34.016,NOR,@,ARI,L 10-34,*,,,,,,,,,,
188,2004,2004-10-10,5,34.023,NOR,,TAM,L 17-20,*,,,,,,,,,,
189,2004,2004-10-17,6,34.030,NOR,,MIN,L 31-38,*,0,0,,0,0,0,0.0,1,0,0
190,2004,2004-11-21,10,34.065,NOR,,DEN,L 13-34,,,,,,,,,,,
191,2004,2004-11-28,11,34.072,NOR,@,ATL,L 21-24,,,,,,,,,,,
192,2004,2004-12-05,12,34.079,NOR,,CAR,L 21-32,,,,,,,,,,,
