ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rec,rec_yds,rec_yds_per_rec,rec_td,rush_att,rush_yds,rush_yds_per_att,rush_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,all_td,scoring
1,1958,1958-11-27,10,24.077,DET,,GNB,W 24-14,1,23,23.00,0,0,0,,0,,,,,,,,,0,
2,1958,1958-12-14,12,24.094,DET,@,CHI,L 16-21,1,-2,-2.00,0,0,0,,0,,,,,,,,,0,
3,1960,1960-09-11,1,26.000,BUF,@,NYT,L 3-27,1,11,11.00,0,0,0,,0,0,0,,0,0,0,,0,0,0
4,1960,1960-09-18,2,26.007,BUF,,DEN,L 21-27,6,78,13.00,0,0,0,,0,1,3,3.00,0,0,0,,0,0,0
5,1960,1960-10-02,4,26.021,BUF,,LAC,L 10-24,2,27,13.50,0,0,0,,0,0,0,,0,0,0,,0,0,0
6,1960,1960-10-16,5,26.035,BUF,,NYT,L 13-17,2,40,20.00,0,0,0,,0,0,0,,0,0,0,,0,0,0
7,1960,1960-10-23,6,26.042,BUF,,OAK,W 38-9,3,52,17.33,0,0,0,,0,0,0,,0,0,0,,0,0,0
8,1960,1960-10-30,7,26.049,BUF,,HOU,W 25-24,2,19,9.50,0,0,0,,0,0,0,,0,0,0,,0,0,0
9,1960,1960-11-06,8,26.056,BUF,,DTX,L 28-45,5,52,10.40,0,0,0,,0,0,0,,0,0,0,,0,0,0
10,1960,1960-11-13,9,26.063,BUF,@,OAK,L 7-20,10,123,12.30,0,0,0,,0,0,0,,0,0,0,,0,0,0
11,1960,1960-11-20,10,26.070,BUF,@,LAC,W 32-3,1,15,15.00,0,0,0,,0,0,0,,0,0,0,,0,0,0
12,1960,1960-12-04,12,26.084,BUF,,BOS,W 38-14,5,56,11.20,0,0,0,,0,0,0,,0,0,0,,0,0,0
13,1960,1960-12-11,13,26.091,BUF,@,HOU,L 23-31,4,69,17.25,0,0,0,,0,0,0,,0,0,0,,0,0,0
14,1960,1960-12-18,14,26.098,BUF,@,DTX,L 7-24,4,48,12.00,0,0,0,,0,0,0,,0,0,0,,0,0,0
15,1961,1961-09-10,1,26.364,BUF,,DEN,L 10-22,5,48,9.60,0,0,0,,0,0,0,,0,0,0,,0,0,0
16,1961,1961-09-17,2,27.006,BUF,,NYT,W 41-31,1,15,15.00,0,0,0,,0,0,0,,0,0,0,,0,0,0
17,1961,1961-09-23,3,27.012,BUF,,BOS,L 21-23,3,34,11.33,0,0,0,,0,0,0,,0,0,0,,0,0,0
18,1961,1961-09-30,4,27.019,BUF,,SDG,L 11-19,5,57,11.40,0,0,0,,0,0,0,,0,0,0,,0,0,0
19,1961,1961-10-15,6,27.034,BUF,,DTX,W 27-24,3,44,14.67,0,0,0,,0,0,0,,0,0,0,,0,0,0
20,1961,1961-10-22,7,27.041,BUF,@,BOS,L 21-52,4,54,13.50,2,0,0,,0,0,0,,0,0,0,,0,2,12
21,1961,1961-11-12,10,27.062,BUF,@,DTX,W 30-20,1,12,12.00,0,0,0,,0,0,0,,0,0,0,,0,0,0
22,1961,1961-11-19,11,27.069,BUF,@,DEN,W 23-10,3,41,13.67,0,0,0,,0,0,0,,0,0,0,,0,0,0
23,1961,1961-11-23,12,27.073,BUF,@,NYT,L 14-21,4,40,10.00,0,0,0,,0,0,0,,0,0,0,,0,0,0
24,1961,1961-12-03,13,27.083,BUF,@,OAK,W 26-21,1,15,15.00,0,0,0,,0,0,0,,0,0,0,,0,0,0
25,1961,1961-12-10,14,27.090,BUF,@,SDG,L 10-28,3,45,15.00,0,1,-18,-18.00,0,0,0,,0,0,0,,0,0,0
26,1962,1962-09-30,4,28.019,BUF,@,DTX,L 21-41,0,0,,0,0,0,,0,0,0,,0,1,24,24.00,0,0,0
27,1962,1962-11-11,10,28.061,BUF,@,SDG,W 40-20,1,13,13.00,0,0,0,,0,0,0,,0,0,0,,0,0,0
28,1962,1962-11-18,11,28.068,BUF,@,OAK,W 10-6,2,21,10.50,0,0,0,,0,0,0,,0,0,0,,0,0,0
29,1962,1962-12-02,13,28.082,BUF,,DTX,W 23-14,1,1,1.00,1,0,0,,0,0,0,,0,0,0,,0,1,6
30,1962,1962-12-08,14,28.088,BUF,@,NYT,W 20-3,2,31,15.50,0,0,0,,0,0,0,,0,0,0,,0,0,0
31,1963,1963-12-15,13,29.095,DEN,@,OAK,L 31-35,1,7,7.00,0,0,0,,0,0,0,,0,0,0,,0,0,0
