ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,sacks,tackles_solo,tackles_assists
1,2004,2004-09-12,1,24.146,ARI,@,STL,L 10-17,,,,,,,,
2,2004,2004-09-19,2,24.153,ARI,,NWE,L 12-23,,,,,,,,
3,2004,2004-09-26,3,24.160,ARI,@,ATL,L 3-6,,,,,,,,
4,2004,2004-10-03,4,24.167,ARI,,NOR,W 34-10,,,,,,,,
5,2004,2004-10-10,5,24.174,ARI,@,SFO,L 28-31,*,,,,,,,
6,2004,2004-10-24,6,24.188,ARI,,SEA,W 25-17,*,,,,,,,
7,2004,2004-10-31,7,24.195,ARI,@,BUF,L 14-38,*,,,,,,,
8,2004,2004-11-07,8,24.202,ARI,@,MIA,W 24-23,*,,,,,,,
9,2004,2004-11-14,9,24.209,ARI,,NYG,W 17-14,*,,,,,,,
10,2004,2004-11-21,10,24.216,ARI,@,CAR,L 10-35,*,,,,,,,
11,2004,2004-11-28,11,24.223,ARI,,NYJ,L 3-13,*,,,,,,,
12,2004,2004-12-19,14,24.244,ARI,,STL,W 31-7,,,,,,,,
13,2004,2004-12-26,15,24.251,ARI,@,SEA,L 21-24,,,,,,,,
14,2004,2005-01-02,16,24.258,ARI,,TAM,W 12-7,*,,,,,,,
15,2005,2005-10-23,6,25.187,ARI,,TEN,W 20-10,,,,,,,,
16,2005,2005-10-30,7,25.194,ARI,@,DAL,L 13-34,,,,,,,,
17,2005,2005-11-06,8,25.201,ARI,,SEA,L 19-33,,,,,,,,
18,2005,2005-11-20,10,25.215,ARI,@,STL,W 38-28,*,,,,,,,
19,2005,2005-12-18,14,25.243,ARI,@,HOU,L 19-30,,,,,,,,
20,2005,2005-12-24,15,25.249,ARI,,PHI,W 27-21,*,,,,,,,
21,2005,2006-01-01,16,25.257,ARI,@,IND,L 13-17,*,,,,,,,
22,2006,2006-09-24,3,26.158,CAR,@,TAM,W 26-24,*,,,,,,,
23,2006,2006-10-01,4,26.165,CAR,,NOR,W 21-18,*,,,,,,,
24,2006,2006-10-08,5,26.172,CAR,,CLE,W 20-12,*,,,,,,,
25,2006,2006-10-15,6,26.179,CAR,@,BAL,W 23-21,*,,,,,,,
26,2006,2006-10-22,7,26.186,CAR,@,CIN,L 14-17,*,,,,,,,
27,2006,2006-10-29,8,26.193,CAR,,DAL,L 14-35,*,,,,,,,
28,2006,2006-11-13,9,26.208,CAR,,TAM,W 24-10,*,,,,,,,
29,2006,2006-11-19,10,26.214,CAR,,STL,W 15-0,*,,,,,,,
30,2006,2006-11-26,11,26.221,CAR,@,WAS,L 13-17,*,,,,,,,
31,2006,2006-12-04,12,26.229,CAR,@,PHI,L 24-27,*,,,,,,,
32,2006,2006-12-10,13,26.235,CAR,,NYG,L 13-27,*,,,,,,,
33,2006,2006-12-17,14,26.242,CAR,,PIT,L 3-37,*,,,,,,,
34,2006,2006-12-24,15,26.249,CAR,@,ATL,W 10-3,*,,,,,,,
35,2006,2006-12-31,16,26.256,CAR,@,NOR,W 31-21,*,,,,,,,
36,2007,2007-09-23,3,27.157,CAR,@,ATL,W 27-20,*,,,,,,,
37,2007,2007-09-30,4,27.164,CAR,,TAM,L 7-20,*,,,,,,,
38,2007,2007-10-07,5,27.171,CAR,@,NOR,W 16-13,*,,,,,,,
39,2007,2007-10-14,6,27.178,CAR,@,ARI,W 25-10,*,,,,,,,
40,2007,2007-10-28,7,27.192,CAR,,IND,L 7-31,*,,,,,,,
41,2007,2007-11-04,8,27.199,CAR,@,TEN,L 7-20,*,,,,,,,
42,2007,2007-11-11,9,27.206,CAR,,ATL,L 13-20,*,,,,,,,
43,2007,2007-11-18,10,27.213,CAR,@,GNB,L 17-31,*,,,,,,,
44,2007,2007-11-25,11,27.220,CAR,,NOR,L 6-31,*,,,,,,,
45,2007,2007-12-02,12,27.227,CAR,,SFO,W 31-14,*,,,,,,,
46,2007,2007-12-16,14,27.241,CAR,,SEA,W 13-10,,,,,,,,
47,2007,2007-12-22,15,27.247,CAR,,DAL,L 13-20,,,,,,,,
48,2007,2007-12-30,16,27.255,CAR,@,TAM,W 31-23,,,,,,,,
49,2008,2008-09-07,1,28.141,CAR,@,SDG,W 26-24,,1,15,15.00,0,0.0,0,0
50,2008,2008-09-14,2,28.148,CAR,,CHI,W 20-17,,,,,,,,
51,2008,2008-09-21,3,28.155,CAR,@,MIN,L 10-20,,,,,,,,
52,2008,2008-09-28,4,28.162,CAR,,ATL,W 24-9,,,,,,,,
53,2008,2008-10-05,5,28.169,CAR,,KAN,W 34-0,*,,,,,,,
54,2008,2008-10-12,6,28.176,CAR,@,TAM,L 3-27,*,0,0,,0,0.0,1,0
55,2008,2008-10-19,7,28.183,CAR,,NOR,W 30-7,*,,,,,,,
56,2008,2008-10-26,8,28.190,CAR,,ARI,W 27-23,*,,,,,,,
57,2008,2008-11-09,9,28.204,CAR,@,OAK,W 17-6,,,,,,,,
58,2008,2008-11-23,11,28.218,CAR,@,ATL,L 28-45,,,,,,,,
59,2008,2008-11-30,12,28.225,CAR,@,GNB,W 35-31,,,,,,,,
60,2008,2008-12-14,14,28.239,CAR,,DEN,W 30-10,,,,,,,,
61,2008,2008-12-21,15,28.246,CAR,@,NYG,L 28-34,,,,,,,,
62,2008,2008-12-28,16,28.253,CAR,@,NOR,W 33-31,,,,,,,,
63,2009,2009-09-13,1,29.147,ARI,,SFO,L 16-20,,,,,,,,
64,2009,2009-09-20,2,29.154,ARI,@,JAX,W 31-17,,,,,,,,
65,2009,2009-09-27,3,29.161,ARI,,IND,L 10-31,,,,,,,,
66,2009,2009-10-11,4,29.175,ARI,,HOU,W 28-21,,,,,,,,
67,2009,2009-10-18,5,29.182,ARI,@,SEA,W 27-3,,,,,,,,
68,2009,2009-10-25,6,29.189,ARI,@,NYG,W 24-17,,,,,,,,
69,2009,2009-11-01,7,29.196,ARI,,CAR,L 21-34,,,,,,,,
70,2009,2009-11-08,8,29.203,ARI,@,CHI,W 41-21,,,,,,,,
71,2009,2009-11-15,9,29.210,ARI,,SEA,W 31-20,,,,,,,,
72,2009,2009-11-22,10,29.217,ARI,@,STL,W 21-13,,,,,,,,
73,2009,2009-11-29,11,29.224,ARI,@,TEN,L 17-20,,,,,,,,
74,2009,2009-12-06,12,29.231,ARI,,MIN,W 30-17,*,,,,,,,
75,2009,2009-12-14,13,29.239,ARI,@,SFO,L 9-24,,0,0,,0,0.0,0,0
76,2009,2009-12-20,14,29.245,ARI,@,DET,W 31-24,*,,,,,,,
77,2009,2009-12-27,15,29.252,ARI,,STL,W 31-10,*,0,0,,0,0.0,0,0
