ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rec,rec_yds,rec_yds_per_rec,rec_td,rush_att,rush_yds,rush_yds_per_att,rush_td,all_td,scoring
1,1974,1974-09-15,1,22.062,PIT,,BAL,W 30-0,2,25,12.50,0,0,0,,0,0,0
2,1974,1974-09-22,2,22.069,PIT,@,DEN,T 35-35,3,67,22.33,0,0,0,,0,0,0
3,1974,1974-09-29,3,22.076,PIT,,OAK,L 0-17,1,19,19.00,0,0,0,,0,0,0
4,1974,1974-10-06,4,22.083,PIT,@,HOU,W 13-7,,,,,,,,,,
5,1974,1974-10-13,5,22.090,PIT,@,KAN,W 34-24,2,25,12.50,0,0,0,,0,0,0
6,1974,1974-10-20,6,22.097,PIT,,CLE,W 20-16,1,14,14.00,0,1,-9,-9.00,0,0,0
7,1974,1974-10-28,7,22.105,PIT,,ATL,W 24-17,1,14,14.00,0,0,0,,0,0,0
8,1974,1974-11-03,8,22.111,PIT,,PHI,W 27-0,,,,,,,,,,
9,1974,1974-11-10,9,22.118,PIT,@,CIN,L 10-17,,,,,,,,,,
10,1974,1974-11-25,11,22.133,PIT,@,NOR,W 28-7,,,,,,,,,,
11,1974,1974-12-01,12,22.139,PIT,,HOU,L 10-13,,,,,,,,,,
12,1974,1974-12-08,13,22.146,PIT,@,NWE,W 21-17,,,,,,,,,,
13,1974,1974-12-14,14,22.152,PIT,,CIN,W 27-3,6,105,17.50,1,0,0,,0,1,6
14,1975,1975-09-21,1,23.068,PIT,@,SDG,W 37-0,3,56,18.67,1,0,0,,0,1,6
15,1975,1975-09-28,2,23.075,PIT,,BUF,L 21-30,3,103,34.33,0,0,0,,0,0,0
16,1975,1975-10-05,3,23.082,PIT,@,CLE,W 42-6,4,109,27.25,1,0,0,,0,1,6
17,1975,1975-10-12,4,23.089,PIT,,DEN,W 20-9,3,31,10.33,0,0,0,,0,0,0
18,1975,1975-11-09,8,23.117,PIT,,HOU,W 24-17,1,21,21.00,1,0,0,,0,1,6
19,1975,1975-11-16,9,23.124,PIT,,KAN,W 28-3,2,21,10.50,1,0,0,,0,1,6
20,1975,1975-11-24,10,23.132,PIT,@,HOU,W 32-9,1,25,25.00,0,0,0,,0,0,0
21,1975,1975-11-30,11,23.138,PIT,@,NYJ,W 20-7,,,,,,,,,,
22,1975,1975-12-07,12,23.145,PIT,,CLE,W 31-17,,,,,,,,,,
23,1975,1975-12-13,13,23.151,PIT,,CIN,W 35-14,3,57,19.00,0,0,0,,0,0,0
24,1975,1975-12-20,14,23.158,PIT,@,RAM,L 3-10,,,,,,,,,,
25,1976,1976-09-12,1,24.059,PIT,@,OAK,L 28-31,6,94,15.67,0,0,47,,1,1,6
26,1976,1976-09-19,2,24.066,PIT,,CLE,W 31-14,2,19,9.50,2,0,0,,0,2,12
