ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,all_td,scoring
1,1996,1996-09-01,1,23.256,IND,,ARI,W 20-13,,,,,,,0.0%,,,
2,1996,1996-09-08,2,23.263,IND,@,NYJ,W 21-7,,,,,,,0.0%,,,
3,1996,1996-09-15,3,23.270,IND,@,DAL,W 25-24,,,,,,,0.0%,,,
4,1996,1996-10-06,5,23.291,IND,@,BUF,L 13-16,,,,,,,0.0%,,,
5,1996,1996-10-13,6,23.298,BAL,@,IND,L 21-26,,,,,,,0.0%,,,
6,1996,1996-10-20,7,23.305,IND,,NWE,L 9-27,,,,,,,0.0%,,,
7,1996,1996-10-27,8,23.312,IND,@,WAS,L 16-31,,,,,,,0.0%,,,
8,1996,1996-11-03,9,23.319,IND,,SDG,L 19-26,,,,,,,0.0%,,,
9,1996,1996-11-10,10,23.326,IND,@,MIA,L 13-37,,,,,,,0.0%,,,
10,1996,1996-11-17,11,23.333,IND,,NYJ,W 34-29,,,,,,,0.0%,,,
11,1996,1996-11-24,12,23.340,IND,@,NWE,L 13-27,,,,,,,0.0%,,,
12,1996,1996-12-01,13,23.347,IND,,BUF,W 13-10,,,,,,,0.0%,,,
13,1996,1996-12-05,14,23.351,IND,,PHI,W 37-10,,,,,,,0.0%,,,
14,1996,1996-12-15,15,23.361,IND,@,KAN,W 24-19,,,,,,,0.0%,,,
15,1996,1996-12-22,16,24.002,IND,@,CIN,L 24-31,,,,,,,0.0%,,,
16,1997,1997-08-31,1,24.254,IND,@,MIA,L 10-16,,0,0,0,,0,0.0%,,,
17,1997,1997-09-07,2,24.261,IND,,NWE,L 6-31,,2,1,6,6.00,0,50.0%,3.00,0,0
18,1997,1997-09-14,3,24.268,IND,,SEA,L 3-31,,0,0,0,,0,0.0%,,,
19,1997,1997-09-21,4,24.275,IND,@,BUF,L 35-37,,1,0,0,,0,0.0%,0.00,,
20,1997,1997-10-05,5,24.289,IND,,NYJ,L 12-16,,4,2,16,8.00,0,50.0%,4.00,0,0
21,1997,1997-10-12,6,24.296,IND,@,PIT,L 22-24,,,0,0,,0,0.0%,,,
22,1997,1997-10-20,7,24.304,IND,,BUF,L 6-9,,0,0,0,,0,0.0%,,,
23,1997,1997-10-26,8,24.310,IND,@,SDG,L 19-35,,,0,0,,0,0.0%,,,
24,1997,1997-11-02,9,24.317,IND,,TAM,L 28-31,,,0,0,,0,0.0%,,,
25,1997,1997-11-09,10,24.324,IND,,CIN,L 13-28,,,0,0,,0,0.0%,,,
26,1997,1997-11-16,11,24.331,IND,,GNB,W 41-38,,,0,0,,0,0.0%,,,
27,1997,1997-11-23,12,24.338,IND,@,DET,L 10-32,,,0,0,,0,0.0%,,,
28,1998,1998-11-01,8,25.316,NOR,@,CAR,L 17-31,,1,1,10,10.00,0,100.0%,10.00,0,0
29,1998,1998-11-08,9,25.323,NOR,@,MIN,L 24-31,,,,,,,0.0%,,,
30,1998,1998-11-15,10,25.330,NOR,,STL,W 24-3,,,,,,,0.0%,,,
31,1999,1999-09-12,1,26.266,NOR,,CAR,W 19-10,*,2,,,,,0.0%,,,
32,1999,1999-09-19,2,26.273,NOR,@,SFO,L 21-28,,,,,,,0.0%,,,
33,1999,1999-10-03,3,26.287,NOR,@,CHI,L 10-14,,1,1,12,12.00,0,100.0%,12.00,0,0
34,1999,1999-10-10,4,26.294,NOR,,ATL,L 17-20,,4,2,14,7.00,0,50.0%,3.50,0,0
35,1999,1999-10-17,5,26.301,NOR,,TEN,L 21-24,,5,4,63,15.75,1,80.0%,12.60,1,6
36,1999,1999-11-14,9,26.329,NOR,,SFO,W 24-6,,1,1,11,11.00,0,100.0%,11.00,0,0
37,1999,1999-11-21,10,26.336,NOR,@,JAX,L 23-41,,3,3,64,21.33,0,100.0%,21.33,0,0
38,1999,1999-11-28,11,26.343,NOR,@,STL,L 12-43,*,2,,,,,0.0%,,,
39,1999,1999-12-05,12,26.350,NOR,@,ATL,L 12-35,,,,,,,0.0%,,,
40,1999,1999-12-12,13,26.357,NOR,,STL,L 14-30,,,,,,,0.0%,,,
41,1999,1999-12-19,14,26.364,NOR,@,BAL,L 8-31,,0,,,,,0.0%,,,
