ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs
1,2000,2000-09-03,1,22.293,CAR,@,WAS,L 17-20,
2,2000,2000-09-10,2,22.300,CAR,@,SFO,W 38-22,
3,2000,2000-09-17,3,22.307,CAR,,ATL,L 10-15,
4,2000,2000-10-01,4,22.321,CAR,,DAL,L 13-16,
5,2000,2000-10-08,5,22.328,CAR,,SEA,W 26-3,
6,2000,2000-10-15,6,22.335,CAR,@,NOR,L 6-24,
7,2000,2000-10-22,7,22.342,CAR,,SFO,W 34-16,
8,2000,2000-10-29,8,22.349,CAR,@,ATL,L 12-13,
9,2000,2000-11-05,9,22.356,CAR,@,STL,W 27-24,
10,2000,2000-11-12,10,22.363,CAR,,NOR,L 10-20,
11,2000,2000-11-19,11,23.004,CAR,@,MIN,L 17-31,
12,2000,2000-11-27,12,23.012,CAR,,GNB,W 31-14,
13,2000,2000-12-03,13,23.018,CAR,,STL,W 16-3,
14,2000,2000-12-10,14,23.025,CAR,@,KAN,L 14-15,
15,2000,2000-12-17,15,23.032,CAR,,SDG,W 30-22,
16,2000,2000-12-24,16,23.039,CAR,@,OAK,L 9-52,
17,2001,2001-09-09,1,23.298,CAR,@,MIN,W 24-13,
18,2001,2001-09-23,2,23.312,CAR,@,ATL,L 16-24,
19,2001,2001-09-30,3,23.319,CAR,,GNB,L 7-28,
20,2001,2001-10-07,4,23.326,CAR,@,SFO,L 14-24,
21,2001,2001-10-14,5,23.333,CAR,,NOR,L 25-27,
22,2001,2001-11-25,11,24.010,CAR,,ATL,L 7-10,
23,2001,2001-12-02,12,24.017,CAR,@,NOR,L 23-27,
24,2001,2001-12-09,13,24.024,CAR,@,BUF,L 24-25,*
25,2003,2003-09-07,1,25.296,NOR,@,SEA,L 10-27,
26,2003,2003-09-14,2,25.303,NOR,,HOU,W 31-10,
27,2003,2003-09-21,3,25.310,NOR,@,TEN,L 12-27,
28,2003,2003-09-28,4,25.317,NOR,,IND,L 21-55,
29,2003,2003-10-05,5,25.324,NOR,@,CAR,L 13-19,
30,2003,2003-10-12,6,25.331,NOR,,CHI,W 20-13,
31,2003,2003-10-19,7,25.338,NOR,@,ATL,W 45-17,
32,2003,2003-10-26,8,25.345,NOR,,CAR,L 20-23,
33,2003,2003-11-02,9,25.352,NOR,@,TAM,W 17-14,
34,2003,2003-11-30,12,26.015,NOR,@,WAS,W 24-20,
35,2003,2003-12-07,13,26.022,NOR,,TAM,L 7-14,
36,2003,2003-12-14,14,26.029,NOR,,NYG,W 45-7,
37,2003,2003-12-21,15,26.036,NOR,@,JAX,L 19-20,
38,2003,2003-12-28,16,26.043,NOR,,DAL,W 13-7,
39,2004,2004-09-12,1,26.302,NOR,,SEA,L 7-21,
40,2004,2004-09-19,2,26.309,NOR,,SFO,W 30-27,
41,2004,2004-09-26,3,26.316,NOR,@,STL,W 28-25,
42,2004,2004-10-03,4,26.323,NOR,@,ARI,L 10-34,
43,2004,2004-10-10,5,26.330,NOR,,TAM,L 17-20,
